procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 2382936   2168 744576    0    0   148  1184 2167 3469  4  1 88  6  0
 0  0      0 2382936   2168 744532    0    0     0  3972 13703 22092 10  3 64 22  0
 0  1      0 2382936   2168 744536    0    0     0  4548 10939 17714 14  5 63 18  0
 0  0      0 2382936   2168 744536    0    0     0  3776 13443 21985  3  4 67 26  0
 2  1      0 2382936   2168 744536    0    0     0  3320 12001 19580  6  1 70 22  0
 1  1      0 2382936   2168 744536    0    0     0  3256 11991 19582 12  5 63 20  0
 0  0      0 2382936   2168 744536    0    0     0  3356 12069 19935  7  3 68 22  0
 0  0      0 2382936   2168 744536    0    0     0  3504 12808 20801 10  3 64 23  0
 3  1      0 2382936   2168 744536    0    0     0  3120 11749 19236  7  2 71 21  0
 3  1      0 2382684   2168 744536    0    0     0  3268 11908 19608  6  4 68 22  0
 1  1      0 2382684   2168 744536    0    0     0  6212 13139 21499  9  2 63 26  0
 0  1      0 2382684   2168 744540    0    0     0  2248 7975 13352  6  1 79 14  0
 0  0      0 2382684   2168 744540    0    0     0  4388 10030 16482 10  2 69 19  0
 3  1      0 2382684   2168 744540    0    0     0  3584 13215 21751  8  4 64 24  0
 0  0      0 2382684   2168 744544    0    0     0  2828 10757 17493  9  4 69 18  0
 1  1      0 2382684   2168 744544    0    0     0  3268 12106 19871  8  2 68 23  0
 0  0      0 2382684   2168 744544    0    0     0  3484 12663 20636 10  3 64 23  0
 0  0      0 2382684   2168 744544    0    0     0  2940 10961 18165  7  4 70 19  0
 1  1      0 2382684   2168 744544    0    0     0  3332 12044 19684 12  3 63 21  0
 0  1      0 2382684   2168 744544    0    0     0  3596 12761 20978  7  2 67 24  0
 0  1      0 2382684   2168 744544    0    0     0  3332 11070 18152 11  3 67 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 2382684   2168 744544    0    0     0  3620 12600 20580  8  3 66 23  0
 0  0      0 2381928   2168 744544    0    0     0  5384 13109 21167 13  3 61 23  0
 2  1      0 2381424   2168 744544    0    0     0  3168 11509 18917  9  3 68 21  0
 0  0      0 2380924   2168 744544    0    0     0  3220 11568 19108  2  2 73 23  0
 0  1      0 2380168   2168 744544    0    0     0  3776 13320 21941 10  2 63 25  0
 0  0      0 2379412   2168 744544    0    0     0  3276 11826 19543  7  4 68 22  0
 0  1      0 2378908   2168 744548    0    0     0  3172 11589 18687  9  3 67 21  0
 0  1      0 2378908   2168 744548    0    0     0  3576 12894 21072  8  3 65 24  0
 1  1      0 2378908   2168 744548    0    0     0  3396 12162 20068  7  5 66 22  0
 2  0      0 2432444   2168 752308    0    0     0 22044 9062 13543 27  3 49 21  0
 0  1      0 2431836   2168 747552    0    0     0 16516 12752 20621 11  3 62 24  0
 0  0      0 2431840   2168 747552    0    0     0  4952 12563 20473  9  3 66 23  0
 0  0      0 2432592   2168 747556    0    0     0  3116 11591 18971  6  3 70 21  0
 3  0      0 2432592   2168 747556    0    0     0  3240 12094 19717  9  4 67 21  0
 0  0      0 2432592   2168 747556    0    0     0  3800 13752 22556  8  4 62 26  0
 0  1      0 2432592   2168 747556    0    0     0  3028 11437 18915  6  5 70 20  0
 0  0      0 2432592   2168 747556    0    0     0  3320 12140 19895 12  2 65 21  0
 1  0      0 2432592   2168 747556    0    0     0  3740 13482 21896  7  3 65 25  0
 0  1      0 2432088   2168 747556    0    0     0  3336 12447 20383 14  3 63 21  0
 0  1      0 2431836   2168 747556    0    0     0  3576 11917 19521  6  5 68 22  0
 0  0      0 2431836   2168 747560    0    0     0  3844 13289 21599  9  5 62 24  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 2430072   2168 747568    0    0     0  5024 12258 20014 15  3 61 22  0
 2  1      0 2429316   2168 747568    0    0     0  3152 11515 18855  6  3 70 21  0
 0  0      0 2428812   2168 747572    0    0     0  3384 12247 20029  9  4 65 22  0
 2  0      0 2428056   2168 747572    0    0     0  3480 12680 20680  9  2 66 23  0
 4  1      0 2427552   2168 747572    0    0     0  3000 11268 18324  8  4 68 20  0
 3  0      0 2427048   2168 747572    0    0     0  3352 12555 20176  7  2 68 23  0
 0  0      0 2423520   2168 747572    0    0     0  3836 13700 22526  6  3 64 26  0
 0  0      0 2421504   2168 747572    0    0     0  3172 11540 19077  9  2 68 21  0
 0  0      0 2419740   2168 747572    0    0     0  3616 12157 19775  4  3 70 23  0
 0  0      0 2418480   2168 747572    0    0     0  3788 12777 20756 15  2 62 23  0
 3  0      0 2413440   2168 747572    0    0     0  5192 12220 19989  8  3 66 23  0
 0  1      0 2412432   2168 747572    0    0     0  3276 11947 19524  8  5 65 22  0
 0  0      0 2411172   2168 747572    0    0     0  3228 11751 19169  9  4 67 21  0
 0  0      0 2409912   2168 747576    0    0     0  3400 12351 20046  9  3 66 22  0
 0  0      0 2409156   2168 747576    0    0     0  1920 7757 12941 12  1 75 12  0
 0  0      0 2408148   2168 747576    0    0     0  3148 11391 18578  6  3 70 21  0
 2  1      0 2395576   2168 747576    0    0     0  3496 13391 21101 17  5 58 20  0
 0  1      0 2356020   2168 747672    0    0    96  2980 10832 16472 34  5 44 17  0
 0  1      0 2352996   2168 747672    0    0     0  3976 13032 21499 10  3 63 23  0
 0  0      0 2347204   2168 747820    0    0     0  3752 12700 20203 15  5 57 23  0
 0  1      0 2347204   2168 747820    0    0     0  4676 11474 18847  8  3 68 21  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2347204   2168 747820    0    0     0  3440 12261 20044  8  3 66 23  0
 0  0      0 2347204   2168 747820    0    0     0  3836 13252 21759  9  3 63 25  0
 3  1      0 2347204   2168 747820    0    0     0  3172 11563 19131  7  4 68 21  0
 1  0      0 2347204   2168 747820    0    0     0  3204 11502 18584 11  5 64 20  0
 0  0      0 2347204   2168 747824    0    0     0  3516 12392 20195  9  5 63 22  0
 0  0      0 2347204   2168 747824    0    0     0  3480 12485 20326  4  5 68 23  0
 0  0      0 2347204   2168 747824    0    0     0  3028 11591 19039  9  2 69 20  0
 0  0      0 2347204   2168 747824    0    0     0  3960 12488 20045  8  5 64 23  0
 0  1      0 2347204   2168 747824    0    0     0  3904 13115 21367  8  3 65 24  0
 0  0      0 2347204   2168 747824    0    0     0  4568 11214 18456 10  1 68 21  0
 1  1      0 2347204   2168 747824    0    0     0  3076 11309 18745  5  3 71 21  0
 0  1      0 2407140   2168 750852    0    0     0 37948 8967 12667 35  7 33 24  0
 0  1      0 2414740   2168 750760    0    0     0  2824 10631 17584  7  4 70 19  0
 0  0      0 2413984   2168 750760    0    0     0  3092 11403 18616  4  3 72 22  0
 0  0      0 2413228   2168 750760    0    0     0  3432 12745 20556 13  4 62 21  0
 2  1      0 2412976   2168 750760    0    0     0  2988 10868 17809 10  4 68 19  0
 0  0      0 2412472   2168 750760    0    0     0  3332 12381 20319  9  6 64 21  0
 0  1      0 2409952   2168 750760    0    0     0  3820 12185 19741  8  4 66 22  0
 0  0      0 2408440   2168 750764    0    0     0  3352 11619 19291  8  4 66 21  0
 0  0      0 2433792   2168 750768    0    0     0  4712 10557 17288 10  4 67 19  0
 0  0      0 2432780   2168 750768    0    0     0  3996 14239 23197 10  1 62 27  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 2432024   2168 750772    0    0     0  3020 11150 18216 10  3 67 19  0
 0  0      0 2431268   2168 750772    0    0     0  3128 11548 18857  7  4 68 21  0
 0  0      0 2430512   2168 750772    0    0     0  3944 13797 22426 10  2 62 26  0
 0  0      0 2429756   2168 750772    0    0     0  3216 11413 18645 10  2 67 21  0
 0  1      0 2424212   2168 750776    0    0     0  3104 11541 18984 10  3 67 20  0
 0  1      0 2423456   2168 750776    0    0     0  3696 13366 21660  8  4 64 24  0
 0  0      0 2422448   2168 750776    0    0     0  3736 11995 19691 10  5 64 21  0
 0  0      0 2421216   2168 750776    0    0     0  3340 11581 18845  7  1 70 21  0
 0  1      0 2420208   2168 750776    0    0     0  5036 11796 19083  6  4 68 22  0
 0  1      0 2419200   2168 750776    0    0     0  3700 13366 21828 10  1 64 25  0
