procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 5312876   2168 1603868    0    0    19  1425  735  371  8  2 84  7  0
 0  0      0 5311616   2168 1603844    0    0     0  1832 6012 10488  3  1 87 10  0
 0  1      0 5306828   2168 1603844    0    0     0  1352 4706 7778  3  1 91  5  0
 0  0      0 5304308   2168 1603844    0    0     0  1404 4436 7319  8  1 86  5  0
 0  0      0 5303552   2168 1603844    0    0     0  1160 3659 6164  6  2 88  3  0
 0  0      0 5300276   2168 1603844    0    0     0  3356 5123 8331  9  1 84  7  0
 0  0      0 5299520   2168 1603844    0    0     0  1236 3957 6638  6  0 89  4  0
 0  0      0 5299016   2168 1603844    0    0     0  1028 3816 6311  6  1 89  3  0
 0  0      0 5297756   2168 1603844    0    0     0  1500 4842 7999  9  2 83  6  0
 0  0      0 5297252   2168 1603844    0    0     0   996 3637 6252  2  2 92  4  0
 0  0      0 5296496   2168 1603844    0    0     0  1220 4169 6954  7  2 86  4  0
 0  0      0 5307332   2168 1603844    0    0     0  1560 5406 8676  8  2 84  6  0
 0  0      0 5307332   2168 1603844    0    0     0   848 3624 6167  4  1 92  3  0
 0  0      0 5307332   2168 1603844    0    0     0  1472 4224 7009  5  1 90  5  0
 0  0      0 5307332   2168 1603844    0    0     0  1704 5016 8241  6  1 88  6  0
 0  0      0 5307080   2168 1603848    0    0     0 11004 3563 6032  7  1 88  5  0
 0  0      0 5307080   2168 1603848    0    0     0  1544 5083 8373  5  1 88  6  0
 0  0      0 5307080   2168 1603848    0    0     0  1364 4875 8168  4  2 88  6  0
 3  1      0 5307080   2168 1603848    0    0     0  1360 4892 7655  7  0 88  5  0
 0  0      0 5307080   2168 1603848    0    0     0  1872 5855 8996  6  2 83  9  0
 0  0      0 5307080   2168 1603848    0    0     0  1108 4363 7259  7  3 86  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5307080   2168 1603848    0    0     0  1276 4440 7383  6  0 90  5  0
 1  0      0 5307080   2168 1603848    0    0     0  1720 5415 8783  7  4 83  7  0
