procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 2476352   2168 655872    0    0   313   884 1536 2398  5  1 93  1  0
 0  0      0 2488072   2168 655824    0    0     0   712 6481 11092 17  1 76  6  0
 0  0      0 2488072   2168 655824    0    0     0   236 7317 11201  7  1 90  2  0
 0  0      0 2488072   2168 655824    0    0     0     8 8508 13123 13  3 85  0  0
 0  0      0 2488072   2168 655824    0    0     0     0 7756 12013 14  3 83  0  0
 0  0      0 2487820   2168 655824    0    0     0    48 8457 12932 12  2 86  1  0
 0  0      0 2487820   2168 655824    0    0     0   764 8555 12899 18  3 78  0  0
 0  0      0 2487820   2168 655824    0    0     0    24 8569 13150  9  3 87  1  0
 0  0      0 2487820   2168 655824    0    0     0  1712 7461 11397 16  3 81  1  0
 3  0      0 2475532   2168 655824    0    0     0     0 8036 12363  9  2 88  0  0
 1  0      0 2475532   2168 655824    0    0     0     8 8562 13212 10  3 87  0  0
 0  0      0 2475532   2168 655824    0    0     0    44 9267 14256 17  2 81  1  0
 0  0      0 2475532   2168 655824    0    0     0    16 7692 11575 13  2 85  0  0
 3  0      0 2475532   2168 655824    0    0     0     0 7714 11904 12  3 85  0  0
 0  0      0 2475532   2168 655824    0    0     0    80 8608 13164  8  2 90  1  0
 0  0      0 2475532   2168 655828    0    0     0     0 7943 12189 14  2 84  0  0
 3  0      0 2475532   2168 656008    0    0     0   708 7017 10526 13  3 83  1  0
 3  0      0 2475532   2168 656008    0    0     0    56 7781 11958 11  1 87  1  0
 3  0      0 2475532   2168 656008    0    0     0  1700 5372 8275 11  1 87  1  0
 0  0      0 2475532   2168 656008    0    0     0     0 8225 12551 10  6 85  0  0
 0  0      0 2475532   2168 656008    0    0     0  2944 8517 13054 19  2 77  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2475532   2168 656008    0    0     0     8 8158 12383 10  2 89  0  0
 0  0      0 2475532   2168 656008    0    0     0    12 7988 12157  8  3 89  0  0
 0  0      0 2475532   2168 656008    0    0     0    56 8149 12526  7  2 90  1  0
 2  0      0 2475532   2168 656008    0    0     0    12 8139 12207 19  1 79  0  0
 0  0      0 2475532   2168 656008    0    0     0     0 8448 13171 15  1 83  0  0
 3  0      0 2475532   2168 656008    0    0     0   744 8024 12167 12  2 85  1  0
 0  0      0 2475532   2168 656008    0    0     0     4 8008 12424 10  3 87  0  0
 0  0      0 2475028   2168 656012    0    0     0  1700 7851 12051 19  3 76  1  0
 0  0      0 2474776   2168 656012    0    0     0    40 7790 11906  9  3 88  0  0
 0  0      0 2474776   2168 656012    0    0     0    52 7823 12185 11  3 86  1  0
 2  0      0 2474776   2168 656012    0    0     0     8 8302 12825 11  1 88  0  0
 0  0      0 2474776   2168 656012    0    0     0    60 8490 12932 10  4 86  1  0
 0  0      0 2474776   2168 656012    0    0     0     0 8110 12546 12  3 84  0  0
 0  0      0 2473768   2168 656012    0    0     0     8 7293 11271 15  1 84  0  0
 0  0      0 2473768   2168 656012    0    0     0    44 8338 12980 13  3 84  1  0
 0  0      0 2473264   2168 656012    0    0     0   888 8458 13011 11  2 87  1  0
 0  0      0 2473264   2168 656016    0    0     0     4 8818 13428 18  2 80  0  0
 1  0      0 2469988   2168 656016    0    0     0  1748 7613 11665 15  2 82  2  0
 3  0      0 2469988   2168 656016    0    0     0     0 8330 12705 10  2 88  0  0
 0  0      0 2469988   2168 656020    0    0     0     0 7401 11299 11  2 88  0  0
 0  0      0 2469988   2168 656020    0    0     0    56 8398 12944 10  2 87  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2469988   2168 656024    0    0     0    32 7446 11288  8  3 89  0  0
 3  0      0 2469988   2168 656024    0    0     0     0 8289 12589 14  2 84  0  0
 0  0      0 2469988   2168 656032    0    0     4    60 8409 12911  9  3 88  1  0
 0  0      0 2469988   2168 656032    0    0     0     8 8082 12388 12  3 85  0  0
 0  0      0 2469512   2168 656032    0    0     0   716 7671 11737 13  4 82  1  0
 0  0      0 2469512   2168 656032    0    0     0    48 8326 12582 16  1 82  0  0
 0  0      0 2468000   2168 656032    0    0     0  1908 7152 10908 17  1 80  1  0
 3  0      0 2468000   2168 656032    0    0     0     0 7816 11989 12  3 86  0  0
 0  0      0 2459808   2168 656032    0    0     0    52 7587 11588 12  2 85  0  0
 0  0      0 2459808   2168 656032    0    0     0     8 8071 12453 13  3 84  0  0
 0  0      0 2459808   2168 656032    0    0     0    16 7743 11784 10  4 87  0  0
 0  0      0 2459808   2168 656032    0    0     0    36 8270 12534 15  5 79  0  0
 0  0      0 2459808   2168 656032    0    0     0    20 9077 14145 14  3 84  0  0
 0  0      0 2459808   2168 656036    0    0     0     0 7731 11983  8  2 90  0  0
 0  0      0 2459808   2168 656036    0    0     0   740 7969 12114 11  1 88  1  0
 0  0      0 2459808   2168 656036    0    0     0    56 7673 11896 12  2 86  1  0
 3  0      0 2459808   2168 656036    0    0     0  1692 7401 11271 13  4 82  1  0
 0  0      0 2459808   2168 656036    0    0     0    36 7706 11826 11  3 86  1  0
 2  0      0 2459808   2168 656036    0    0     0    36 8099 12337 16  3 81  0  0
 0  0      0 2459808   2168 656036    0    0     0    12 8611 13120 13  3 85  0  0
 0  0      0 2459808   2168 656036    0    0     0    44 7724 11768 17  1 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2459808   2168 656036    0    0     0     0 7890 11806  9  3 88  0  0
 0  0      0 2459808   2168 656036    0    0     0     8 8100 12153 13  2 85  0  0
 0  0      0 2459808   2168 656036    0    0     0    48 8632 13186  7  4 88  1  0
 1  0      0 2459808   2168 656036    0    0     0   768 8584 12971 15  3 82  1  0
 0  0      0 2459808   2168 656036    0    0     0     4 8054 12338  8  2 90  0  0
 0  0      0 2459808   2168 656040    0    0     0  1736 7653 11557 15  1 82  2  0
 0  0      0 2459808   2168 656040    0    0     0     0 7718 11836 13  2 86  0  0
 0  0      0 2459808   2168 656040    0    0     0     0 7504 11514 13  2 86  0  0
 1  0      0 2459808   2168 656040    0    0     0    52 8254 12589  9  2 88  1  0
 0  0      0 2459808   2168 656040    0    0     0    40 8282 12688 10  3 87  0  0
 0  0      0 2459808   2168 656040    0    0     0     0 7639 11844  8  2 90  0  0
 0  0      0 2459808   2168 656040    0    0     0    56 8616 13118 17  1 81  0  0
 0  0      0 2459808   2168 656040    0    0     0     0 8543 13179 11  1 88  0  0
 0  0      0 2459808   2168 656044    0    0     0   708 7670 11850  8  2 89  1  0
 0  0      0 2459808   2168 656048    0    0     0    44 8678 13344 12  3 85  1  0
 0  0      0 2459808   2168 656048    0    0     0  1716 7524 11440 17  2 80  1  0
 0  0      0 2459808   2168 656048    0    0     0     0 7915 12168 16  1 82  0  0
 0  0      0 2459808   2168 656048    0    0     0    40 7985 12098 13  1 86  0  0
 0  0      0 2459808   2168 656052    0    0     0    24 8902 13926 12  2 86  1  0
 0  0      0 2459808   2168 656052    0    0     0    16 8371 12650 20  2 78  0  0
 0  0      0 2459808   2168 656052    0    0     0    40 8060 12328  7  4 89  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 2459804   2168 656056    0    0     0    20 7853 12054  8  3 89  0  0
 0  0      0 2459804   2168 656056    0    0     0     0 8200 12579 12  4 84  0  0
 2  0      0 2459804   2168 656056    0    0     0   744 8302 12774 15  2 82  1  0
 3  0      0 2459804   2168 656056    0    0     0     4 7684 11709 11  3 86  0  0
 0  0      0 2459804   2168 656056    0    0     0  1688 7755 11822 11  2 86  1  0
 0  0      0 2459804   2168 656060    0    0     0    48 7906 12115 11  3 86  1  0
 0  0      0 2459804   2168 656060    0    0     0    92 7355 11177 17  2 81  0  0
 2  0      0 2459552   2168 656152    0    0    92     8 7743 11890 14  2 85  0  0
 0  0      0 2459552   2168 656152    0    0     0    52 8164 12614  6  4 89  1  0
 0  0      0 2459552   2168 656152    0    0     0     0 8354 13024 11  3 87  0  0
 0  0      0 2459552   2168 656152    0    0     0     0 7909 12139 13  2 85  0  0
 0  0      0 2459552   2168 656156    0    0     0    36 7731 11837 17  3 79  0  0
 0  0      0 2459552   2168 656156    0    0     0   852 8394 13057 12  3 85  1  0
 2  0      0 2459552   2168 656156    0    0     0    24 7666 11859 16  2 82  0  0
 0  0      0 2459552   2168 656156    0    0     0  1720 7874 11969 15  0 83  2  0
 0  0      0 2459552   2168 656156    0    0     0     0 8185 12722 13  2 84  0  0
 1  0      0 2459552   2168 656156    0    0     0    16 8596 13358 10  3 87  0  0
 3  0      0 2459552   2168 656156    0    0     0    48 9078 13990 10  5 84  1  0
 0  0      0 2459552   2168 656156    0    0     0    16 8442 12791 11  1 89  0  0
 0  0      0 2427100   2168 656156    0    0     0     0 8334 12932 16  1 83  0  0
 2  0      0 2427100   2168 656156    0    0     0    76 8656 13396 14  4 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2427100   2168 656156    0    0     0     0 7995 12327 10  3 87  0  0
 0  0      0 2426596   2168 656156    0    0     0   700 7940 12058 14  1 85  1  0
 0  0      0 2426596   2168 656156    0    0     0    68 8282 12480 19  3 78  1  0
 0  0      0 2425588   2168 656160    0    0     0  1700 7684 11789 10  3 86  1  0
 3  0      0 2425588   2168 656160    0    0     0    16 7929 12465 17  0 83  0  0
 3  0      0 2425588   2168 656160    0    0     0    60 8252 12682 15  2 82  0  0
 0  0      0 2425588   2168 656160    0    0     0     8 9014 14148 18  1 80  0  0
 0  0      0 2421064   2168 656160    0    0     0    68 8297 13114 16  4 80  0  0
 0  0      0 2421060   2168 656160    0    0     0    60 8417 12832 12  3 85  1  0
 0  0      0 2421060   2168 656160    0    0     0   680 10010 14851 19  3 74  3  0
 0  0      0 2421060   2168 656160    0    0     0  2056 8085 11874 19  2 75  4  0
 0  0      0 2421060   2168 656160    0    0     0   744 8498 12982 11  3 85  1  0
 2  0      0 2421060   2168 656164    0    0     0    64 8819 13456 11  3 86  1  0
 0  0      0 2421060   2168 656164    0    0     0  1688 8030 12112 20  3 76  1  0
 0  0      0 2421060   2168 656164    0    0     0    40 9026 13768  9  2 89  1  0
 0  0      0 2421060   2168 656164    0    0     0   492 8956 13062 10  2 84  4  0
 0  0      0 2419800   2168 656168    0    0     0    32 5821 9106  8  4 88  0  0
