Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-79-52.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

13:52:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:52:32     all   17.28    0.00    0.52    5.76    0.00    0.52    0.00    0.00    0.00   75.92
13:52:33     all    7.45    0.00    0.53    2.13    0.00    0.00    0.00    0.00    0.00   89.89
13:52:34     all   12.76    0.00    2.04    0.00    0.00    0.51    0.00    0.00    0.00   84.69
13:52:35     all   14.08    0.00    1.94    0.00    0.00    0.97    0.00    0.00    0.00   83.01
13:52:36     all   11.86    0.00    1.55    0.00    0.00    0.52    0.00    0.00    0.00   86.08
13:52:37     all   17.65    0.00    3.43    0.98    0.00    0.00    0.00    0.00    0.00   77.94
13:52:38     all    9.47    0.00    2.63    0.00    0.00    0.53    0.00    0.00    0.00   87.37
13:52:39     all   15.92    0.00    1.99    1.49    0.00    0.50    0.00    0.00    0.00   80.10
13:52:40     all    9.52    0.00    2.12    0.00    0.00    0.00    0.00    0.00    0.00   88.36
13:52:41     all   10.36    0.00    2.59    0.00    0.00    0.52    0.00    0.00    0.00   86.53
13:52:42     all   16.67    0.00    1.52    0.00    0.00    0.51    0.00    0.00    0.00   81.31
13:52:43     all   13.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
13:52:44     all   12.32    0.00    2.46    0.00    0.00    0.49    0.00    0.00    0.00   84.73
13:52:45     all    7.57    0.00    1.62    1.08    0.00    0.00    0.00    0.00    0.00   89.73
13:52:46     all   14.36    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   83.66
13:52:47     all   13.47    0.00    2.07    0.52    0.00    0.52    0.00    0.00    0.00   83.42
13:52:48     all   11.28    0.00    1.03    0.51    0.00    0.00    0.00    0.00    0.00   87.18
13:52:49     all   11.39    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   86.63
13:52:50     all    9.60    0.00    4.55    0.00    0.00    1.01    0.00    0.00    0.00   84.85
13:52:51     all   19.42    0.00    1.94    1.46    0.00    0.00    0.00    0.00    0.00   77.18
13:52:52     all    9.57    0.00    1.60    0.00    0.00    0.00    0.00    0.00    0.00   88.83
13:52:53     all    7.85    0.00    3.14    0.00    0.00    0.00    0.00    0.00    0.00   89.01
13:52:54     all    7.03    0.00    2.16    0.00    0.00    0.00    0.00    0.00    0.00   90.81
13:52:55     all   19.05    0.00    0.48    0.48    0.00    0.95    0.00    0.00    0.00   79.05
13:52:56     all   14.93    0.00    1.00    0.00    0.00    0.50    0.00    0.00    0.00   83.58
13:52:57     all   12.37    0.00    1.03    1.03    0.00    0.52    0.00    0.00    0.00   85.05
13:52:58     all   10.26    0.00    2.56    0.00    0.00    0.51    0.00    0.00    0.00   86.67
13:52:59     all   19.42    0.00    2.43    0.97    0.00    0.00    0.00    0.00    0.00   77.18
13:53:00     all    7.81    0.00    3.65    0.52    0.00    0.00    0.00    0.00    0.00   88.02
13:53:01     all   12.00    0.00    2.00    0.50    0.00    0.50    0.00    0.00    0.00   85.00
13:53:02     all   10.58    0.00    0.53    0.00    0.00    0.53    0.00    0.00    0.00   88.36
13:53:03     all    9.90    0.00    3.65    0.00    0.00    0.00    0.00    0.00    0.00   86.46
13:53:04     all   12.44    0.00    3.48    0.00    0.00    0.00    0.00    0.00    0.00   84.08
13:53:05     all   14.80    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   84.18
13:53:06     all   12.94    0.00    1.00    1.00    0.00    1.49    0.00    0.00    0.00   83.58
13:53:07     all   10.58    0.00    1.59    0.53    0.00    0.00    0.00    0.00    0.00   87.30
13:53:08     all   17.48    0.00    2.43    0.00    0.00    0.00    0.00    0.00    0.00   80.10
13:53:09     all   15.31    0.00    1.53    1.02    0.00    0.51    0.00    0.00    0.00   81.63
13:53:10     all   10.11    0.00    1.06    0.00    0.00    0.53    0.00    0.00    0.00   88.30
13:53:11     all   10.77    0.00    1.03    0.00    0.00    0.51    0.00    0.00    0.00   87.69
13:53:12     all   10.26    0.00    2.05    1.03    0.00    0.00    0.00    0.00    0.00   86.67
13:53:13     all    7.85    0.00    3.14    0.00    0.00    0.00    0.00    0.00    0.00   89.01
13:53:14     all   13.92    0.00    1.55    0.00    0.00    0.00    0.00    0.00    0.00   84.54
13:53:15     all    9.04    0.00    1.06    0.00    0.00    1.06    0.00    0.00    0.00   88.83
13:53:16     all   11.62    0.00    2.53    0.00    0.00    0.51    0.00    0.00    0.00   85.35
13:53:17     all   12.25    0.00    3.92    1.47    0.00    0.49    0.00    0.00    0.00   81.86
13:53:18     all   16.67    0.00    1.47    0.00    0.00    0.00    0.00    0.00    0.00   81.86
13:53:19     all   17.16    0.00    1.47    1.47    0.00    0.00    0.00    0.00    0.00   79.90
13:53:20     all   11.73    0.00    2.04    0.00    0.00    0.51    0.00    0.00    0.00   85.71
13:53:21     all   12.50    0.00    2.50    0.00    0.00    0.00    0.00    0.00    0.00   85.00
13:53:22     all   12.50    0.00    2.50    0.00    0.00    0.50    0.00    0.00    0.00   84.50
13:53:23     all   10.10    0.00    3.54    0.00    0.00    0.51    0.00    0.00    0.00   85.86
13:53:24     all   14.71    0.00    3.43    0.98    0.00    1.47    0.00    0.00    0.00   79.41
13:53:25     all   13.93    0.00    2.49    0.00    0.00    0.00    0.00    0.00    0.00   83.58
13:53:26     all    7.94    0.00    1.59    0.00    0.00    0.53    0.00    0.00    0.00   89.95
13:53:27     all   10.64    0.00    0.53    1.06    0.00    0.00    0.00    0.00    0.00   87.77
13:53:28     all   12.18    0.00    1.52    0.00    0.00    0.00    0.00    0.00    0.00   86.29
13:53:29     all   13.27    0.00    3.06    1.02    0.00    0.51    0.00    0.00    0.00   82.14
13:53:30     all   10.66    0.00    2.54    0.51    0.00    0.00    0.00    0.00    0.00   86.29
13:53:31     all   16.27    0.00    2.39    0.48    0.00    0.48    0.00    0.00    0.00   80.38
13:53:32     all   12.76    0.00    2.55    0.00    0.00    0.00    0.00    0.00    0.00   84.69
13:53:33     all   17.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   82.00
13:53:34     all    9.38    0.00    2.60    0.00    0.00    0.00    0.00    0.00    0.00   88.02
13:53:35     all   13.20    0.00    1.52    0.00    0.00    0.00    0.00    0.00    0.00   85.28
13:53:36     all    7.33    0.00    3.66    0.52    0.00    0.52    0.00    0.00    0.00   87.96
13:53:37     all   14.80    0.00    2.04    1.02    0.00    1.02    0.00    0.00    0.00   81.12
13:53:38     all    7.98    0.00    2.13    0.00    0.00    0.00    0.00    0.00    0.00   89.89
13:53:39     all   15.23    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   82.74
13:53:40     all   12.18    0.00    1.52    0.00    0.00    0.00    0.00    0.00    0.00   86.29
