Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-35-8.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

16:34:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:34:29     all    4.57    0.00    1.52    0.51    0.00    0.00    0.00    0.00    0.00   93.40
16:34:30     all    4.74    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   94.21
16:34:31     all   10.45    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   89.05
16:34:32     all    3.74    0.00    0.00    1.07    0.00    0.00    0.00    0.00    0.00   95.19
16:34:33     all    4.69    0.00    0.52    0.00    0.00    0.00    0.52    0.00    0.00   94.27
16:34:34     all    7.07    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   92.42
16:34:35     all    5.32    0.00    1.60    1.06    0.00    0.00    0.00    0.00    0.00   92.02
16:34:36     all   12.50    0.00    3.00    1.50    0.00    0.50    0.00    0.00    0.00   82.50
16:34:37     all    7.04    0.00    3.02    0.00    0.00    0.00    0.00    0.00    0.00   89.95
16:34:38     all    7.50    0.00    1.00    0.50    0.00    0.00    0.00    0.00    0.00   91.00
16:34:39     all    6.63    0.00    0.00    0.51    0.00    0.00    0.00    0.00    0.00   92.86
16:34:40     all    9.45    0.00    1.49    0.00    0.00    1.00    0.00    0.00    0.00   88.06
16:34:41     all    8.21    0.00    1.03    0.51    0.00    1.03    0.00    0.00    0.00   89.23
16:34:42     all    9.66    0.00    2.42    0.00    0.00    0.48    0.00    0.00    0.00   87.44
16:34:43     all    8.59    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   90.91
16:34:44     all    7.07    0.00    1.01    1.01    0.00    0.51    0.00    0.00    0.00   90.40
16:34:45     all    7.00    0.00    2.00    1.50    0.00    0.50    0.00    0.00    0.00   89.00
16:34:46     all   13.53    0.00    1.93    0.97    0.00    0.00    0.00    0.00    0.00   83.57
16:34:47     all   11.94    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   86.07
16:34:48     all    5.67    0.00    0.00    0.52    0.00    0.52    0.00    0.00    0.00   93.30
16:34:49     all    6.19    0.00    0.00    0.00    0.00    0.52    0.00    0.00    0.00   93.30
16:34:50     all    6.22    0.00    0.52    0.00    0.00    1.04    0.00    0.00    0.00   92.23
16:34:51     all    6.28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   93.72
16:34:52     all    9.76    0.00    2.44    0.49    0.00    0.49    0.00    0.00    0.00   86.83
16:34:53     all    6.63    0.00    0.51    0.51    0.00    0.00    0.00    0.00    0.00   92.35
16:34:54     all    7.65    0.00    0.51    0.51    0.00    0.00    0.00    0.00    0.00   91.33
16:34:55     all   16.27    0.00    2.39    0.48    0.00    0.00    0.00    0.00    0.00   80.86
16:34:56     all   10.45    0.00    1.99    1.49    0.00    0.50    0.00    0.00    0.00   85.57
16:34:57     all   10.58    0.00    1.44    0.00    0.00    0.48    0.00    0.00    0.00   87.50
16:34:58     all   11.96    0.00    0.96    0.00    0.00    0.00    0.00    0.00    0.00   87.08
