procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 14132016   2168 1285624    0    0    58   398  458  734  2  0 97  0  0
 0  0      0 14131764   2168 1285588    0    0     0   288 2177 3646  4  0 96  1  0
 1  0      0 14131764   2168 1285588    0    0     0   472 3616 5862 10  2 87  0  0
 0  0      0 14131764   2168 1285588    0    0     0  1700 2884 4692 15  0 84  1  0
 2  0      0 14131764   2168 1285588    0    0     0    40 2505 4089  4  1 95  1  0
 0  1      0 14131764   2168 1285588    0    0     0    16 3068 5125 10  2 88  0  0
 0  0      0 14131764   2168 1285588    0    0     0    68 3748 6038  7  1 92  0  0
 2  0      0 14131764   2168 1285588    0    0     0    40 3528 5669  9  2 88  0  0
 0  0      0 14131764   2168 1285588    0    0     0     0 3537 6105  8  1 91  0  0
 0  0      0 14131764   2168 1285588    0    0     0    40 3279 5248 10  2 87  0  0
 0  0      0 14131764   2168 1285588    0    0     0    24 3184 5178 11  1 87  0  0
 0  0      0 14131764   2168 1285588    0    0     0   232 3354 5472  3  2 96  0  0
 3  0      0 14126724   2168 1285780    0    0     0   508 3287 5318 13  4 82  1  0
 0  0      0 14122944   2168 1285780    0    0     0  1692 3646 5709 14  1 85  1  0
 0  0      0 14122944   2168 1285780    0    0     0    48 3644 5984  8  1 90  0  0
 0  0      0 14122944   2168 1285784    0    0     0    16 3327 5493  9  1 90  0  0
 0  0      0 14122944   2168 1285784    0    0     0    28 3047 4922  7  0 92  1  0
 0  0      0 14122944   2168 1285784    0    0     0    12 3139 5195  6  2 92  0  0
 0  0      0 14122944   2168 1285788    0    0     0    24 3316 5383  7  1 93  0  0
 1  0      0 14122944   2168 1285788    0    0     0    48 3317 5447  5  1 93  1  0
 2  0      0 14122944   2168 1285788    0    0     0     8 3093 5045  8  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 14122944   2168 1285788    0    0     0   240 3542 5480 11  1 88  0  0
 0  0      0 14122944   2168 1285792    0    0     0   560 4505 7236 11  1 87  2  0
 0  0      0 14122944   2168 1286008    0    0     0  1736 2678 4300  7  1 91  1  0
 0  0      0 14122944   2168 1286012    0    0     0   156 3535 5756  7  2 91  1  0
 0  0      0 14122944   2168 1286012    0    0     0   120 3397 5569  8  2 89  0  0
 0  0      0 14122944   2168 1286016    0    0     0    84 3542 5816  6  1 93  0  0
 0  0      0 14122944   2168 1286020    0    0     0   100 3094 5011  8  1 91  0  0
 0  0      0 14122944   2168 1286024    0    0     0   124 2903 4687 12  1 87  0  0
 0  0      0 14122944   2168 1286024    0    0     0    40 3391 5571  7  1 92  0  0
 0  0      0 14122940   2168 1286024    0    0     0  5968 3526 5782  7  2 90  1  0
 3  0      0 14122940   2168 1286244    0    0     0   436 3189 5338  4  1 94  1  0
 0  0      0 14122940   2168 1286588    0    0     0   644 3705 6119  9  1 90  1  0
 0  0      0 14122940   2168 1288300    0    0     0  1912 3369 5428  9  1 89  2  0
 3  0      0 14122940   2168 1288300    0    0     0   192 3736 6026 11  1 88  0  0
 0  0      0 14122940   2168 1288304    0    0     0   124 3217 5328 12  0 88  0  0
 0  0      0 14122940   2168 1288304    0    0     0   232 3087 5055  5  1 95  0  0
 0  0      0 14122940   2168 1288304    0    0     0   160 3726 6029  5  1 93  1  0
