procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1557048   2168 903484    0    0    58  1999 5779 1906 16  4 68 12  0
 2  2      0 1464084   2168 928064    0    0     0 54004 6318 7128 36 12 38 14  0
 1  0      0 1489728   2168 923040    0    0     0 58668 7829 4138 53 12 22 14  0
 1  0      0 1469968   2168 914360    0    0     0 44156 7598 10021 30  7 56  8  0
 2  0      0 1453840   2168 911348    0    0     0 57808 6531 4027 38 15 42  5  0
 1  1      0 1455508   2168 911328    0    0     0 27168 8459 12160 17  5 73  5  0
 1  0      0 1451952   2168 918232    0    0     0 28876 7694 10982 23  2 56 18  0
 0  2      0 1436768   2168 921784    0    0     0 60752 4857 3691 41 14 29 16  0
 0  1      0 1411788   2168 916504    0    0     0 45172 10388 12856 45  5 40 11  0
 2  0      0 1376568   2168 933836    0    0     0 46116 5201 6864 29  9 48 13  0
 0  0      0 1411316   2168 920588    0    0     0 42912 7146 6287 37  8 45 10  0
 0  0      0 1400228   2168 920588    0    0     0 30060 9815 14649 22  2 70  6  0
 2  0      0 1294196   2168 947436    0    0     0 50824 4834 4466 35  6 52  6  0
 0  0      0 1412644   2168 924252    0    0     0 47052 9576 9502 48  9 32 12  0
 0  0      0 1390216   2168 924260    0    0     0 26028 8330 12345 21  5 68  6  0
 3  1      0 1352484   2168 924260    0    0     0  4532 7700 8362 37  5 56  3  0
 1  0      0 1541788   2168 924264    0    0     0  2192 10292 9261 53  8 35  5  0
 0  0      0 1549148   2168 924264    0    0     0  3204 8474 11232 22  2 72  4  0
 0  0      0 1553944   2168 924264    0    0     0  2748 15354 22554 22  3 69  6  0
 3  0      0 1553964   2168 924264    0    0     0  1836 13239 20736 13  2 81  4  0
 4  0      0 1538200   2168 924264    0    0     0  2644 14817 21154 29  4 62  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 1564312   2168 924264    0    0     0  2128 10410 12880 36  6 53  5  0
 1  1      0 1541672   2168 929512    0    0     0 21372 10060 15004 24  4 61 11  0
 2  0      0 1648220   2168 927808    0    0     0 39404 8241 7448 48  9 30 14  0
 2  0      0 1649228   2168 927808    0    0     0  9620 12614 18303 18  5 72  6  0
 2  0      0 1587108   2168 931404    0    0     0 34340 9353 12988 26  7 62  5  0
 1  1      0 1531864   2168 929592    0    0     0 53580 3803 3658 38 10 44  7  0
 1  0      0 1528588   2168 929596    0    0     0  3848 11517 17366 20  4 72  5  0
 0  0      0 1484864   2168 929600    0    0     0 16756 8921 13424 14  5 76  5  0
 0  2      0 1424636   2168 952536    0    0     0 42576 4645 5076 36  8 49  7  0
 0  0      0 1417200   2168 934632    0    0     0 32468 9790 12867 30  6 52 12  0
 0  0      0 1397540   2168 934632    0    0     0 16536 9733 14416 18  5 73  4  0
 2  0      0 1367676   2168 939132    0    0     0 28680 9636 14480 19  5 63 14  0
 0  0      0 1410244   2168 939096    0    0     0 51468 6326 3197 50 13 30  6  0
 3  0      0 1410244   2168 939052    0    0     0 16520 9673 14227 18  3 75  4  0
 0  1      0 1420452   2168 940140    0    0     0 32940 9218 13712 24  4 58 14  0
 1  0      0 1439608   2168 951740    0    0     0 42304 5237 5156 39 13 36 13  0
 0  0      0 1483456   2168 941708    0    0     0 37428 5331 6758 30  4 60  6  0
 0  0      0 1470804   2168 941708    0    0     0 16792 10844 15085 21  4 70  5  0
 1  0      0 1338856   2168 946608    0    0     0 44084 4874 5881 36  8 52  5  0
 0  0      0 1356572   2168 941576    0    0     0 48512 7482 5460 34 16 41  9  0
 3  0      0 1343968   2168 941584    0    0     0 16892 10876 15911 18  6 71  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 1344156   2168 952188    0    0     0 41492 5165 7529 27  6 62  6  0
 3  1      0 1355000   2168 947044    0    0     0 50628 6298 4417 49 12 33  6  1
 2  1      0 1347944   2168 939148    0    0     0 25460 11698 15004 45  6 41  8  0
 2  0      0 1326528   2168 943860    0    0     0 34356 4040 5998 19  2 70  8  0
 2  0      0 1320228   2168 961832    0    0     0 47928 6375 5045 49  9 35  7  0
 0  1      0 1358412   2168 944200    0    0     0 19056 9653 14736 23  6 68  3  0
 1  1      0 1326156   2168 949400    0    0     0 34720 5717 8549 19  3 68 10  0
 2  0      0 1326084   2168 953240    0    0     0 59368 6624 2895 48 15 29  7  0
 0  0      0 1326112   2168 943748    0    0     0 12972 10633 12811 30  9 57  5  0
 0  0      0 1299148   2168 943748    0    0     0 31448 8962 12723 19  5 71  5  0
 1  0      0 1307948   2168 950092    0    0     0 22556 7441 11255 24  3 54 20  0
 2  0      0 1361900   2168 963536    0    0     0 41880 8641 6314 45 11 24 21  0
 0  0      0 1384080   2168 944692    0    0     0 42996 8120 8715 40  7 33 20  0
 2  0      0 1442244   2168 950392    0    0     0 29716 7248 9572 32  5 59  5  0
 2  0      0 1384504   2168 951644    0    0     0 59972 5270 2832 51 12 31  6  0
 0  0      0 1382100   2168 942308    0    0     0 30140 10176 10358 44  8 42  7  0
 1  0      0 1357656   2168 942308    0    0     0 16324 8300 12530 15  6 76  3  0
 0  1      0 1363452   2168 948524    0    0     0 53948 4237 3877 39 12 42  6  0
 2  0      0 1363452   2168 948528    0    0     0 16916 12183 18525 24  2 68  6  0
 0  0      0 1340584   2168 948528    0    0     0 24036 11294 16856 23  5 66  5  0
 2  1      0 1360508   2168 960720    0    0     0 34660 6263 7693 28  7 59  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 1337604   2168 952980    0    0     0 40596 6746 6793 35 10 49  8  0
 0  0      0 1337604   2168 952980    0    0     0  1700 8991 13363 14  3 80  4  0
 2  0      0 1325508   2168 955480    0    0     0 33856 7514 11535 19  3 73  5  0
 2  2      0 1360096   2168 955032    0    0     0 56116 8074 4714 53 10 26 11  0
 0  0      0 1372016   2168 953532    0    0     0 14552 10916 14991 29  6 59  7  0
 0  0      0 1316212   2168 953536    0    0     0  1876 10461 8655 46  6 44  4  0
 0  0      0 1272388   2168 953536    0    0     0  2084 12957 8731 47  9 39  5  0
 0  0      0 1288256   2168 953536    0    0     0  1676 9218 11433 23  6 68  4  0
 0  0      0 1287028   2168 953536    0    0     0  3484 14737 21929 25  7 64  5  0
 0  0      0 1278840   2168 953548    0    0     0  2200 12709 19104 19  5 73  4  0
 3  0      0 1278840   2168 953548    0    0     0  2276 13089 19407 25  4 67  4  0
 0  0      0 1287312   2168 953548    0    0     0  2388 11024 12945 34  8 49  9  0
 2  0      0 1297896   2168 953548    0    0     0  9804 9529 14434 18  4 70  8  0
 1  0      0 1335696   2168 961864    0    0     0 36612 7996 10340 33  7 54  6  0
 1  0      0 1301176   2168 957200    0    0     0 53972 6465 4705 43 14 35  8  0
 2  0      0 1352080   2168 952840    0    0     0 19352 8517 12798 22  2 70  6  0
 3  0      0 1329400   2168 952840    0    0     0 24620 9330 14039 25  4 61 10  0
 1  0      0 1350084   2168 962124    0    0     0 51724 5062 3652 50 11 32  7  0
 3  0      0 1302040   2168 945968    0    0     0 36940 6042 7341 40  8 42 11  0
 1  0      0 1291676   2168 945968    0    0     0 24876 13848 20401 23 10 58  9  0
 2  0      0 1255576   2168 950052    0    0     0 20148 6951 10748 17  4 73  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1378492   2168 949468    0    0     0 44408 5301 4776 45 13 32 10  0
 3  0      0 1359708   2168 949460    0    0     0 31680 7321 10551 21  3 68  8  0
 1  1      0 1337720   2168 953280    0    0     0 19680 8368 12605 17  3 71 10  0
 2  0      0 1306412   2168 954208    0    0     0 59096 3914 3550 37 16 40  7  0
 0  0      0 1305908   2168 954236    0    0     0  2296 12189 17663 18  5 73  5  0
 0  1      0 1280960   2168 954236    0    0     0 23928 8028 12013 14  4 79  4  0
 1  0      0 1316344   2168 960248    0    0     0 52152 4529 3517 48 10 35  7  0
 2  0      0 1302980   2168 958332    0    0     0 18900 10572 15673 25  4 65  6  0
 2  0      0 1314732   2168 958332    0    0     0 24576 10977 15388 17  7 72  4  0
 1  1      0 1330004   2168 967064    0    0     0 31084 7985 10841 29  5 61  4  0
 0  0      0 1356276   2168 969520    0    0     0 53888 8983 5574 50 16 28  7  0
 0  0      0 1354512   2168 957100    0    0     0 19424 9378 11061 25  6 63  5  0
 1  0      0 1297264   2168 959700    0    0     0 33268 7214 10737 22  3 71  5  0
 2  0      0 1323980   2168 975900    0    0     0 47576 6256 5015 41 17 32  9  0
 0  0      0 1323224   2168 956420    0    0     0 32080 8062 9179 43  8 37 12  0
 0  0      0 1317680   2168 956428    0    0     0 16016 6764 10219 17  3 77  4  0
 1  0      0 1283912   2168 974212    0    0     0 57228 6397 6078 45 12 35  7  0
 3  0      0 1351220   2168 955200    0    0     0 30236 11613 12857 39  7 49  5  0
 0  0      0 1351324   2168 955200    0    0     0 16672 11192 16815 18  4 74  5  0
 1  0      0 1368552   2168 963904    0    0     0 38740 7982 10731 31  3 59  7  0
 2  0      0 1364340   2168 961088    0    0     0 47440 5706 3214 47 12 34  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 1366572   2168 959732    0    0     0 20868 7451 10873 16  3 75  6  0
 3  0      0 1371796   2168 965732    0    0     0 37660 9115 13540 28  7 61  5  0
 1  0      0 1305336   2168 983460    0    0     0 48204 6317 4452 44 17 33  6  0
 0  0      0 1302700   2168 958308    0    0     0 31244 4421 5549 28  7 58  7  0
 0  0      0 1303984   2168 958308    0    0     0 16732 9315 12964 24  4 67  6  0
 2  0      0 1311792   2168 968528    0    0     0 31000 7106 9584 29  6 56 10  0
 2  0      0 1252352   2168 965520    0    0     0 58272 6204 3650 46 10 34 10  0
 0  0      0 1243784   2168 958096    0    0     0 17784 10354 14999 22  4 70  5  0
 0  0      0 1230992   2168 958096    0    0     0 16840 11495 16891 15  4 77  4  0
 2  0      0 1291732   2168 969668    0    0     0 39736 4857 5099 35  6 49 10  0
 0  2      0 1341656   2168 971128    0    0     0 51020 5680 4465 48 10 28 14  0
 0  0      0 1330316   2168 957492    0    0     0 16644 9815 14762 17  4 74  5  0
 1  0      0 1292292   2168 979432    0    0     0 43612 5478 5806 37  7 52  5  0
 0  0      0 1303636   2168 959164    0    0     0 49292 7866 5638 39 12 44  6  0
 0  0      0 1282404   2168 959168    0    0     0 16440 9422 13546 18  5 71  7  0
 0  0      0 1265772   2168 959168    0    0     0 16204 7340 10987 13  2 82  4  0
 2  0      0 1264188   2168 969456    0    0     0 68080 5574 3519 42 19 31  7  0
