procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 5255320   2168 1505732    0    0    22  1229  223 1563  7  2 86  6  0
 2  0      0 5246248   2168 1507400    0    0     0 10084 4413 7117 11  2 83  3  0
 1  1      0 5215020   2168 1522580    0    0     0 45396 2886 2677 40 14 40  6  0
 0  1      0 5172448   2168 1509104    0    0     0 47848 4376 5894 32  9 45 14  0
 0  0      0 5235360   2168 1509112    0    0     0 29628 7929 12347 19  4 70  8  0
 0  0      0 5235360   2168 1509112    0    0     0  8788 7342 12008  7  4 82  6  0
 0  0      0 5227380   2168 1514336    0    0     0 49800 3477 4619 25 12 57  7  0
 0  0      0 5219944   2168 1514340    0    0     0 14824 5072 7280 11  3 82  4  0
 0  0      0 5219720   2168 1514340    0    0     0 15372 5977 9496  9  2 83  5  0
 0  0      0 5198172   2168 1514340    0    0     0 15072 4326 6941  6  2 89  3  0
 1  0      0 5161012   2168 1532440    0    0     0 58880 4248 5625 39  8 45  7  0
 0  0      0 5160760   2168 1520696    0    0     0  2748 5201 8414  5  2 90  4  0
 0  0      0 5157484   2168 1520696    0    0     0 28752 3622 5366 11  3 83  3  0
 2  0      0 5132080   2168 1520696    0    0     0 15256 6603 10153  7  3 84  7  0
 1  0      0 5126988   2168 1529060    0    0     0 22248 3684 5732 16  5 76  4  0
 0  0      0 5180204   2168 1526112    0    0     0 45768 3794 4942 35 10 47  8  0
 2  1      0 5180208   2168 1526032    0    0     0 14676 4180 6686  6  2 88  4  0
 0  0      0 5180208   2168 1526032    0    0     0 15016 5655 8955  7  2 87  5  0
 1  1      0 5178472   2168 1526032    0    0     0 14596 3704 5914 10  1 86  3  0
 3  0      0 5215744   2168 1537184    0    0     0 25788 4098 6386 20  2 74  5  0
 0  0      0 5241356   2168 1529232    0    0     0 60516 3489 3568 39 11 41 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
