procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1      0 1346880   2168 962320    0    0    56  2510 5735 2066 17  4 68 11  0
 2  0      0 1346880   2168 959024    0    0     0 12820 15061 22525 22  3 57 17  0
 3  0      0 1334532   2168 959028    0    0     0 16384 6323 9559 15  3 77  5  0
 3  0      0 1319664   2168 967620    0    0     0 51212 4737 4025 44 12 35 10  0
 2  1      0 1307440   2168 959264    0    0     0 37236 7635 8550 38  7 48  7  0
 2  0      0 1307440   2168 959268    0    0     0 20008 10577 14743 24  3 65  8  0
 1  0      0 1344600   2168 963708    0    0     0 41384 5432 7596 28  8 59  6  0
 1  0      0 1303092   2168 959584    0    0     0 61968 6945 2562 47 15 31  6  0
 2  1      0 1311932   2168 959448    0    0     0  4504 9157 13783 20  3 71  6  0
 2  0      0 1358316   2168 964428    0    0     0 35044 5677 8246 22  4 69  5  0
 1  0      0 1366504   2168 980712    0    0     0 43048 8049 5024 46 14 28 12  0
 0  0      0 1350644   2168 957188    0    0     0 35640 6232 7565 34  8 51  8  0
 0  0      0 1341320   2168 957192    0    0     0 16404 5855 8457 17  2 76  5  0
 2  0      0 1367528   2168 973036    0    0     0 51648 5080 4893 43  9 39  9  0
 0  0      0 1339052   2168 962056    0    0     0 30992 4128 4951 32  4 60  4  0
 0  0      0 1338548   2168 962060    0    0     0 16176 8105 11927 16  6 73  6  0
 0  0      0 1314860   2168 962060    0    0     0 16192 9018 13518 20  3 71  6  0
 0  1      0 1300928   2168 977080    0    0     0 49008 4184 4062 44  8 40  8  0
 2  0      0 1326436   2168 959064    0    0     0 51328 8998 5544 49 13 27 11  0
 0  0      0 1317628   2168 958996    0    0     0 16148 5943 8194 15  3 77  6  0
 2  0      0 1346036   2168 985384    0    0     0 51104 4573 4160 43  9 39  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 1387560   2168 958204    0    0     0 44272 4656 4250 47  8 37  9  0
 0  0      0 1387560   2168 958208    0    0     0  1464 5869 8935 11  2 82  5  0
 1  0      0 1378736   2168 964752    0    0     0 37040 5204 7222 26  7 63  4  0
 1  0      0 1349008   2168 983864    0    0     0 45960 5712 4773 47 10 33 10  0
 0  0      0 1364628   2168 962156    0    0     0 16556 7040 10515 14  3 79  5  0
 0  0      0 1391436   2168 962156    0    0     0 31200 8872 12471 19  5 70  6  0
 1  0      0 1379084   2168 975168    0    0     0 28972 5458 8070 26  5 65  5  0
 3  0      0 1422240   2168 970636    0    0     0 54952 5602 2993 48 11 33  8  0
 1  0      0 1395028   2168 957172    0    0     0 21636 7226 10026 22  5 67  6  0
 3  0      0 1398336   2168 970768    0    0     0 31836 5329 7495 28  4 61  7  0
 0  0      0 1365880   2168 959060    0    0     0 58888 4969 4644 40 13 37 10  0
 1  0      0 1334576   2168 959092    0    0     0 17196 9572 14040 25  4 67  3  0
 0  0      0 1330796   2168 959092    0    0     0 15452 4192 6483 10  1 87  2  0
 1  0      0 1346792   2168 964908    0    0     0 32348 5812 7439 35  7 54  5  0
 3  0      0 1346288   2168 968724    0    0     0 54116 6730 4351 52 13 25 10  0
