Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-36-198.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

16:51:48     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:51:49     all   60.00    0.00    8.21   13.85    0.00    3.08    0.00    0.00    0.00   14.87
16:51:50     all   87.06    0.00    7.46    4.48    0.00    0.50    0.00    0.00    0.00    0.50
16:51:51     all   88.83    0.00    4.06    4.57    0.00    2.03    0.00    0.00    0.00    0.51
16:51:52     all   90.36    0.00    2.54    4.57    0.00    1.02    0.00    0.00    0.00    1.52
16:51:53     all   82.00    0.00   10.00    5.00    0.00    1.00    0.00    0.00    0.00    2.00
16:51:54     all   87.62    0.00    8.42    2.97    0.00    0.00    0.00    0.00    0.00    0.99
16:51:55     all   86.70    0.00    3.45    6.40    0.00    0.99    0.00    0.00    0.00    2.46
16:51:56     all   91.33    0.00    4.08    3.57    0.00    0.51    0.00    0.00    0.00    0.51
16:51:57     all   83.16    0.00   10.20    6.12    0.00    0.00    0.00    0.00    0.00    0.51
16:51:58     all   88.00    0.00    7.00    4.00    0.00    0.50    0.00    0.00    0.00    0.50
16:51:59     all   83.66    0.00    8.91    4.95    0.00    1.98    0.00    0.00    0.00    0.50
16:52:00     all   80.10    0.00   12.44    5.47    0.00    1.00    0.00    0.00    0.00    1.00
16:52:01     all   83.76    0.00   10.66    4.57    0.00    0.00    0.00    0.00    0.00    1.02
16:52:02     all   83.41    0.00    7.80    5.85    0.00    1.95    0.00    0.00    0.00    0.98
16:52:03     all   88.38    0.00    3.54    4.55    0.00    1.52    0.00    0.00    0.00    2.02
16:52:04     all   91.88    0.00    3.05    3.55    0.00    0.51    0.00    0.00    0.00    1.02
16:52:05     all   81.68    0.00    9.90    5.45    0.00    0.99    0.00    0.00    0.00    1.98
16:52:06     all   83.00    0.00   10.50    5.50    0.00    0.50    0.00    0.00    0.00    0.50
16:52:07     all   90.69    0.00    3.92    4.41    0.00    0.49    0.00    0.00    0.00    0.49
16:52:08     all   92.96    0.00    2.01    4.02    0.00    0.50    0.00    0.00    0.00    0.50
16:52:09     all   82.50    0.00   10.50    5.50    0.00    1.00    0.00    0.00    0.00    0.50
16:52:10     all   83.33    0.00    8.08    5.05    0.00    1.52    0.00    0.00    0.00    2.02
16:52:11     all   84.92    0.00   10.05    4.02    0.00    0.50    0.00    0.00    0.00    0.50
16:52:12     all   84.16    0.00    8.91    4.95    0.00    0.99    0.00    0.00    0.00    0.99
16:52:13     all   82.27    0.00   11.82    4.93    0.00    0.49    0.00    0.00    0.00    0.49
16:52:14     all   89.55    0.00    4.48    4.48    0.00    1.00    0.00    0.00    0.00    0.50
16:52:15     all   89.11    0.00    6.93    3.47    0.00    0.00    0.00    0.00    0.00    0.50
16:52:16     all   80.71    0.00   11.68    5.58    0.00    1.02    0.00    0.00    0.00    1.02
16:52:17     all   87.82    0.00    5.58    4.06    0.00    2.03    0.00    0.00    0.00    0.51
16:52:18     all   88.67    0.00    4.43    3.45    0.00    3.45    0.00    0.00    0.00    0.00
16:52:19     all   88.94    0.00    7.54    2.51    0.00    1.01    0.00    0.00    0.00    0.00
16:52:20     all   80.00    0.00   13.33    4.62    0.00    1.03    0.00    0.00    0.00    1.03
16:52:21     all   87.00    0.00    8.50    3.00    0.00    1.00    0.00    0.00    0.00    0.50
16:52:22     all   90.55    0.00    5.47    2.99    0.00    1.00    0.00    0.00    0.00    0.00
16:52:23     all   91.63    0.00    4.93    2.46    0.00    0.99    0.00    0.00    0.00    0.00
16:52:24     all   97.06    0.00    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00
16:52:25     all   94.36    0.00    1.54    3.08    0.00    1.03    0.00    0.00    0.00    0.00
16:52:26     all   94.90    0.00    2.04    2.55    0.00    0.51    0.00    0.00    0.00    0.00
16:52:27     all   91.37    0.00    2.54    4.06    0.00    2.03    0.00    0.00    0.00    0.00
16:52:28     all   94.42    0.00    2.03    2.54    0.00    1.02    0.00    0.00    0.00    0.00
16:52:29     all   92.54    0.00    3.48    2.99    0.00    1.00    0.00    0.00    0.00    0.00
16:52:30     all   88.44    0.00    4.52    5.03    0.00    1.51    0.00    0.00    0.00    0.50
16:52:31     all   89.34    0.00    3.55    5.08    0.00    1.02    0.00    0.00    0.00    1.02
16:52:32     all   81.59    0.00    9.45    6.97    0.00    1.49    0.00    0.00    0.00    0.50
16:52:33     all   84.65    0.00   10.89    4.46    0.00    0.00    0.00    0.00    0.00    0.00
16:52:34     all   88.83    0.00    3.55    5.58    0.00    0.51    0.00    0.00    0.00    1.52
16:52:35     all   90.77    0.00    1.54    5.13    0.00    1.03    0.00    0.00    0.00    1.54
16:52:36     all   78.39    0.00   14.07    5.53    0.00    1.01    0.00    0.00    0.00    1.01
16:52:37     all   82.09    0.00   12.94    3.98    0.00    0.50    0.00    0.00    0.00    0.50
16:52:38     all   86.29    0.00    7.61    4.06    0.00    2.03    0.00    0.00    0.00    0.00
16:52:39     all   85.35    0.00    8.08    5.05    0.00    0.51    0.00    0.00    0.00    1.01
16:52:40     all   84.69    0.00    9.69    4.59    0.00    0.51    0.00    0.00    0.00    0.51
16:52:41     all   85.78    0.00    9.31    3.92    0.00    0.00    0.00    0.00    0.00    0.98
16:52:42     all   85.13    0.00    9.23    5.13    0.00    0.00    0.00    0.00    0.00    0.51
16:52:43     all   94.00    0.00    2.00    3.50    0.00    0.50    0.00    0.00    0.00    0.00
16:52:44     all   84.02    0.00    8.25    5.15    0.00    0.52    0.00    0.00    0.00    2.06
16:52:45     all   82.50    0.00   12.00    4.50    0.00    0.50    0.00    0.00    0.00    0.50
16:52:46     all   84.97    0.00    8.29    5.18    0.00    1.04    0.00    0.00    0.00    0.52
16:52:47     all   92.50    0.00    2.00    4.00    0.00    0.50    0.00    0.00    0.00    1.00
16:52:48     all   83.76    0.00    8.63    5.08    0.00    1.02    0.00    0.00    0.00    1.52
16:52:49     all   84.18    0.00   10.71    4.59    0.00    0.00    0.00    0.00    0.00    0.51
16:52:50     all   83.09    0.00   10.63    4.35    0.00    1.45    0.00    0.00    0.00    0.48
16:52:51     all   91.58    0.00    4.95    2.97    0.00    0.50    0.00    0.00    0.00    0.00
16:52:52     all   92.31    0.00    3.08    3.59    0.00    1.03    0.00    0.00    0.00    0.00
16:52:53     all   80.10    0.00   12.44    4.98    0.00    1.49    0.00    0.00    0.00    1.00
16:52:54     all   83.76    0.00   10.15    5.08    0.00    0.51    0.00    0.00    0.00    0.51
16:52:55     all   85.15    0.00    8.42    3.96    0.00    1.98    0.00    0.00    0.00    0.50
16:52:56     all   86.70    0.00    7.39    4.93    0.00    0.00    0.00    0.00    0.00    0.99
16:52:57     all   84.26    0.00   11.17    3.55    0.00    0.51    0.00    0.00    0.00    0.51
16:52:58     all   85.71    0.00    7.14    5.10    0.00    1.53    0.00    0.00    0.00    0.51
16:52:59     all   90.15    0.00    3.94    3.94    0.00    1.48    0.00    0.00    0.00    0.49
16:53:00     all   87.19    0.00    8.37    3.45    0.00    0.00    0.00    0.00    0.00    0.99
16:53:01     all   83.59    0.00   11.28    4.62    0.00    0.00    0.00    0.00    0.00    0.51
16:53:02     all   82.00    0.00   13.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00
16:53:03     all   88.56    0.00    5.47    4.48    0.00    1.00    0.00    0.00    0.00    0.50
16:53:04     all   83.42    0.00    9.55    4.52    0.00    1.51    0.00    0.00    0.00    1.01
16:53:05     all   84.92    0.00    9.05    5.53    0.00    0.00    0.00    0.00    0.00    0.50
16:53:06     all   92.12    0.00    3.45    3.45    0.00    0.99    0.00    0.00    0.00    0.00
16:53:07     all   92.57    0.00    1.49    4.95    0.00    0.99    0.00    0.00    0.00    0.00
16:53:08     all   88.32    0.00    7.61    3.55    0.00    0.00    0.00    0.00    0.00    0.51
16:53:09     all   80.88    0.00   13.24    4.41    0.00    0.49    0.00    0.00    0.00    0.98
16:53:10     all   89.16    0.00    4.93    3.45    0.00    1.97    0.00    0.00    0.00    0.49
16:53:11     all   89.90    0.00    4.04    5.05    0.00    0.51    0.00    0.00    0.00    0.51
16:53:12     all   87.88    0.00    8.08    3.03    0.00    1.01    0.00    0.00    0.00    0.00
16:53:13     all   85.85    0.00    8.29    5.37    0.00    0.00    0.00    0.00    0.00    0.49
16:53:14     all   87.06    0.00    6.47    4.48    0.00    0.50    0.00    0.00    0.00    1.49
16:53:15     all   88.94    0.00    3.02    6.03    0.00    2.01    0.00    0.00    0.00    0.00
16:53:16     all   85.00    0.00    9.50    4.00    0.00    1.00    0.00    0.00    0.00    0.50
16:53:17     all   85.50    0.00    7.50    4.00    0.00    2.00    0.00    0.00    0.00    1.00
16:53:18     all   87.69    0.00    7.69    4.10    0.00    0.00    0.00    0.00    0.00    0.51
16:53:19     all   86.07    0.00    7.46    4.98    0.00    0.50    0.00    0.00    0.00    1.00
16:53:20     all   91.33    0.00    3.57    3.06    0.00    2.04    0.00    0.00    0.00    0.00
16:53:21     all   91.67    0.00    4.41    3.92    0.00    0.00    0.00    0.00    0.00    0.00
16:53:22     all   90.95    0.00    1.01    5.53    0.00    2.01    0.00    0.00    0.00    0.50
16:53:23     all   91.58    0.00    2.48    4.46    0.00    1.49    0.00    0.00    0.00    0.00
16:53:24     all   89.18    0.00    2.06    5.15    0.00    3.09    0.00    0.00    0.00    0.52
16:53:25     all   90.86    0.00    3.05    4.57    0.00    1.52    0.00    0.00    0.00    0.00
16:53:26     all   89.11    0.00    6.44    3.96    0.00    0.50    0.00    0.00    0.00    0.00
16:53:27     all   90.05    0.00    2.99    5.47    0.00    1.49    0.00    0.00    0.00    0.00
16:53:28     all   89.55    0.00    4.48    3.98    0.00    1.49    0.00    0.00    0.00    0.50
16:53:29     all   86.73    0.00    7.65    3.57    0.00    2.04    0.00    0.00    0.00    0.00
16:53:30     all   84.77    0.00    8.12    4.57    0.00    1.02    0.00    0.00    0.00    1.52
16:53:31     all   80.00    0.00   13.50    6.00    0.00    0.00    0.00    0.00    0.00    0.50
16:53:32     all   93.37    0.00    2.55    3.57    0.00    0.51    0.00    0.00    0.00    0.00
16:53:33     all   91.09    0.00    3.47    3.96    0.00    0.50    0.00    0.00    0.00    0.99
16:53:34     all   82.83    0.00   12.63    4.04    0.00    0.00    0.00    0.00    0.00    0.51
16:53:35     all   76.50    0.00   15.00    6.00    0.00    1.00    0.00    0.00    0.00    1.50
16:53:36     all   90.86    0.00    4.57    3.05    0.00    1.02    0.00    0.00    0.00    0.51
16:53:37     all   85.57    0.00    7.46    4.98    0.00    1.49    0.00    0.00    0.00    0.50
16:53:38     all   84.24    0.00   10.34    3.45    0.00    1.48    0.00    0.00    0.00    0.49
16:53:39     all   84.34    0.00    9.60    4.55    0.00    1.01    0.00    0.00    0.00    0.51
16:53:40     all   87.68    0.00    4.43    6.40    0.00    0.49    0.00    0.00    0.00    0.99
16:53:41     all   89.71    0.00    3.43    4.41    0.00    1.96    0.00    0.00    0.00    0.49
16:53:42     all   91.41    0.00    4.55    4.04    0.00    0.00    0.00    0.00    0.00    0.00
16:53:43     all   84.58    0.00    8.96    3.98    0.00    1.99    0.00    0.00    0.00    0.50
16:53:44     all   82.18    0.00   10.89    5.45    0.00    0.00    0.00    0.00    0.00    1.49
16:53:45     all   88.18    0.00    5.42    4.93    0.00    0.99    0.00    0.00    0.00    0.49
16:53:46     all   86.73    0.00    6.63    4.59    0.00    0.51    0.00    0.00    0.00    1.53
16:53:47     all   85.00    0.00    9.00    4.50    0.00    0.50    0.00    0.00    0.00    1.00
16:53:48     all   86.63    0.00    8.42    4.46    0.00    0.00    0.00    0.00    0.00    0.50
16:53:49     all   88.66    0.00    5.15    3.61    0.00    1.55    0.00    0.00    0.00    1.03
