procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 5032216   2168 1593064    0    0    24  1036 1343  774 33  2 61  4  0
 2  0      0 5032216   2168 1593060    0    0     0  4476 4726 1994 71  4  3 21  0
 2  0      0 5032216   2168 1593060    0    0     0  2708 5631  901 88  2  0 11  0
 2  0      0 5032216   2168 1593072    0    0     0  2248 4811  731 88  3  0  8  0
 1  1      0 5025412   2168 1593084    0    0     0  3684 4182  729 86  6  0  8  0
 2  0      0 5024656   2168 1593092    0    0     0  2488 5224  931 83  5  0 11  0
 2  0      0 4992148   2168 1593100    0    0     0  2292 5358  856 87  2  0 10  0
 1  1      0 4990888   2168 1593112    0    0     0  1976 4927  807 86  5  0  9  0
 2  0      0 4989632   2168 1593120    0    0     0  2372 5655  878 84  5  0 11  0
 2  0      0 4981820   2168 1593132    0    0     0  2392 5155  880 88  2  1 10  0
 2  0      0 4978796   2168 1593140    0    0     0  9748 4743  963 86  4  0 10  0
 2  0      0 4977036   2168 1593148    0    0     0  2544 5787  913 87  2  0 12  0
 1  1      0 4975268   2168 1593160    0    0     0  2536 4875  875 84  5  0 11  0
 2  0      0 4973504   2168 1593172    0    0     0  2140 4485  750 86  5  0  9  0
 1  1      0 4967484   2168 1593180    0    0     0  4160 5441  865 84  5  1 11  0
 2  0      0 4965972   2168 1593196    0    0     0  2348 5521  858 85  4  0 11  0
 2  0      0 4964712   2168 1593204    0    0     0  1956 4635  749 90  2  0  9  0
 2  0      0 4962948   2168 1593216    0    0     0  2480 5754  914 86  3  0 11  0
 2  0      0 4961436   2168 1593224    0    0     0  2416 5253  904 88  1  0 11  0
 2  0      0 4959924   2168 1593236    0    0     0  2068 4518  771 88  3  0  9  0
 2  0      0 4958160   2168 1593244    0    0     0  2460 5761  914 85  3  0 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 4955976   2168 1593252    0    0     0  2280 5072  832 85  4  0 10  0
 1  1      0 4926996   2168 1593448    0    0     0  1628 3906  660 90  3  0  6  0
 2  0      0 4925484   2168 1593452    0    0     0  2496 5237  862 84  5  0 10  0
 2  0      0 4913640   2168 1593460    0    0     0  4040 4758  858 89  1  0 10  0
 2  0      0 4892724   2168 1593472    0    0     0  2264 5567  821 86  5  0  9  0
 2  0      0 4891716   2168 1593480    0    0     0  2608 5744  966 85  3  0 13  0
