procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 3695700   2168 1759084    0    0    21  1280 1518  778 38  2 55  5  0
 1  1      0 3693948   2168 1759176    0    0     0   656 2909 3182 15  1 83  1  0
 2  0      0 3693696   2168 1759192    0    0     0  1312 8126  881 83  6  0 10  0
 2  0      0 3693696   2168 1759204    0    0     0   928 5761  729 88  5  0  7  0
 2  0      0 3693696   2168 1759224    0    0     0  1664 8634 1047 81  6  0 13  0
 2  0      0 3606252   2168 1759236    0    0     0   908 5213  687 87  6  0  8  0
 1  1      0 3582564   2168 1759252    0    0     0  1544 7751  976 84  4  0 11  0
 2  0      0 3582060   2168 1759268    0    0     0  1524 6900  987 82  5  0 13  0
 2  0      0 3526872   2168 1759280    0    0     0  1296 5690  774 82  9  1  8  0
 2  0      0 3525864   2168 1759300    0    0     0  1908 8386 1056 82  5  0 14  0
 2  0      0 3522616   2168 1759312    0    0     0  2196 5059  700 88  4  0  8  0
 2  0      0 3519088   2168 1759324    0    0     0  1980 7569  971 80  8  0 12  0
 2  0      0 3518584   2168 1759348    0    0     0  1324 7430  939 84  5  1 11  0
 2  0      0 3491240   2168 1759356    0    0     0   996 6041  758 89  3  0  8  0
 1  1      0 3490736   2168 1759376    0    0     0  1700 8965 1062 82  4  0 15  0
 2  0      0 3490232   2168 1759396    0    0     0  8360 5603  888 88  4  1  8  0
 1  1      0 3472088   2168 1759408    0    0     0  1272 7253  969 86  3  1 10  0
 3  0      0 3471584   2168 1759428    0    0     0  1492 7787  975 85  2  0 12  0
 3  0      0 3470828   2168 1759440    0    0     0  1136 4971  716 91  2  0  7  0
 3  0      0 3470324   2168 1759456    0    0     0  1760 8362 1008 85  3  0 12  0
 3  0      0 3468308   2168 1759472    0    0     0  2376 5982  800 87  4  0  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 3467300   2168 1759484    0    0     0  2116 7212  913 86  3  0 11  0
 3  0      0 3466796   2168 1759504    0    0     0  1496 7708  980 79  8  1 12  0
 3  0      0 3466544   2168 1759516    0    0     0   876 5477  693 88  5  0  8  0
 3  0      0 3466040   2168 1759532    0    0     0  1660 8859 1162 82  4  1 14  0
 3  0      0 3465788   2168 1759548    0    0     0  1124 6104  760 87  4  0  9  1
 3  0      0 3465284   2168 1759560    0    0     0  1264 7096  890 83  7  0 10  0
 3  0      0 3464780   2168 1759580    0    0     0  1608 8287 1033 79  7  1 13  0
 3  0      0 3464276   2168 1759600    0    0     0  1092 5246  686 90  2  0  8  0
 3  0      0 3463772   2168 1759620    0    0     0  1760 7970 1014 81  6  0 13  0
 2  1      0 3461532   2168 1759636    0    0     0  2476 5622  824 87  3  0 10  0
 2  1      0 3460776   2168 1759644    0    0     0  1728 6622  848 85  5  0 10  0
 3  0      0 3460272   2168 1759664    0    0     0  1608 8282 1028 82  5  0 14  0
 3  0      0 3459768   2168 1759680    0    0     0   860 5224  657 87  6  1  7  0
 2  1      0 3451956   2168 1759692    0    0     0  1356 7988  930 85  4  0 11  0
 3  0      0 3451452   2168 1759712    0    0     0  1408 7341  933 85  4  0 11  0
 3  0      0 3451200   2168 1759724    0    0     0  1012 5760  767 86  6  0  8  0
 3  0      0 3450472   2168 1759740    0    0     0  1632 8778 1043 82  5  0 13  0
 2  1      0 3449716   2168 1759756    0    0     0  1204 5483  731 89  3  0  9  0
 3  0      0 3449216   2168 1759772    0    0     0  1664 7353  906 84  5  0 11  0
 3  0      0 3447200   2168 1759788    0    0     0  2712 7086  977 84  4  0 12  0
 3  0      0 3446192   2168 1759804    0    0     0  1836 5236  726 88  4  0  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 3445688   2168 1759824    0    0     0  1772 8543 1101 84  2  0 14  0
 3  0      0 3445184   2168 1759840    0    0     0  1100 6238  783 87  4  0  9  0
 3  0      0 3445184   2168 1759856    0    0     0  1288 7190  869 86  4  0 11  0
 3  0      0 3444680   2168 1759876    0    0     0  1440 7900  944 84  4  0 12  0
 3  0      0 3444176   2168 1759888    0    0     0   936 5267  726 87  6  0  8  0
 3  0      0 3443672   2168 1759908    0    0     0  1628 8826 1267 78  9  1 13  0
 3  0      0 3442916   2168 1759924    0    0     0  1284 6278  774 87  5  0  8  0
 3  0      0 3442412   2168 1759936    0    0     0  1360 6840  830 86  4  0  9  0
 3  0      0 3440396   2168 1759956    0    0     0  2864 7449 1675 78  4  5 13  0
 3  0      0 3439640   2168 1759964    0    0     0  1664 4662  758 89  3  0  8  0
 3  0      0 3439388   2168 1759980    0    0     0  1624 8115 1192 81  5  1 13  0
 3  0      0 3438884   2168 1760000    0    0     0  1152 5882  785 88  3  0 10  0
 3  0      0 3438380   2168 1760012    0    0     0  1336 7251  930 84  4  1 10  0
 3  0      0 3437876   2168 1760032    0    0     0  1640 8304 1209 82  3  2 13  0
 2  1      0 3437372   2168 1760048    0    0     0   920 5433  709 89  3  0  8  0
 2  1      0 3437120   2168 1760064    0    0     0  1716 8662 1089 79  7  0 14  0
 3  0      0 3436364   2168 1760080    0    0     0  1372 6147  828 87  4  0  9  0
 3  0      0 3435860   2168 1760096    0    0     0  1532 7377  916 83  5  1 11  0
 3  0      0 3433844   2168 1760116    0    0     0  2836 7751  999 83  5  0 12  0
 3  0      0 3432836   2168 1760128    0    0     0  1400 5155  686 90  3  0  7  0
 3  0      0 3432332   2168 1760144    0    0     0  1732 8572 1075 80  5  0 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 3432080   2168 1760160    0    0     0  1096 6170  773 86  5  0  9  0
 5  0      0 3428580   2168 1760176    0    0     0  1192 6994 1110 85  6  1  9  0
 3  0      0 3425556   2168 1760192    0    0     0  1608 7137 1215 82  7  0 12  0
 2  1      0 3425304   2168 1760208    0    0     0   996 5774  751 89  3  0  8  0
 2  1      0 3425052   2168 1760224    0    0     0  1740 8597 1094 78  8  0 14  0
 3  0      0 3424800   2168 1760244    0    0     0  1212 5153  730 90  3  0  8  0
 1  1      0 3424296   2168 1760260    0    0     0  5820 7986 1135 83  5  0 13  0
 2  0      0 3423792   2168 1760276    0    0     0  2616 6621  903 85  4  0 11  0
 2  0      0 3423288   2168 1760288    0    0     0  1788 6218  745 86  7  0  8  0
 3  0      0 3422784   2168 1760308    0    0     0  1648 8943 1021 82  5  0 13  0
 2  0      0 3422788   2168 1760324    0    0     0   964 5462  750 88  3  1  8  0
 2  0      0 3422536   2168 1760336    0    0     0  1472 7844  980 83  5  0 11  0
 2  0      0 3422284   2168 1760356    0    0     0  1276 6661  845 88  1  0 10  0
 2  0      0 3421780   2168 1760368    0    0     0  1104 6465  820 88  3  0  9  0
 1  1      0 3421528   2168 1760388    0    0     0  1668 8611 1068 80  7  0 14  0
 2  0      0 3479472   2168 1764940    0    0     0  8276 4987  903 92  2  1  6  0
 2  0      0 3479488   2168 1763756    0    0     0 14092 8790 2638 80  8  1 12  0
 2  0      0 3479488   2168 1763776    0    0     0  2504 6690  806 87  2  0 10  0
 2  0      0 3479488   2168 1763788    0    0     0  1932 7022  872 84  6  0 10  0
 2  0      0 3479488   2168 1763808    0    0     0  1608 8305 1055 80  6  0 13  0
 2  0      0 3479488   2168 1763824    0    0     0   864 4984  697 90  3  0  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 3479488   2168 1763844    0    0     0  1708 8307 1081 82  4  0 14  0
 2  0      0 3479488   2168 1763860    0    0     0  1152 5924  816 88  2  0 10  0
 2  0      0 3479488   2168 1763872    0    0     0  1328 7314  913 84  5  0 11  0
 2  0      0 3479488   2168 1763892    0    0     0  1600 7931 1006 83  4  0 13  0
 1  1      0 3479488   2168 1763908    0    0     0  1164 5792  741 88  4  0  8  0
 2  0      0 3479488   2168 1763928    0    0     0  1872 8628 1046 81  6  0 13  0
 2  0      0 3479488   2168 1763944    0    0     0  2268 5155  747 88  4  0  8  0
 2  0      0 3479488   2168 1763956    0    0     0  1924 8111  958 84  5  0 12  0
 2  0      0 3479488   2168 1763976    0    0     0  1368 7396  895 84  5  0 11  0
 3  0      0 3479488   2168 1763988    0    0     0  1056 6057  785 89  2  1  9  0
 1  1      0 3479488   2168 1764004    0    0     0  1776 8347 1134 82  3  0 14  0
 2  0      0 3479488   2168 1764024    0    0     0   960 5576  716 92  0  0  7  0
 2  0      0 3479492   2168 1764040    0    0     0  1476 7508  974 83  4  0 12  0
 2  0      0 3479492   2168 1764060    0    0     0  1316 7162  878 87  2  0 11  0
 2  0      0 3479492   2168 1764072    0    0     0  1360 6399  837 86  5  0 10  0
 2  0      0 3479492   2168 1764096    0    0     0  2036 8403 1098 78  8  2 13  0
 2  0      0 3479492   2168 1764108    0    0     0  2148 4915  680 91  1  0  7  0
 2  0      0 3479496   2168 1764124    0    0     0  2460 8364 1085 82  4  1 14  0
 2  0      0 3479496   2168 1764144    0    0     0  1352 7037  909 85  4  0 11  0
 2  0      0 3479496   2168 1764152    0    0     0  1164 6823  825 87  4  0  9  0
 2  0      0 3479496   2168 1764172    0    0     0  1632 8173 1033 81  5  0 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 3479496   2168 1764188    0    0     0   876 5409  686 91  2  0  7  0
 2  0      0 3479496   2168 1764204    0    0     0  1780 8535 1100 79  5  0 15  0
 2  0      0 3479496   2168 1764220    0    0     0  1112 6395  774 87  4  0  8  0
 2  0      0 3479496   2168 1764240    0    0     0  1664 6881  943 86  2  0 12  0
 2  0      0 3479496   2168 1764256    0    0     0  1712 7443 1012 82  6  0 12  0
 2  0      0 3479496   2168 1764272    0    0     0  2204 5613  716 90  2  0  7  0
 2  0      0 3479496   2168 1764288    0    0     0  2396 8777 1079 80  5  1 14  0
 2  0      0 3479496   2168 1764304    0    0     0  1052 5728  754 88  3  0  8  0
 2  0      0 3479496   2168 1764320    0    0     0  1440 7557  987 83  5  0 12  0
 2  0      0 3479496   2168 1764340    0    0     0  1400 8040  924 89  1  0 10  0
 1  1      0 3479496   2168 1764352    0    0     0  1140 6274  829 88  2  0  9  0
 2  0      0 3479496   2168 1764368    0    0     0  1600 8506 1012 83  4  0 13  0
 3  0      0 3479496   2168 1764384    0    0     0   948 5755  711 90  3  0  8  0
 1  1      0 3479496   2168 1764396    0    0     0  1604 7327  936 86  3  0 11  0
 2  0      0 3479492   2168 1764416    0    0     0  1552 7340  903 82  7  0 11  0
 2  0      0 3479492   2168 1764428    0    0     0  2152 5456  799 90  4  0  7  0
 0  0      0 3479492   2168 1764448    0    0     0  2248 7909 1487 73  8  5 15  0
