procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2      0 6047420   2168 1358936    0    0    26  1084 1934  538  6  1 88  5  0
 3  0      0 6047420   2168 1358800    0    0     0    56 4495 7296  6  3 91  0  0
 0  0      0 6047420   2168 1358800    0    0     0    12 5423 8819  7  2 91  0  0
 0  0      0 6047420   2168 1358800    0    0     0    20 5691 9089  7  1 92  0  0
 0  0      0 6047420   2168 1358800    0    0     0   276 6341 10084 11  1 88  1  0
 0  0      0 6051516   2168 1358920    0    0     0   252 5971 9438 11  3 85  1  0
 0  0      0 6051516   2168 1358920    0    0     0  1924 5754 9221  5  2 91  2  0
 0  0      0 6051516   2168 1358920    0    0     0    36 6239 10114  8  2 90  0  0
 3  0      0 6051516   2168 1358920    0    0     0    36 5626 9079  8  1 91  1  0
 0  0      0 6051516   2168 1358920    0    0     0   212 5078 8004 11  3 86  0  0
 0  0      0 6051516   2168 1358920    0    0     0    52 6497 10407  8  2 90  1  0
 0  0      0 6051516   2168 1358920    0    0     0    48 5827 9254  8  2 89  0  0
 0  0      0 6051516   2168 1358920    0    0     0    24 6020 9661  8  2 91  0  0
 0  0      0 6051516   2168 1358920    0    0     0    60 5057 8048 15  3 82  1  0
 0  0      0 6051516   2168 1358920    0    0     0   240 5237 8443  8  3 88  0  0
 0  0      0 6051516   2168 1358924    0    0     0   260 5700 9194 10  2 88  1  0
 0  0      0 6051516   2168 1358924    0    0     0  2000 5441 8949  7  3 89  2  0
 0  0      0 6051516   2168 1358924    0    0     0    16 6225 9847  7  1 92  0  0
 0  0      0 6051516   2168 1358924    0    0     0    56 5884 9435 10  2 88  0  0
 1  0      0 6036144   2168 1358924    0    0     0   564 6292 10287 12  2 81  5  0
 0  0      0 6035892   2168 1358924    0    0     0  1428 9590 16026 17  3 69 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 6035388   2168 1358928    0    0     0  1748 10074 17012  8  4 74 14  0
 0  0      0 6027576   2168 1358928    0    0     0  1520 9933 16547 11  4 72 13  0
 0  0      0 6003888   2168 1358928    0    0     0  1444 8995 14809 14  5 70 12  0
 0  0      0 6003384   2168 1358928    0    0     0  1588 9591 16045 10  3 77 11  0
 1  1      0 6002880   2168 1358928    0    0     0  8956 10005 16739 11  5 71 13  0
 0  0      0 6000612   2168 1358928    0    0     0  3344 10298 17371 12  5 71 13  0
 0  0      0 6000360   2168 1358928    0    0     0   736 6936 11602  4  1 89  6  0
 0  0      0 5996328   2168 1358932    0    0     0    56 5889 9583  7  2 91  1  0
 0  0      0 5996328   2168 1358932    0    0     0     8 5638 9011  7  0 93  1  0
 1  0      0 5996328   2168 1358932    0    0     0    40 6102 9695  9  2 90  0  0
 0  0      0 5996328   2168 1358932    0    0     0    48 6004 9495  5  4 91  1  0
 3  0      0 5996328   2168 1358932    0    0     0     8 5957 9501  5  2 93  0  0
 0  0      0 5996328   2168 1358932    0    0     0    24 5343 8556  7  3 91  0  0
 0  0      0 5996328   2168 1358932    0    0     0   240 7661 12824  8  4 88  1  0
 0  0      0 5996328   2168 1358932    0    0     0   268 6935 11390  6  3 91  1  0
 0  0      0 5992800   2168 1358936    0    0     0  1924 6006 9709  9  2 87  1  0
 0  0      0 5992800   2168 1358936    0    0     0    28 6343 9915 11  2 88  0  0
 0  0      0 5992800   2168 1358936    0    0     0    60 5736 9297  9  1 91  1  0
 0  0      0 5983980   2168 1358936    0    0     0   200 5535 8795 13  3 84  0  0
 0  0      0 5983980   2168 1358940    0    0     0   156 5804 9292  6  2 91  1  0
 0  0      0 5983980   2168 1358940    0    0     0    20 5689 9049  8  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5979948   2168 1358944    0    0     0    44 5974 9507 11  3 86  1  0
 0  0      0 5979948   2168 1358944    0    0     0   480 6917 10261  9  2 87  2  0
 1  0      0 5979696   2168 1358948    0    0     0   244 5590 9017  8  1 90  0  0
 0  0      0 5979444   2168 1358948    0    0     0   256 5577 9041  7  2 91  1  0
 0  0      0 5971380   2168 1358948    0    0     0  1912 6378 9982 15  2 83  1  0
 1  0      0 5971128   2168 1358948    0    0     0   696 8407 12355 10  3 82  5  0
 0  0      0 5971128   2168 1358948    0    0     0    52 5450 8706  8  1 91  1  0
 0  0      0 5971128   2168 1358948    0    0     0    24 6501 10393 11  1 88  0  0
 0  0      0 5971128   2168 1358948    0    0     0    32 5759 9219  7  2 91  0  0
 0  0      0 5970624   2168 1358948    0    0     0    32 5512 8790  9  1 90  1  0
 0  0      0 5967600   2168 1358948    0    0     0   420 7739 11899 14  3 81  2  0
 0  0      0 5967600   2168 1358948    0    0     0    16 5694 9109  6  1 94  0  0
 3  0      0 5967600   2168 1358948    0    0     0   248 6462 10457 10  1 89  1  0
 0  0      0 5967348   2168 1358952    0    0     0   268 6077 9557 11  1 87  1  0
 4  0      0 5965360   2168 1358952    0    0     0  1912 5713 9293 10  2 88  1  0
 1  0      0 5965360   2168 1358952    0    0     0    16 6225 9934 10  2 88  0  0
 0  0      0 5941168   2168 1358952    0    0     0    28 4997 7971 12  1 87  1  0
 1  0      0 5925544   2168 1358952    0    0     0    28 5388 8598 16  1 83  0  0
 0  0      0 5925544   2168 1358952    0    0     0    56 5889 9411 10  1 89  0  0
 0  0      0 5918488   2168 1358952    0    0     0    52 6348 10193 14  0 85  0  0
 0  0      0 5918488   2168 1358952    0    0     0     8 6059 9774  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5918488   2168 1358952    0    0     0    32 6602 10590  7  1 91  1  0
 3  0      0 5918236   2168 1358952    0    0     0   244 6638 10660 11  3 86  0  0
 0  0      0 5918236   2168 1358952    0    0     0   252 6010 9782  8  3 89  1  0
 0  0      0 5915212   2168 1358952    0    0     0  1920 6521 10552  8  4 87  2  0
 0  0      0 5915212   2168 1358952    0    0     0    32 5710 9230  7  2 91  0  0
 0  0      0 5914456   2168 1358956    0    0     0    28 6954 11199  6  5 89  1  0
 0  0      0 5913448   2168 1358956    0    0     0   152 5642 9019 11  1 88  0  0
 0  0      0 5913448   2168 1358956    0    0     0    44 6921 11203  6  3 90  1  0
 0  0      0 5913448   2168 1358956    0    0     0    16 6231 9878 10  1 89  0  0
 0  0      0 5909352   2168 1358956    0    0     0    16 5547 9004  7  4 89  0  0
 3  0      0 5909352   2168 1358956    0    0     0    24 6063 9776  6  2 92  0  0
 0  0      0 5909100   2168 1358956    0    0     0   244 6399 10278  7  3 89  0  0
 0  0      0 5904564   2168 1359100    0    0     0   256 5779 9074 14  2 85  1  0
 0  0      0 5900280   2168 1359104    0    0     0  1972 6183 10046  8  2 88  2  0
 0  0      0 5900280   2168 1359104    0    0     0    28 5693 9228  7  2 91  0  0
 2  0      0 5900280   2168 1359104    0    0     0    44 6338 10103  7  3 90  1  0
 0  0      0 5900280   2168 1359104    0    0     0    20 5694 9097  5  2 93  0  0
 0  0      0 5900280   2168 1359104    0    0     0    40 5720 9149  8  2 90  0  0
 0  0      0 5900280   2168 1359108    0    0     0   204 6453 10409  8  3 87  2  0
 0  0      0 5877600   2168 1359108    0    0     0   732 7751 12182 26  4 65  6  0
 0  0      0 5876088   2168 1359108    0    0     0   696 6679 11134  9  3 83  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5876088   2168 1359112    0    0     0   832 6716 11146  5  3 87  5  0
 2  1      0 5876088   2168 1359112    0    0     0   884 6687 10854 25  2 68  5  0
 2  0      0 5873568   2168 1359112    0    0     0  1988 5850 9443  8  4 87  2  0
 0  0      0 5875836   2168 1359112    0    0     0   348 5780 9304  9  3 86  3  0
 0  0      0 5875836   2168 1359112    0    0     0    28 5390 8727  6  2 91  0  0
 0  0      0 5875836   2168 1359116    0    0     0     8 4196 6811  4  1 95  0  0
 0  0      0 5875836   2168 1359116    0    0     0    64 5025 8187  6  1 92  1  0
