Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-75-74.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

14:27:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:28:00     all    3.26    0.00    3.80   14.67    0.00    1.09    0.00    0.00    0.00   77.17
14:28:01     all    9.74    0.00    2.56   21.54    0.00    0.51    0.00    0.00    0.00   65.64
14:28:02     all    5.58    0.00    1.52   11.68    0.00    0.51    0.00    0.00    0.00   80.71
14:28:03     all    6.35    0.00    2.12   19.58    0.00    0.00    0.00    0.00    0.00   71.96
14:28:04     all    8.04    0.00    1.51   17.59    0.00    1.51    0.00    0.00    0.00   71.36
14:28:05     all    8.50    0.00    2.00   16.50    0.00    0.50    0.00    0.00    0.00   72.50
14:28:06     all    4.71    0.00    2.09   18.32    0.00    0.52    0.00    0.00    0.00   74.35
14:28:07     all   30.81    0.00    3.54   15.15    0.00    0.00    0.00    0.00    0.00   50.51
14:28:08     all   23.67    0.00    4.83   16.43    0.00    0.97    0.00    0.00    0.00   54.11
14:28:09     all    9.09    0.00    1.52   14.14    0.00    0.00    0.00    0.00    0.00   75.25
14:28:10     all    9.55    0.00    5.03   21.11    0.00    0.50    0.00    0.00    0.00   63.82
14:28:11     all    4.64    0.00    1.55   14.43    0.00    0.52    0.00    0.00    0.00   78.87
14:28:12     all   17.00    0.00    3.00   20.00    0.00    2.50    0.00    0.00    0.00   57.50
14:28:13     all   39.38    0.00    9.84   18.65    0.00    1.04    0.00    0.00    0.00   31.09
14:28:14     all   30.39    0.00    8.82   21.57    0.00    0.00    0.00    0.00    0.00   39.22
14:28:15     all    9.64    0.00    1.52   14.72    0.00    0.00    0.00    0.00    0.00   74.11
14:28:16     all    9.85    0.00    3.94   17.24    0.00    0.00    0.00    0.00    0.00   68.97
14:28:17     all    8.54    0.00    2.51   18.59    0.00    1.01    0.00    0.00    0.00   69.35
14:28:18     all    9.31    0.00    4.90   15.20    0.00    0.00    0.00    0.00    0.00   70.59
14:28:19     all    6.99    0.00    1.08   19.89    0.00    2.15    0.00    0.00    0.00   69.89
14:28:20     all    5.18    0.00    1.04   15.54    0.00    0.00    0.00    0.00    0.00   78.24
14:28:21     all    5.73    0.00    3.65   19.79    0.00    0.52    0.00    0.00    0.00   70.31
14:28:22     all    5.13    0.00    1.03   13.85    0.00    0.51    0.00    0.00    0.00   79.49
14:28:23     all    4.86    0.00    2.16   22.16    0.00    0.00    0.00    0.00    0.00   70.81
14:28:24     all    5.73    0.00    2.08   15.62    0.00    0.52    0.00    0.00    0.00   76.04
14:28:25     all    7.58    0.00    3.54   18.18    0.00    1.01    0.00    0.00    0.00   69.70
14:28:26     all   10.10    0.00    2.02   18.18    0.00    1.01    0.00    0.00    0.00   68.69
14:28:27     all    7.22    0.00    1.03   17.53    0.00    0.52    0.00    0.00    0.00   73.71
14:28:28     all   10.00    0.00    4.50   20.00    0.00    0.50    0.00    0.00    0.00   65.00
14:28:29     all    9.23    0.00    1.03   13.33    0.00    1.54    0.00    0.00    0.00   74.87
14:28:30     all    8.25    0.00    3.09   22.16    0.00    0.00    0.00    0.00    0.00   66.49
14:28:31     all    4.19    0.00    0.52   14.66    0.00    0.52    0.00    0.00    0.00   80.10
14:28:32     all    9.05    0.00    2.51   20.60    0.00    1.01    0.00    0.00    0.00   66.83
