procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13944844   2168 1336100    0    0    52   529  672 1115  2  1 96  1  0
 0  0      0 13944844   2168 1336192    0    0     0  4900 12089 20393  7  3 65 25  0
 0  0      0 13944844   2168 1336192    0    0     0  4400 9083 15174 10  5 69 16  0
 1  0      0 13944844   2168 1336192    0    0     0  3596 10897 18299  9  4 68 20  0
 0  1      0 13944844   2168 1336192    0    0     0  2756 8766 14865  9  1 74 16  0
 0  0      0 13944592   2168 1336192    0    0     0  3696 11082 18649 15  3 63 20  0
 4  0      0 13944088   2168 1336192    0    0     0  2648 8459 14128  9  1 76 15  0
 0  0      0 13948120   2168 1336192    0    0     0  3840 10978 18009 11  4 63 21  0
 0  0      0 13948120   2168 1336192    0    0     0  2596 8638 14579  7  3 76 14  0
 0  0      0 13948120   2168 1336192    0    0     0  2760 8332 14178 14  2 70 14  0
 0  0      0 13948120   2168 1336192    0    0     0  1664 5202 8771  5  1 86  8  0
 4  0      0 13948124   2168 1336192    0    0     0  4064 11444 18836  9  2 68 21  0
 0  1      0 13948124   2168 1336192    0    0     0  4392 9168 15180 11  3 70 16  0
 0  1      0 13948124   2168 1336192    0    0     0  3308 10255 17253  7  5 70 18  0
 1  1      0 13948124   2168 1336192    0    0     0  2960 9144 15498  7  3 73 17  0
 0  0      0 13948124   2168 1336196    0    0     0  9148 10399 17296 12  3 67 18  0
 0  0      0 13948124   2168 1336196    0    0     0  2936 9321 15600 10  3 70 17  0
 3  0      0 13948124   2168 1336196    0    0     0  2872 9432 15800 10  2 73 16  0
 0  0      0 13947620   2168 1336196    0    0     0  3320 7314 11010 11  3 68 20  0
 0  0      0 13946864   2168 1336196    0    0     0  2896 8057 13281  6  2 75 17  0
 0  1      0 13945856   2168 1336196    0    0     0  4112 12692 20467 16  4 60 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13944848   2168 1336200    0    0     0  3092 6792 10539 10  2 72 17  0
 1  1      0 14017700   2168 1345236    0    0     0 18984 8438 12230 35  7 39 19  0
 0  1      0 13962000   2168 1334540    0    0     0 43760 6270 7829 37  9 34 20  0
 0  1      0 13966788   2168 1334540    0    0     0  3752 11490 19231 11  5 63 21  0
 3  1      0 13966788   2168 1334540    0    0     0  2616 8185 13891  9  2 76 14  0
 1  0      0 13966788   2168 1334540    0    0     0  3584 10929 18346  8  4 68 20  0
 0  0      0 13966788   2168 1334540    0    0     0  2748 9103 15283  8  3 74 15  0
 0  0      0 13966788   2168 1334544    0    0     0  3664 11268 19172  7  2 69 22  0
 0  1      0 13966788   2168 1334544    0    0     0  2700 8774 14683  9  2 75 15  0
 1  1      0 13966284   2168 1334544    0    0     0  3644 10800 17937 10  7 65 18  0
 3  0      0 13965276   2168 1334544    0    0     0  3224 9439 15703  7  5 72 16  0
 0  0      0 13968804   2168 1334544    0    0     0  4820 9799 16040 15  5 62 18  0
 1  0      0 13968804   2168 1334544    0    0     0  2700 8966 15050  5  4 76 16  0
 0  0      0 13968804   2168 1334544    0    0     0  3256 10107 16847 12  3 68 17  0
 3  0      0 13968804   2168 1334544    0    0     0  2772 9006 15210 11  2 72 15  0
 0  0      0 13968804   2168 1334544    0    0     0  3272 10256 17120 12  2 69 17  0
 1  1      0 13968804   2168 1334544    0    0     0  2672 8192 13682  7  1 78 14  0
