Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-35-8.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

17:24:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:25     all    5.47    0.00    3.48    9.95    0.00    0.50    0.00    0.00    0.00   80.60
17:24:26     all    8.87    0.00    3.94   13.79    0.00    0.49    0.00    0.00    0.00   72.91
17:24:27     all    2.65    0.00    0.00   10.05    0.00    0.00    0.00    0.00    0.00   87.30
17:24:28     all    2.56    0.00    1.03    8.72    0.00    0.00    0.00    0.00    0.00   87.69
17:24:29     all    2.59    0.00    1.04   10.88    0.00    0.52    0.00    0.00    0.00   84.97
17:24:30     all   14.87    0.00    3.08   13.85    0.00    0.51    0.00    0.00    0.00   67.69
17:24:31     all   40.31    0.00    7.65   14.80    0.00    0.51    0.00    0.00    0.00   36.73
17:24:32     all   17.62    0.00    4.15   19.69    0.00    0.52    0.00    0.00    0.00   58.03
17:24:33     all    3.59    0.00    2.56   11.28    0.00    0.00    0.00    0.00    0.00   82.56
17:24:34     all    6.47    0.00    1.00   13.93    0.00    0.00    0.00    0.00    0.00   78.61
17:24:35     all    5.64    0.00    2.56    9.23    0.00    1.03    0.00    0.00    0.00   81.54
17:24:36     all    5.26    0.00    2.63   12.63    0.00    0.53    0.00    0.00    0.00   78.95
17:24:37     all    8.29    0.00    2.93   10.24    0.00    0.00    0.00    0.00    0.00   78.54
17:24:38     all    3.61    0.00    2.06   16.49    0.00    0.00    0.00    0.00    0.00   77.84
17:24:39     all    5.10    0.00    0.51   10.71    0.00    0.00    0.00    0.00    0.00   83.67
17:24:40     all    3.09    0.00    1.55   11.86    0.00    0.00    0.00    0.00    0.00   83.51
17:24:41     all    7.46    0.00    1.49   14.43    0.00    0.50    0.00    0.00    0.00   76.12
17:24:42     all    1.59    0.00    1.06   12.17    0.00    0.00    0.00    0.00    0.00   85.19
17:24:43     all    6.47    0.00    1.49   11.94    0.00    0.50    0.00    0.00    0.00   79.60
17:24:44     all    6.76    0.00    4.83   14.49    0.00    0.48    0.00    0.00    0.00   73.43
17:24:45     all    6.90    0.00    1.97    8.37    0.00    0.00    0.00    0.00    0.00   82.76
17:24:46     all    3.57    0.00    2.55   12.24    0.00    0.51    0.00    0.00    0.00   81.12
17:24:47     all   12.50    0.00    2.50   15.50    0.00    0.50    0.00    0.00    0.00   69.00
17:24:48     all    7.32    0.00    0.98   10.24    0.00    0.98    0.00    0.00    0.00   80.49
17:24:49     all    5.39    0.00    2.94   10.29    0.00    0.49    0.00    0.00    0.00   80.88
17:24:50     all    1.62    0.00    0.54   16.22    0.00    0.54    0.00    0.00    0.00   81.08
17:24:51     all    4.62    0.00    0.00   10.26    0.00    0.00    0.00    0.00    0.00   85.13
17:24:52     all    3.63    0.00    1.04   12.95    0.00    0.00    0.00    0.00    0.00   82.38
17:24:53     all    3.65    0.00    1.56   14.06    0.00    0.52    0.00    0.00    0.00   80.21
17:24:54     all    2.62    0.00    0.00   10.99    0.00    0.52    0.00    0.00    0.00   85.86
17:24:55     all    3.65    0.00    0.52   12.50    0.00    0.00    0.00    0.00    0.00   83.33
17:24:56     all   12.94    0.00    1.49   14.43    0.00    1.00    0.00    0.00    0.00   70.15
17:24:57     all    8.91    0.00    2.48    9.90    0.00    0.50    0.00    0.00    0.00   78.22
17:24:58     all    3.66    0.00    1.57   12.04    0.00    0.52    0.00    0.00    0.00   82.20
17:24:59     all    5.38    0.00    1.08   14.52    0.00    0.00    0.00    0.00    0.00   79.03
17:25:00     all    7.43    0.00    1.98    9.90    0.00    0.50    0.00    0.00    0.00   80.20
17:25:01     all    8.42    0.00    2.48    9.90    0.00    0.00    0.00    0.00    0.00   79.21
17:25:02     all   12.95    0.00    4.15   13.99    0.00    1.55    0.00    0.00    0.00   67.36
17:25:03     all   54.04    0.00    1.52   10.10    0.00    0.00    0.00    0.00    0.00   34.34
17:25:04     all   48.24    0.00    2.01    7.54    0.00    1.01    0.00    0.00    0.00   41.21
17:25:05     all   10.77    0.00    2.05   10.77    0.00    0.51    0.00    0.00    0.00   75.90
