procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13111116   2168 1535912    0    0    28  4138 1801 2281 23  3 69  5  0
 0  0      0 13110864   2168 1535928    0    0     0  2356 6190 10679  5  4 80 10  0
 1  1      0 13110360   2168 1535928    0    0     0  2528 7146 12074  9  4 73 13  0
 0  1      0 13110360   2168 1535932    0    0     0  3232 5028 8586  3  0 87 10  0
 0  0      0 13110108   2168 1535932    0    0     0  1528 5119 8679  3  1 88  9  0
 3  0      0 13109604   2168 1535932    0    0     0  1704 5945 10151  3  2 85 11  0
 2  0      0 13231452   2168 1540292    0    0     0  7952 6402 10629 16  4 66 14  0
 1  0      0 13117916   2168 1546772    0    0     0 49700 3883 4000 40  8 37 14  0
 0  1      0 13120688   2168 1537612    0    0     0 26016 6794 10647 18  5 58 20  0
 0  1      0 13120688   2168 1537616    0    0     0  1948 6529 11235  3  3 82 12  0
 0  0      0 13120688   2168 1537616    0    0     0  8756 6358 10987  7  1 80 13  0
 0  0      0 13120692   2168 1537616    0    0     0  3084 7742 12958  6  4 81 10  0
 0  0      0 13120692   2168 1537616    0    0     0  2428 7529 12500  5  3 79 13  0
 0  0      0 13120692   2168 1537616    0    0     0  3320 5897 9908  8  3 79 10  0
 0  1      0 13120692   2168 1537620    0    0     0  2592 8329 14199  4  2 78 17  0
 0  0      0 13120692   2168 1537620    0    0     0  1744 6052 10381  5  1 84 11  0
 0  0      0 13120692   2168 1537620    0    0     0  1912 6390 10915  3  2 84 12  0
 0  0      0 13120692   2168 1537620    0    0     0  2444 7811 13464  7  2 76 14  0
 0  0      0 13120692   2168 1537620    0    0     0  1956 6441 11006  2  1 85 12  0
 1  1      0 13120692   2168 1537620    0    0     0  1980 6322 10822  6  2 80 12  0
 0  0      0 13120692   2168 1537620    0    0     0  2720 7764 13422  6  5 74 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13120692   2168 1537620    0    0     0  1704 5279 9050  7  2 82  8  0
 0  0      0 13120692   2168 1537620    0    0     0  2184 6574 11161  3  4 81 12  0
 0  0      0 13120692   2168 1537620    0    0     0  4136 7991 13665 13  3 70 15  0
 0  0      0 13120692   2168 1537620    0    0     0  1788 6080 10352  7  1 80 11  0
 0  1      0 13120692   2168 1537620    0    0     0  1784 5866 10006  5  3 81 10  0
 0  0      0 13120692   2168 1537620    0    0     0  2548 7982 13747  2  1 81 17  0
 0  0      0 13120692   2168 1537620    0    0     0  1588 5493 9262  5  0 85 10  0
 0  0      0 13120692   2168 1537624    0    0     0  2100 6903 11777  4  1 82 13  0
 0  0      0 13120692   2168 1537624    0    0     0  2316 7320 12663  4  2 80 14  0
 1  1      0 13120440   2168 1537624    0    0     0  1820 6071 10494  3  1 85 12  0
 0  0      0 13119936   2168 1537624    0    0     0  2356 6568 11080  4  1 83 12  0
 0  0      0 13105572   2168 1537624    0    0     0  2616 6789 11058 13  3 71 14  0
 0  0      0 13103808   2168 1537624    0    0     0  3508 6084 10484  9  3 78 10  0
 0  0      0 13103304   2168 1537624    0    0     0  2176 6602 11209  4  2 82 12  0
 3  0      0 13102800   2168 1537624    0    0     0  2456 7925 13600  5  1 79 15  0
 0  0      0 13102296   2168 1537624    0    0     0  1728 5748 9793  7  2 81  9  0
