procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 281400    944 955328    0    0    57  2686 4496  904  9  3 71 16  0
 1  0      0 281580    944 933400    0    0     0 22252 2877 2169 60  4 23 14  0
 3  0      0 257296    944 941944    0    0     0 24868 2103 1854 72  3 19  7  0
 2  0      0 231896    944 943256    0    0     0 50904 7122 2468 82  9  5  5  0
 2  0      0 244348    944 931396    0    0     0 27676 4947 2643 63  6 23  8  0
 2  0      0 213212    944 931400    0    0     0 20452 2810 3017 59  5 28 10  0
 2  0      0 227968    944 945996    0    0     0 35716 4859 2133 73  9 13  5  0
 2  0      0 228876    944 934880    0    0     0 42340 7150 1682 81  9  1  9  0
 1  0      0 219900    944 930496    0    0     0 26948 2775 1930 73  3 19  4  0
 2  0      0 209420    944 936104    0    0     0 27652 4313 3335 71  5 20  3  0
 2  0      0 223036    944 951580    0    0     0 49092 8830 2440 84  8  2  5  0
 1  1      0 233800    944 929768    0    0     0 18960 5780 2805 67  8 21  4  0
 2  0      0 162580    944 935980    0    0     0 37192 2005 2092 69  4 23  5  0
 2  0      0 171780    944 947668    0    0     0 46564 6805 1841 87  7  2  5  0
 1  0      0 183664    944 928428    0    0     0 34660 8645 2259 75 11 11  4  0
 2  0      0 136924    944 928436    0    0     0 17152 3190 3364 54  6 32  7  0
 2  0      0 115084    840 896304    0    0    24 37532 1640 1427 67  6 23  5  0
 2  0      0 115972    840 910792    0    0     0 35372 8449 1637 82 13  0  4  0
 2  0      0 116028    840 870352    0    0     0 25012 3125 2648 60  7 27  6  0
 2  0      0 132108    840 851640    0    0    28 37276 1658 1468 68  3 24  5  0
 2  0      0 128500    840 873944    0    0   268 31792 6521 2284 85  6  1  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 175728    840 865972    0    0   192 42384 7309 2317 83  8  2  8  0
 2  0      0 275604    840 858336    0    0   172 36460 5468 1865 75  8 10  7  0
 2  0      0 303704    840 869332    0    0     0 32252 4289 3327 75  4 15  6  0
 2  0      0 321044    840 870732    0    0     8 41232 7821 2043 75  8  6 10  0
 1  0      0 299440    840 872004    0    0   252 16428 2221 2193 54  5 34  7  0
 1  0      0 204828    840 870588    0    0     0 16428 3052 1384 61  4 29  6  0
 2  0      0 271076    840 886108    0    0     0 41108 5760 2626 79  6 10  5  0
 1  0      0 239264    840 881512    0    0     0 46196 7202 2209 74 12  8  7  0
 1  0      0 238376    840 869496    0    0     0 16696 2244 2159 61  3 30  5  0
 1  0      0 253292    840 885024    0    0     0 38152 5131 2565 77  9  9  6  0
 1  1      0 242072    840 879900    0    0     0 48348 8911 1921 79 12  2  7  0
 1  0      0 231880    840 870536    0    0     0 24664 3881 2808 63  5 26  7  0
 1  0      0 224404    840 870536    0    0     0 15864 1671 1616 53  4 38  5  0
 2  0      0 204620    840 893888    0    0     0 39188 6351 2764 87  6  2  5  0
 2  0      0 234844    840 882432    0    0     0 46860 8277 1783 82  9  3  6  0
 1  0      0 188032    840 863752    0    0     0 32428 4115 2765 75  7 12  6  0
 2  0      0 231232    840 875784    0    0     0 26864 4355 2745 70  7 16  8  0
 2  0      0 174068    840 868848    0    0     0 51956 7292 1951 82  9  5  5  0
 1  0      0 259860    840 863928    0    0     0 27784 4747 2487 71  6 17  5  0
 1  0      0 303496    840 863932    0    0     0 16444 2275 2091 56  3 36  5  0
 2  0      0 327508    840 870848    0    0     0 35456 6145 1411 77  9 10  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 252848    840 864496    0    0     0 42640 6692 2661 81  7  6  6  0
 1  0      0 277332    840 864500    0    0     0 16760 2852 2662 62  4 28  7  0
 1  1      0 329980    840 866644    0    0     0 45780 3108 1551 76  6 14  5  0
 1  1      0 231256    840 862536    0    0     0 36668 12467 2088 78 16  1  5  0
 0  0      0 518920    840 853004    0    0     0 17000 6173 5083 39  6 46  9  0
 1  0      0 509956    840 859832    0    0     0  8252 4919 7114 24  4 59 13  0
 1  0      0 518308    840 865236    0    0     0  8640 6099 8352 34  3 51 12  0
 1  0      0 518308    840 865236    0    0     0  2256 2002 1571 52  1 35 13  0
 1  0      0 460108    840 865300    0    0    64  2404 2064 1702 60  2 23 15  0
 2  0      0 459856    840 865300    0    0     0  3260 1950 2128 57  1 31 12  0
 0  0      0 397232    840 872116    0    0    64  2376 3627 4785 47  3 34 15  0
