Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-75-74.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

14:39:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:39:29     all   59.80    0.00    4.52   13.07    0.00    0.00    0.00    0.00    0.00   22.61
14:39:30     all   71.36    0.00    2.51    6.03    0.00    0.00    0.00    0.00    0.00   20.10
14:39:31     all   81.22    0.00    9.14    5.08    0.00    0.00    0.00    0.00    0.00    4.57
14:39:32     all   64.32    0.00    5.03    8.04    0.00    0.50    0.00    0.00    0.00   22.11
14:39:33     all   58.21    0.00    3.98    9.95    0.00    0.50    0.00    0.00    0.00   27.36
14:39:34     all   72.28    0.00    9.41    4.95    0.00    0.00    0.00    0.00    0.00   13.37
14:39:35     all   80.71    0.00    9.14    9.14    0.00    0.00    0.00    0.00    0.00    1.02
14:39:36     all   74.13    0.00    2.99    4.48    0.00    0.00    0.00    0.00    0.00   18.41
14:39:37     all   70.79    0.00    4.46    3.96    0.00    0.00    0.00    0.00    0.00   20.79
14:39:38     all   83.92    0.00    8.54    5.03    0.00    0.00    0.00    0.00    0.00    2.51
14:39:39     all   66.83    0.00    7.92    3.96    0.00    0.50    0.00    0.00    0.00   20.79
14:39:40     all   68.50    0.00    3.50    5.00    0.00    0.00    0.00    0.00    0.00   23.00
14:39:41     all   86.07    0.00    5.97    4.98    0.00    0.50    0.00    0.00    0.00    2.49
14:39:42     all   75.38    0.00   10.05    4.02    0.00    0.50    0.00    0.00    0.00   10.05
14:39:43     all   54.41    0.00    5.39    6.86    0.00    0.98    0.00    0.00    0.00   32.35
14:39:44     all   66.50    0.00    6.00    4.50    0.00    0.00    0.00    0.00    0.00   23.00
14:39:45     all   82.44    0.00   12.68    4.39    0.00    0.00    0.00    0.00    0.00    0.49
14:39:46     all   60.31    0.00    7.22    6.19    0.00    0.00    0.00    0.00    0.00   26.29
14:39:47     all   67.66    0.00    3.48    4.48    0.00    0.00    0.00    0.00    0.00   24.38
14:39:48     all   85.93    0.00    5.53    7.54    0.00    0.00    0.00    0.00    0.00    1.01
14:39:49     all   81.91    0.00    8.54    7.54    0.00    0.00    0.00    0.00    0.00    2.01
14:39:50     all   75.49    0.00    7.84    7.84    0.00    0.00    0.00    0.00    0.00    8.82
14:39:51     all   75.25    0.00    4.04    5.56    0.00    0.00    0.00    0.00    0.00   15.15
14:39:52     all   75.38    0.00    7.69   10.26    0.00    0.51    0.00    0.00    0.00    6.15
14:39:53     all   54.50    0.00    4.50    7.50    0.00    0.00    0.00    0.00    0.00   33.50
14:39:54     all   61.34    0.00    3.61    5.67    0.00    0.52    0.00    0.00    0.00   28.87
14:39:55     all   78.89    0.00    5.53    4.52    0.00    0.50    0.00    0.00    0.00   10.55
14:39:56     all   74.62    0.00   11.17    6.60    0.00    0.51    0.00    0.00    0.00    7.11
14:39:57     all   61.08    0.00    3.45    5.91    0.00    0.00    0.00    0.00    0.00   29.56
14:39:58     all   76.14    0.00    8.12    5.08    0.00    0.51    0.00    0.00    0.00   10.15
14:39:59     all   79.02    0.00   12.20    6.83    0.00    0.00    0.00    0.00    0.00    1.95
14:40:00     all   62.81    0.00    4.02    7.54    0.00    0.50    0.00    0.00    0.00   25.13
14:40:01     all   53.61    0.00    3.61    4.12    0.00    0.00    0.00    0.00    0.00   38.66
14:40:02     all   86.73    0.00    5.10    4.59    0.00    0.51    0.00    0.00    0.00    3.06
14:40:03     all   81.28    0.00    9.85    5.91    0.00    0.00    0.00    0.00    0.00    2.96
14:40:04     all   75.38    0.00    7.18    5.64    0.00    0.00    0.00    0.00    0.00   11.79
