Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-79-52.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

14:16:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:16:45     all   12.11    0.00    4.74   13.16    0.00    0.53    0.00    0.00    0.00   69.47
14:16:46     all   17.54    0.00    4.27    4.27    0.00    0.47    0.00    0.00    0.00   73.46
14:16:47     all   16.16    0.00    2.53    5.05    0.00    0.51    0.00    0.00    0.00   75.76
14:16:48     all   13.33    0.00    1.03    5.64    0.00    0.00    0.00    0.00    0.00   80.00
14:16:49     all   15.46    0.00    3.09    4.64    0.00    0.00    0.00    0.00    0.00   76.80
14:16:50     all   21.53    0.00    0.96    4.31    0.00    0.00    0.00    0.00    0.00   73.21
14:16:51     all   13.16    0.00    2.11    5.26    0.00    0.00    0.00    0.00    0.00   79.47
14:16:52     all   17.10    0.00    2.59    7.77    0.00    0.00    0.00    0.00    0.00   72.54
14:16:53     all   11.86    0.00    2.06    4.64    0.00    0.00    0.00    0.00    0.00   81.44
14:16:54     all   18.69    0.00    1.52    4.55    0.00    0.00    0.00    0.00    0.00   75.25
14:16:55     all   14.58    0.00    2.08    5.21    0.00    0.00    0.52    0.00    0.00   77.60
14:16:56     all   21.67    0.00    3.94    6.40    0.00    0.00    0.00    0.00    0.00   67.98
14:16:57     all   16.18    0.00    2.94    3.92    0.00    0.00    0.00    0.00    0.00   76.96
14:16:58     all   17.82    0.00    4.46    4.46    0.00    0.00    0.00    0.00    0.00   73.27
14:16:59     all   15.18    0.00    0.52    6.81    0.00    1.05    0.00    0.00    0.00   76.44
14:17:00     all   23.90    0.00    2.93    4.88    0.00    0.00    0.00    0.00    0.00   68.29
14:17:01     all   16.18    0.00    1.96    3.43    0.00    0.49    0.00    0.00    0.00   77.94
14:17:02     all   20.29    0.00    2.90    3.86    0.00    0.48    0.00    0.00    0.00   72.46
14:17:03     all   19.62    0.00    3.83    3.83    0.00    0.96    0.00    0.00    0.00   71.77
14:17:04     all   13.78    0.00    0.00    5.61    0.00    0.00    0.00    0.00    0.00   80.61
14:17:05     all   15.00    0.00    1.50    2.00    0.00    0.00    0.00    0.00    0.00   81.50
14:17:06     all   16.24    0.00    1.02    4.06    0.00    1.02    0.00    0.00    0.00   77.66
14:17:07     all   24.21    0.00    2.11    5.79    0.00    0.00    0.00    0.00    0.00   67.89
14:17:08     all   52.66    0.00    8.21   11.59    0.00    0.48    0.00    0.00    0.00   27.05
14:17:09     all   20.79    0.00    4.95    6.93    0.00    0.99    0.00    0.00    0.00   66.34
14:17:10     all   18.01    0.00    3.32    5.21    0.00    0.95    0.00    0.00    0.00   72.51
14:17:11     all   12.97    0.00    4.32    4.32    0.00    0.00    0.00    0.00    0.00   78.38
14:17:12     all   13.40    0.00    2.58    4.64    0.00    0.00    0.00    0.00    0.00   79.38
14:17:13     all   12.37    0.00    2.06    4.64    0.00    0.52    0.00    0.00    0.00   80.41
14:17:14     all   19.90    0.00    0.49    4.37    0.00    0.49    0.00    0.00    0.00   74.76
14:17:15     all   12.50    0.00    0.54    4.89    0.00    0.00    0.00    0.00    0.00   82.07
14:17:16     all   14.97    0.00    1.07    4.81    0.00    0.53    0.00    0.00    0.00   78.61
14:17:17     all   18.48    0.00    1.90    4.27    0.00    0.95    0.00    0.00    0.00   74.41
14:17:18     all   21.43    0.00    1.43    3.81    0.00    0.00    0.00    0.00    0.00   73.33
14:17:19     all   17.77    0.00    2.03    6.09    0.00    0.00    0.00    0.00    0.00   74.11
