procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 541760    840 732536    0    0    67  4258 3756 2629 66  5 17 12  0
 2  0      0 604828    840 734744    0    0   536 19540 10853 14537 57  5 15 23  0
 2  0      0 650680    840 740996    0    0   268 30316 7382 1838 74  9  2 16  0
 2  0      0 534392    840 745424    0    0    48 41024 12888 2287 79  9  2  9  0
 3  2      0 560600    840 740972    0    0   112 42352 8468 2697 80  9  2 10  0
 2  0      0 560600    840 736188    0    0   196 35292 7483 2111 80  6  1 14  0
 2  0      0 520340    840 742836    0    0    72 23068 4016 1009 85  5  1 10  0
 2  0      0 531476    840 747136    0    0   120 48208 9432 2262 75 14  1 10  0
 3  0      0 544868    840 751336    0    0    40 34920 10084 3748 78 11  1 10  0
 2  0      0 500324    840 738168    0    0   112 26672 4759  999 78 10  1 10  0
 2  0      0 492608    840 742644    0    0    40 38832 8099 2160 81  9  1  8  0
 2  0      0 500020    840 744492    0    0   152 38260 9312 2676 74 13  1 11  0
 2  0      0 450880    840 755700    0    0   200 47656 11091 3411 77  9  1 12  0
 2  0      0 325128    840 754796    0    0   324 19152 5602 1564 76 11  1 11  0
 3  0      0 287916    840 788428    0    0   304 44192 8083 2584 78 10  1 11  0
 3  0      0 275960    840 777648    0    0   268 53172 11888 4559 74 13  3 11  0
 3  0      0 240668    840 772504    0    0   104 24280 8303 1478 81  7  0 11  0
 3  0      0 267304    840 780472    0    0    40 29504 5555 1744 84  6  1  9  0
 1  2      0 219500    840 794272    0    0    36 48160 11710 4676 73 14  3 10  0
 3  0      0 231008    840 779288    0    0    12 36496 9777 3601 77 10  1 12  0
 2  0      0 205864    840 775912    0    0    20 50144 4826 1373 88  6  1  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 347148    840 790152    0    0    24 27940 9401 3117 76 15  1  9  0
 2  0      0 332036    840 775800    0    0    40 50588 9824 3841 79  7  2 12  0
 2  0      0 328256    840 775860    0    0    44 17612 6605 1487 78  6  1 15  0
 2  0      0 321200    840 777584    0    0    12 25668 5310 1022 82  8  1  9  0
 2  0      0 342620    840 794092    0    0    12 37544 9835 3058 78 13  1  9  0
 2  0      0 317668    840 784748    0    0     4 37148 8128 2419 81 10  2  9  0
 2  0      0 334392    840 783084    0    0     0 49052 11377 2546 79 15  1  6  0
 2  0      0 424772    840 779096    0    0    20 43080 11331 2320 76 12  1 11  0
 2  0      0 425444    840 790804    0    0    24 49804 12797 4429 76 11  3 10  0
 3  0      0 463372    840 795540    0    0    24 26244 6637 2045 87  6  1  7  0
 2  0      0 450772    840 787428    0    0    20 25140 6541 1522 87  3  1 10  0
 2  0      0 500672    840 793660    0    0    24 36248 7969 2583 80 10  2  8  0
 2  0      0 454176    840 796656    0    0     0 38772 8606 1373 85  9  1  6  0
 2  0      0 453752    840 799620    0    0    28 33956 10162 3186 83  8  2  8  0
 2  0      0 495616    840 788784    0    0    28 19000 8252 2881 77 10  1 12  0
 3  0      0 462348    840 795532    0    0     4 38060 4010 1273 88  5  1  6  0
 3  0      0 399360    840 796544    0    0    16 32604 10498 2115 81 11  1  8  0
 3  0      0 413016    840 803140    0    0     4 49852 10873 2299 81 10  2  8  0
 4  0      0 381788    840 785856    0    0    24 38752 6043 1072 86  6  1  7  0
 3  0      0 361720    840 798220    0    0    16 31976 7999 1747 84 10  1  6  0
 3  0      0 365164    840 801100    0    0     0 52828 12223 3576 77 14  1  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 314536    840 787712    0    0    32 29976 10725 2680 81 11  1  8  0
 2  1      0 218160    840 787720    0    0     8 16524 4637  941 90  5  0  5  0
 2  1      0 222504    840 800520    0    0    16 29376 7798 2254 82  9  2  8  0
 2  1      0 262824    840 801748    0    0    20 40524 13238 3487 80 12  1  7  0
 4  0      0 230312    840 789936    0    0     4 51924 7184 1588 82 11  1  6  0
 2  1      0 331580    840 789956    0    0    12 11320 6920 1322 79  8  0 13  0
 3  0      0 325564    840 789988    0    0    12  5672 7551 3279 68  4 11 17  0
 3  0      0 371384    840 797908    0    0    12 18548 6510 2034 80  9  3  8  0
 3  0      0 450500    840 793500    0    0     0 37448 13131 3534 64 17  7 13  0
 3  0      0 517604    840 791440    0    0     8 21972 6991 2908 69  6 10 16  0
 3  0      0 589428    840 791456    0    0     0  2472 6608 1615 80  5  0 15  0
 3  0      0 589428    840 791468    0    0     0  2440 6287 1076 83  2  0 15  0
 3  0      0 584576    840 791496    0    0    12  3152 7760 1380 76  5  0 20  0
 3  0      0 584576    840 791516    0    0     4  1984 5103  941 82  5  1 13  0
 2  1      0 582560    840 791544    0    0     4  2996 7111 1244 75  8  0 18  0
 2  1      0 581804    840 791564    0    0     4  3264 7192 1747 74  3  5 19  0
 4  0      0 572760    840 791576    0    0     4  2412 4833  891 86  2  0 12  0
 2  0      0 558584    840 791596    0    0     4 18844 6547 1388 77  5  0 18  0
 2  0      0 513980    840 791608    0    0     0 16752 4955 1225 91  3  0  6  0
 2  0      0 451540    840 800976    0    0     0 31408 6898 1639 79  9  1 11  0
 2  0      0 465316    840 797240    0    0     0 29204 10015 2960 74 13  2 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 420656    840 796152    0    0     0 36208 6540 1348 82 12  1  6  0
 2  0      0 459504    840 788400    0    0     0 45952 9875 2143 79 12  1  8  0
 2  0      0 420756    840 788440    0    0     0 17696 7520 1392 85  5  1  9  0
 1  1      0 462532    840 803028    0    0     0 30616 9541 2263 84 10  0  5  0
 2  0      0 427752    840 802412    0    0     0 54684 9202 2645 82  8  2  8  0
 2  0      0 436768    840 786236    0    0     0 28864 8134 1996 81  9  1  9  0
 1  1      0 456360    840 797496    0    0     0 31672 4604 1007 87  5  1  8  0
 2  0      0 447420    840 803288    0    0  1900 51064 11088 2340 76 11  2 12  0
 3  0      0 506288    840 801816    0    0     0 32308 8282 2034 79  8  1 12  0
 2  0      0 477116    840 789824    0    0     0 18432 5705 1293 88  3  0  9  0
 2  0      0 407452    840 798344    0    0     4 40112 5448 1674 86  6  1  8  0
 2  0      0 408264    840 794972    0    0     0 32600 13551 4030 78 14  1  7  0
 2  0      0 380796    840 791252    0    0     0 46776 10083 3598 78 11  4  7  0
 2  0      0 370220    840 791360    0    0     0 17128 5442  913 90  3  0  7  0
 2  0      0 397696    840 800416    0    0     0 37176 8835 2865 82  8  1  8  0
 2  0      0 339748    840 796432    0    0     0 45020 9537 2319 79 10  1 10  0
