procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 2249636   2168 822556    0    0    74  1735 3886 6479  5  2 79 14  0
 0  1      0 2283852   2168 822508    0    0     0  1760 8360 14194  5  4 77 15  0
 1  1      0 2283600   2168 822508    0    0     0  2088 10020 16904  4  3 75 18  0
 0  0      0 2283352   2168 822508    0    0     0  3136 12809 21395 12  2 62 24  0
 3  0      0 2283100   2168 822508    0    0     0  2172 8584 14438  7  3 76 15  0
 0  1      0 2280328   2168 822508    0    0     0  4596 12926 21493  5  3 66 26  0
 0  0      0 2280328   2168 822508    0    0     0  1744 8317 14079  7  0 77 15  0
 0  0      0 2280076   2168 822508    0    0     0  8160 12572 20953  9  4 63 24  0
 2  0      0 2279824   2168 822508    0    0     0  1904 7692 12378  3  1 79 17  0
 1  1      0 2279572   2168 822508    0    0     0  2980 10825 17161  7  2 65 26  0
 0  1      0 2279572   2168 822508    0    0     0  2228 10308 17270  4  3 74 19  0
 0  1      0 2279320   2168 822508    0    0     0  2524 11484 18961  5  3 71 21  0
 0  0      0 2279068   2168 822508    0    0     0  2288 10165 16815  2  1 77 20  0
 1  1      0 2278816   2168 822508    0    0     0  2672 11159 18845  8  3 69 21  0
 1  0      0 2278312   2168 822508    0    0     0  2868 11101 18425  9  3 68 20  0
 0  1      0 2274532   2168 822508    0    0     0  4020 10641 17470 10  2 67 21  0
 2  1      0 2274280   2168 822508    0    0     0  2428 11102 18499  4  4 72 21  0
 0  0      0 2274280   2168 822508    0    0     0  2012 9317 15791  7  3 73 17  0
 3  0      0 2274280   2168 822508    0    0     0  2840 12738 21121 10  3 63 23  0
 0  0      0 2274280   2168 822508    0    0     0  1812 8715 14729  3  0 81 16  0
 0  1      0 2274280   2168 822508    0    0     0  2892 12887 21507  5  2 67 26  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 2274280   2168 822508    0    0     0  2124 9797 16416  8  4 71 17  0
 0  0      0 2274280   2168 822508    0    0     0  2704 12265 20411 10  2 65 22  0
 0  0      0 2274280   2168 822508    0    0     0  2544 10744 17976  7  3 71 20  0
 0  1      0 2273524   2168 822508    0    0     0  2708 10474 17350 11  2 69 19  0
 0  0      0 2271760   2168 822512    0    0     0  4024 10784 18165 10  1 69 21  0
 0  0      0 2271508   2168 822512    0    0     0  2580 11560 19547  5  1 71 23  0
 0  0      0 2271256   2168 822512    0    0     0  2612 11524 19372  9  3 67 21  0
 0  0      0 2271256   2168 822516    0    0     0  2300 10524 17537 10  1 71 18  0
 0  0      0 2271004   2168 822516    0    0     0  2640 11694 19537  5  3 69 22  0
 0  0      0 2270752   2168 822516    0    0     0  2320 10655 17893  6  3 71 20  0
 0  0      0 2270500   2168 822516    0    0     0  2812 12260 20379  8  2 67 23  0
 0  1      0 2270248   2168 822516    0    0     0  2012 9311 15851  3  2 77 18  0
 0  0      0 2269744   2168 822516    0    0     0  3284 13246 22241  9  2 64 26  0
 0  0      0 2264452   2168 822516    0    0     0  2232 8816 14805  8  2 74 15  0
 0  1      0 2262184   2168 822516    0    0     0  4388 12256 20193 10  2 65 23  0
 0  0      0 2261932   2168 822516    0    0     0  1944 9108 15252  3  1 79 17  0
 1  1      0 2261680   2168 822516    0    0     0  2976 12960 21566  8  3 64 25  0
 0  0      0 2261680   2168 822516    0    0     0  2008 9765 16545  2  1 79 18  0
 0  1      0 2261428   2168 822516    0    0     0  2568 11677 19607  5  4 69 22  0
 0  1      0 2261176   2168 822516    0    0     0  2348 10942 18178  5  0 75 20  0
 0  1      0 2260924   2168 822520    0    0     0  2448 11519 19138  8  4 68 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2260672   2168 822524    0    0     0  2580 11637 19476  4  5 69 22  0
 0  0      0 2260420   2168 822524    0    0     0  2516 10825 18016  4  2 74 20  0
 0  1      0 2259664   2168 822528    0    0     0  3160 12113 20209  6  5 65 24  0
 0  1      0 2258656   2168 822528    0    0     0  3400 9122 15400  5  2 78 15  0
 0  0      0 2258404   2168 822528    0    0     0  1420 7210 12224  2  1 85 13  0
 0  1      0 2258404   2168 822528    0    0     0  2112 9786 16395  4  3 75 18  0
 1  0      0 2258156   2168 822528    0    0     0  2828 12399 20709  3  3 69 25  0
 0  0      0 2257904   2168 822528    0    0     0  2008 9437 15891  3  4 76 17  0
 3  1      0 2257400   2168 822528    0    0     0  2968 13035 21772  6  6 63 24  0
 1  0      0 2257400   2168 822528    0    0     0  1812 8845 14989  3  1 80 16  0
 0  0      0 2257148   2168 822528    0    0     0  2896 12999 21623 10  3 64 24  0
 0  0      0 2256896   2168 822528    0    0     0  2252 9668 16352  4  3 75 18  0
 0  0      0 2256140   2168 822528    0    0     0  3024 11808 19543 10  2 65 22  0
 3  0      0 2255132   2168 822536    0    0     0  3616 9551 16048  6  1 75 18  0
 0  1      0 2254880   2168 822536    0    0     0  2788 10512 16843  5  2 68 25  0
 0  1      0 2254628   2168 822536    0    0     0  2344 9239 14945  6  2 72 20  0
 2  0      0 2254376   2168 822536    0    0     0  2448 11220 18730  2  3 73 21  0
 0  0      0 2254124   2168 822536    0    0     0  2616 11757 19522  4  3 70 23  0
 2  1      0 2254124   2168 822536    0    0     0  2100 10054 16933  6  3 74 17  0
 0  1      0 2253620   2168 822536    0    0     0  2868 12583 21051  9  3 65 24  0
 3  1      0 2253620   2168 822536    0    0     0  1876 9059 15122  5  2 78 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2252864   2168 822536    0    0     0  3016 12637 20869  3  2 70 25  0
 0  1      0 2251604   2168 822536    0    0     0  2132 8140 13655 12  2 72 14  0
 3  0      0 2249336   2168 822536    0    0     0  4416 12591 20801  6  3 66 25  0
 0  1      0 2248832   2168 822536    0    0     0  1880 8900 15083  3  4 77 16  0
 0  1      0 2248328   2168 822536    0    0     0  2984 13040 21777  4  4 66 26  0
 0  0      0 2248076   2168 822540    0    0     0  2136 9784 16432  4  4 74 18  0
 3  0      0 2247572   2168 822540    0    0     0  2616 11868 19890  6  2 70 23  0
 0  0      0 2247068   2168 822540    0    0     0  2320 10735 17725  7  3 71 19  0
 0  1      0 2246564   2168 822540    0    0     0  2496 11465 19201  6  3 70 21  0
 0  1      0 2246060   2168 822540    0    0     0  2320 10803 17893  8  6 68 18  0
 3  0      0 2245304   2168 822540    0    0     0  2804 11921 19272 12  2 66 20  0
 0  1      0 2240040   2168 822540    0    0     0  3048 11679 19501 13  3 62 21  0
 0  0      0 2237356   2168 822540    0    0     0  3904 10522 17594  7  3 71 20  0
 0  1      0 2236852   2168 822540    0    0     0  2712 12461 20926  9  4 66 22  0
 0  1      0 2236348   2168 822540    0    0     0  1768 8476 14350  7  2 75 15  0
 2  0      0 2243404   2168 828700    0    0     0 23472 10194 15188 33  5 38 24  0
 0  0      0 2208124   2168 824800    0    0     0  8796 7733 12155 11  2 69 17  0
 0  0      0 2207872   2168 824800    0    0     0  2764 11779 19546  4  3 68 24  0
 2  0      0 2215936   2168 824804    0    0     0  2392 11549 18894 12  5 64 18  0
 0  1      0 2215936   2168 824804    0    0     0  2232 10116 16953  8  3 72 18  0
 0  0      0 2215936   2168 824804    0    0     0  3288 11391 18506  8  5 68 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 2215684   2168 824808    0    0     0  3352 11149 18221  6  1 73 20  0
 0  0      0 2215684   2168 824808    0    0     0  5264 13426 21629 13  2 61 24  0
 2  1      0 2215684   2168 824808    0    0     0  3220 12038 19704 13  2 64 20  0
 3  0      0 2215684   2168 824808    0    0     0  3968 14029 22495 14  6 56 24  0
 0  1      0 2215684   2168 824808    0    0     0  2700 10259 16588  7  3 73 18  0
 1  1      0 2215684   2168 824812    0    0     0  3812 13183 21095  8  5 64 23  0
 0  0      0 2218708   2168 824812    0    0     0  3228 12187 19647 11  2 65 21  0
 0  1      0 2218708   2168 824812    0    0     0  3228 11841 19189 13  2 65 20  0
 0  1      0 2218708   2168 824812    0    0     0  3676 13319 21762  6  5 65 24  0
 0  0      0 2218708   2168 824812    0    0     0  3044 10710 17403  8  4 70 18  0
 3  0      0 2218708   2168 824816    0    0     0  4340 14448 23148 16  4 56 25  0
 0  0      0 2218708   2168 824816    0    0     0  4288 10000 16441  6  3 72 19  0
 3  0      0 2218708   2168 824816    0    0     0  3860 13680 21927  9  4 62 24  0
 0  0      0 2218708   2168 824816    0    0     0  3120 11296 18443 11  2 68 20  0
 1  1      0 2218052   2168 825036    0    0   220  3592 11588 17920 31  6 43 20  0
 0  0      0 2179608   2168 825036    0    0     0  8888 10334 15014 32  5 43 21  0
 0  1      0 2179608   2168 825036    0    0     0  2656 10133 16388 10  5 68 16  0
 2  0      0 2179148   2168 825036    0    0     0  4764 13890 22637  7  9 59 26  0
 0  0      0 2179148   2168 825036    0    0     0  2752 10477 17358  9  4 70 17  0
 3  1      0 2179148   2168 825036    0    0     0  3856 13176 21211 11  6 60 23  0
 0  0      0 2183180   2168 825036    0    0     0  3560 12072 19211 13  3 64 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2183432   2168 825040    0    0     0  4576 11070 17890  6  2 70 21  0
 0  0      0 2183432   2168 825040    0    0     0  2424 9432 15589  5  0 78 16  0
 0  0      0 2183432   2168 825040    0    0     0  2292 8648 14075  7  1 77 14  0
 0  0      0 2183432   2168 825044    0    0     0  3572 12752 20499 14  2 62 22  0
 0  0      0 2183432   2168 825044    0    0     0  3468 12782 20481 12  2 64 23  0
 0  0      0 2180092   2168 825044    0    0     0  3236 12107 19570  7  3 68 22  0
 1  1      0 2180092   2168 825044    0    0     0  5356 13836 22552 12  3 59 26  0
 0  0      0 2180092   2168 825044    0    0     0  2556 7779 11878  7  3 72 18  0
 0  1      0 2180092   2168 825044    0    0     0  4192 14259 22845 10  3 61 26  0
 0  1      0 2180092   2168 825044    0    0     0  3324 11182 18202 10  3 68 19  0
 0  1      0 2180092   2168 825044    0    0     0  5076 12507 20003 11  5 62 22  0
 0  0      0 2180092   2168 825044    0    0     0  3168 11652 18875 14  3 64 19  0
 0  1      0 2180092   2168 825044    0    0     0  3140 11745 18889  9  3 68 21  0
 0  0      0 2180092   2168 825044    0    0     0  3616 13063 20941  6  2 68 24  0
 0  0      0 2180092   2168 825044    0    0     0  2820 10110 16409 12  2 70 16  0
 0  1      0 2180092   2168 825048    0    0     0  3980 13892 22297 14  4 57 24  0
 0  1      0 2220172   2168 837412    0    0     0 51496 8263 9234 42  7 25 26  0
