Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-79-52.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

13:50:17     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:50:18     all   13.99    0.00    1.55    3.63    0.00    0.52    0.00    0.00    0.00   80.31
13:50:19     all   18.37    0.00    2.55    1.02    0.00    0.00    0.00    0.00    0.00   78.06
13:50:20     all   14.95    0.00    3.61    1.03    0.00    0.52    0.00    0.00    0.00   79.90
13:50:21     all   16.84    0.00    7.37    3.16    0.00    0.00    0.00    0.00    0.00   72.63
13:50:22     all   18.23    0.00    6.77    4.17    0.00    0.00    0.00    0.00    0.00   70.83
13:50:23     all   21.35    0.00    5.21    2.60    0.00    0.52    0.00    0.00    0.00   70.31
13:50:24     all   19.69    0.00    5.70    1.55    0.00    0.00    0.00    0.00    0.00   73.06
13:50:25     all   19.39    0.00    5.10    3.06    0.00    1.02    0.00    0.00    0.00   71.43
13:50:26     all   12.63    0.00    2.11    1.05    0.00    0.00    0.00    0.00    0.00   84.21
13:50:27     all   16.58    0.00    3.52    0.00    0.00    1.01    0.00    0.00    0.00   78.89
13:50:28     all   29.47    0.00    1.93    8.70    0.00    1.45    0.00    0.00    0.00   58.45
13:50:29     all   23.68    0.00    4.21   16.84    0.00    0.53    0.00    0.00    0.00   54.74
13:50:30     all   14.67    0.00    3.80   14.67    0.00    0.54    0.00    0.00    0.00   66.30
13:50:31     all   33.33    0.00    5.56   12.63    0.00    1.01    0.00    0.00    0.00   47.47
13:50:32     all   26.37    0.00    3.48   10.95    0.00    1.99    0.00    0.00    0.00   57.21
13:50:33     all   23.47    0.00    3.57   11.73    0.00    1.02    0.00    0.00    0.00   60.20
13:50:34     all   20.94    0.00    2.62   10.99    0.00    0.52    0.00    0.00    0.00   64.92
13:50:35     all   20.31    0.00    3.12    6.25    0.00    0.52    0.00    0.00    0.00   69.79
13:50:36     all   14.66    0.00    3.66    0.00    0.00    0.00    0.00    0.00    0.00   81.68
13:50:37     all   10.16    0.00    3.21    0.53    0.00    2.14    0.00    0.00    0.00   83.96
13:50:38     all    7.07    0.00    3.26    1.09    0.00    1.09    0.00    0.00    0.00   87.50
13:50:39     all   18.91    0.00    1.49    0.00    0.00    1.49    0.00    0.00    0.00   78.11
13:50:40     all   18.05    0.00    5.37    1.46    0.00    0.00    0.00    0.00    0.00   75.12
13:50:41     all   18.41    0.00    2.49    0.00    0.00    1.49    0.00    0.00    0.00   77.61
13:50:42     all   15.31    0.00    2.04    1.02    0.00    1.02    0.00    0.00    0.00   80.61
13:50:43     all   17.68    0.00    3.54    0.00    0.00    1.52    0.00    0.00    0.00   77.27
13:50:44     all   15.54    0.00    4.15    0.52    0.00    0.00    0.00    0.00    0.00   79.79
13:50:45     all   13.16    0.00    2.11    0.00    0.00    0.53    0.00    0.00    0.00   84.21
13:50:46     all   14.44    0.00    3.21    0.00    0.00    0.00    0.00    0.00    0.00   82.35
13:50:47     all   20.79    0.00    2.48    0.50    0.00    0.00    0.00    0.00    0.00   76.24
13:50:48     all   18.23    0.00    1.04    0.52    0.00    2.60    0.00    0.00    0.00   77.60
13:50:49     all   14.51    0.00    3.63    1.04    0.00    0.52    0.00    0.00    0.00   80.31
13:50:50     all   16.06    0.00    3.11    1.04    0.00    1.04    0.00    0.00    0.00   78.76
13:50:51     all   12.17    0.00    2.12    0.00    0.00    1.06    0.00    0.00    0.00   84.66
13:50:52     all   16.15    0.00    1.56    0.00    0.00    1.56    0.00    0.00    0.00   80.73
13:50:53     all   22.06    0.00    3.92    0.49    0.00    0.00    0.00    0.00    0.00   73.53
13:50:54     all   15.18    0.00    1.05    0.00    0.00    0.52    0.00    0.00    0.00   83.25
13:50:55     all   19.40    0.00    2.99    0.50    0.00    0.00    0.00    0.00    0.00   77.11
13:50:56     all   18.69    0.00    2.02    0.00    0.00    0.51    0.00    0.00    0.00   78.79
13:50:57     all   16.42    0.00    3.48    0.00    0.00    1.49    0.00    0.00    0.00   78.61
13:50:58     all   20.10    0.00    3.43    0.98    0.00    0.98    0.00    0.00    0.00   74.51
13:50:59     all   13.99    0.00    2.59    0.00    0.00    0.00    0.00    0.00    0.00   83.42
13:51:00     all   24.12    0.00    3.52    1.51    0.00    0.00    0.00    0.00    0.00   70.85
13:51:01     all   12.63    0.00    3.16    0.00    0.00    0.53    0.00    0.00    0.00   83.68
13:51:02     all   14.97    0.00    2.67    0.53    0.00    1.07    0.00    0.00    0.00   80.75
13:51:03     all   15.03    0.00    2.59    0.00    0.00    0.52    0.00    0.00    0.00   81.87
13:51:04     all   15.82    0.00    2.55    0.51    0.00    1.02    0.00    0.00    0.00   80.10
13:51:05     all   15.03    0.00    2.59    0.00    0.00    0.52    0.00    0.00    0.00   81.87
13:51:06     all   16.06    0.00    3.63    0.00    0.00    0.00    0.00    0.00    0.00   80.31
13:51:07     all   18.72    0.00    4.43    0.49    0.00    0.00    0.00    0.00    0.00   76.35
13:51:08     all   12.02    0.00    1.09    0.55    0.00    0.00    0.00    0.00    0.00   86.34
13:51:09     all   14.80    0.00    2.55    0.00    0.00    1.02    0.00    0.00    0.00   81.63
13:51:10     all   18.85    0.00    2.09    1.05    0.00    1.05    0.00    0.00    0.00   76.96
13:51:11     all   10.81    0.00    2.16    0.54    0.00    0.54    0.00    0.00    0.00   85.95
13:51:12     all   17.77    0.00    3.05    0.00    0.00    0.00    0.00    0.00    0.00   79.19
13:51:13     all   16.49    0.00    2.58    0.52    0.00    0.52    0.00    0.00    0.00   79.90
13:51:14     all   19.02    0.00    3.41    0.00    0.00    1.46    0.00    0.00    0.00   76.10
13:51:15     all   12.04    0.00    3.14    0.00    0.00    0.00    0.00    0.00    0.00   84.82
13:51:16     all   17.01    0.00    2.58    0.52    0.00    0.52    0.00    0.00    0.00   79.38
13:51:17     all   17.24    0.00    3.45    0.00    0.00    0.00    0.00    0.00    0.00   79.31
13:51:18     all   18.14    0.00    4.41    0.49    0.00    0.49    0.00    0.00    0.00   76.47
13:51:19     all   12.83    0.00    2.67    0.53    0.00    0.00    0.00    0.00    0.00   83.96
13:51:20     all   15.71    0.00    0.00    1.05    0.00    1.05    0.00    0.00    0.00   82.20
13:51:21     all   18.18    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   77.78
13:51:22     all   16.16    0.00    1.52    0.00    0.00    0.51    0.00    0.00    0.00   81.82
13:51:23     all   18.58    0.00    1.64    1.09    0.00    0.00    0.00    0.00    0.00   78.69
13:51:24     all   21.78    0.00    3.96    0.00    0.00    0.99    0.00    0.00    0.00   73.27
13:51:25     all   18.32    0.00    2.62    0.00    0.00    0.00    0.00    0.00    0.00   79.06
13:51:26     all   17.68    0.00    3.54    0.00    0.00    0.51    0.00    0.00    0.00   78.28
13:51:27     all   19.61    0.00    3.43    0.00    0.00    0.49    0.00    0.00    0.00   76.47
13:51:28     all   15.15    0.00    3.03    1.01    0.00    0.51    0.00    0.00    0.00   80.30
13:51:29     all   18.27    0.00    2.54    8.63    0.00    0.00    0.00    0.00    0.00   70.56
13:51:30     all   15.90    0.00    1.54   12.31    0.00    0.51    0.00    0.00    0.00   69.74
13:51:31     all   15.26    0.00    3.16   14.21    0.00    1.05    0.00    0.00    0.00   66.32
13:51:32     all   17.28    0.00    3.14   12.04    0.00    0.52    0.00    0.00    0.00   67.02
13:51:33     all   11.35    0.00    2.70    9.19    0.00    0.54    0.00    0.00    0.00   76.22
13:51:34     all   17.01    0.00    3.09    0.52    0.00    0.52    0.00    0.00    0.00   78.87
13:51:35     all   11.76    0.00    2.14    0.00    0.00    0.53    0.00    0.00    0.00   85.56
13:51:36     all   13.16    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   82.63
