procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 2904084   2168 1750852    0    0    22  1162 1470  772 37  2 56  5  0
 1  0      0 2904100   2168 1747776    0    0     0 18732 2516 2012 68  4 26  3  0
 2  0      0 2939604   2168 1755048    0    0     0 23804 2949 1025 93  4  1  3  0
 4  0      0 2915704   2168 1754716    0    0     0 36596 7356 1446 82 13  0  4  0
 2  0      0 2926904   2168 1753148    0    0     0 27656 5097 1572 86  6  2  6  0
 1  1      0 2838004   2168 1750676    0    0     0 22340 4991 1502 86  6  2  7  0
 2  0      0 2772248   2168 1757036    0    0     0 21004 3091 1229 88  7  1  4  0
 2  0      0 2751732   2168 1772180    0    0     0 29448 7824 1795 82 13  1  4  0
 2  0      0 2734152   2168 1759908    0    0     0 45796 8624 1563 80 13  1  6  0
 2  0      0 2729144   2168 1756180    0    0     0 29540 3464 1023 91  5  0  4  0
 2  0      0 2763084   2168 1763544    0    0     0 22240 2788 1246 91  1  4  4  0
 2  0      0 2730904   2168 1774628    0    0     0 23068 6942 1452 93  4  0  3  0
 2  0      0 2703188   2168 1765576    0    0     0 43700 9242 1980 80 13  1  5  0
 2  0      0 2771952   2168 1760092    0    0     0 42112 5522 1345 87  8  1  4  0
 2  0      0 2723972   2168 1760176    0    0     0 14832 3495  808 92  4  0  4  0
 2  0      0 2759304   2168 1764344    0    0     0 28572 4597 2702 87  7  4  3  0
 2  0      0 2708280   2168 1764688    0    0     0 34988 6431 1631 88  8  0  4  0
 2  0      0 2606684   2168 1776812    0    0     0 30968 9905 1531 83 12  1  5  0
 1  1      0 2531644   2168 1785584    0    0     0 31588 6347  851 88  8  0  4  0
 2  0      0 2576004   2168 1771708    0    0     0 34444 3042 1146 93  4  1  3  0
 2  0      0 2678928   2168 1778536    0    0     0 38904 6946 1701 79 12  3  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 2677352   2168 1764140    0    0     0 39336 5194 1896 82  8  2  8  0
 2  0      0 2677352   2168 1764140    0    0     0 15188 4923 1479 89  2  1  8  0
 2  0      0 2659460   2168 1764140    0    0     0 14648 3185  799 94  2  1  4  0
 2  0      0 2670800   2168 1775272    0    0     0 26176 4346 1353 87  4  3  5  0
 2  0      0 2675324   2168 1772388    0    0     0 41384 8965 1763 85 10  1  5  0
 2  0      0 2694992   2168 1768180    0    0     0 27156 4892 1511 83  7  2  7  0
 2  0      0 2695432   2168 1768180    0    0     0 14664 2662  572 94  3  0  3  0
 1  1      0 2710236   2168 1778980    0    0     0 25880 3955 1129 85  6  4  5  0
 2  0      0 2697392   2168 1776660    0    0     0 42336 11076 3224 80 14  1  6  0
 2  0      0 2709372   2168 1771056    0    0     0 40280 6048 1701 81 11  1  6  0
 2  0      0 2700300   2168 1771060    0    0     0  2668 3277  663 92  4  0  4  0
 1  1      0 2691732   2168 1772104    0    0     0 30196 3772 1341 85  4  5  6  0
 2  0      0 2722980   2168 1783960    0    0     0 30628 7285 2502 84 11  1  5  0
 2  0      0 2688428   2168 1791660    0    0     0 38544 10135 1667 80 11  2  6  0
 2  0      0 2677844   2168 1765772    0    0     0 37840 6321 1039 89  5  0  5  0
 0  0      0 2706136   2168 1749548    0    0     0 12704 5089 1011 89  6  3  2  0
 2  0      0 2768752   2168 1758924    0    0     0 67344 5036 1000 85  7  3  6  0
 2  0      0 2934020   2168 1777648    0    0     0 93036 6794 2554 77 15  2  8  0
 3  0      0 2920784   2168 1784764    0    0     0 50456 5046 1143 85  9  1  5  0
 2  0      0 2921216   2168 1779444    0    0     0 80532 6132 2029 79  9  3  9  0
 2  0      0 2843652   2168 1795136    0    0     0 53732 9557 1422 74 16  1 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 2842188   2168 1793476    0    0     0 67120 8014 1518 71 17  1 11  0
 2  0      0 2958316   2168 1790144    0    0     0 57488 5804 1772 79 12  1  8  0
 1  1      0 3002608   2168 1816888    0    0     0 80708 4930 1846 76  9  2 12  0
 2  0      0 3002044   2168 1816028    0    0     0 54200 7395 2306 74 16  3  7  0
 2  0      0 2983672   2168 1823864    0    0     0 77996 5980 2088 81  9  2  8  0
 2  0      0 2999908   2168 1815964    0    0     0 68180 6418 1762 74 16  2  8  0
 2  0      0 2979736   2168 1821164    0    0     0 73724 8122 1711 71 16  2 11  0
 2  0      0 2846500   2168 1818104    0    0     0 20944 6455 1209 83  8  1  7  0
 2  0      0 3124368   2168 1799840    0    0     0 20360 8933 1759 80 11  1  7  0
 1  1      0 3114152   2168 1806840    0    0     0 35004 5993 1138 80  6  2 12  0
 3  1      0 3193088   2168 1800912    0    0     0 36348 6822 1656 79 10  1 10  0
 2  0      0 3228148   2168 1790152    0    0     0 29292 6098 2435 86  6  1  8  0
 1  0      0 3391556   2168 1787244    0    0     0 20552 6396 1665 83 10  1  6  0
 2  0      0 3396868   2168 1781460    0    0     0 22264 6150 1302 83  4  1 12  0
 2  0      0 3396868   2168 1781468    0    0     0 12652 4205  904 82  5  1 12  0
 2  0      0 3391324   2168 1781468    0    0     0 10428 2857  841 84  2  1 12  0
 2  0      0 3428008   2168 1790520    0    0     0 11968 2620 1010 88  6  1  6  0
 3  0      0 3547108   2168 1795008    0    0     0 21504 7652 3129 82 10  1  6  0
 3  0      0 3589868   2168 1793644    0    0     0 30484 8022 2889 79 11  1 10  0
 2  0      0 3570700   2168 1806916    0    0     0 23112 5629  835 77  9  1 12  0
 2  0      0 3572968   2168 1816808    0    0     0 19308 6795 1305 84  7  1  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 3548524   2168 1830152    0    0     0 21908 5271 1579 80  7  1 12  0
 2  0      0 3488420   2168 1828292    0    0     0 23244 4941 3155 80  7  2 12  0
 1  1      0 3496992   2168 1807384    0    0     0  8248 2066  983 88  4  0  7  0
 2  0      0 3538324   2168 1792092    0    0     0 21028 3665 1839 85  7  0  7  0
 1  1      0 3525924   2168 1773644    0    0     0 27404 6356 2450 73  9  2 17  0
 2  1      0 3457312   2168 1773648    0    0     0 10752 5253 1102 78  5  1 16  0
 2  0      0 3688856   2168 1773648    0    0     0 15496 7666 1524 68  7  2 23  0
 2  0      0 3754284   2168 1773652    0    0     0 15620 8533 3906 62  9  8 21  0
 2  0      0 3823984   2168 1779996    0    0     0 26820 4999 1468 81  4  1 13  0
 2  0      0 3853568   2168 1772508    0    0     0 27712 8415 4317 69 11  2 19  0
 2  0      0 3853568   2168 1772512    0    0     0 12604 6099 1356 76  4  2 18  0
 1  1      0 3849036   2168 1772512    0    0     0 16236 7543 2905 69  5  5 22  0
 2  0      0 3877508   2168 1780636    0    0     0 21136 6723 4372 70  6  6 17  0
 1  1      0 3924492   2168 1769544    0    0     0 23240 8888 2236 78 10  1 11  0
 1  1      0 3926404   2168 1768156    0    0     0 24916 9503 3736 69  7  2 23  0
 2  0      0 3926400   2168 1768156    0    0     0 13172 5989 1310 73  8  2 18  0
 1  0      0 3918084   2168 1768388    0    0     0 19520 10125 8653 56  9 13 23  0
 2  0      0 3948836   2168 1776476    0    0     0 26800 4710 1717 80  7  2 11  0
 2  0      0 3948832   2168 1773592    0    0     0 25092 8907 3320 69  6  1 24  0
 2  0      0 3935224   2168 1773524    0    0     0 13588 6206 1240 75  6  1 18  0
 1  1      0 3913552   2168 1773524    0    0     0 20260 7418 3651 54  6 13 27  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 3932396   2168 1784192    0    0     0 24396 4723 1364 84  3  1 11  0
 1  1      0 3927280   2168 1781236    0    0     0 38780 8778 4808 75 11  2 13  0
 2  0      0 3948092   2168 1765536    0    0     0 20388 8485 2386 67  6  2 25  0
 2  0      0 3945572   2168 1765536    0    0     0  8860 8384 4165 73  5  2 20  0
 2  0      0 3945576   2168 1765536    0    0     0  1944 7833 2070 79  2  2 18  0
 2  0      0 3945072   2168 1765540    0    0     0  2904 10643 3257 61  8  5 26  0
