Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-35-8.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

16:58:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:58:39     all   63.08    0.00    3.08   12.82    0.00    0.00    0.00    0.00    0.00   21.03
16:58:40     all   82.23    0.00    5.08    5.58    0.00    0.00    0.00    0.00    0.00    7.11
16:58:41     all   82.27    0.00    6.90    7.39    0.00    0.00    0.00    0.00    0.00    3.45
16:58:42     all   77.32    0.00    5.67   10.82    0.00    1.03    0.00    0.00    0.00    5.15
16:58:43     all   61.62    0.00    5.05   11.11    0.00    0.00    0.00    0.00    0.00   22.22
16:58:44     all   83.84    0.00    6.57    6.06    0.00    0.00    0.00    0.00    0.00    3.54
16:58:45     all   77.78    0.00   13.64    6.06    0.00    0.00    0.00    0.00    0.00    2.53
16:58:46     all   86.60    0.00    5.15    6.70    0.00    0.00    0.00    0.00    0.00    1.55
16:58:47     all   65.83    0.00    5.03   13.57    0.00    1.51    0.00    0.00    0.00   14.07
16:58:48     all   78.89    0.00    7.04    8.04    0.00    0.00    0.00    0.00    0.00    6.03
16:58:49     all   78.79    0.00    9.60    8.59    0.00    0.00    0.00    0.00    0.00    3.03
16:58:50     all   75.50    0.00    7.00    9.00    0.00    0.50    0.00    0.00    0.00    8.00
16:58:51     all   58.97    0.00    6.15   13.33    0.00    0.00    0.00    0.00    0.00   21.54
16:58:52     all   82.94    0.00    8.06    6.64    0.00    0.00    0.00    0.00    0.00    2.37
16:58:53     all   82.83    0.00    7.58    6.57    0.00    1.01    0.00    0.00    0.00    2.02
16:58:54     all   85.86    0.00    7.07    6.06    0.00    0.00    0.00    0.00    0.00    1.01
16:58:55     all   63.96    0.00    3.55   17.77    0.00    0.51    0.00    0.00    0.00   14.21
16:58:56     all   55.39    0.00    6.86   12.25    0.00    0.00    0.00    0.00    0.00   25.49
16:58:57     all   77.83    0.00    5.42    3.94    0.00    0.00    0.00    0.00    0.00   12.81
16:58:58     all   29.47    0.00    7.73   10.63    0.00    0.00    0.00    0.00    0.00   52.17
16:58:59     all   18.09    0.00    3.52    7.04    0.00    0.00    0.00    0.00    0.00   71.36
16:59:00     all   28.42    0.00    2.63    8.95    0.00    1.05    0.00    0.00    0.00   58.95
16:59:01     all   15.27    0.00    5.91    6.90    0.00    0.49    0.00    0.00    0.00   71.43
16:59:02     all   47.06    0.00    5.39   13.73    0.00    1.96    0.00    0.00    0.00   31.86
16:59:03     all   63.32    0.00    3.52   10.55    0.00    2.01    0.00    0.00    0.00   20.60
16:59:04     all   62.19    0.00    1.99   17.91    0.00    0.00    0.00    0.00    0.00   17.91
16:59:05     all   68.93    0.00    0.49   12.62    0.00    1.94    0.00    0.00    0.00   16.02
16:59:06     all   64.18    0.00    0.00   17.41    0.00    0.00    0.00    0.00    0.00   18.41
16:59:07     all   48.04    0.00    8.33   11.27    0.00    0.00    0.00    0.00    0.00   32.35
16:59:08     all   31.84    0.00    4.98   11.44    0.00    1.00    0.00    0.00    0.00   50.75
16:59:09     all   53.00    0.00    3.50   16.00    0.00    1.00    0.00    0.00    0.00   26.50
16:59:10     all   62.56    0.00    4.93   10.84    0.00    0.49    0.00    0.00    0.00   21.18
16:59:11     all   78.17    0.00    5.58    4.06    0.00    0.51    0.00    0.00    0.00   11.68
16:59:12     all   81.09    0.00    8.96    6.47    0.00    0.50    0.00    0.00    0.00    2.99
16:59:13     all   78.54    0.00    9.76    6.34    0.00    0.00    0.00    0.00    0.00    5.37
16:59:14     all   57.84    0.00    5.41   11.35    0.00    1.08    0.00    0.00    0.00   24.32
16:59:15     all   79.40    0.00    4.02    9.05    0.00    1.01    0.00    0.00    0.00    6.53
16:59:16     all   76.84    0.00   10.00    8.42    0.00    1.05    0.00    0.00    0.00    3.68
16:59:17     all   85.28    0.00    5.08    8.63    0.00    0.00    0.00    0.00    0.00    1.02
16:59:18     all   65.67    0.00    5.47   11.44    0.00    1.00    0.00    0.00    0.00   16.42
16:59:19     all   73.82    0.00    4.71    9.42    0.00    0.00    0.00    0.00    0.00   12.04
16:59:20     all   78.87    0.00    7.73    8.76    0.00    1.03    0.00    0.00    0.00    3.61
16:59:21     all   85.28    0.00    6.60    6.60    0.00    0.00    0.00    0.00    0.00    1.52
16:59:22     all   61.90    0.00    5.29   12.17    0.00    0.00    0.00    0.00    0.00   20.63
16:59:23     all   74.26    0.00    7.92    7.92    0.00    0.99    0.00    0.00    0.00    8.91
16:59:24     all   75.88    0.00   13.07    8.54    0.00    0.00    0.00    0.00    0.00    2.51
16:59:25     all   83.74    0.00    7.39    6.40    0.00    0.00    0.00    0.00    0.00    2.46
16:59:26     all   60.50    0.00    4.50   11.50    0.00    0.00    0.00    0.00    0.00   23.50
16:59:27     all   76.50    0.00    5.50    9.00    0.00    0.50    0.00    0.00    0.00    8.50
16:59:28     all   76.14    0.00   12.69    8.63    0.00    0.00    0.00    0.00    0.00    2.54
16:59:29     all   85.28    0.00    2.54   10.15    0.00    0.51    0.00    0.00    0.00    1.52
16:59:30     all   75.61    0.00    3.90   10.24    0.00    0.00    0.00    0.00    0.00   10.24
16:59:31     all   80.30    0.00    6.57    7.07    0.00    0.00    0.00    0.00    0.00    6.06
