procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 5241944   2168 1601080    0    0    20  1418  624  262  7  2 84  7  0
 0  0      0 5241944   2168 1601052    0    0     0 14400 7340 12232  8  3 75 14  0
 0  0      0 5241944   2168 1601052    0    0     0  1872 8612 13616 18  4 72  7  0
 1  0      0 5241944   2168 1601052    0    0     0  1700 7173 11239 12  4 77  7  0
 3  1      0 5241944   2168 1601052    0    0     0  1320 5807 9341 10  2 83  5  0
 2  0      0 5241944   2168 1601052    0    0     0  2580 11173 17825 17  3 68 12  0
 0  0      0 5241944   2168 1601052    0    0     0  1492 6854 11117 13  2 80  5  0
 3  0      0 5241944   2168 1601052    0    0     0  1704 7673 12510 16  2 77  6  0
 0  0      0 5241944   2168 1601052    0    0     0  2032 9487 15222 20  1 71  8  0
 0  0      0 5241944   2168 1601052    0    0     0  1432 5532 9037  6  2 87  5  0
 1  1      0 5241944   2168 1601052    0    0     0  2012 6941 10486 15  4 74  8  0
 3  0      0 5241944   2168 1601056    0    0     0  3472 8078 13010 14  2 76  7  0
 2  1      0 5241944   2168 1601056    0    0     0  1396 6247 10234 11  2 82  5  0
 3  0      0 5241944   2168 1601056    0    0     0  2080 9928 15584 22  5 65  7  0
 1  0      0 5241944   2168 1601056    0    0     0  1496 7530 12185 13  3 78  6  0
 0  0      0 5241944   2168 1601060    0    0     0  1436 6861 11195 12  3 81  5  0
 0  0      0 5241944   2168 1601060    0    0     0  1972 9494 15025 18  4 72  7  0
 0  0      0 5241944   2168 1601060    0    0     0  1320 6531 10575 11  3 81  5  0
 0  0      0 5241944   2168 1601060    0    0     0  1512 7288 11785 14  3 78  6  0
 0  0      0 5239424   2168 1601060    0    0     0  2348 9072 14520 21  3 69  7  0
 0  0      0 5238416   2168 1601060    0    0     0  1420 6394 10413 12  2 82  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 5232876   2168 1601064    0    0     0  3540 7671 12487 19  1 74  7  0
 1  0      0 5299876   2168 1603952    0    0     0  8340 6977 10219 31  3 58  7  0
 2  0      0 5191552   2168 1617296    0    0     0 42368 4456 3394 44 12 33 11  0
 0  0      0 5222800   2168 1602812    0    0     0  3228 7599 12259 14  4 75  7  0
 0  0      0 5222800   2168 1602812    0    0     0  1676 8630 13914 12  2 80  6  0
 0  0      0 5222800   2168 1602812    0    0     0   968 5115 8444 10  5 82  3  0
 0  0      0 5260296   2168 1602812    0    0     0  1596 7528 11944 13  3 78  6  0
 0  0      0 5260380   2168 1602816    0    0     0  1892 8868 14148 17  4 73  6  0
 0  0      0 5260380   2168 1602816    0    0     0  1204 5143 8397  6  3 88  4  0
 0  0      0 5260380   2168 1602816    0    0     0  1972 7936 12761 13  3 78  6  0
 0  0      0 5279532   2168 1602816    0    0     0  3712 8056 12448 21  3 70  7  0
 3  0      0 5279532   2168 1602816    0    0     0  1060 5575 9081  9  2 86  4  0
 0  0      0 5279536   2168 1602816    0    0     0  1712 7946 12981 16  3 75  7  0
 0  0      0 5279536   2168 1602816    0    0     0  1792 8118 13144 18  2 74  6  0
 0  0      0 5279536   2168 1602816    0    0     0  1144 5220 8433 11  2 82  4  0
 0  0      0 5279536   2168 1602816    0    0     0  1872 8820 14319 15  4 75  7  0
 0  0      0 5279536   2168 1602816    0    0     0  1836 8727 13934 18  2 73  7  0
 0  0      0 5279536   2168 1602816    0    0     0  1136 6133 10039 11  5 80  4  0
 3  0      0 5279536   2168 1602816    0    0     0  2188 9110 14629 18  4 72  7  0
 0  0      0 5279536   2168 1602816    0    0     0  1768 7573 12146 15  3 77  6  0
 0  0      0 5279536   2168 1602820    0    0     0  2432 3381 5658  6  1 90  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5279536   2168 1602824    0    0     0  1232 5262 8577 10  1 86  4  0
 0  0      0 5279536   2168 1602824    0    0     0  1684 8815 14223 18  3 72  6  0
 0  0      0 5279536   2168 1602828    0    0     0  1092 5064 8379  4  2 90  4  0
 0  0      0 5279536   2168 1602828    0    0     0  1576 7386 11984 10  2 82  6  0
 2  0      0 5279536   2168 1602828    0    0     0  1900 8953 14434 16  5 72  6  0
 0  0      0 5279536   2168 1602828    0    0     0  1088 5792 9499  9  2 86  4  0
 2  0      0 5279536   2168 1602828    0    0     0  1756 7973 13036 13  3 78  7  0
 0  0      0 5279536   2168 1602828    0    0     0  2092 8488 13469 21  5 69  6  0
 0  0      0 5279536   2168 1602828    0    0     0  1236 5324 8794  7  3 86  4  0
 0  0      0 5279536   2168 1602832    0    0     0  3516 7913 12831 18  2 74  7  0
 0  0      0 5279536   2168 1602832    0    0     0  1804 8754 14188 15  5 74  6  0
 0  0      0 5279536   2168 1602832    0    0     0  1156 5826 9191 14  3 78  4  0
 3  0      0 5279536   2168 1602832    0    0     0  1812 8747 13940 15  3 76  6  0
 0  0      0 5279532   2168 1602836    0    0     0  1736 7995 12669 21  2 70  6  0
 1  0      0 5279532   2168 1602836    0    0     0   996 4955 7867  7  3 86  5  0
 3  0      0 5279532   2168 1602836    0    0     0  1840 8491 13738 13  4 76  7  0
 0  0      0 5279532   2168 1602836    0    0     0  1660 7922 12577 15  5 74  7  0
 0  0      0 5279532   2168 1602836    0    0     0  1304 5849 9607  7  4 85  5  0
 2  1      0 5279288   2168 1602836    0    0     0  2276 9169 14450 16  6 71  7  0
 0  0      0 5275508   2168 1602836    0    0     0  3572 7410 12078 16  3 74  6  0
 0  0      0 5274500   2168 1602836    0    0     0  1364 6661 10885 14  3 78  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5273240   2168 1602836    0    0     0  1812 8927 14313 16  3 75  6  0
 0  0      0 5272484   2168 1602836    0    0     0  1360 6863 11050 16  3 76  5  0
 1  0      0 5272232   2168 1602836    0    0     0  1296 6581 10849 10  3 82  5  0
 0  0      0 5271476   2168 1602836    0    0     0  1796 8831 14103 14  4 76  6  0
 0  0      0 5270972   2168 1602840    0    0     0  1368 6816 11045 10  3 82  5  0
 2  0      0 5270468   2168 1602840    0    0     0  1496 6836 10986 12  1 82  5  0
 0  0      0 5269964   2168 1602840    0    0     0  2200 9505 15290 19  3 70  7  0
 0  0      0 5269208   2168 1602840    0    0     0  1476 6441 10410  7  3 85  4  0
 0  0      0 5256860   2168 1602840    0    0     0  3392 6753 10758 20  5 69  6  0
 0  0      0 5256356   2168 1602840    0    0     0  1856 9209 14710 14  3 76  7  0
 0  0      0 5255852   2168 1602840    0    0     0  1208 6153 10039 11  2 84  4  0
 0  0      0 5255348   2168 1602840    0    0     0  1380 6583 10751 10  2 83  5  0
 1  0      0 5245024   2168 1617792    0    0     0 16500 6802 8508 33  6 53  9  0
 0  0      0 5253092   2168 1605628    0    0     0 14872 5098 6522 21  4 68  7  0
 2  0      0 5252588   2168 1605628    0    0     0  1380 6419 10477  8  1 86  5  0
 0  1      0 5252084   2168 1605628    0    0     0  1960 9074 14466 20  2 71  7  0
 0  0      0 5251580   2168 1605628    0    0     0  1604 6687 10750 12  2 81  6  0
 0  0      0 5251076   2168 1605632    0    0     0  1632 6050 9627  6  2 86  6  0
 0  0      0 5249312   2168 1605632    0    0     0  3592 7592 11495 19  2 71  8  0
 1  0      0 5249060   2168 1605632    0    0     0  1300 6067 9655 12  3 79  5  0
 0  0      0 5248556   2168 1605632    0    0     0  1672 7877 12786 13  4 78  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5247800   2168 1605636    0    0     0  2036 9875 15741 16  2 75  8  0
 0  0      0 5247548   2168 1605636    0    0     0  1100 5860 9569 12  3 82  4  0
 0  1      0 5259896   2168 1605636    0    0     0  2152 9442 14975 24  4 65  7  0
 0  0      0 5259896   2168 1605636    0    0     0  1672 8014 13011 14  2 79  6  0
 1  1      0 5259896   2168 1605636    0    0     0  1376 6908 11082 11  3 81  5  0
 3  0      0 5259896   2168 1605640    0    0     0  2180 9373 15005 18  4 71  7  0
 0  0      0 5259896   2168 1605640    0    0     0  1568 6556 10765 16  3 76  4  0
 0  0      0 5262416   2168 1605644    0    0     0  3412 5635 9144 14  1 78  7  0
 0  0      0 5262668   2168 1605644    0    0     0  1376 4835 8122  9  1 85  4  0
 0  0      0 5262668   2168 1605644    0    0     0  1464 6445 10408 10  1 84  5  0
 0  0      0 5262668   2168 1605648    0    0     0  1252 6041 9834 10  3 83  5  0
 3  0      0 5262668   2168 1605648    0    0     0  1960 9429 14913 15  4 74  7  0
 0  0      0 5262668   2168 1605648    0    0     0  1548 7593 12262 13  3 80  5  0
 2  1      0 5262668   2168 1605648    0    0     0  1708 7078 11442 17  2 75  6  0
 3  0      0 5262668   2168 1605648    0    0     0  2144 9923 15862 21  5 67  7  0
 0  0      0 5262668   2168 1605648    0    0     0  1524 6193 9923  6  2 86  6  0
 0  1      0 5262668   2168 1605648    0    0     0  1824 7516 12092  9  3 82  6  0
 0  0      0 5262668   2168 1605648    0    0     0  3632 7923 12521 17  4 71  8  0
 0  0      0 5262668   2168 1605648    0    0     0  1180 5452 9030  6  2 88  4  0
 0  0      0 5262668   2168 1605648    0    0     0  1640 8192 13267 10  3 80  6  0
 0  0      0 5262668   2168 1605648    0    0     0  1896 9098 14634 16  2 75  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5262668   2168 1605648    0    0     0   996 5397 8905  7  2 88  4  0
 0  0      0 5262668   2168 1605648    0    0     0  1656 5597 8216 14  3 76  7  0
 0  0      0 5262668   2168 1605648    0    0     0  1756 8606 13816 14  1 79  6  0
 1  0      0 5262416   2168 1605652    0    0     0   872 5088 8262 11  5 81  4  0
 0  0      0 5261660   2168 1605652    0    0     0  1816 7761 12607 14  5 75  6  0
 0  1      0 5261660   2168 1605652    0    0     0  2240 9264 14899 17  3 73  7  0
 1  1      0 5261660   2168 1605652    0    0     0  2868 5265 8668 10  3 83  5  0
 0  0      0 5261660   2168 1605652    0    0     0  1600 7527 12231 12  2 81  6  0
 1  0      0 5261660   2168 1605652    0    0     0  5872 8499 12872 19  4 69  8  0
 0  1      0 5261660   2168 1605652    0    0     0  1472 5387 8493  9  3 84  5  0
 0  1      0 5261660   2168 1605652    0    0     0  1468 7279 11771  9  3 83  5  0
 2  0      0 5261660   2168 1605652    0    0     0  1944 9108 14654 15  5 73  7  0
 0  0      0 5261660   2168 1605652    0    0     0  1112 6013 9885  7  1 88  4  0
 3  0      0 5260148   2168 1605652    0    0     0  1620 7804 12545 15  3 76  6  0
 4  0      0 5253848   2168 1605656    0    0     0  2336 10278 15608 23  8 62  7  0
 0  0      0 5253344   2168 1605656    0    0     0  1132 5280 8670  8  4 85  4  0
 0  0      0 5247800   2168 1605660    0    0     0  4448 9163 15319  9  7 71 13  0
