procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 817796   2168 925360    0    0    58  2165 4577  875  7  3 74 17  0
 2  0      0 805620   2168 931028    0    0     0 44788 6382 2042 79 11  6  4  0
 0  1      0 795508   2168 926876    0    0     0 43592 4528 2448 63  9 20  8  0
 2  0      0 810564   2168 941912    0    0     0 37016 3931 2131 77  6 12  5  0
 2  0      0 757364   2168 948764    0    0     0 51848 7056 1832 78 14  2  5  0
 2  0      0 821560   2168 928424    0    0     0 37224 2896 2848 64  4 23 10  0
 1  1      0 874264   2168 935804    0    0     0 41168 3934 2247 71  7 14  8  0
 2  0      0 812528   2168 935048    0    0     0 57984 6358 1726 81  9  4  7  0
 2  0      0 777460   2168 932316    0    0     0 32524 4857 2474 71  6 15  8  0
 1  1      0 803020   2168 940444    0    0     0 55164 7283 2047 75 15  5  5  0
 2  0      0 715328   2168 947200    0    0     0 49792 8567 1564 84  8  1  7  0
 2  0      0 798524   2168 935944    0    0    20 41696 3902 2579 64  7 20  8  0
 2  0      0 902644   2168 950536    0    0     0 32568 6475 1977 89  6  0  4  0
 2  0      0 865072   2168 938916    0    0     0 57340 6390 1760 74  8  9  9  0
 3  0      0 956544   2168 928432    0    0     0 14352 6278 2069 48 10 36  6  0
 4  0      0 1043232   2168 932964    0    0     0  5964 8868 11611 26  6 53 15  0
 2  0      0 1047920   2168 940304    0    0     0 12512 8302 12374 33  4 46 17  0
 2  0      0 958332   2168 940304    0    0     0  3412 2099 1706 54  3 27 17  0
 1  0      0 953040   2168 940304    0    0     0  3016 2454 1855 56  2 23 20  0
 1  0      0 952788   2168 940304    0    0     0  2572 2152 1737 58  1 25 17  0
 2  0      0 879900   2168 951152    0    0     0  3096 5108 6629 46  5 31 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 886612   2168 959972    0    0     0 23664 5595 7986 45  2 38 15  0
 1  1      0 909296   2168 981192    0    0     0 37476 2971 2339 78  5  9  9  0
 1  0      0 948896   2168 962316    0    0     0 42984 5624 2649 82  7  4  8  0
 1  0      0 808948   2168 962320    0    0     0 17996 3443 2601 62  7 22 10  0
 2  0      0 783680   2168 975876    0    0     0 30372 3249 1921 67  6 18  8  0
 2  0      0 686256   2168 979792    0    0     0 47012 4911 2343 86  6  2  5  0
 1  1      0 726824   2168 979804    0    0     0 32944 10018 2881 80 11  1  8  0
 0  0      0 604152   2168 960340    0    0     0 28920 2645 2147 59 12 25  5  0
 2  0      0 547892   2168 990940    0    0     0 42268 6994 2264 83  8  3  5  0
 2  0      0 527100   2168 965284    0    0     0 26764 3382 2281 66  6 17 12  0
 2  0      0 510720   2168 965288    0    0     0 32020 2814 2788 57  4 29 11  0
 2  0      0 631268   2168 969720    0    0     0 26900 3391 2220 71  5 14 10  0
 2  0      0 582916   2168 969060    0    0     0 42692 7773 2189 82 11  1  6  0
 2  0      0 535492   2168 966804    0    0     0 30260 3373 3048 64  5 23  9  0
 2  0      0 611944   2168 971300    0    0     0 26368 2994 2475 68  5 21  5  0
 3  0      0 488496   2168 1005524    0    0     0 40964 7298 1856 84 10  1  6  0
 1  1      0 572376   2168 966348    0    0     0 52936 7042 3184 65 12 15  8  0
 2  0      0 540756   2168 964940    0    0     0  9732 2586 2705 63  2 29  7  0
 1  0      0 536256   2168 972812    0    0     0 46932 7498 2806 84  9  2  5  0
 1  0      0 492284   2168 967752    0    0     0 27460 2402 2259 61  7 26  6  0
 1  0      0 456764   2168 967736    0    0     0 17416 2694 2571 53  5 34  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 448340   2168 973296    0    0     0 32136 4286 1947 80  4 11  4  0
 2  0      0 437280   2168 974456    0    0     0 50236 7732 2953 78 13  2  6  0
 2  0      0 442180   2168 965124    0    0     0 23520 3282 2178 75  3 13  9  0
 2  0      0 468780   2168 972776    0    0     0 29224 3218 2260 68  6 22  4  0
 2  0      0 419140   2168 971080    0    0     0 49424 8196 3393 78 11  3  8  0
 2  0      0 440992   2168 968968    0    0     0 18208 2562 2732 63  3 27  8  0
 2  0      0 410584   2168 983740    0    0     0 30104 3507 2213 70  5 18  6  0
 2  0      0 309896   2168 975644    0    0     0 47112 7683 1588 83 10  2  5  0
 1  1      0 331524   2168 969452    0    0     0 27152 5140 3293 66  4 21 10  0
 1  1      0 324468   2168 968116    0    0     0 17292 2819 2775 58  2 31  9  0
 1  1      0 324724   2168 982784    0    0     0 34268 3728 1899 77  6 10  7  0
 1  1      0 290300   2168 976864    0    0     0 51848 6063 1923 79  8  7  6  0
 1  0      0 290168   2168 968392    0    0     0 17336 3055 3599 58  1 34  8  0
 2  0      0 243808   2168 982864    0    0     0 31408 4251 2762 73 10 13  5  0
 2  0      0 175564   2168 992148    0    0     0 44724 5613 1735 81 11  3  5  0
 1  1      0 219400   1948 952176    0    0     0 42504 5615 1947 74 11  8  8  0
 2  0      0 210472   1948 961080    0    0     0 24940 2718 2365 66  8 18 10  0
 2  0      0 243092   1948 961012    0    0     0 47260 9708 2968 79 11  4  7  0
 1  0      0 251152   1948 955036    0    0     0 22660 3528 2837 62  6 19 13  0
 2  0      0 201280   1948 955036    0    0     0 16864 1945 1704 58  4 29 10  0
 2  0      0 188052   1948 971208    0    0     0 38036 5763 1732 80  6  8  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 187084   1948 964276    0    0     0 45888 8753 2500 81  9  3  7  0
 1  0      0 261800   1948 950088    0    0     0 38128 4311 2386 86  4  3  7  0
 3  0      0 276064   1948 962664    0    0     0 29564 3685 2553 66  7 20  8  0
 2  0      0 186688   1948 971012    0    0     0 45100 9272 2241 76 13  3  8  0
 1  0      0 236148   1948 943316    0    0     0 15060 5379 5118 57  4 27 11  0
 2  0      0 413420   1948 948668    0    0     0  7684 7848 12341 28  3 52 18  0
 1  0      0 538488   1948 954904    0    0     0  9640 6897 10321 30  5 49 17  0
 2  0      0 538488   1948 955080    0    0     0  2452 2231 1705 52  1 30 17  0
 2  0      0 610128   1948 955080    0    0     0  3296 3181 1887 60  1 18 21  0
 1  0      0 617572   1948 955472    0    0   380  2260 2233 1840 60  5 22 14  0
 0  0      0 581228   1948 962216    0    0     0  3160 4783 5270 49  5 26 20  0
 2  0      0 361776   1948 975900    0    0     0 24760 6868 10396 39  6 38 18  0
 1  0      0 329268   1948 975900    0    0     0 17408 2242 1861 57  3 27 13  0
 2  0      0 319972   1948 988388    0    0     0 34096 2327 2109 77  7 10  6  0
 1  2      0 324252   1948 984328    0    0     0 46160 7270 2037 80 10  1 10  0
 1  0      0 472856   1948 970520    0    0     0 28948 4443 3292 58  8 23 11  0
 2  0      0 427908   1948 979708    0    0     0 28004 2623 1597 72  4 17  6  0
 1  0      0 288608   1948 1012528    0    0     0 40044 6008 2214 83  9  2  5  0
 2  0      0 323704   1948 970456    0    0     0 31484 2852 3244 60  5 29  7  0
 1  0      0 301752   1948 969156    0    0     0 17596 2839 2203 59  3 30  8  0
 1  1      0 325588   1948 976160    0    0     0 31096 2991 1884 68  5 23  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 242892   1948 971340    0    0     0 44024 5462 2004 84 11  0  4  0
 1  0      0 236664   1948 970000    0    0     0 17368 2721 3024 59  1 33  7  0
 2  0      0 253156   1948 989732    0    0     0 37264 4725 3099 68  7 19  5  0
 1  1      0 203252   1948 980780    0    0     0 43636 7719 1547 83 12  0  4  0
 1  0      0 202216   1948 966712    0    0     0 33728 5350 3101 73  8 10  9  0
 2  0      0 238472   1948 971740    0    0     0 25296 2668 2577 60  6 27  8  0
 2  0      0 173492   1948 972396    0    0     0 46080 6770 1640 82  9  1  7  0
 1  0      0 143540   1948 969440    0    0     0 24384 4218 1976 67  4 16 14  0
 2  0      0 126768   1948 969444    0    0     0 17152 2595 2618 55  2 35  8  0
 2  0      0 137084   1704 954772    0    0   184 29116 6413 2022 75  6 12  7  0
 2  0      0 142192   1448 921452    0    0   232 48944 11079 2410 81  9  2  7  0
 1  1      0 152464   1448 910208    0    0     0 28164 4149 2058 65  9 17  9  0
 1  1      0 153104   1448 921180    0    0     0 27472 2651 2067 73  4 18  6  0
 2  0      0 112560    944 918088    0    0     0 48364 12767 2593 79 11  4  7  0
 2  0      0 133792    944 872044    0    0     0 35712 4746 2203 75  8 10  8  0
 4  0      0 174160    944 885588    0    0    48 22624 6320 2258 64  6 26  5  0
 4  0      0 177580    944 900212    0    0   288 46912 7799 3618 77 11  3 10  0
 2  0      0 158428    944 882412    0    0     0 20960 6742 2425 67  8 14 12  0
 2  0      0 164456    944 882412    0    0     0 31740 3008 3004 64  3 26  7  0
 2  0      0 195316    944 908612    0    0   128 34296 4139 2017 73  7 12  7  0
 1  0      0 117236    944 911800    0    0   392 43064 6991 2434 73 11  3 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 178816    944 913108    0    0     4 31080 4176 2443 68  6 20  7  0
 2  0      0 255376    944 922032    0    0     0 30692 3352 2099 67  7 19  7  0
 1  1      0 160196    944 932848    0    0     0 33924 7212 2499 81 11  1  8  0
 1  0      0 216128    944 930608    0    0     0 35716 5140 1348 77  8  7  7  0
 1  0      0 223004    944 914068    0    0     0 16992 3004 3095 53  5 33  9  0
 2  0      0 248472    944 932736    0    0     0 38032 5259 2261 75  8  9  7  0
