procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 11779424   2168 1506368    0    0    41  1797 1391 1965 12  2 83  3  0
 1  0      0 11838392   2168 1488032    0    0     0 35000 5098 1824 74 11 11  4  0
 2  0      0 11823636   2168 1486552    0    0     0 15512 1803 2083 61  2 36  2  0
 2  0      0 11791944   2168 1486552    0    0     0 15608 1242 1084 69  2 27  2  0
 2  0      0 11800008   2168 1502028    0    0     0 34952 2021 1369 78  6 12  4  0
 2  0      0 11832068   2168 1479732    0    0     0 53012 10086 2650 77 15  3  5  0
 1  0      0 11831564   2168 1468768    0    0     0 15160 4866 3034 70  6 21  3  0
 2  0      0 11903184   2168 1468768    0    0     0   484 2075 1787 58  3 37  2  0
 2  0      0 11950940   2168 1480592    0    0     0 36916 4030 2358 72  7 18  3  0
 2  0      0 12185252   2168 1472056    0    0     0 37000 5172 3769 54  6 34  6  0
 0  0      0 12154128   2168 1474076    0    0     0  2244 2324 3873  8  3 88  2  0
 0  0      0 12281452   2168 1474076    0    0     0   372 2909 4522  5  2 92  2  0
 0  0      0 12331240   2168 1478604    0    0     0  5580 3692 4407 22  3 72  3  0
 0  0      0 12330988   2168 1480796    0    0     0  2324 2935 4961 13  1 84  1  0
 0  0      0 12323616   2168 1484988    0    0     0  5888 3148 5170 12  1 84  3  0
 1  0      0 12303136   2168 1487704    0    0     0  5240 2505 3557 35  2 59  4  0
 1  0      0 12273148   2168 1487704    0    0     0   672  918  752 56  1 40  2  0
 1  0      0 12285512   2168 1487704    0    0     0  1152 1753  922 67  5 23  5  0
 1  1      0 12284756   2168 1487704    0    0     0   888 1023  826 61  1 36  3  0
 0  0      0 12284756   2168 1487704    0    0     0   720 1498 1833 59  1 38  3  0
 1  0      0 12279616   2168 1495956    0    0     0  1784 4567 3183 35  7 57  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12177072   2168 1508680    0    0     0   608 2754 4186 21  5 72  2  0
 2  0      0 12100332   2168 1512112    0    0     0 26144 2337 3370 32  3 59  6  0
 1  0      0 12109516   2168 1512112    0    0     0 15844 2484 1023 65  6 26  3  0
 1  0      0 12081796   2168 1510572    0    0     0 15904 1477 1481 61  3 33  2  0
 2  0      0 11923920   2168 1516840    0    0     0 21880 1567 1658 70  4 24  3  0
 0  2      0 11984716   2168 1514192    0    0     0 38316 4057 1326 85  8  1  6  0
 2  0      0 11940424   2168 1537312    0    0     0 30904 7353 2278 82 11  2  4  0
 1  0      0 11966744   2168 1501584    0    0     0 24652 3051 1991 78  3 16  2  0
 2  0      0 11817240   2168 1507480    0    0     0 20584 1859 2107 63 10 25  2  0
 2  0      0 11762368   2168 1508232    0    0     0 35064 4024 1998 82  9  3  6  0
