Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-43-57.ec2.internal) 	04/21/26 	_x86_64_	(2 CPU)

17:26:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:26:29     all   15.90    0.00    1.54   12.82    0.00    1.54    0.00    0.00    0.00   68.21
17:26:30     all   14.50    0.00    3.00   12.50    0.00    1.00    0.00    0.00    0.00   69.00
17:26:31     all   17.41    0.00    1.99   14.43    0.00    1.00    0.00    0.00    0.00   65.17
17:26:32     all   18.36    0.00    2.42   18.36    0.00    0.48    0.00    0.00    0.00   60.39
17:26:33     all   13.30    0.00    4.43   13.79    0.00    0.00    0.00    0.00    0.00   68.47
17:26:34     all   12.56    0.00    4.02   18.59    0.00    1.01    0.00    0.00    0.00   63.82
17:26:35     all   11.79    0.00    4.62   18.46    0.00    1.03    0.00    0.00    0.00   64.10
17:26:36     all   12.37    0.00    4.64   14.43    0.00    1.03    0.00    0.00    0.00   67.53
17:26:37     all   15.62    0.00    2.08   17.71    0.00    0.52    0.00    0.00    0.00   64.06
17:26:38     all   16.16    0.00    3.03   18.18    0.00    1.01    0.00    0.00    0.00   61.62
17:26:39     all   13.09    0.00    2.09   14.66    0.00    0.00    0.00    0.00    0.00   70.16
17:26:40     all   17.35    0.00    3.06   17.86    0.00    0.00    0.00    0.00    0.00   61.73
17:26:41     all   13.74    0.00    3.30   17.58    0.00    0.00    0.00    0.00    0.00   65.38
17:26:42     all   11.29    0.00    2.15   16.67    0.00    0.54    0.00    0.00    0.00   69.35
17:26:43     all   14.06    0.00    3.65   18.23    0.00    0.00    0.00    0.00    0.00   64.06
17:26:44     all   17.33    0.00    5.45   16.83    0.00    1.49    0.00    0.00    0.00   58.91
17:26:45     all   12.81    0.00    3.45   17.73    0.00    0.99    0.00    0.00    0.00   65.02
17:26:46     all   16.16    0.00    3.03   16.16    0.00    1.01    0.00    0.00    0.00   63.64
17:26:47     all   27.32    0.00    5.15   20.10    0.00    2.06    0.00    0.00    0.00   45.36
17:26:48     all   23.35    0.00    2.03   14.21    0.00    1.52    0.00    0.00    0.00   58.88
17:26:49     all   13.40    0.00    1.03   12.37    0.00    0.00    0.00    0.00    0.00   73.20
17:26:50     all   13.78    0.00    3.57   16.33    0.00    0.51    0.00    0.00    0.00   65.82
17:26:51     all   13.27    0.00    4.08   14.29    0.00    0.51    0.00    0.00    0.00   67.86
17:26:52     all   16.06    0.00    3.11   17.62    0.00    0.52    0.00    0.00    0.00   62.69
17:26:53     all   15.62    0.00    2.08   16.67    0.00    0.00    0.00    0.00    0.00   65.62
17:26:54     all   11.86    0.00    3.09   14.43    0.00    1.03    0.00    0.00    0.00   69.59
17:26:55     all   17.96    0.00    7.28   14.56    0.00    0.00    0.00    0.00    0.00   60.19
17:26:56     all   17.87    0.00    3.86   14.49    0.00    0.00    0.00    0.00    0.00   63.77
17:26:57     all   36.55    0.00    2.03   17.26    0.00    0.00    0.00    0.00    0.00   44.16
17:26:58     all    7.07    0.00    3.26   17.39    0.00    0.00    0.00    0.00    0.00   72.28
17:26:59     all   14.06    0.00    1.04   16.67    0.00    0.52    0.00    0.00    0.00   67.71
17:27:00     all   16.16    0.00    3.03   15.66    0.00    1.01    0.00    0.00    0.00   64.14
17:27:01     all   14.50    0.00    3.00   13.50    0.00    0.50    0.00    0.00    0.00   68.50
17:27:02     all   11.22    0.00    2.93    9.76    0.00    0.98    0.00    0.00    0.00   75.12
17:27:03     all   16.18    0.00    2.94   15.69    0.00    0.49    0.00    0.00    0.00   64.71
17:27:04     all   16.92    0.00    2.05   17.95    0.00    1.03    0.00    0.00    0.00   62.05
17:27:05     all   15.27    0.00    1.97   14.29    0.00    2.96    0.00    0.00    0.00   65.52
17:27:06     all   14.72    0.00    3.05   17.77    0.00    0.00    0.00    0.00    0.00   64.47
17:27:07     all   15.98    0.00    4.12   17.01    0.00    0.00    0.00    0.00    0.00   62.89
17:27:08     all   16.00    0.00    4.50   15.00    0.00    0.00    0.00    0.00    0.00   64.50
17:27:09     all   16.92    0.00    2.99   14.93    0.00    0.00    0.00    0.00    0.00   65.17
17:27:10     all   13.83    0.00    3.19   19.68    0.00    1.60    0.00    0.00    0.00   61.70
17:27:11     all   16.41    0.00    0.51   15.90    0.00    0.51    0.00    0.00    0.00   66.67
17:27:12     all   13.64    0.00    4.04   15.66    0.00    0.00    0.00    0.00    0.00   66.67
17:27:13     all   17.50    0.00    3.50   17.50    0.00    0.00    0.00    0.00    0.00   61.50
