procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 1018960   2168 1026376    0    0    74  1546 3153 1917 64  3 23 10  0
 2  0      0 1018708   2168 1026340    0    0     0   288 3207 2783 16  3 79  3  0
 2  0      0 1018708   2168 1026340    0    0     0  1312 5969  861 85  4  0 11  0
 1  1      0 1009636   2168 1026340    0    0     0  1604 7985 1035 85  3  0 13  0
 2  0      0 1000500   2168 1026412    0    0     0  1968 6430  996 83  7  0 11  0
 2  0      0 993192   2168 1026416    0    0     0  1552 7513 1012 81  6  0 13  0
 2  0      0 990672   2168 1026416    0    0     0  3056 6704  908 84  5  0 12  0
 2  0      0 981600   2168 1026416    0    0     0  1368 7160  923 85  3  0 11  0
 2  0      0 977252   2168 1026416    0    0     0  1512 6995 1257 84  4  1 12  0
 1  1      0 977000   2168 1026416    0    0     0  1428 6421  939 86  3  0 11  0
 2  0      0 976496   2168 1026416    0    0     0  5320 7305 1387 81  5  0 15  0
 2  0      0 946256   2168 1026416    0    0     0  1220 9041  904 86  4  0 10  0
 2  0      0 945500   2168 1026416    0    0     0  1708 7887 1021 84  3  0 14  0
 1  1      0 945248   2168 1026432    0    0     0  1064 4997  747 88  3  0  8  0
 3  0      0 943736   2168 1026448    0    0     0  2464 7447 1116 79  5  1 15  0
 3  0      0 937688   2168 1026472    0    0     0  1104 5082  793 89  2  0  9  0
 2  1      0 934916   2168 1026488    0    0     0  3344 7766 1030 83  2  0 14  0
 3  0      0 934664   2168 1026508    0    0     0   996 4809  733 87  5  0  8  0
 3  0      0 926220   2168 1026520    0    0     0  1612 6928 1002 84  3  0 13  0
 3  0      0 925968   2168 1026540    0    0     0  1424 6087  901 84  5  0 12  0
 3  0      0 918156   2168 1026552    0    0     0  1136 7281  798 89  2  0  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 917904   2168 1026572    0    0     0  1668 7755 1017 84  3  0 13  0
 3  0      0 917652   2168 1026588    0    0     0  1136 5258  772 88  2  1  9  0
 2  1      0 917400   2168 1026604    0    0     0  1960 7845 1155 78  5  1 17  0
 3  0      0 911036   2168 1026696    0    0     0  1660 4512  771 90  2  0  8  0
 3  0      0 910784   2168 1026708    0    0     0  1872 7904 1105 81  3  0 15  0
 3  0      0 908516   2168 1026732    0    0     0  2672 4993  762 89  2  0  9  0
 3  0      0 908012   2168 1026744    0    0     0  2024 8095 1061 81  5  0 14  0
 3  0      0 907508   2168 1026772    0    0     0  1104 5254  766 87  4  0  9  0
 2  1      0 907256   2168 1026784    0    0     0  1996 8015 1101 82  3  0 15  0
 2  0      0 907004   2168 1026804    0    0     0  1176 5340  789 89  2  0  9  0
 2  0      0 906752   2168 1026820    0    0     0  1792 7458 1078 81  5  0 14  0
 2  0      0 906752   2168 1026840    0    0     0  1256 6031  807 86  4  0 11  0
 1  1      0 906248   2168 1026856    0    0     0  1480 7608  992 83  6  0 11  0
 2  0      0 905996   2168 1026876    0    0     0  2028 6150  934 83  5  0 11  0
 2  0      0 905744   2168 1026892    0    0     0  1376 6958  931 86  3  0 11  0
 2  0      0 903476   2168 1026908    0    0     0  3732 6330  951 83  4  0 13  0
 2  0      0 902972   2168 1026924    0    0     0  1396 6277  908 85  4  0 11  0
 2  0      0 902468   2168 1026944    0    0     0  1652 7426 1000 84  3  0 13  0
 1  1      0 901964   2168 1026960    0    0     0  1108 5597  774 89  2  0  9  0
 1  1      0 901460   2168 1026976    0    0     0  1932 8409 1155 81  3  0 16  0
 2  0      0 901208   2168 1027000    0    0     0  1088 5204  776 87  4  0  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 900704   2168 1027024    0    0     0  1784 8338 1073 81  5  0 15  0
 2  0      0 900200   2168 1027044    0    0     0  1224 5513  829 86  4  0 11  0
 2  0      0 898436   2168 1027064    0    0     0  2312 7921 1078 82  5  0 13  0
 2  0      0 897680   2168 1027088    0    0     0  1388 5534  903 85  3  0 11  0
 1  0      0 930944   2168 1043056    0    0     0 22676 6106 1482 81  7  1 11  0
 2  0      0 920892   2168 1027664    0    0     0 13388 6608 1264 87  4  1  8  0
 2  0      0 920640   2168 1027676    0    0     0  1680 7365 1041 82  5  0 14  0
 2  0      0 920136   2168 1027696    0    0     0  1316 6077  881 86  4  0 11  0
 2  0      0 919632   2168 1027712    0    0     0  1576 7353  990 84  3  0 13  0
 2  0      0 919128   2168 1027732    0    0     0  1476 6647  940 82  6  0 12  0
 1  1      0 918372   2168 1027748    0    0     0  1520 6959  951 83  5  0 12  0
 2  0      0 918372   2168 1027764    0    0     0  1616 6685 1012 84  2  0 13  0
 2  0      0 918372   2168 1027824    0    0     0  1908 5629  924 87  3  0 11  0
 2  0      0 918372   2168 1027840    0    0     0  1696 7469 1022 84  2  1 14  0
 2  0      0 918372   2168 1027860    0    0     0  2888 5844  853 85  4  0 11  0
 1  1      0 918372   2168 1027876    0    0     0  2700 8293 1168 78  6  0 16  0
 2  0      0 918372   2168 1027896    0    0     0  1024 4808  755 90  1  0  9  0
 2  0      0 918372   2168 1027908    0    0     0  2120 7832 1136 78  7  1 15  0
 2  0      0 918372   2168 1027932    0    0     0  1128 5398  789 88  3  0  9  0
 2  1      0 918376   2168 1027944    0    0     0  1744 7301 1068 82  4  0 15  0
 2  0      0 918376   2168 1027964    0    0     0  1428 6063  907 85  3  0 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 918376   2168 1027980    0    0     0  1576 7205 1010 85  3  0 12  0
 2  0      0 918124   2168 1028000    0    0     0  2008 6005  894 84  5  0 11  0
 1  1      0 918124   2168 1028016    0    0     0  1476 6758  941 81  6  0 13  0
 2  0      0 917872   2168 1028036    0    0     0  3112 6646 1324 82  5  0 12  0
 2  0      0 917620   2168 1028052    0    0     0  1368 6270  883 85  4  0 10  0
 2  0      0 917368   2168 1028072    0    0     0  1660 7264 1010 84  2  0 14  0
 2  0      0 917116   2168 1028092    0    0     0  1212 5742  840 88  3  0 10  0
 1  1      0 916864   2168 1028108    0    0     0  1840 7957 1071 81  4  0 16  0
 2  0      0 916612   2168 1028128    0    0     0  1124 5025  802 90  1  0  9  0
 1  1      0 916360   2168 1028144    0    0     0  1984 7119 1115 82  2  1 16  0
 1  1      0 916108   2168 1028164    0    0     0  1124 5247  796 88  2  0 10  0
 1  1      0 915604   2168 1028176    0    0     0  2516 7690 1088 82  3  0 15  0
