procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13155368   2168 1524464    0    0    29  4223 1657 2003 24  3 69  4  0
 2  0      0 13201352   2168 1530040    0    0     0  8148 9079 14783 11  4 66 18  0
 0  1      0 13235616   2168 1529344    0    0     0 50736 10472 12754 40 18 19 23  0
 0  0      0 13235616   2168 1524800    0    0     0  8080 5132 7858 10  2 73 15  0
 0  0      0 13235616   2168 1524804    0    0     0  5152 9862 15718 10  3 66 22  0
 0  0      0 13234860   2168 1524804    0    0     0  3340 10010 16813  5  6 71 18  0
 0  1      0 13234356   2168 1524804    0    0     0  2152 7272 12261  6  2 80 12  0
 0  0      0 13233348   2168 1524804    0    0     0  3620 11176 18602  8  4 67 21  0
 0  0      0 13232592   2168 1524804    0    0     0  3616 11398 19081 11  1 67 21  0
 0  0      0 13232088   2168 1524804    0    0     0  2180 7232 12282  8  2 78 12  0
 0  0      0 13231332   2168 1524804    0    0     0  2804 9171 15450 10  2 73 16  0
 0  0      0 13230324   2168 1524804    0    0     0  3476 10891 18163  8  3 69 21  0
 0  0      0 13229820   2168 1524804    0    0     0  2568 7511 12715  6  2 79 13  0
 0  1      0 13228812   2168 1524804    0    0     0  3264 9220 15509 12  2 70 16  0
 3  0      0 13226292   2168 1524804    0    0     0  5032 10457 17079 13  3 65 19  0
 2  0      0 13223772   2168 1524792    0    0     0  3156 10394 17360  9  5 68 18  0
 0  0      0 13222260   2168 1524792    0    0     0  2144 7266 12143  8  4 77 12  0
 0  0      0 13220496   2168 1524792    0    0     0  3672 11212 18824  7  2 69 22  0
 0  1      0 13218984   2168 1524792    0    0     0  3224 10429 17310  8  4 70 18  0
 0  1      0 13217976   2168 1524792    0    0     0  2284 7846 13384  7  2 78 14  0
 0  1      0 13216212   2168 1524792    0    0     0  3412 10334 17349  5  3 73 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 13214448   2168 1524792    0    0     0  3648 11222 18493 12  5 62 20  0
 0  1      0 13213188   2168 1524792    0    0     0  2392 7871 13018  3  3 81 13  0
 3  0      0 13211424   2168 1524792    0    0     0  3488 9681 16224  9  4 70 17  0
 0  1      0 13207896   2168 1524792    0    0     0  5180 10984 18459  9  4 67 20  0
 0  0      0 13206636   2168 1524792    0    0     0  2512 8310 13981  5  4 77 15  0
 0  1      0 13206132   2168 1524792    0    0     0  2804 8970 14723 14  3 68 14  0
 0  1      0 13206132   2168 1524792    0    0     0  3696 11783 19457 11  5 64 21  0
 0  0      0 13206132   2168 1524796    0    0     0  3048 9644 16189  6  3 74 18  0
 0  0      0 13206132   2168 1524796    0    0     0  2432 8055 13627  7  2 77 14  0
 0  1      0 13206132   2168 1524796    0    0     0  3680 11446 19022  9  5 65 21  0
 0  0      0 13205628   2168 1524796    0    0     0 10016 10306 17306  9  4 68 19  0
 0  0      0 13204872   2168 1524796    0    0     0  2308 7010 11920  5  2 81 12  0
 0  0      0 13203612   2168 1524796    0    0     0  3984 10777 17941 10  3 68 19  0
 0  0      0 13201596   2168 1524796    0    0     0  5224 11671 19306 11  2 65 22  0
 0  1      0 13200588   2168 1524796    0    0     0  2172 7507 12564  9  1 78 12  0
 0  0      0 13199076   2168 1524796    0    0     0  3272 10220 17103  9  4 69 18  0
 0  0      0 13197564   2168 1524796    0    0     0  3636 11248 18819  9  4 66 21  0
 0  1      0 13196556   2168 1524796    0    0     0  1796 6180 10408  3  3 84 10  0
 0  0      0 13195800   2168 1524796    0    0     0  1572 5523 9371  4  3 84  9  0
 0  0      0 13194036   2168 1524800    0    0     0  2288 7330 12447  5  1 81 13  0
 1  0      0 13240056   2168 1530100    0    0     0 10808 6834 10745 23  6 58 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13139864   2168 1541424    0    0     0 47568 6744 8320 42  9 30 20  0
 0  0      0 13168340   2168 1526500    0    0     0 17512 10395 15997 18  4 55 22  0
 1  1      0 13165820   2168 1526504    0    0     0  4176 8450 14123 15  1 69 14  0
 0  0      0 13165064   2168 1526504    0    0     0  2736 8963 15005 11  1 73 15  0
 2  1      0 13164308   2168 1526504    0    0     0  3872 11876 19751  9  5 63 22  0
 0  0      0 13163552   2168 1526504    0    0     0  2992 9685 16217  6  3 74 17  0
 0  0      0 13163048   2168 1526504    0    0     0  2400 7453 12556  6  2 79 13  0
 0  1      0 13162040   2168 1526508    0    0     0  3712 11016 18861  7  3 68 22  0
 2  1      0 13161284   2168 1526508    0    0     0  3320 10051 17228  6  2 72 20  0
 0  1      0 13160780   2168 1526508    0    0     0  2292 7505 12935  5  3 79 14  0
 0  0      0 13160024   2168 1526508    0    0     0  3908 11029 18848  8  1 69 22  0
 2  0      0 13157504   2168 1526508    0    0     0  3976 10461 17807  7  3 68 21  0
 0  0      0 13156508   2168 1526516    0    0     0  3652 7235 12378  8  6 74 12  0
 2  1      0 13155752   2168 1526516    0    0     0  3636 10945 18674  6  6 68 21  0
 2  1      0 13154748   2168 1526516    0    0     0  3924 11538 19640  8  3 66 23  0
 0  1      0 13154244   2168 1526516    0    0     0  2100 6748 11635  3  1 84 13  0
 0  1      0 13153236   2168 1526516    0    0     0  3456 10343 17654  4  5 71 21  0
 3  0      0 13151472   2168 1526516    0    0     0  3828 11408 19575  7  3 67 23  0
 0  0      0 13150464   2168 1526516    0    0     0  2336 7398 12765  4  2 81 13  0
 0  1      0 13148700   2168 1526516    0    0     0  3136 9370 16079  4  2 76 19  0
 0  1      0 13146684   2168 1526516    0    0     0  3948 10632 18022 12  3 64 22  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13144920   2168 1526516    0    0     0  3188 8237 14110  6  2 77 16  0
 2  1      0 13141896   2168 1526516    0    0     0  9724 9395 16100  7  3 72 19  0
 0  1      0 13139880   2168 1526516    0    0     0  3924 11330 19544  6  2 69 23  0
 0  0      0 13138368   2168 1526516    0    0     0  3160 9480 16276  5  3 73 19  0
 0  0      0 13137360   2168 1526520    0    0     0  2500 8016 13625  5  3 78 15  0
 0  0      0 13135596   2168 1526524    0    0     0  3788 11106 19009  5  3 69 23  0
 0  0      0 13133832   2168 1526524    0    0     0  3676 11003 18907  8  3 68 22  0
 0  0      0 13133076   2168 1526524    0    0     0  1952 6707 11523  6  2 81 12  0
 0  1      0 13131564   2168 1526524    0    0     0  3328 9885 16955  4  2 74 20  0
 0  1      0 13129548   2168 1526524    0    0     0  3964 10751 18425  6  2 70 22  0
 0  0      0 13128036   2168 1526524    0    0     0  2828 7862 13503  7  4 74 14  0
 0  1      0 13125012   2168 1526528    0    0     0  4572 9482 16347  6  2 74 19  0
 0  0      0 13122996   2168 1526528    0    0     0  3576 10365 17775  7  1 71 21  0
 0  0      0 13121988   2168 1526528    0    0     0  2568 7996 13533  5  2 79 15  0
 2  1      0 13120476   2168 1526528    0    0     0  2432 7690 13215  5  2 79 14  0
 0  0      0 13119468   2168 1526528    0    0     0  2504 7507 12887  5  3 78 14  0
 2  0      0 13118208   2168 1526528    0    0     0  2152 6241 10765  6  3 81 12  0
 0  1      0 13117200   2168 1526528    0    0     0  1816 5910 10106  8  1 81 10  0
 1  1      0 13151184   2168 1527644    0    0     0 34792 6324 8801 35 10 36 20  0
 0  1      0 13119972   2168 1527212    0    0     0 29272 9445 14768 24  7 46 24  0
 0  0      0 13119972   2168 1527212    0    0     0  4156 9436 15494  6  3 68 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13119972   2168 1527216    0    0     0  3276 4873 8268  4  1 84 11  0
 0  0      0 13119972   2168 1527216    0    0     0  3724 11354 19342  7  3 68 22  0
 0  0      0 13119972   2168 1527216    0    0     0  2752 8581 14654  5  2 76 16  0
 0  0      0 13119972   2168 1527220    0    0     0  2744 8767 15148  7  1 76 17  0
 0  0      0 13119972   2168 1527220    0    0     0  3384 9889 16949  6  6 70 19  0
