Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-35-8.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

17:19:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:19:53     all   11.29    0.00    4.30   18.28    0.00    0.00    0.00    0.00    0.00   66.13
17:19:54     all   39.81    0.00   17.48   22.82    0.00    0.49    0.00    0.00    0.00   19.42
17:19:55     all    9.90    0.00    1.56   15.10    0.00    0.52    0.00    0.00    0.00   72.92
17:19:56     all    9.57    0.00    2.66   21.28    0.00    0.00    0.00    0.00    0.00   66.49
17:19:57     all    5.08    0.00    5.08   18.27    0.00    0.51    0.00    0.00    0.00   71.07
17:19:58     all    6.15    0.00    1.54   12.31    0.00    0.51    0.00    0.00    0.00   79.49
17:19:59     all    8.33    0.00    3.65   20.31    0.00    0.00    0.00    0.00    0.00   67.71
17:20:00     all   10.94    0.00    1.04   20.83    0.00    0.00    0.00    0.00    0.00   67.19
17:20:01     all    8.08    0.00    1.01   12.12    0.00    0.51    0.00    0.00    0.00   78.28
17:20:02     all    9.69    0.00    1.53   16.33    0.00    0.00    0.00    0.00    0.00   72.45
17:20:03     all    7.94    0.00    2.65   20.11    0.00    0.00    0.00    0.00    0.00   69.31
17:20:04     all    6.15    0.00    1.54   13.85    0.00    0.00    0.00    0.00    0.00   78.46
17:20:05     all   11.88    0.00    1.98   15.84    0.00    0.50    0.00    0.00    0.00   69.80
17:20:06     all   12.95    0.00    2.59   19.17    0.00    0.00    0.00    0.00    0.00   65.28
17:20:07     all    9.18    0.00    4.08   18.37    0.00    0.51    0.00    0.00    0.00   67.86
17:20:08     all    7.58    0.00    4.04   12.12    0.00    0.00    0.00    0.00    0.00   76.26
17:20:09     all    7.45    0.00    2.13   21.28    0.00    0.00    0.00    0.00    0.00   69.15
17:20:10     all    8.42    0.00    3.68   17.89    0.00    0.53    0.00    0.00    0.00   69.47
17:20:11     all    6.57    0.00    2.02   13.64    0.00    0.00    0.00    0.00    0.00   77.78
17:20:12     all    4.86    0.00    2.70   19.46    0.00    0.54    0.00    0.00    0.00   72.43
17:20:13     all   12.38    0.00    4.95   19.31    0.00    0.50    0.00    0.00    0.00   62.87
17:20:14     all    2.65    0.00    3.17   13.23    0.00    0.00    0.00    0.00    0.00   80.95
17:20:15     all    9.05    0.00    3.52   17.59    0.00    0.50    0.00    0.00    0.00   69.35
17:20:16     all    8.56    0.00    2.67   20.86    0.00    1.07    0.00    0.00    0.00   66.84
17:20:17     all    4.69    0.00    3.12   14.58    0.00    0.52    0.00    0.00    0.00   77.08
17:20:18     all   13.50    0.00    2.50   14.50    0.00    0.50    0.00    0.00    0.00   69.00
17:20:19     all   11.62    0.00    4.04   20.20    0.00    1.01    0.00    0.00    0.00   63.13
17:20:20     all    5.82    0.00    2.65   18.52    0.00    0.00    0.00    0.00    0.00   73.02
17:20:21     all    6.70    0.00    1.03   13.40    0.00    1.03    0.00    0.00    0.00   77.84
17:20:22     all    8.99    0.00    3.17   21.16    0.00    0.53    0.00    0.00    0.00   66.14
17:20:23     all    9.14    0.00    5.08   18.78    0.00    0.00    0.00    0.00    0.00   67.01
17:20:24     all    4.64    0.00    1.55   12.37    0.00    0.00    0.00    0.00    0.00   81.44
17:20:25     all   10.00    0.00    2.11   19.47    0.00    0.53    0.00    0.00    0.00   67.89
17:20:26     all   11.29    0.00    1.61   21.51    0.00    0.00    0.00    0.00    0.00   65.59
17:20:27     all    9.14    0.00    0.00   12.18    0.00    0.51    0.00    0.00    0.00   78.17
17:20:28     all    8.67    0.00    3.57   18.37    0.00    0.51    0.00    0.00    0.00   68.88
17:20:29     all    8.81    0.00    4.15   20.21    0.00    0.00    0.00    0.00    0.00   66.84
17:20:30     all    3.09    0.00    2.58   10.82    0.00    0.52    0.00    0.00    0.00   82.99
17:20:31     all    4.04    0.00    3.03    8.08    0.00    0.00    0.00    0.00    0.00   84.85
17:20:32     all    4.74    0.00    0.53   13.16    0.00    0.53    0.00    0.00    0.00   81.05
17:20:33     all   23.23    0.00    5.56   13.64    0.00    0.00    0.00    0.00    0.00   57.58
17:20:34     all   41.05    0.00    9.47   19.47    0.00    0.00    0.00    0.00    0.00   30.00
17:20:35     all   18.65    0.00    4.15   22.28    0.00    0.00    0.00    0.00    0.00   54.92
17:20:36     all   15.50    0.00    1.50   14.00    0.00    0.00    0.00    0.00    0.00   69.00
17:20:37     all   10.26    0.00    0.51   14.87    0.00    0.00    0.00    0.00    0.00   74.36
