procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 11876504   2168 1476424    0    0    42  1415 1371 1996 10  1 85  3  0
 2  0      0 11812988   2168 1486304    0    0     0 26232 2928 2035 75  7  8 10  0
 2  0      0 11842148   2168 1490468    0    0     0 35896 6375 1834 82  9  2  6  0
 2  0      0 11745504   2168 1481444    0    0     0 31848 5095 2158 68  9 19  4  0
 4  0      0 11702720   2168 1480068    0    0     0 22748 1664 1884 61  2 36  2  0
 1  0      0 11764500   2168 1481652    0    0     0 16208 2191 1406 70  4 22  4  0
 1  1      0 11836572   2168 1494044    0    0     0 30092 5407 1844 87  7  2  5  0
 2  0      0 11918220   2168 1478940    0    0     0 48992 8803 2650 79 13  2  6  0
 2  0      0 11914124   2168 1478264    0    0     0 21520 3708 2007 67  6 25  2  0
 2  0      0 11952732   2168 1474372    0    0     0 27844 3636 1776 75  5 18  3  0
 3  0      0 11834508   2168 1471320    0    0     0 26600 7610 2020 84 10  1  5  0
 1  0      0 11815896   2168 1497568    0    0     0 28592 4161 2281 79  5 10  6  0
 0  0      0 11759904   2168 1466012    0    0     0 15272 2224 2596 57  2 37  4  0
 0  0      0 11692844   2168 1466012    0    0     0 12352 2687 3105 46  5 48  1  0
 1  0      0 11951768   2168 1466012    0    0     0   552 2909 4334 10  2 88  1  0
 2  0      0 12074580   2168 1472492    0    0     0  7724 4549 4904 22  3 71  4  0
 0  0      0 12115092   2168 1474736    0    0     0  2272 2999 5053 10  1 86  3  0
 2  0      0 12130244   2168 1478984    0    0     0  6060 2901 4542 14  4 78  3  0
 1  0      0 12139728   2168 1480068    0    0     0  2624 2163 1278 68  0 25  6  0
 1  0      0 12171264   2168 1480068    0    0     0  1004 1344  910 63  1 32  4  0
 2  0      0 12171264   2168 1480068    0    0     0  1952 1561 1095 62  2 31  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 12164932   2168 1480068    0    0     0  1136 1400  919 63  2 32  4  0
 0  0      0 12063560   2168 1489724    0    0     0  4316 2753 4069 30  3 63  4  0
 0  0      0 12008936   2168 1504312    0    0     0   936 2806 4109 29  3 64  4  0
 1  0      0 11993752   2168 1503100    0    0     0 24216 1981 2228 54  3 35  8  0
 2  0      0 11898360   2168 1519440    0    0     0 30840 2431 1721 83  9  4  4  0
 2  1      0 12023984   2168 1519532    0    0     0 45424 6059 2376 81 11  2  6  0
 2  0      0 12036836   2168 1510372    0    0     0 18216 5344 1908 73  7 19  2  0
 2  0      0 11888532   2168 1498264    0    0     0 23760 2346 1949 61  6 31  3  0
 0  0      0 11839004   2168 1500392    0    0     0 18040 1829 1820 65  5 28  3  0
 2  0      0 11890644   2168 1503280    0    0     0 33776 4104 1041 89  7  1  3  0
 2  0      0 11839740   2168 1500352    0    0     0 27656 7597 1722 85  8  1  6  0
 1  0      0 11795968   2168 1494460    0    0     0 25996 3714 1668 76  8 12  4  0
 2  0      0 11770572   2168 1493060    0    0     0 15824 1965 2439 60  3 35  3  0
 2  0      0 11782164   2168 1510440    0    0     0 32052 2464 1603 77  6 12  4  0
 2  0      0 11833508   2168 1504272    0    0     0 40752 6342 2203 86  7  3  5  0
 1  0      0 11792836   2168 1495048    0    0     0 27008 4910 1676 73  8 14  4  0
 2  0      0 11783288   2168 1495052    0    0     0 15980 2166 2169 59  5 32  4  0
 2  0      0 11800644   2168 1501672    0    0     0 22520 1639 1541 63  3 30  4  0
 2  0      0 11835224   2168 1508744    0    0     0 19484 3923  972 89  6  2  4  0
 4  0      0 11795812   2168 1497248    0    0     0 44900 5180 1506 85  7  2  5  0
 1  0      0 11785564   2168 1491688    0    0     0 24180 4908 2443 63  7 25  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
