Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-75-74.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

14:14:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:14:30     all   20.21    0.00    6.38   21.81    0.00    0.00    0.00    0.00    0.00   51.60
14:14:31     all    0.52    0.00    1.57   14.66    0.00    0.00    0.00    0.00    0.00   83.25
14:14:32     all    1.55    0.00    0.52   13.47    0.00    0.00    0.00    0.00    0.00   84.46
14:14:33     all    3.05    0.00    1.52   13.71    0.00    0.00    0.00    0.00    0.00   81.73
14:14:34     all    5.42    0.00    2.46   16.75    0.00    0.00    0.00    0.00    0.00   75.37
14:14:35     all    2.55    0.00    1.53   13.78    0.00    0.00    0.00    0.00    0.00   82.14
14:14:36     all    1.04    0.00    0.52   12.95    0.00    0.00    0.00    0.00    0.00   85.49
14:14:37     all    5.05    0.00    0.51   14.65    0.00    0.51    0.00    0.00    0.00   79.29
14:14:38     all    2.09    0.00    0.52   15.18    0.00    0.00    0.00    0.00    0.00   82.20
14:14:39     all    8.16    0.00    1.02   12.76    0.00    0.00    0.00    0.00    0.00   78.06
14:14:40     all    3.47    0.00    1.49   12.87    0.00    0.00    0.00    0.00    0.00   82.18
14:14:41     all    4.55    0.00    1.01   14.65    0.00    0.51    0.00    0.00    0.00   79.29
14:14:42     all    4.02    0.00    1.01   13.07    0.00    0.50    0.00    0.00    0.00   81.41
14:14:43     all    2.51    0.00    1.51   13.57    0.00    1.01    0.00    0.00    0.00   81.41
14:14:44     all    5.42    0.00    1.48   13.30    0.00    0.49    0.00    0.00    0.00   79.31
14:14:45     all    4.06    0.00    1.02   15.23    0.00    0.00    0.00    0.00    0.00   79.70
14:14:46     all    2.54    0.00    1.52   13.71    0.00    0.51    0.00    0.00    0.00   81.73
14:14:47     all    2.01    0.00    2.51   12.56    0.00    0.50    0.00    0.00    0.00   82.41
14:14:48     all    3.09    0.00    0.52   15.46    0.00    1.03    0.00    0.00    0.00   79.90
14:14:49     all    3.61    0.00    1.03   14.95    0.00    0.00    0.00    0.00    0.00   80.41
14:14:50     all    1.04    0.00    1.04   13.47    0.00    0.00    0.52    0.00    0.00   83.94
14:14:51     all    2.02    0.00    2.02   13.13    0.00    0.51    0.00    0.00    0.00   82.32
14:14:52     all    3.11    0.00    1.04   15.54    0.00    0.00    0.00    0.00    0.00   80.31
14:14:53     all    3.96    0.00    2.48   15.35    0.00    0.50    0.00    0.00    0.00   77.72
14:14:54     all    4.64    0.00    1.55   12.37    0.00    0.00    0.00    0.00    0.00   81.44
14:14:55     all    1.57    0.00    0.00   14.14    0.00    0.00    0.00    0.00    0.00   84.29
14:14:56     all    3.57    0.00    1.02   15.31    0.00    0.00    0.00    0.00    0.00   80.10
14:14:57     all    4.52    0.00    1.51   13.07    0.00    0.00    0.00    0.00    0.00   80.90
14:14:58     all    3.09    0.00    0.52   13.92    0.00    0.00    0.00    0.00    0.00   82.47
14:14:59     all    4.08    0.00    1.53   13.78    0.00    0.00    0.00    0.00    0.00   80.61
14:15:00     all    4.88    0.00    3.41   14.15    0.00    0.98    0.00    0.00    0.00   76.59
14:15:01     all    4.00    0.00    1.00   10.00    0.00    0.00    0.00    0.00    0.00   85.00
14:15:02     all    9.38    0.00    1.56   13.54    0.00    0.00    0.00    0.00    0.00   75.52
14:15:03     all    3.52    0.00    1.01   11.56    0.00    0.00    0.00    0.00    0.00   83.92
14:15:04     all    2.04    0.00    0.51    8.16    0.00    0.00    0.00    0.00    0.00   89.29
14:15:05     all    0.52    0.00    2.06   13.40    0.00    0.00    0.00    0.00    0.00   84.02
14:15:06     all    1.56    0.00    0.00   14.58    0.00    0.52    0.00    0.00    0.00   83.33
14:15:07     all    2.56    0.00    2.05   15.90    0.00    0.00    0.00    0.00    0.00   79.49
14:15:08     all    4.62    0.00    2.05   11.79    0.00    0.00    0.00    0.00    0.00   81.54
14:15:09     all    3.14    0.00    0.00   13.61    0.00    0.00    0.00    0.00    0.00   83.25
14:15:10     all    1.03    0.00    3.08   15.38    0.00    0.00    0.00    0.00    0.00   80.51
14:15:11     all    0.52    0.00    0.00   15.18    0.00    1.05    0.00    0.00    0.00   83.25
14:15:12     all    3.48    0.00    1.99   12.44    0.00    0.00    0.00    0.00    0.00   82.09
14:15:13     all    1.05    0.00    0.53   13.16    0.00    0.00    0.00    0.00    0.00   85.26
14:15:14     all    2.56    0.00    0.51   15.90    0.00    0.51    0.00    0.00    0.00   80.51
14:15:15     all    2.07    0.00    1.04   13.99    0.00    0.00    0.00    0.00    0.00   82.90
14:15:16     all    1.56    0.00    0.00   13.54    0.00    0.00    0.00    0.00    0.00   84.90
14:15:17     all    4.00    0.00    1.50   13.50    0.00    0.50    0.00    0.00    0.00   80.50
14:15:18     all    4.50    0.00    2.50   15.50    0.00    0.00    0.00    0.00    0.00   77.50
14:15:19     all    3.55    0.00    4.06   13.20    0.00    0.00    0.00    0.00    0.00   79.19
14:15:20     all    3.57    0.00    2.04   12.76    0.00    0.00    0.00    0.00    0.00   81.63
14:15:21     all    3.50    0.00    2.00   14.00    0.00    0.00    0.00    0.00    0.00   80.50
14:15:22     all    3.57    0.00    1.53   15.31    0.00    0.00    0.00    0.00    0.00   79.59
14:15:23     all    1.55    0.00    1.55   13.92    0.00    0.00    0.00    0.00    0.00   82.99
14:15:24     all    1.54    0.00    2.05   13.33    0.00    0.00    0.00    0.00    0.00   83.08
14:15:25     all    2.60    0.00    0.52   15.10    0.00    0.00    0.00    0.00    0.00   81.77
14:15:26     all   33.33    0.00    6.47   17.91    0.00    0.00    0.00    0.00    0.00   42.29
14:15:27     all    5.47    0.00    3.48   13.93    0.00    0.50    0.00    0.00    0.00   76.62
14:15:28     all    3.11    0.00    0.52   12.95    0.00    0.00    0.00    0.00    0.00   83.42
14:15:29     all    5.10    0.00    1.02   15.31    0.00    0.51    0.00    0.00    0.00   78.06
14:15:30     all    2.51    0.00    2.01   15.08    0.00    0.50    0.00    0.00    0.00   79.90
14:15:31     all    0.52    0.00    0.52   13.09    0.00    0.00    0.00    0.00    0.00   85.86
14:15:32     all    2.04    0.00    2.04   13.27    0.00    0.00    0.00    0.00    0.00   82.65
14:15:33     all    3.06    0.00    1.53   14.80    0.00    0.00    0.00    0.00    0.00   80.61
14:15:34     all    5.24    0.00    4.29   14.76    0.00    0.48    0.00    0.00    0.00   75.24
14:15:35     all    1.54    0.00    2.56   12.82    0.00    0.00    0.00    0.00    0.00   83.08
14:15:36     all    4.50    0.00    0.00   12.50    0.00    1.00    0.00    0.00    0.00   82.00
14:15:37     all    2.11    0.00    0.00   16.32    0.00    0.00    0.00    0.00    0.00   81.58
14:15:38     all    4.04    0.00    3.54   15.66    0.00    0.51    0.00    0.00    0.00   76.26
14:15:39     all    3.09    0.00    2.06   13.40    0.00    0.00    0.00    0.00    0.00   81.44
14:15:40     all    2.58    0.00    0.52   13.40    0.00    0.00    0.00    0.00    0.00   83.51
14:15:41     all    3.57    0.00    0.51   16.33    0.00    0.00    0.00    0.00    0.00   79.59
14:15:42     all    4.02    0.00    1.51   13.07    0.00    0.00    0.00    0.00    0.00   81.41
14:15:43     all    3.06    0.00    0.51   13.27    0.00    0.51    0.00    0.00    0.00   82.65
14:15:44     all    4.55    0.00    1.01   14.65    0.00    0.00    0.00    0.00    0.00   79.80
14:15:45     all    3.08    0.00    1.03   16.92    0.00    0.00    0.00    0.00    0.00   78.97
14:15:46     all    1.04    0.00    1.55   12.44    0.00    0.00    0.00    0.00    0.00   84.97
14:15:47     all    4.04    0.00    1.01   13.64    0.00    0.00    0.00    0.00    0.00   81.31
14:15:48     all    2.56    0.00    2.05   15.38    0.00    0.00    0.00    0.00    0.00   80.00
14:15:49     all    6.57    0.00    2.53   15.15    0.00    0.51    0.00    0.00    0.00   75.25
14:15:50     all    2.55    0.00    1.02   12.76    0.00    0.51    0.00    0.00    0.00   83.16
14:15:51     all    1.55    0.00    1.03   12.89    0.00    0.00    0.00    0.00    0.00   84.54
14:15:52     all    1.04    0.00    2.07   15.54    0.00    0.00    0.00    0.00    0.00   81.35
14:15:53     all    4.00    0.00    2.00   14.00    0.00    0.00    0.00    0.00    0.00   80.00
14:15:54     all    1.04    0.00    1.04   13.54    0.00    0.00    0.00    0.00    0.00   84.38
14:15:55     all    3.06    0.00    0.51   13.78    0.00    0.51    0.00    0.00    0.00   82.14
14:15:56     all    5.00    0.00    1.50   15.50    0.00    0.00    0.00    0.00    0.00   78.00
14:15:57     all    1.04    0.00    1.56   13.54    0.00    0.00    0.00    0.00    0.00   83.85
14:15:58     all    3.59    0.00    0.51   13.85    0.00    0.00    0.00    0.00    0.00   82.05
14:15:59     all    5.91    0.00    3.45   12.81    0.00    0.00    0.00    0.00    0.00   77.83
14:16:00     all    2.53    0.00    1.01    9.60    0.00    0.00    0.00    0.00    0.00   86.87
14:16:01     all    2.54    0.00    1.02   11.68    0.00    0.00    0.00    0.00    0.00   84.77
14:16:02     all    2.58    0.00    1.03   11.86    0.00    0.00    0.00    0.00    0.00   84.54
