procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 13108692   2168 1522488    0    0    33  3478 1647 2628  8  2 85  5  0
 1  0      0 13152576   2168 1535376    0    0     0 30788 8910 14340 27  8 41 24  0
 2  0      0 13155444   2168 1527148    0    0     0 43236 3121 2935 47  6 42  4  0
 0  0      0 13154088   2168 1521300    0    0     0 27028 2887 4221 25  5 68  2  0
 3  0      0 13142936   2168 1521300    0    0     0 16788 6576 10729 13  2 83  3  0
 1  0      0 13079120   2168 1531916    0    0     0 55648 3287 3399 39 13 44  5  0
 0  0      0 13102672   2168 1525776    0    0     0 17140 4063 6310 21  2 69  8  0
 1  0      0 13097128   2168 1525776    0    0     0 23236 2991 4900  9  3 85  3  0
 0  0      0 13071928   2168 1525776    0    0     0 24044 6294 10393 19  2 71  7  0
 2  0      0 13092088   2168 1536540    0    0     0 26468 5571 9336 23  5 64  8  0
 1  0      0 13246352   2168 1528824    0    0     0 43176 4678 5411 39 14 38  9  0
 0  0      0 13271048   2168 1526332    0    0     0 21648 3843 6172 14  3 77  6  0
 0  0      0 13259204   2168 1526336    0    0     0 16084 3346 5580  9  3 85  3  0
 1  1      0 13283172   2168 1533396    0    0     0 29316 6090 9630 28  6 57  9  0
 0  1      0 13168764   2168 1542672    0    0     0 46916 3502 4139 36 10 43 11  0
 0  0      0 13173552   2168 1531144    0    0     0 30268 4716 5702 29  4 61  6  0
 0  0      0 13173552   2168 1531144    0    0     0 16128 4803 8042 10  3 82  6  0
 2  0      0 13141924   2168 1531144    0    0     0 16468 5917 9679 16  4 73  6  0
 2  0      0 13150996   2168 1539200    0    0     0 54096 2704 2948 39 13 39  9  0
 1  0      0 13164856   2168 1542416    0    0     0 47412 3019 2932 46  9 36  9  0
 0  0      0 13166116   2168 1527116    0    0     0 17536 5875 9409 14  3 77  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13207620   2168 1538140    0    0     0 27124 4287 6939 24  4 67  6  0
 0  0      0 13195556   2168 1532688    0    0     0 41208 3726 4150 39 12 40 10  0
 0  0      0 13178924   2168 1532588    0    0     0 17628 4089 6822 10  2 83  6  0
 0  0      0 13178672   2168 1532588    0    0     0 15592 3066 5108  7  0 91  2  0
 2  0      0 13136084   2168 1548512    0    0     0 40544 3645 3855 34 12 45  9  0
 1  0      0 13216472   2168 1534340    0    0     0 48932 3793 4079 38 13 38 11  0
 0  0      0 13216472   2168 1534340    0    0     0  8012 3259 5521  6  1 91  3  0
 0  0      0 13216472   2168 1534344    0    0     0 16564 6298 10626 12  4 78  7  0
 0  2      0 13190956   2168 1535400    0    0     0 24912 4983 8168 11  3 81  5  0
 1  0      0 13171552   2168 1545440    0    0     0 42912 2935 2965 49  7 35  8  0
 0  0      0 13178356   2168 1535752    0    0     0 29256 3305 3966 30  8 54  9  0
 0  1      0 13178356   2168 1535756    0    0     0 16096 3298 5308  8  3 86  3  0
 0  1      0 13164272   2168 1535756    0    0     0 18260 6320 10477 20  5 69  7  0
 1  0      0 13149404   2168 1556200    0    0     0 45044 3255 4453 39  7 46  9  0
 1  0      0 13254520   2168 1535296    0    0     0 48812 3823 2780 45 12 31 12  0
 2  0      0 13265716   2168 1532092    0    0     0 18156 3947 5515 20  7 71  3  0
 2  1      0 13250344   2168 1532092    0    0     0 31080 4640 7529 19  2 76  3  0
 2  0      0 13285120   2168 1544172    0    0     0 28536 5480 8145 30  7 60  4  0
 2  0      0 13299236   2168 1540260    0    0     0 40488 3680 4481 42  8 42  8  0
 2  0      0 13338288   2168 1527988    0    0     0 30316 4158 5678 17  6 72  5  0
 0  0      0 13337532   2168 1527992    0    0     0  9264 6686 11257  9  1 83  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13321596   2168 1537732    0    0     0 42400 3797 5380 32  7 52  9  0
 0  0      0 13335352   2168 1530700    0    0     0 47308 5070 4008 43 10 38  9  0
 0  0      0 13329808   2168 1530700    0    0     0 15704 3413 5788  7  1 89  4  0
 0  0      0 13315192   2168 1530700    0    0     0 16036 4140 6910 13  2 81  4  0
 1  0      0 13293016   2168 1537080    0    0     0 22872 6725 10754 23  4 65  9  0
 2  0      0 13344136   2168 1536996    0    0     0 43312 3906 4297 38 12 41 10  0
 0  0      0 13334848   2168 1532888    0    0     0 29188 3958 5506 26  3 65  6  0
 3  0      0 13318720   2168 1532888    0    0     0 15688 3403 5686  9  2 87  4  0
 1  1      0 13287624   2168 1547076    0    0     0 45792 4215 5597 41  8 41 10  0
 0  0      0 13312060   2168 1534104    0    0     0 32740 3981 5423 31 11 48  9  0
 0  0      0 13311556   2168 1534108    0    0     0 16032 3605 6111  6  3 88  3  0
 0  0      0 13304024   2168 1534108    0    0     0 18200 6130 10073 16  3 74  7  0
 1  0      0 13268748   2168 1545440    0    0     0 46980 2943 3590 37 11 44  8  0
 1  0      0 13287392   2168 1536572    0    0     0 52192 3822 2909 44 10 35 10  0
 3  0      0 13290920   2168 1532472    0    0     0  2308 4156 7196  6  2 88  5  0
 0  0      0 13288404   2168 1532472    0    0     0 30792 4074 6636 15  7 76  3  0
 1  1      0 13307232   2168 1542048    0    0     0 26488 6409 10069 24  5 63  8  0
 2  0      0 13250324   2168 1539032    0    0     0 51216 3411 3984 37 13 42 10  0
 2  0      0 13283360   2168 1533052    0    0     0 22808 3722 5377 29  6 59  6  0
 0  0      0 13281596   2168 1533052    0    0     0 16292 4820 8089 10  3 81  5  0
 1  0      0 13250348   2168 1552204    0    0     0 44844 3739 4499 35  7 49  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13275556   2168 1534748    0    0     0 42212 4735 4806 42  8 39 11  0
 0  0      0 13263712   2168 1534748    0    0     0 15416 3031 5110  4  3 91  3  0
 3  1      0 13239520   2168 1534748    0    0     0 28664 5699 9426 14  4 76  6  0
 0  0      0 13239520   2168 1534748    0    0     0   412 3528 5949  5  1 92  2  0
 0  0      0 13239520   2168 1534748    0    0     0   600 6352 10053 10  4 83  4  0
 1  0      0 13269632   2168 1552512    0    0     0 47912 3864 3970 47  9 40  4  0
 3  0      0 13266344   2168 1535284    0    0     0 41752 4038 5823 31 12 50  7  0
 0  0      0 13266356   2168 1535260    0    0     0    24 3092 5165  6  1 93  0  0
 1  0      0 13266356   2168 1535260    0    0     0   276 3121 5207  6  1 92  0  0
 0  0      0 13266356   2168 1535260    0    0     0   468 3938 6524  8  2 89  0  0
 0  0      0 13266132   2168 1535260    0    0     0  1724 4265 6881  9  1 88  1  0
 0  0      0 13266132   2168 1535260    0    0     0    24 3886 6449  2  2 95  1  0
 0  0      0 13266132   2168 1535260    0    0     0    12 4517 7485  4  1 96  0  0
 0  0      0 13266136   2168 1535260    0    0     0    40 5123 8353  4  2 94  1  0
 0  0      0 13266136   2168 1535260    0    0     0    32 4695 7741  8  2 91  0  0
 0  0      0 13266136   2168 1535260    0    0     0    96 5859 9684  7  1 92  1  0
 0  0      0 13266140   2168 1535260    0    0     0    24 6064 9933  9  2 89  0  0
 0  0      0 13309100   2168 1535260    0    0     0    36 5079 8069 10  1 89  1  0
 0  0      0 13309208   2168 1535264    0    0     0   248 5170 8347  6  1 93  0  0
 0  0      0 13309208   2168 1535264    0    0     0   476 4385 7152  7  2 91  1  0
 0  0      0 13308984   2168 1535264    0    0     0  1692 4546 7341 10  1 88  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13308984   2168 1535268    0    0     0    16 5600 9242 10  1 90  0  0
 0  0      0 13308984   2168 1535268    0    0     0 14912 4832 7773 12  3 85  1  0
 1  0      0 13308732   2168 1554712    0    0     0 40028 3837 5173 41  5 49  5  0
 1  0      0 13359888   2168 1543220    0    0     0 51964 3014 3410 44 12 39  6  0
 0  1      0 13318564   2168 1534076    0    0     0 18888 3579 5627 15  3 80  1  0
 0  0      0 13318564   2168 1534080    0    0     0    60 3471 5782  3  1 96  1  0
 0  0      0 13311100   2168 1534080    0    0     0 14884 5740 8097 15  4 80  1  0
 1  1      0 13294660   2168 1548260    0    0     0 49736 2853 2745 43 10 42  6  0
 0  0      0 13286596   2168 1533928    0    0     0 44120 3141 2946 45  6 44  5  0
 0  0      0 13318068   2168 1533932    0    0     0 16544 4358 6918 15  3 81  2  0
 0  0      0 13317308   2168 1533932    0    0     0 14908 4944 7721 12  3 84  1  0
 1  0      0 13315480   2168 1542860    0    0     0 30140 4567 6861 29  6 62  3  0
 1  0      0 13221168   2168 1544740    0    0     0 54804 4212 2721 49 11 33  6  0
 0  0      0 13184004   2168 1533768    0    0     0 10244 2784 4016 13  3 83  2  0
 0  0      0 13184124   2168 1533772    0    0     0 14896 5639 9104 13  1 85  1  0
 1  0      0 13215000   2168 1543984    0    0     0 50524 2791 3089 44  8 43  5  0
 0  0      0 13244276   2168 1531952    0    0     0 36924 3393 3883 35  6 56  4  0
 0  0      0 13213468   2168 1531952    0    0     0 15152 3288 5290  9  2 87  1  0
 0  0      0 13237188   2168 1531952    0    0     0 15336 5907 9348 16  4 79  1  0
 1  0      0 13300072   2168 1539192    0    0     0 42504 3023 3533 43  6 47  4  0
 0  0      0 13342028   2168 1536584    0    0     0 37076 3423 3761 36  7 52  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13330624   2168 1536584    0    0     0 14892 2987 4586 11  2 86  1  0
 0  0      0 13318968   2168 1536584    0    0     0 14892 3916 6240  8  1 90  1  0
 2  0      0 13255020   2168 1538828    0    0     0 23812 3604 5771 11  7 80  3  0
 1  0      0 13210420   2168 1557304    0    0     0 47200 2972 3012 47  8 41  4  0
 0  0      0 13182624   2168 1535392    0    0     0 45036 3183 2877 46 10 40  4  0
 0  0      0 13182624   2168 1535392    0    0     0 14896 5777 9100 13  3 82  1  0
 1  0      0 13185652   2168 1547060    0    0     0 35180 3218 4201 27  6 64  4  0
 1  0      0 13191980   2168 1548084    0    0     0 54036 3614 3453 41 15 38  7  0
 0  0      0 13279680   2168 1537324    0    0     0 19180 3754 5702 15  2 81  2  0
 1  0      0 13279680   2168 1537324    0    0     0  7664 5080 8009 14  2 83  0  0
 1  0      0 13323288   2168 1546680    0    0     0 31148 5395 8227 29  5 63  3  0
 1  0      0 13297580   2168 1543632    0    0     0 38912 3260 3505 41 10 45  5  0
 1  1      0 13274584   2168 1536288    0    0     0 28628 4699 7285 18  3 78  2  0
 1  0      0 13226136   2168 1538984    0    0     0 24404 4519 6962 16  4 78  3  0
 0  1      0 13158536   2168 1551680    0    0     0 39492 2203 2180 41 11 44  5  0
 0  0      0 13197092   2168 1535524    0    0     0 36180 2676 2757 35  9 51  6  0
 0  0      0 13189280   2168 1535524    0    0     0 15372 3286 5259  9  1 89  1  0
