procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13475508   2168 1506532    0    0    61   365  379  176 10  1 89  0  0
 2  0      0 13475508   2168 1506496    0    0     0    40 2701 2602 18  1 81  0  0
 2  0      0 13475508   2168 1506496    0    0     0     8 4946  367 97  3  0  0  0
 2  0      0 13397384   2168 1506496    0    0     0     4 4673  349 92  8  0  0  0
 3  0      0 13392344   2168 1506496    0    0     0    28 5380  380 95  5  0  0  0
 2  0      0 13376468   2168 1506496    0    0     0    64 5195  367 96  4  0  1  0
 2  0      0 13376468   2168 1506496    0    0     0    28 5313  361 96  5  0  0  0
 2  0      0 13374200   2168 1506528    0    0     0   360 4638  504 97  3  0  1  0
 2  0      0 13374204   2168 1506528    0    0     0   384 4744  374 96  4  0  1  0
 2  0      0 13356564   2168 1506528    0    0     0  1736 4666  400 91  8  0  1  0
 2  0      0 13356564   2168 1506528    0    0     0    12 5257  342 97  3  0  0  0
 2  0      0 13352468   2168 1506528    0    0     0    24 5580  361 98  3  0  0  0
 2  0      0 13341380   2168 1506528    0    0     0    64 5098  367 95  4  0  0  0
 2  0      0 13340372   2168 1506528    0    0     0    24 4669  362 97  2  0  0  0
 2  0      0 13340372   2168 1506528    0    0     0    12 4742  353 99  2  0  0  0
 2  0      0 13340372   2168 1506532    0    0     0    16 5119  355 98  3  0  0  0
 2  0      0 13339112   2168 1506532    0    0     0    20 5534  360 96  4  0  0  0
 3  0      0 13335584   2168 1506560    0    0     0  4944 4699  464 96  4  0  1  0
 3  0      0 13335584   2168 1506560    0    0     0   232 4719  344 98  2  0  0  0
 3  0      0 13333820   2168 1506560    0    0     0  1736 4595  402 96  3  0  1  0
 3  0      0 13333820   2168 1506560    0    0     0     4 4988  342 95  5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13329472   2168 1506560    0    0     0    44 5355  370 96  4  0  1  0
 3  0      0 13328968   2168 1506560    0    0     0  2864 5339  400 93  7  0  1  0
 3  0      0 13327960   2168 1506560    0    0     0     4 4732  344 96  4  0  0  0
 3  0      0 13323676   2168 1506560    0    0     0    24 5203  355 98  3  0  0  0
 3  0      0 13323424   2168 1506560    0    0     0    20 5392  355 96  4  0  0  0
 3  0      0 13315612   2168 1506560    0    0     0     8 6334  377 95  5  0  1  0
 3  0      0 13309816   2168 1506576    0    0     0   372 4896  387 97  3  0  1  0
 3  0      0 13309312   2168 1506580    0    0     0   356 4656  362 99  1  0  0  0
 3  0      0 13307552   2168 1506584    0    0     0  1676 4843  381 97  2  0  1  0
 3  0      0 13306796   2168 1506584    0    0     0    16 5466  348 97  3  0  0  0
 3  0      0 13306796   2168 1506584    0    0     0    20 5180  359 97  3  0  0  0
 3  0      0 13306796   2168 1506584    0    0     0     8 4650  336 94  6  0  0  0
 3  0      0 13306796   2168 1506584    0    0     0     0 4662  354 98  3  0  0  0
 3  0      0 13306796   2168 1506584    0    0     0    20 5125  378 95  4  0  0  0
 3  0      0 13305536   2168 1506584    0    0     0     8 4734  352 95  5  0  0  0
 3  0      0 13301440   2168 1506588    0    0     0    16 4685  348 96  4  0  0  0
 3  0      0 13300936   2168 1506612    0    0     0   464 4770  367 96  4  0  1  0
 3  0      0 13300684   2168 1506612    0    0     0   272 5321  379 98  2  0  1  0
 3  0      0 13298668   2168 1506628    0    0     0  2092 4916  389 95  4  0  1  0
 3  0      0 13298668   2168 1506636    0    0     0    20 4458  336 98  3  0  0  0
 3  0      0 13296652   2168 1506640    0    0     0    28 4717  362 94  5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13296400   2168 1506652    0    0     0    28 5454  339 95  6  0  0  0
 3  0      0 13293880   2168 1506664    0    0     0    20 5670  389 93  7  0  0  0
 3  0      0 13293376   2168 1506680    0    0     0    12 4624  347 96  4  0  0  0
