procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 13220128   2168 1512620    0    0    35  3089 1593 2554  8  2 86  5  0
 1  0      0 13267688   2168 1533600    0    0     0 42980 3277 3987 43 10 38 11  0
 0  0      0 13262396   2168 1510608    0    0     0 44904 4087 3565 40  6 46  9  0
 0  0      0 13262396   2168 1510612    0    0     0 15824 4531 6932 10  4 80  6  0
 1  0      0 13277456   2168 1516544    0    0     0 21776 5252 8137 22  3 65 10  0
 1  1      0 13220640   2168 1519224    0    0     0 55560 3917 3542 40 15 37  8  0
 0  0      0 13227436   2168 1510004    0    0     0 29564 4168 4754 43  6 48  3  0
 3  0      0 13227436   2168 1510004    0    0     0 15520 3679 6015 10  3 79  9  0
 0  0      0 13224664   2168 1510008    0    0     0 15884 4273 6669 11  3 78  7  0
 2  0      0 13279096   2168 1518152    0    0     0 31520 3983 5454 31  7 59  3  0
 1  0      0 13300712   2168 1512944    0    0     0 56156 4631 2673 52 11 30  7  0
 0  0      0 13300488   2168 1512128    0    0     0 13948 4184 6213 21  3 74  2  0
 0  0      0 13299984   2168 1512128    0    0     0 15624 3604 5885 13  2 83  2  0
 1  0      0 13301876   2168 1520156    0    0     0 29208 4274 5845 32  5 61  3  0
 1  0      0 13273168   2168 1517956    0    0     0 55844 3502 2479 51  9 36  4  0
 0  0      0 13272448   2168 1512784    0    0     0 27928 4058 4729 31  6 61  2  0
 1  0      0 13255312   2168 1512820    0    0     0 16084 4856 7713 13  3 81  3  0
 0  0      0 13244728   2168 1512820    0    0     0 15612 4033 6414 11  5 81  4  0
 1  0      0 13203084   2168 1520424    0    0     0 34756 3700 4729 36  7 49  8  0
 3  0      0 13211912   2168 1521112    0    0     0 53592 3600 3357 47 11 34  9  0
 3  0      0 13208384   2168 1512656    0    0     0 13092 3934 6177 18  3 72  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13192284   2168 1512656    0    0     0 25160 4775 7404 19  4 71  5  0
 0  1      0 13203128   2168 1531708    0    0     0 45928 3144 3074 48 10 34  8  0
 0  0      0 13176164   2168 1514388    0    0     0 48508 3950 3438 37 10 44  9  0
 0  0      0 13175660   2168 1514388    0    0     0  1136 5319 8688 12  2 83  5  0
 0  1      0 13164068   2168 1514388    0    0     0 30368 3478 5414 12  3 82  4  0
 3  0      0 13157012   2168 1520556    0    0     0 27944 4702 6020 28  7 60  4  0
 1  0      0 13137776   2168 1520420    0    0     0 40668 5400 5674 44 11 34 10  0
 0  0      0 13168980   2168 1515124    0    0     0 36216 3262 4102 35  7 52  6  0
 0  0      0 13168980   2168 1515124    0    0     0 16244 4435 7066 10  3 81  5  0
 2  0      0 13174740   2168 1529456    0    0     0 35724 3764 5210 35  4 56  6  0
 0  1      0 13128076   2168 1524500    0    0     0 58584 4888 3150 53 10 28 10  0
 0  0      0 13116568   2168 1514160    0    0     0 13304 4082 5420 23  7 63  7  0
 0  0      0 13108252   2168 1514160    0    0     0 15528 3487 5650  8  2 86  4  0
 1  0      0 13091620   2168 1515696    0    0     0 24724 4300 6691 11  3 83  3  0
 1  0      0 13076756   2168 1547952    0    0     0 48348 2815 2547 44  7 39  9  0
 0  0      0 13181068   2168 1512852    0    0     0 28880 3756 4264 37  7 47  9  0
 0  0      0 13180816   2168 1512852    0    0     0 15736 4477 7269  9  2 84  5  0
 0  0      0 13157944   2168 1512852    0    0     0 15584 4063 6448 14  4 78  4  0
