Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-40-165.ec2.internal) 	04/21/26 	_x86_64_	(2 CPU)

17:17:25     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:17:26     all   13.57    0.00    2.01    0.50    0.00    0.00    0.00    0.00    0.00   83.92
17:17:27     all   94.50    0.00    3.50    0.00    0.00    2.00    0.00    0.00    0.00    0.00
17:17:28     all   91.46    0.00    5.53    0.50    0.00    2.51    0.00    0.00    0.00    0.00
17:17:29     all   96.00    0.00    2.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00
17:17:30     all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
17:17:31     all   90.00    0.00    6.00    1.00    0.00    2.50    0.00    0.00    0.00    0.50
17:17:32     all   93.43    0.00    3.03    1.01    0.00    2.53    0.00    0.00    0.00    0.00
17:17:33     all   94.03    0.00    1.49    0.00    0.00    3.98    0.00    0.00    0.00    0.50
17:17:34     all   95.98    0.00    0.50    0.00    0.00    3.52    0.00    0.00    0.00    0.00
17:17:35     all   96.50    0.00    2.00    0.00    0.00    1.50    0.00    0.00    0.00    0.00
17:17:36     all   96.00    0.00    0.50    0.00    0.00    3.50    0.00    0.00    0.00    0.00
17:17:37     all   94.55    0.00    2.97    0.99    0.00    1.49    0.00    0.00    0.00    0.00
17:17:38     all   96.50    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.50
17:17:39     all   94.47    0.00    2.51    0.00    0.00    3.02    0.00    0.00    0.00    0.00
17:17:40     all   94.55    0.00    1.98    0.00    0.00    2.48    0.00    0.00    0.00    0.99
17:17:41     all   96.48    0.00    1.51    0.50    0.00    1.01    0.00    0.00    0.00    0.50
17:17:42     all   94.53    0.00    1.49    1.00    0.00    2.49    0.00    0.00    0.00    0.50
17:17:43     all   96.97    0.00    0.51    0.00    0.00    2.53    0.00    0.00    0.00    0.00
17:17:44     all   96.98    0.00    3.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
17:17:45     all   94.53    0.00    0.50    0.50    0.00    4.48    0.00    0.00    0.00    0.00
17:17:46     all   96.97    0.00    1.01    0.00    0.00    2.02    0.00    0.00    0.00    0.00
17:17:47     all   94.53    0.00    1.99    0.50    0.00    2.99    0.00    0.00    0.00    0.00
17:17:48     all   95.50    0.00    1.00    0.00    0.00    3.50    0.00    0.00    0.00    0.00
17:17:49     all   94.50    0.00    3.00    0.00    0.00    2.50    0.00    0.00    0.00    0.00
17:17:50     all   93.53    0.00    2.49    0.50    0.00    3.48    0.00    0.00    0.00    0.00
