procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 5369260   2168 1559828    0    0    25  1007 1269  788 30  2 65  4  0
 2  0      0 5368880   2168 1559920    0    0     0    32 2945 2928 14  2 84  1  0
 2  0      0 5368120   2168 1559924    0    0     0    32 6077  398 94  6  0  0  0
 2  0      0 5292772   2168 1559924    0    0     0    36 5488  401 92  8  0  0  0
 2  0      0 5255720   2168 1559924    0    0     0    20 6156  402 96  4  0  0  0
 2  0      0 5254964   2168 1559924    0    0     0   252 5659  406 97  3  0  0  0
 2  0      0 5235812   2168 1559924    0    0     0   464 5949  414 90  9  1  1  0
 2  0      0 5220440   2168 1559924    0    0     0  1664 5941  430 93  6  0  1  0
 2  0      0 5220188   2168 1559924    0    0     0    20 6087  398 95  6  0  0  0
 2  0      0 5218676   2168 1559924    0    0     0    20 6153  384 96  4  0  1  0
 2  0      0 5216908   2168 1559924    0    0     0   104 6276  400 97  4  0  0  0
 2  0      0 5215144   2168 1559924    0    0     0    20 6436  410 96  4  0  0  0
 2  0      0 5214896   2168 1559924    0    0     0    40 6052  420 95  4  0  0  0
 3  0      0 5214896   2168 1559924    0    0     0    16 6374  392 96  4  0  0  0
 3  0      0 5214896   2168 1559924    0    0     0     0 5809  358 95  5  1  0  0
 3  0      0 5214644   2168 1559928    0    0     0   232 5737  424 95  4  0  0  0
 3  0      0 5214392   2168 1559928    0    0     0   468 5951  393 96  3  1  1  1
 3  0      0 5204840   2168 1559928    0    0     0  1664 5363  444 95  4  1  1  0
 3  0      0 5204840   2168 1559928    0    0     0   340 6013  416 96  4  0  0  0
 3  0      0 5204336   2168 1559928    0    0     0    12 5800  358 97  3  0  0  0
 3  0      0 5204336   2168 1559928    0    0     0  7024 6108  598 95  5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 5204336   2168 1559928    0    0     0    28 5858  393 96  3  0  1  0
 3  0      0 5204336   2168 1559928    0    0     0    20 5780  422 94  5  0  0  0
 3  0      0 5204336   2168 1559928    0    0     0    12 6015  412 96  4  0  0  0
 3  0      0 5204336   2168 1559928    0    0     0    20 5964  363 94  6  0  0  0
 3  0      0 5203076   2168 1559948    0    0     0   236 5575  437 95  6  0  0  0
 3  0      0 5200808   2168 1559952    0    0     0   456 5839  396 98  1  0  0  0
 3  0      0 5193500   2168 1559952    0    0     0  1684 6032  438 91  8  0  1  0
 3  0      0 5193500   2168 1559956    0    0     0    20 6228  420 95  5  0  0  0
 3  0      0 5185436   2168 1559956    0    0     0    20 6732  380 95  5  1  0  0
 3  0      0 5185436   2168 1559956    0    0     0    40 5503  419 95  5  0  0  0
 3  0      0 5185436   2168 1559956    0    0     0    20 5963  417 93  6  0  0  0
 3  0      0 5185432   2168 1559956    0    0     0     4 5943  380 97  3  0  0  0
 3  0      0 5184928   2168 1559956    0    0     0    24 6413  401 96  5  0  0  0
 3  0      0 5184928   2168 1559956    0    0     0     8 5946  396 95  4  0  0  0
 3  0      0 5183668   2168 1559956    0    0     0   236 6379  438 97  3  0  0  0
 3  0      0 5183424   2168 1559956    0    0     0   472 6244  402 91  8  0  0  0
 3  0      0 5181412   2168 1559956    0    0     0  1660 5802  437 94  5  1  1  0
 3  0      0 5181160   2168 1559956    0    0     0     0 5861  389 94  6  0  0  0
 3  0      0 5181160   2168 1559956    0    0     0    16 5523  386 96  4  0  0  0
 3  0      0 5180908   2168 1559956    0    0     0   108 5911  415 96  4  0  0  0
 3  0      0 5180908   2168 1559968    0    0     0    24 6362  376 95  6  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 5180908   2168 1559980    0    0     0    20 6244  389 97  3  0  0  0
 3  0      0 5180684   2168 1559992    0    0     0    20 5761  391 96  4  0  0  0
 3  0      0 5180684   2168 1560000    0    0     0    12 6207  405 97  4  0  0  0
 3  0      0 5180432   2168 1560012    0    0     0   236 6148  535 96  3  0  0  0
 3  0      0 5179928   2168 1560016    0    0     0   476 6548  428 94  6  0  1  0
 3  0      0 5170856   2168 1560024    0    0     0  1680 6050  448 96  3  0  1  0
 3  0      0 5170856   2168 1560032    0    0     0    32 6033  382 95  5  0  0  0
 3  0      0 5170856   2168 1560052    0    0     0    16 6183  394 96  4  0  0  0
 3  0      0 5170856   2168 1560052    0    0     0    12 6547  381 94  6  0  0  0
 3  0      0 5170352   2168 1560068    0    0     0    32 6262  370 97  3  0  1  0
 3  0      0 5170352   2168 1560068    0    0     0    24 6146  437 96  4  0  0  0
 3  0      0 5170100   2168 1560076    0    0     0    12 6069  416 96  5  0  0  0
 3  0      0 5170096   2168 1560084    0    0     0    16 5794  416 97  3  1  0  0
 3  0      0 5169840   2168 1560096    0    0     0   232 6233  433 96  4  0  0  0
 3  0      0 5169336   2168 1560104    0    0     0   460 5891  397 91  8  0  0  0
