Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-65-7.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

14:06:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:06:03     all   67.68    0.00    1.52   26.77    0.00    0.00    0.00    0.00    0.00    4.04
14:06:04     all   86.50    0.00    3.00    7.50    0.00    3.00    0.00    0.00    0.00    0.00
14:06:05     all   90.00    0.00    1.00    7.50    0.00    1.50    0.00    0.00    0.00    0.00
14:06:06     all   89.11    0.00    2.48    6.93    0.00    0.99    0.00    0.00    0.00    0.50
14:06:07     all   85.00    0.00    4.50    7.50    0.00    3.00    0.00    0.00    0.00    0.00
14:06:08     all   88.50    0.00    2.00    8.00    0.00    1.50    0.00    0.00    0.00    0.00
14:06:09     all   86.50    0.00    1.50    9.00    0.00    3.00    0.00    0.00    0.00    0.00
14:06:10     all   91.63    0.00    0.99    6.90    0.00    0.49    0.00    0.00    0.00    0.00
14:06:11     all   85.93    0.00    2.01    9.05    0.00    2.51    0.00    0.00    0.00    0.50
14:06:12     all   84.77    0.00    2.54    8.63    0.00    4.06    0.00    0.00    0.00    0.00
14:06:13     all   87.06    0.00    2.49    7.46    0.00    2.99    0.00    0.00    0.00    0.00
14:06:14     all   90.45    0.00    2.01    7.04    0.00    0.50    0.00    0.00    0.00    0.00
14:06:15     all   85.64    0.00    2.97    8.91    0.00    2.48    0.00    0.00    0.00    0.00
14:06:16     all   89.16    0.00    1.97    8.37    0.00    0.49    0.00    0.00    0.00    0.00
14:06:17     all   90.36    0.00    0.51    7.61    0.00    1.52    0.00    0.00    0.00    0.00
14:06:18     all   89.11    0.00    2.48    7.92    0.00    0.50    0.00    0.00    0.00    0.00
14:06:19     all   88.46    0.00    2.40    8.17    0.00    0.96    0.00    0.00    0.00    0.00
14:06:20     all   88.83    0.00    1.94    7.77    0.00    1.46    0.00    0.00    0.00    0.00
14:06:21     all   87.62    0.00    2.97    8.42    0.00    0.99    0.00    0.00    0.00    0.00
14:06:22     all   85.35    0.00    2.02    9.09    0.00    3.54    0.00    0.00    0.00    0.00
14:06:23     all   90.50    0.00    1.00    7.00    0.00    1.00    0.00    0.00    0.00    0.50
14:06:24     all   89.90    0.00    1.52    7.07    0.00    1.52    0.00    0.00    0.00    0.00
14:06:25     all   87.05    0.00    1.04    9.84    0.00    1.55    0.00    0.00    0.00    0.52
14:06:26     all   87.94    0.00    2.51    7.04    0.00    2.51    0.00    0.00    0.00    0.00
14:06:27     all   91.04    0.00    1.00    6.97    0.00    1.00    0.00    0.00    0.00    0.00
14:06:28     all   87.37    0.00    1.01    9.09    0.00    2.53    0.00    0.00    0.00    0.00
14:06:29     all   87.68    0.00    1.97    7.88    0.00    2.46    0.00    0.00    0.00    0.00
14:06:30     all   88.78    0.00    1.53    6.63    0.00    3.06    0.00    0.00    0.00    0.00
14:06:31     all   87.76    0.00    2.55    8.67    0.00    1.02    0.00    0.00    0.00    0.00
14:06:32     all   88.12    0.00    0.50    7.92    0.00    3.47    0.00    0.00    0.00    0.00
14:06:33     all   88.18    0.00    1.97    7.39    0.00    2.46    0.00    0.00    0.00    0.00
14:06:34     all   88.67    0.00    2.46    7.39    0.00    1.48    0.00    0.00    0.00    0.00
14:06:35     all   87.50    0.00    1.50    9.50    0.00    1.50    0.00    0.00    0.00    0.00
14:06:36     all   88.44    0.00    2.51    7.54    0.00    1.51    0.00    0.00    0.00    0.00
14:06:37     all   90.40    0.00    0.51    7.07    0.00    2.02    0.00    0.00    0.00    0.00
14:06:38     all   90.00    0.00    1.00    8.00    0.00    1.00    0.00    0.00    0.00    0.00
14:06:39     all   88.44    0.00    0.50    9.05    0.00    2.01    0.00    0.00    0.00    0.00
14:06:40     all   89.60    0.00    1.49    7.43    0.00    1.49    0.00    0.00    0.00    0.00
14:06:41     all   87.50    0.00    3.00    8.00    0.00    1.50    0.00    0.00    0.00    0.00
14:06:42     all   85.93    0.00    4.52    8.54    0.00    1.01    0.00    0.00    0.00    0.00
14:06:43     all   90.05    0.00    2.49    6.47    0.00    1.00    0.00    0.00    0.00    0.00
14:06:44     all   90.20    0.00    1.96    7.35    0.00    0.49    0.00    0.00    0.00    0.00
