procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 1588632   2168 952568    0    0   135  1121 2267  695 56  3 35  6  0
 2  0      0 1584600   2168 952524    0    0     0  4764 6055 2742 67  2  4 27  0
 2  0      0 1583592   2168 952536    0    0     0  1440 5767  699 87  6  0  7  0
 2  0      0 1581324   2168 952552    0    0     0  1660 5990  756 90  2  0  8  0
 2  0      0 1580316   2168 952568    0    0     0  1340 5464  688 90  3  0  6  0
 2  0      0 1528152   2168 952668    0    0     0  4664 5520 1060 85  7  0  8  0
 2  0      0 1524624   2168 952780    0    0     0  1940 6040  748 89  4  0  8  0
 2  0      0 1521864   2168 952792    0    0     0  2700 5759  799 87  5  0  9  0
 2  0      0 1518840   2168 952808    0    0     0  1976 5486  711 91  1  0  7  0
 2  0      0 1518084   2168 952824    0    0     0  1536 5657  762 86  5  1  9  0
 2  0      0 1517076   2168 952840    0    0     0  1652 6446  780 85  7  0  9  0
 2  0      0 1492132   2168 952856    0    0     0  1432 4926  743 87  5  0  7  0
 2  0      0 1491376   2168 952872    0    0     0  1376 5104  696 90  3  0  8  0
 2  0      0 1490116   2168 952892    0    0     0  1704 5964  813 86  5  0  9  0
 2  0      0 1489108   2168 952904    0    0     0  1472 5287  732 90  2  0  8  0
 1  1      0 1488100   2168 952924    0    0     0  1596 5319  738 90  2  0  8  0
 2  0      0 1486840   2168 952948    0    0     0  2016 5756  708 89  3  0  8  0
 2  0      0 1484320   2168 952960    0    0     0  2668 5899  771 89  3  0  8  0
 2  0      0 1483060   2168 952976    0    0     0  1964 5113  732 89  3  0  8  0
 1  1      0 1482304   2168 952992    0    0     0  1512 5500  756 88  4  0  8  0
 2  0      0 1481044   2168 953008    0    0     0  1692 6222  800 85  6  1  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1480288   2168 953020    0    0     0  1404 5364  695 91  2  0  8  0
 1  1      0 1479280   2168 953040    0    0     0  1360 5073  704 90  3  0  7  0
 1  1      0 1478524   2168 953056    0    0     0  1788 6335  849 87  3  1 10  0
 2  0      0 1477516   2168 953072    0    0     0  1380 4993  683 88  5  0  7  0
 2  0      0 1471720   2168 953288    0    0     0  1500 5156  714 92  2  0  7  0
 2  0      0 1464856   2168 953284    0    0     0  2060 6280  785 87  4  0  9  0
 2  0      0 1463092   2168 953284    0    0     0  2572 5857  765 88  4  0  8  0
 1  1      0 1461328   2168 953316    0    0     0  1852 5151  702 88  5  0  7  0
 1  1      0 1460320   2168 953332    0    0     0  1624 5859  783 87  4  1  9  0
 2  0      0 1459312   2168 953348    0    0     0  1536 5739  732 88  4  0  8  0
 3  0      0 1458556   2168 953364    0    0     0  1436 5556  720 88  4  0  7  0
 2  0      0 1457800   2168 953380    0    0     0  1464 5649  735 89  4  0  7  0
 2  0      0 1457296   2168 953396    0    0     0  1796 6342  833 88  3  0 10  0
 2  0      0 1456792   2168 953412    0    0     0  1384 5205  683 88  4  0  7  1
 2  0      0 1456288   2168 953428    0    0     0  1576 5101  737 90  3  0  7  0
 2  0      0 1455280   2168 953444    0    0     0  1932 5782  719 90  2  0  8  0
 2  0      0 1453008   2168 953460    0    0     0  2864 5802  798 88  3  0  9  0
 2  0      0 1451748   2168 953476    0    0     0  2412 5297  718 89  3  0  8  0
 2  0      0 1450740   2168 953492    0    0     0  1984 5566  752 88  5  0  8  0
 2  0      0 1449732   2168 953508    0    0     0  1636 5771  758 86  6  0  8  0
 1  1      0 1448724   2168 953524    0    0     0  1344 5195  682 90  3  0  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1448220   2168 953544    0    0     0  1344 5101  684 91  2  0  7  0
 2  0      0 1447212   2168 953564    0    0     0  1556 6023  757 89  3  0  8  0
 2  0      0 1446204   2168 953576    0    0     0  1540 5859  767 88  4  1  8  0
 3  0      0 1444944   2168 953596    0    0     0  1468 5188  682 88  5  0  6  0
 1  1      0 1442676   2168 954416    0    0     0  2012 5448  727 89  3  0  7  0
 2  0      0 1481232   2168 966068    0    0     0 20108 6814 1959 83  9  1  7  0
 1  1      0 1457548   2168 965308    0    0     0 26452 6517 2655 88  5  1  7  0
 2  0      0 1481488   2168 956508    0    0     0  5288 6901 1207 87  2  0 10  0
 2  0      0 1481488   2168 956524    0    0     0  1388 5328  685 90  3  0  7  0
 2  0      0 1481488   2168 956540    0    0     0  1396 5401  705 89  4  0  7  0
 2  0      0 1481488   2168 956560    0    0     0  1688 5923  788 86  5  1  9  0
 2  0      0 1481488   2168 956572    0    0     0  1652 6098  817 87  4  0  9  0
 2  0      0 1481488   2168 956588    0    0     0  1276 5049  696 90  4  0  7  0
 1  1      0 1481488   2168 956608    0    0     0  1848 5576  769 89  3  0  8  0
 1  1      0 1481488   2168 956624    0    0     0  2028 6060  769 88  3  0  8  0
 2  0      0 1480984   2168 956640    0    0     0  2368 5121  711 89  3  0  8  0
 2  0      0 1480732   2168 956656    0    0     0  2028 5202  730 87  5  0  8  0
 1  1      0 1480228   2168 956676    0    0     0  2200 6085  812 84  7  0  8  0
 1  1      0 1479724   2168 956688    0    0     0  1236 5024  679 89  4  1  7  0
 2  0      0 1479220   2168 956704    0    0     0  1468 5382  737 89  3  0  8  0
 2  0      0 1478716   2168 956716    0    0     0  1488 5578  722 88  3  0  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 1478212   2168 956732    0    0     0  1272 5114  673 92  2  0  7  0
 2  0      0 1477708   2168 956732    0    0     0  1576 5858  767 88  3  0  8  0
 2  0      0 1473424   2168 956772    0    0     0  1596 5057 1065 85  8  0  7  0
 2  0      0 1473424   2168 956788    0    0     0  1740 5203  712 92  2  0  7  0
 2  0      0 1472920   2168 956804    0    0     0  2744 5432  749 87  4  0  8  0
 2  0      0 1471412   2168 956820    0    0     0  2540 5288 1018 85  6  0  8  0
 2  0      0 1470908   2168 956836    0    0     0  1268 4976  654 90  3  1  6  0
 2  0      0 1470404   2168 956852    0    0     0  3464 6317  941 88  2  0 10  0
 2  0      0 1464796   2168 956868    0    0     0  1444 5719  710 89  3  0  8  0
 2  0      0 1464544   2168 956884    0    0     0  1428 5284  729 89  3  0  7  0
 2  0      0 1463788   2168 956900    0    0     0  1672 6243  808 87  4  0  9  0
 2  0      0 1463536   2168 956916    0    0     0  1640 5822  761 88  3  0  8  0
 2  0      0 1462780   2168 956932    0    0     0  1540 5178  739 89  4  0  7  0
 2  0      0 1462024   2168 956948    0    0     0  2048 5650  766 86  5  0  9  0
 1  1      0 1461016   2168 956964    0    0     0  2636 5809  776 89  2  0  8  0
 1  1      0 1459252   2168 956976    0    0     0  1936 5316  738 89  3  0  8  0
 2  0      0 1458748   2168 956996    0    0     0  1556 5770  766 88  3  0  8  0
 2  0      0 1458244   2168 957008    0    0     0  1500 5688  719 89  4  0  8  0
 1  1      0 1457740   2168 957028    0    0     0  1368 4837  687 90  3  0  7  0
 2  0      0 1456984   2168 957048    0    0     0  1552 5540  753 89  3  0  8  0
 2  0      0 1456228   2168 957064    0    0     0  1672 6089  812 84  6  1  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1455220   2168 957080    0    0     0  1384 5094  710 89  4  0  8  0
 1  1      0 1454212   2168 957100    0    0     0  1672 5925  731 88  5  0  8  0
 2  0      0 1452448   2168 957120    0    0     0  2152 6294  808 88  3  0  9  0
 2  0      0 1450432   2168 957132    0    0     0  2432 5092  724 90  2  0  8  0
 2  0      0 1448164   2168 957148    0    0     0  2012 5356  695 90  2  0  8  0
 2  0      0 1446904   2168 957164    0    0     0  1588 6598  766 87  5  0  8  0
 1  1      0 1446152   2168 957180    0    0     0  1560 5223  771 89  3  0  9  0
 2  0      0 1445144   2168 957200    0    0     0  1452 5164  754 89  3  0  8  0
 2  0      0 1444136   2168 957216    0    0     0  1688 6262  762 89  2  0  9  0
 2  0      0 1443380   2168 957232    0    0     0  1492 5683  748 90  2  0  8  0
 2  0      0 1442372   2168 957248    0    0     0  1428 5245  743 89  3  0  7  0
 2  0      0 1441112   2168 957268    0    0     0  1900 6061  822 87  4  0  9  0
 2  0      0 1439852   2168 957280    0    0     0  2012 5686  759 87  3  0 10  0
 2  0      0 1437584   2168 957300    0    0     0  2380 5167  704 91  2  0  7  0
 2  0      0 1436072   2168 957316    0    0     0  2828 5509  811 85  6  0 10  0
 2  0      0 1435064   2168 957328    0    0     0  1576 5836  781 87  5  0  9  0
 2  0      0 1434308   2168 957344    0    0     0  1260 5059  678 91  2  1  7  0
 2  0      0 1433300   2168 957364    0    0     0  1636 5993  792 89  2  0  9  0
 2  0      0 1432292   2168 957376    0    0     0  1580 5885  740 91  2  0  8  0
 2  0      0 1431284   2168 957392    0    0     0  1300 5194  824 89  4  0  7  0
 2  0      0 1447828   2168 966396    0    0     0 14780 6995 2052 85  7  1  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 1443880   2168 964376    0    0     0 20380 7516 2413 86  6  1  7  0
 2  0      0 1412880   2168 955888    0    0     0 24944 7600 1982 82 10  1  8  0
 1  1      0 1410244   2168 955908    0    0     0  2692 6260  931 87  5  0  9  0
 2  0      0 1409488   2168 955928    0    0     0  2148 5468  821 86  4  0  9  0
 2  0      0 1409488   2168 955944    0    0     0  1524 5161  693 92  1  1  7  0
 1  1      0 1409488   2168 955960    0    0     0  1800 6056  782 86  4  0  9  0
 1  1      0 1409488   2168 955976    0    0     0  1560 5442  755 88  3  0  9  0
 2  0      0 1409488   2168 955992    0    0     0  2164 5434  811 90  2  0  8  0
 2  0      0 1409488   2168 956008    0    0     0  1636 6143  706 89  3  0  8  0
 2  0      0 1409488   2168 956024    0    0     0  1544 5582  736 89  3  0  8  0
 2  0      0 1409488   2168 956036    0    0     0  1532 5203  718 89  3  0  8  0
 2  0      0 1409488   2168 956056    0    0     0  2140 6134  788 87  5  0  9  0
 2  0      0 1409488   2168 956072    0    0     0  2540 5665  746 90  1  0  8  0
 1  1      0 1408732   2168 956084    0    0     0  1880 4663  681 87  5  0  8  0
 2  0      0 1408228   2168 956104    0    0     0  1624 5960  788 90  2  0  8  0
 2  0      0 1407724   2168 956116    0    0     0  1348 5342  692 91  1  0  8  0
 2  0      0 1407472   2168 956136    0    0     0  1220 5108  656 91  4  0  6  0
