Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-75-74.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

14:50:47     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:50:48     all   64.50    0.00    1.50   21.00    0.00    0.00    0.00    0.00    0.00   13.00
14:50:49     all   53.03    0.00    1.01   21.72    0.00    0.51    0.00    0.00    0.00   23.74
14:50:50     all   63.82    0.00    3.02   21.61    0.00    0.00    0.00    0.00    0.00   11.56
14:50:51     all   55.56    0.00    1.01   15.66    0.00    0.00    0.00    0.00    0.00   27.78
14:50:52     all   32.64    0.00    6.22   25.91    0.00    0.52    0.00    0.00    0.00   34.72
14:50:53     all   50.76    0.00    6.09   27.41    0.00    0.00    0.00    0.00    0.00   15.74
14:50:54     all   72.22    0.00   10.10   12.12    0.00    0.00    0.00    0.00    0.00    5.56
14:50:55     all   85.50    0.00    8.00    5.50    0.00    0.50    0.00    0.00    0.00    0.50
14:50:56     all   52.74    0.00    6.47    8.46    0.00    0.50    0.00    0.00    0.00   31.84
14:50:57     all   60.80    0.00    3.02   12.56    0.00    0.00    0.00    0.00    0.00   23.62
14:50:58     all   76.14    0.00    6.60   13.20    0.00    0.00    0.00    0.00    0.00    4.06
14:50:59     all   79.70    0.00    8.42    9.41    0.00    0.00    0.00    0.00    0.00    2.48
14:51:00     all   86.00    0.00    3.50    8.50    0.00    0.00    0.00    0.00    0.00    2.00
14:51:01     all   64.32    0.00    5.53   10.55    0.00    0.00    0.00    0.00    0.00   19.60
14:51:02     all   83.17    0.00    7.92    6.93    0.00    0.00    0.00    0.00    0.00    1.98
14:51:03     all   77.78    0.00   10.14    8.70    0.00    0.48    0.00    0.00    0.00    2.90
14:51:04     all   56.70    0.00    6.19   12.37    0.00    0.52    0.00    0.00    0.00   24.23
14:51:05     all   52.28    0.00    5.08   13.20    0.00    1.52    0.00    0.00    0.00   27.92
14:51:06     all   84.42    0.00    6.03    8.04    0.00    0.00    0.00    0.00    0.00    1.51
14:51:07     all   75.49    0.00   10.78   10.29    0.00    0.98    0.00    0.00    0.00    2.45
14:51:08     all   74.11    0.00    8.12    9.14    0.00    0.00    0.00    0.00    0.00    8.63
14:51:09     all   66.33    0.00    6.53    9.05    0.00    0.00    0.00    0.00    0.00   18.09
14:51:10     all   74.62    0.00   13.20    9.64    0.00    0.00    0.00    0.00    0.00    2.54
14:51:11     all   73.23    0.00   12.12    7.07    0.00    0.51    0.00    0.00    0.00    7.07
14:51:12     all   55.17    0.00    3.94   11.33    0.00    0.99    0.00    0.00    0.00   28.57
14:51:13     all   71.14    0.00    5.47   16.92    0.00    0.00    0.00    0.00    0.00    6.47
14:51:14     all   75.85    0.00   14.01    6.76    0.00    0.00    0.00    0.00    0.00    3.38
14:51:15     all   84.46    0.00    6.22    7.25    0.00    0.52    0.00    0.00    0.00    1.55
14:51:16     all   59.30    0.00    5.53   19.10    0.00    1.01    0.00    0.00    0.00   15.08
14:51:17     all   81.19    0.00    7.43    8.42    0.00    0.00    0.00    0.00    0.00    2.97
14:51:18     all   75.74    0.00   12.87    8.91    0.00    0.00    0.00    0.00    0.00    2.48
14:51:19     all   60.91    0.00    6.09   12.18    0.00    0.51    0.00    0.00    0.00   20.30
14:51:20     all   68.16    0.00    7.46    9.95    0.00    0.00    0.00    0.00    0.00   14.43
14:51:21     all   76.12    0.00   10.45    9.95    0.00    0.00    0.00    0.00    0.00    3.48
14:51:22     all   80.20    0.00    7.43    9.41    0.00    0.00    0.00    0.00    0.00    2.97
14:51:23     all   69.70    0.00    4.55    5.05    0.00    0.51    0.00    0.00    0.00   20.20
14:51:24     all   63.27    0.00    2.55   13.78    0.00    0.00    0.00    0.00    0.00   20.41
14:51:25     all   79.00    0.00   10.00    9.00    0.00    0.50    0.00    0.00    0.00    1.50
14:51:26     all   78.61    0.00    9.45    7.96    0.00    0.50    0.00    0.00    0.00    3.48
14:51:27     all   68.16    0.00    7.96    8.96    0.00    0.00    0.00    0.00    0.00   14.93
14:51:28     all   80.68    0.00    4.83    9.66    0.00    0.48    0.00    0.00    0.00    4.35
14:51:29     all   73.23    0.00   12.63   10.61    0.00    1.01    0.00    0.00    0.00    2.53
14:51:30     all   69.35    0.00    3.52   11.56    0.00    1.51    0.00    0.00    0.00   14.07
14:51:31     all   74.75    0.00    4.55   11.11    0.00    1.01    0.00    0.00    0.00    8.59
14:51:32     all   77.39    0.00   10.55   10.55    0.00    0.00    0.00    0.00    0.00    1.51
14:51:33     all   77.27    0.00   10.10    9.09    0.00    0.00    0.00    0.00    0.00    3.54
14:51:34     all   62.24    0.00    3.06   11.73    0.00    0.51    0.00    0.00    0.00   22.45
14:51:35     all   59.50    0.00    7.00   10.50    0.00    0.50    0.00    0.00    0.00   22.50
14:51:36     all   82.44    0.00   10.24    5.37    0.00    0.49    0.00    0.00    0.00    1.46
14:51:37     all   75.76    0.00    7.58   10.10    0.00    0.00    0.00    0.00    0.00    6.57
14:51:38     all   55.78    0.00    4.52   14.07    0.00    0.00    0.00    0.00    0.00   25.63
14:51:39     all   79.19    0.00    5.58   10.15    0.00    0.00    0.00    0.00    0.00    5.08
14:51:40     all   82.67    0.00    7.43    7.92    0.00    0.00    0.00    0.00    0.00    1.98
14:51:41     all   61.93    0.00    9.14   10.66    0.00    0.51    0.00    0.00    0.00   17.77
14:51:42     all   54.00    0.00    7.00   10.50    0.00    0.00    0.00    0.00    0.00   28.50
14:51:43     all   72.64    0.00    6.47   14.43    0.00    0.00    0.00    0.00    0.00    6.47
14:51:44     all   80.71    0.00    7.61    8.12    0.00    1.52    0.00    0.00    0.00    2.03
14:51:45     all   77.11    0.00    5.97    8.46    0.00    0.50    0.00    0.00    0.00    7.96
14:51:46     all   61.22    0.00    7.14   11.73    0.00    0.51    0.00    0.00    0.00   19.39
14:51:47     all   78.22    0.00   10.89    9.41    0.00    0.50    0.00    0.00    0.00    0.99
14:51:48     all   82.83    0.00    8.08    8.08    0.00    0.00    0.00    0.00    0.00    1.01
14:51:49     all   69.70    0.00    7.07   13.13    0.00    0.00    0.00    0.00    0.00   10.10
14:51:50     all   69.27    0.00   11.22   11.71    0.00    1.46    0.00    0.00    0.00    6.34
14:51:51     all   79.00    0.00   11.50    7.50    0.00    0.00    0.00    0.00    0.00    2.00
14:51:52     all   72.00    0.00    5.50   11.00    0.00    0.00    0.00    0.00    0.00   11.50
14:51:53     all   66.16    0.00    3.03   17.17    0.00    0.51    0.00    0.00    0.00   13.13
14:51:54     all   68.14    0.00    8.82   10.78    0.00    0.98    0.00    0.00    0.00   11.27
14:51:55     all   75.49    0.00   11.76    9.31    0.00    0.00    0.00    0.00    0.00    3.43
14:51:56     all   71.00    0.00    6.00   10.00    0.00    0.00    0.00    0.00    0.00   13.00
14:51:57     all   73.53    0.00    3.43    7.35    0.00    0.00    0.00    0.00    0.00   15.69
14:51:58     all   72.14    0.00   13.43   10.95    0.00    0.00    0.00    0.00    0.00    3.48
14:51:59     all   79.60    0.00    8.96    8.96    0.00    0.50    0.00    0.00    0.00    1.99
14:52:00     all   59.39    0.00    5.08   18.78    0.00    0.00    0.00    0.00    0.00   16.75
14:52:01     all   74.37    0.00    8.54    8.54    0.00    0.00    0.00    0.00    0.00    8.54
14:52:02     all   77.95    0.00   11.28    7.69    0.00    0.00    0.00    0.00    0.00    3.08
14:52:03     all   73.10    0.00   12.69    8.12    0.00    0.51    0.00    0.00    0.00    5.58
14:52:04     all   55.88    0.00    2.94    7.84    0.00    0.49    0.00    0.00    0.00   32.84
14:52:05     all   76.00    0.00   11.50    8.00    0.00    1.00    0.00    0.00    0.00    3.50
14:52:06     all   79.02    0.00    8.78    9.76    0.00    0.00    0.00    0.00    0.00    2.44
14:52:07     all   60.31    0.00    8.76   13.40    0.00    1.55    0.00    0.00    0.00   15.98
14:52:08     all   20.20    0.00    3.54   20.71    0.00    0.00    0.00    0.00    0.00   55.56
14:52:09     all   29.95    0.00    3.74   23.53    0.00    0.00    0.00    0.00    0.00   42.78
14:52:10     all   49.22    0.00    2.07   19.17    0.00    0.52    0.00    0.00    0.00   29.02
14:52:11     all   52.53    0.00    3.03   29.29    0.00    1.01    0.00    0.00    0.00   14.14
14:52:12     all   63.13    0.00    1.01   18.69    0.00    0.00    0.00    0.00    0.00   17.17
14:52:13     all   53.85    0.00    1.03   27.18    0.00    1.54    0.00    0.00    0.00   16.41
14:52:14     all   62.94    0.00    0.51   22.84    0.00    0.51    0.00    0.00    0.00   13.20
14:52:15     all   53.27    0.00    2.01   18.59    0.00    0.00    0.00    0.00    0.00   26.13
14:52:16     all   33.51    0.00    6.70   25.26    0.00    1.03    0.00    0.00    0.00   33.51
14:52:17     all   53.06    0.00    5.10   20.92    0.00    0.51    0.00    0.00    0.00   20.41
14:52:18     all   58.29    0.00    4.52   19.10    0.00    0.00    0.00    0.00    0.00   18.09
14:52:19     all   83.16    0.00    6.12    6.63    0.00    0.00    0.00    0.00    0.00    4.08
14:52:20     all   76.10    0.00   10.73    9.76    0.00    0.00    0.00    0.00    0.00    3.41
14:52:21     all   69.27    0.00    5.85   11.22    0.00    0.49    0.00    0.00    0.00   13.17
14:52:22     all   58.79    0.00    3.52   15.08    0.00    0.00    0.00    0.00    0.00   22.61
14:52:23     all   79.38    0.00    8.25   10.31    0.00    0.00    0.00    0.00    0.00    2.06
14:52:24     all   73.58    0.00   12.95    9.84    0.00    0.52    0.00    0.00    0.00    3.11
14:52:25     all   55.79    0.00    7.37   13.16    0.00    1.05    0.00    0.00    0.00   22.63
14:52:26     all   65.37    0.00    2.93   13.17    0.00    0.00    0.00    0.00    0.00   18.54
14:52:27     all   79.80    0.00    6.40    9.85    0.00    1.48    0.00    0.00    0.00    2.46
14:52:28     all   73.10    0.00    8.12   11.17    0.00    0.00    0.00    0.00    0.00    7.61
14:52:29     all   65.35    0.00    4.46    5.45    0.00    0.00    0.00    0.00    0.00   24.75
14:52:30     all   81.68    0.00    7.92    8.91    0.00    0.00    0.00    0.00    0.00    1.49
14:52:31     all   77.60    0.00    8.85    9.90    0.00    0.52    0.00    0.00    0.00    3.12
14:52:32     all   71.43    0.00    5.61    8.16    0.00    0.00    0.00    0.00    0.00   14.80
14:52:33     all   55.72    0.00    3.98   15.42    0.00    1.00    0.00    0.00    0.00   23.88
14:52:34     all   76.14    0.00    7.11   11.68    0.00    0.51    0.00    0.00    0.00    4.57
14:52:35     all   78.71    0.00    9.90    8.91    0.00    0.99    0.00    0.00    0.00    1.49
14:52:36     all   64.71    0.00    8.82    9.80    0.00    0.00    0.00    0.00    0.00   16.67
14:52:37     all   58.46    0.00    4.62    7.18    0.00    0.51    0.00    0.00    0.00   29.23
14:52:38     all   78.00    0.00   10.00    8.50    0.00    1.00    0.00    0.00    0.00    2.50
14:52:39     all   83.33    0.00    7.58    7.58    0.00    0.00    0.00    0.00    0.00    1.52
14:52:40     all   57.79    0.00    7.04   12.06    0.00    1.01    0.00    0.00    0.00   22.11
14:52:41     all   71.86    0.00    7.54   10.05    0.00    0.00    0.00    0.00    0.00   10.55
14:52:42     all   82.00    0.00    8.00    8.00    0.00    0.00    0.00    0.00    0.00    2.00
14:52:43     all   62.94    0.00    4.06   13.20    0.00    0.00    0.00    0.00    0.00   19.80
14:52:44     all   55.61    0.00    3.06   14.29    0.00    0.51    0.00    0.00    0.00   26.53
14:52:45     all   76.47    0.00    8.82   10.29    0.00    0.00    0.00    0.00    0.00    4.41
14:52:46     all   77.23    0.00    8.91   10.40    0.00    0.00    0.00    0.00    0.00    3.47
14:52:47     all   73.47    0.00    7.14    9.18    0.00    0.00    0.00    0.00    0.00   10.20
14:52:48     all   66.67    0.00    8.08   11.62    0.00    0.00    0.00    0.00    0.00   13.64
