Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-36-198.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

16:29:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:29:58     all   18.18    0.00    1.52    1.52    0.00    0.00    0.00    0.00    0.00   78.79
16:29:59     all   88.32    0.00    2.54    1.52    0.00    3.05    0.00    0.00    0.00    4.57
16:30:00     all   93.37    0.00    1.53    0.51    0.00    1.53    0.00    0.00    0.00    3.06
16:30:01     all   93.40    0.00    2.03    0.00    0.00    2.03    0.00    0.00    0.00    2.54
16:30:02     all   88.27    0.00    3.57    1.53    0.00    2.04    0.00    0.00    0.00    4.59
16:30:03     all   91.96    0.00    0.50    2.01    0.00    0.50    0.00    0.00    0.00    5.03
16:30:04     all   80.10    0.00    1.49    5.47    0.00    3.48    0.00    0.00    0.00    9.45
16:30:05     all   76.00    0.00    5.00    8.50    0.00    0.50    0.00    0.00    0.00   10.00
16:30:06     all   77.50    0.00    2.00    8.00    0.00    1.00    0.00    0.00    0.00   11.50
16:30:07     all   72.50    0.00    4.00   10.00    0.00    1.00    0.00    0.00    0.00   12.50
16:30:08     all   76.77    0.00    7.07    6.57    0.00    0.51    0.00    0.00    0.00    9.09
16:30:09     all   75.00    0.00    1.44    8.65    0.00    2.88    0.00    0.00    0.00   12.02
16:30:10     all   73.37    0.00    7.04    8.04    0.00    2.01    0.00    0.00    0.00    9.55
16:30:11     all   71.08    0.00    4.41   10.29    0.00    0.49    0.00    0.00    0.00   13.73
16:30:12     all   73.68    0.00    2.63    8.95    0.00    1.58    0.00    0.00    0.00   13.16
16:30:13     all   90.40    0.00    3.03    1.01    0.00    2.53    0.00    0.00    0.00    3.03
16:30:14     all   93.40    0.00    2.03    0.00    0.00    2.54    0.00    0.00    0.00    2.03
16:30:15     all   93.37    0.00    1.02    1.02    0.00    1.02    0.00    0.00    0.00    3.57
16:30:16     all   89.05    0.00    1.99    1.49    0.00    2.99    0.00    0.00    0.00    4.48
16:30:17     all   94.47    0.00    2.01    0.00    0.00    2.01    0.00    0.00    0.00    1.51
16:30:18     all   90.82    0.00    2.04    0.00    0.00    2.04    0.00    0.00    0.00    5.10
16:30:19     all   91.63    0.00    1.97    0.49    0.00    1.97    0.00    0.00    0.00    3.94
16:30:20     all   88.83    0.00    2.54    0.51    0.00    3.05    0.00    0.00    0.00    5.08
16:30:21     all   90.72    0.00    3.61    0.00    0.00    2.06    0.00    0.00    0.00    3.61
16:30:22     all   87.82    0.00    4.57    0.51    0.00    3.55    0.51    0.00    0.00    3.05
16:30:23     all   91.92    0.00    2.53    0.00    0.00    2.53    0.00    0.00    0.00    3.03
16:30:24     all   89.85    0.00    2.03    0.51    0.00    4.06    0.00    0.00    0.00    3.55
16:30:25     all   90.10    0.00    3.96    0.99    0.00    0.00    0.00    0.00    0.00    4.95
16:30:26     all   89.58    0.00    3.65    1.04    0.00    2.08    0.00    0.00    0.00    3.65
16:30:27     all   91.88    0.00    2.54    0.00    0.00    1.52    0.00    0.00    0.00    4.06
16:30:28     all   90.82    0.00    2.55    0.51    0.00    2.04    0.00    0.00    0.00    4.08
16:30:29     all   90.16    0.00    3.11    0.00    0.00    3.11    0.00    0.00    0.00    3.63
16:30:30     all   90.26    0.00    4.10    0.00    0.00    2.05    0.00    0.00    0.00    3.59
16:30:31     all   90.55    0.00    2.99    0.50    0.00    2.49    0.00    0.00    0.00    3.48
16:30:32     all   91.50    0.00    3.00    0.50    0.00    1.50    0.00    0.00    0.00    3.50
16:30:33     all   93.10    0.00    1.97    0.00    0.00    1.97    0.00    0.00    0.00    2.96
16:30:34     all   92.39    0.00    1.52    0.51    0.00    2.54    0.00    0.00    0.00    3.05
16:30:35     all   90.86    0.00    4.06    0.00    0.00    2.03    0.00    0.00    0.00    3.05
16:30:36     all   92.89    0.00    2.03    1.52    0.00    0.51    0.00    0.00    0.00    3.05
16:30:37     all   91.28    0.00    2.05    0.00    0.00    1.54    0.00    0.00    0.00    5.13
16:30:38     all   91.84    0.00    2.55    0.51    0.00    2.04    0.00    0.00    0.00    3.06
16:30:39     all   89.45    0.00    4.02    0.00    0.00    2.01    0.00    0.00    0.00    4.52
16:30:40     all   91.33    0.00    1.53    0.51    0.00    3.57    0.00    0.00    0.00    3.06
16:30:41     all   92.04    0.00    2.99    0.00    0.00    1.99    0.00    0.00    0.00    2.99
16:30:42     all   90.05    0.00    1.99    0.00    0.00    2.99    0.00    0.00    0.00    4.98
16:30:43     all   86.67    0.00    4.10    0.51    0.00    3.59    0.00    0.00    0.00    5.13
16:30:44     all   91.24    0.00    3.61    0.00    0.00    3.09    0.00    0.00    0.00    2.06
16:30:45     all   90.91    0.00    2.02    1.01    0.00    2.02    0.00    0.00    0.00    4.04
16:30:46     all   91.22    0.00    2.44    0.98    0.00    0.98    0.00    0.00    0.00    4.39
16:30:47     all   92.78    0.00    2.58    0.52    0.00    1.55    0.00    0.00    0.00    2.58
16:30:48     all   92.31    0.00    2.05    0.00    0.00    2.05    0.00    0.00    0.00    3.59
16:30:49     all   91.00    0.00    4.50    0.00    0.00    2.50    0.00    0.00    0.00    2.00
16:30:50     all   90.31    0.00    2.55    0.00    0.00    2.55    0.00    0.00    0.00    4.59
16:30:51     all   91.46    0.00    3.02    0.00    0.00    2.01    0.00    0.00    0.00    3.52
16:30:52     all   90.86    0.00    2.03    0.51    0.00    1.52    0.00    0.00    0.00    5.08
16:30:53     all   91.04    0.00    4.48    0.00    0.00    1.00    0.00    0.00    0.00    3.48
16:30:54     all   90.72    0.00    1.03    1.03    0.00    2.06    0.00    0.00    0.00    5.15
16:30:55     all   91.88    0.00    1.52    0.00    0.00    3.05    0.00    0.00    0.00    3.55
16:30:56     all   87.24    0.00    4.59    1.02    0.00    2.55    0.00    0.00    0.00    4.59
16:30:57     all   89.34    0.00    4.57    0.00    0.00    2.03    0.00    0.00    0.00    4.06
16:30:58     all   88.00    0.00    6.00    0.50    0.00    2.00    0.00    0.00    0.00    3.50
16:30:59     all   92.46    0.00    1.51    0.50    0.00    1.51    0.00    0.00    0.00    4.02
16:31:00     all   94.30    0.00    1.04    0.00    0.00    0.52    0.00    0.00    0.00    4.15
16:31:01     all   91.24    0.00    4.12    0.00    0.00    1.03    0.00    0.00    0.00    3.61
16:31:02     all   89.74    0.00    3.08    0.00    0.00    3.59    0.00    0.00    0.00    3.59
16:31:03     all   90.53    0.00    4.21    0.00    0.00    1.05    0.00    0.00    0.00    4.21
16:31:04     all   92.54    0.00    1.00    1.00    0.00    1.00    0.00    0.00    0.00    4.48
16:31:05     all   90.10    0.00    2.97    0.99    0.00    2.48    0.00    0.00    0.00    3.47
16:31:06     all   84.85    0.00    3.03    4.04    0.00    0.51    0.00    0.00    0.00    7.58
16:31:07     all   72.50    0.00    5.00    9.00    0.00    0.50    0.00    0.00    0.00   13.00
16:31:08     all   72.77    0.00    2.09    9.95    0.00    0.52    0.00    0.00    0.00   14.66
16:31:09     all   83.74    0.00    4.43    3.45    0.00    0.49    0.00    0.00    0.00    7.88
16:31:10     all   91.24    0.00    3.61    0.00    0.00    1.55    0.00    0.00    0.00    3.61
16:31:11     all   89.64    0.00    3.63    0.00    0.00    2.07    0.00    0.00    0.00    4.66
16:31:12     all   91.41    0.00    3.54    0.00    0.00    2.02    0.00    0.00    0.00    3.03
16:31:13     all   83.57    0.00    2.90    3.86    0.00    2.42    0.00    0.00    0.00    7.25
16:31:14     all   91.46    0.00    4.02    0.50    0.00    1.01    0.00    0.00    0.00    3.02
16:31:15     all   92.67    0.00    2.09    0.52    0.00    1.05    0.00    0.00    0.00    3.66
16:31:16     all   89.60    0.00    4.46    1.49    0.00    0.99    0.00    0.00    0.00    3.47
16:31:17     all   84.31    0.00    1.96    4.41    0.00    1.96    0.00    0.00    0.00    7.35
16:31:18     all   92.93    0.00    2.02    0.00    0.00    1.52    0.00    0.00    0.00    3.54
16:31:19     all   91.46    0.00    3.02    0.00    0.00    2.51    0.00    0.00    0.00    3.02
16:31:20     all   91.37    0.00    2.03    0.51    0.00    2.54    0.00    0.00    0.00    3.55
16:31:21     all   94.00    0.00    2.00    0.00    0.00    2.00    0.00    0.00    0.00    2.00
16:31:22     all   89.80    0.00    3.06    2.04    0.00    1.53    0.00    0.00    0.00    3.57
16:31:23     all   89.11    0.00    4.46    0.50    0.00    1.98    0.00    0.00    0.00    3.96
16:31:24     all   89.05    0.00    4.98    0.50    0.00    1.49    0.00    0.00    0.00    3.98
16:31:25     all   87.88    0.00    2.53    0.51    0.00    4.55    0.00    0.00    0.00    4.55
16:31:26     all   79.70    0.00    2.54    7.11    0.00    1.52    0.00    0.00    0.00    9.14
16:31:27     all   76.02    0.00    4.59    6.12    0.00    1.53    0.00    0.00    0.00   11.73
16:31:28     all   75.92    0.00    1.05    7.85    0.00    1.57    0.00    0.00    0.00   13.61
16:31:29     all   75.25    0.00    4.04    6.06    0.00    3.03    0.00    0.00    0.00   11.62
16:31:30     all   84.80    0.00    1.96    2.45    0.00    4.90    0.00    0.00    0.00    5.88
16:31:31     all   92.31    0.00    2.56    0.00    0.00    3.08    0.00    0.00    0.00    2.05
16:31:32     all   91.79    0.00    3.08    0.51    0.00    1.54    0.00    0.00    0.00    3.08
16:31:33     all   96.97    0.00    0.51    0.00    0.00    1.52    0.00    0.00    0.00    1.01
16:31:34     all   92.39    0.00    1.02    1.52    0.00    1.52    0.00    0.00    0.00    3.55
16:31:35     all   80.00    0.00    1.00    7.50    0.00    0.50    0.00    0.00    0.00   11.00
16:31:36     all   87.75    0.00    1.47    3.43    0.00    2.94    0.00    0.00    0.00    4.41
16:31:37     all   90.45    0.00    5.53    0.00    0.00    2.51    0.00    0.00    0.00    1.51
16:31:38     all   90.95    0.00    5.03    0.50    0.00    1.01    0.00    0.00    0.00    2.51
16:31:39     all   94.95    0.00    1.52    0.00    0.00    0.51    0.00    0.00    0.00    3.03
16:31:40     all   94.97    0.00    0.50    1.01    0.00    0.00    0.00    0.00    0.00    3.52
16:31:41     all   92.00    0.00    2.50    0.50    0.00    2.00    0.00    0.00    0.00    3.00
16:31:42     all   96.48    0.00    0.50    0.00    0.00    1.01    0.00    0.00    0.00    2.01
16:31:43     all   91.04    0.00    1.99    0.50    0.00    2.99    0.00    0.00    0.00    3.48
16:31:44     all   94.97    0.00    1.01    0.50    0.00    1.51    0.00    0.00    0.00    2.01
16:31:45     all   91.84    0.00    1.53    0.51    0.00    1.53    0.00    0.00    0.00    4.59
16:31:46     all   92.00    0.00    1.00    1.00    0.00    2.50    0.00    0.00    0.00    3.50
16:31:47     all   93.53    0.00    2.49    0.00    0.00    2.49    0.00    0.00    0.00    1.49
16:31:48     all   90.86    0.00    4.06    0.00    0.00    2.54    0.00    0.00    0.00    2.54
16:31:49     all   90.40    0.00    4.04    1.01    0.00    2.02    0.00    0.00    0.00    2.53
16:31:50     all   94.53    0.00    2.49    0.00    0.00    1.99    0.00    0.00    0.00    1.00
16:31:51     all   96.04    0.00    1.49    0.00    0.00    0.99    0.00    0.00    0.00    1.49
16:31:52     all   95.43    0.00    1.02    0.00    0.00    2.54    0.00    0.00    0.00    1.02
16:31:53     all   92.75    0.00    2.07    0.00    0.00    1.04    0.00    0.00    0.00    4.15
16:31:54     all   93.03    0.00    1.99    0.50    0.00    2.99    0.00    0.00    0.00    1.49
16:31:55     all   89.85    0.00    4.57    0.51    0.00    2.03    0.00    0.00    0.00    3.05
