Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-35-8.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

16:45:46     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:45:47     all   20.20    0.00    5.91   11.82    0.00    0.00    0.00    0.00    0.00   62.07
16:45:48     all   14.78    0.00    1.48    5.91    0.00    0.00    0.00    0.00    0.00   77.83
16:45:49     all   14.08    0.00    3.40    7.77    0.00    0.49    0.00    0.00    0.00   74.27
16:45:50     all   20.00    0.00    1.50    9.00    0.00    0.00    0.00    0.00    0.00   69.50
16:45:51     all   12.87    0.00    0.99    7.43    0.00    0.00    0.00    0.00    0.00   78.71
16:45:52     all   12.89    0.00    0.52   11.86    0.00    1.03    0.00    0.00    0.00   73.71
16:45:53     all   15.38    0.00    0.51    8.72    0.00    0.00    0.00    0.00    0.00   75.38
16:45:54     all   15.05    0.00    3.88    7.77    0.00    0.00    0.00    0.00    0.00   73.30
16:45:55     all   15.62    0.00    1.56   11.46    0.00    1.04    0.00    0.00    0.00   70.31
16:45:56     all   13.27    0.00    1.02    7.14    0.00    0.00    0.00    0.00    0.00   78.57
16:45:57     all   15.58    0.00    2.01    9.05    0.00    1.01    0.00    0.00    0.00   72.36
16:45:58     all   12.38    0.00    2.97    6.93    0.00    0.00    0.00    0.00    0.00   77.72
16:45:59     all    6.42    0.00    0.00    8.56    0.00    0.00    0.00    0.00    0.00   85.03
16:46:00     all   10.19    0.00    3.88    5.34    0.00    0.49    0.00    0.00    0.00   80.10
16:46:01     all   14.80    0.00    2.04    9.18    0.00    0.00    0.00    0.00    0.00   73.98
16:46:02     all   11.73    0.00    1.53   10.20    0.00    0.51    0.00    0.00    0.00   76.02
16:46:03     all   10.66    0.00    2.03    8.12    0.00    0.00    0.00    0.00    0.00   79.19
16:46:04     all   11.73    0.00    0.56   11.73    0.00    0.56    0.00    0.00    0.00   75.42
16:46:05     all   14.95    0.00    0.52    8.25    0.00    0.52    0.00    0.00    0.00   75.77
16:46:06     all   13.44    0.00    1.08    9.14    0.00    0.54    0.00    0.00    0.00   75.81
16:46:07     all   13.85    0.00    2.56    8.72    0.00    0.00    0.00    0.00    0.00   74.87
16:46:08     all   10.42    0.00    1.56    7.29    0.00    1.04    0.00    0.00    0.00   79.69
16:46:09     all   14.81    0.00    0.53    9.52    0.00    0.00    0.00    0.00    0.00   75.13
16:46:10     all    3.80    0.00    3.26    7.61    0.00    0.00    0.00    0.00    0.00   85.33
16:46:11     all   11.64    0.00    2.65   10.58    0.00    0.53    0.00    0.00    0.00   74.60
16:46:12     all   10.82    0.00    2.06    7.73    0.00    0.52    0.00    0.00    0.00   78.87
16:46:13     all   14.14    0.00    3.03    6.57    0.00    0.51    0.00    0.00    0.00   75.76
16:46:14     all    9.19    0.00    3.78    9.19    0.00    0.54    0.00    0.00    0.00   77.30
16:46:15     all   12.12    0.00    2.02    8.08    0.00    0.00    0.00    0.00    0.00   77.78
16:46:16     all   15.76    0.00    3.94   11.33    0.00    0.99    0.00    0.00    0.00   67.98
16:46:17     all   11.68    0.00    1.52    7.11    0.00    1.52    0.00    0.00    0.00   78.17
16:46:18     all   25.64    0.00    4.62    9.74    0.00    0.00    0.00    0.00    0.00   60.00
16:46:19     all   39.22    0.00    5.39   14.71    0.00    0.00    0.00    0.00    0.00   40.69
16:46:20     all   10.99    0.00    2.09   12.57    0.00    1.05    0.00    0.00    0.00   73.30
16:46:21     all   12.23    0.00    1.06    8.51    0.00    1.06    0.00    0.00    0.00   77.13
16:46:22     all   10.99    0.00    1.57    8.38    0.00    0.00    0.00    0.00    0.00   79.06
16:46:23     all   12.57    0.00    1.57    9.42    0.00    0.52    0.00    0.00    0.00   75.92
16:46:24     all    6.63    0.00    0.55    9.94    0.00    0.00    0.00    0.00    0.00   82.87
16:46:25     all   14.81    0.00    1.59    8.99    0.00    0.53    0.00    0.00    0.00   74.07
16:46:26     all   17.87    0.00    3.86    8.70    0.00    0.48    0.00    0.00    0.00   69.08
16:46:27     all   10.26    0.00    1.54    7.69    0.00    0.51    0.00    0.00    0.00   80.00
16:46:28     all   15.98    0.00    1.55    9.28    0.00    0.52    0.00    0.00    0.00   72.68
16:46:29     all   12.83    0.00    1.07   10.16    0.00    0.00    0.00    0.00    0.00   75.94
16:46:30     all   10.10    0.00    3.54   11.62    0.00    0.51    0.00    0.00    0.00   74.24
16:46:31     all   15.74    0.00    1.52    8.63    0.00    1.02    0.00    0.00    0.00   73.10
16:46:32     all   13.68    0.00    0.00    9.47    0.00    0.00    0.00    0.00    0.00   76.84
16:46:33     all   15.20    0.00    2.45    7.35    0.00    0.98    0.00    0.00    0.00   74.02
16:46:34     all   13.50    0.00    1.50    7.50    0.00    0.00    0.00    0.00    0.00   77.50
16:46:35     all   13.78    0.00    4.08   10.71    0.00    2.04    0.00    0.00    0.00   69.39
16:46:36     all   12.89    0.00    1.55    7.22    0.00    0.00    0.00    0.00    0.00   78.35
16:46:37     all   16.75    0.00    1.48    8.87    0.00    0.00    0.00    0.00    0.00   72.91
16:46:38     all   15.74    0.00    3.55    9.14    0.00    0.00    0.00    0.00    0.00   71.57
16:46:39     all   14.98    0.00    3.38    7.73    0.00    0.00    0.00    0.00    0.00   73.91
16:46:40     all   16.16    0.00    3.03   10.10    0.00    1.01    0.00    0.00    0.00   69.70
16:46:41     all    9.95    0.00    0.52    6.81    0.00    0.52    0.00    0.00    0.00   82.20
16:46:42     all   10.66    0.00    2.03   10.15    0.00    1.52    0.00    0.00    0.00   75.63
16:46:43     all   11.46    0.00    1.56    8.85    0.00    0.52    0.00    0.00    0.00   77.60
16:46:44     all   12.82    0.00    0.51    9.23    0.00    0.51    0.00    0.00    0.00   76.92
16:46:45     all   16.18    0.00    3.43    9.31    0.00    0.49    0.00    0.00    0.00   70.59
16:46:46     all   10.66    0.00    3.05    7.11    0.00    1.02    0.00    0.00    0.00   78.17
16:46:47     all   15.31    0.00    2.55    9.18    0.00    0.51    0.00    0.00    0.00   72.45
16:46:48     all   20.10    0.00    0.00    9.28    0.00    1.03    0.00    0.00    0.00   69.59
16:46:49     all   12.24    0.00    2.55    8.16    0.00    0.00    0.00    0.00    0.00   77.04
16:46:50     all   14.07    0.00    3.02    8.54    0.00    0.50    0.00    0.00    0.00   73.87
16:46:51     all    8.21    0.00    3.59    7.18    0.00    1.54    0.00    0.00    0.00   79.49
16:46:52     all   12.69    0.00    1.52    7.61    0.00    1.02    0.00    0.00    0.00   77.16
16:46:53     all    6.32    0.00    1.58    9.47    0.00    0.53    0.00    0.00    0.00   82.11
16:46:54     all   16.06    0.00    5.70   10.88    0.00    1.04    0.00    0.00    0.00   66.32
16:46:55     all   14.29    0.00    0.99    7.39    0.00    0.49    0.00    0.00    0.00   76.85
16:46:56     all   14.29    0.00    1.02    8.16    0.00    0.00    0.00    0.00    0.00   76.53
16:46:57     all    9.69    0.00    0.51    6.12    0.00    1.02    0.00    0.00    0.00   82.65
16:46:58     all   14.76    0.00    2.86    6.67    0.00    0.00    0.00    0.00    0.00   75.71
16:46:59     all    6.45    0.00    1.08    8.06    0.00    0.00    0.00    0.00    0.00   84.41
16:47:00     all   12.63    0.00    0.51    7.58    0.00    1.01    0.00    0.00    0.00   78.28
16:47:01     all   19.52    0.00    2.38   10.00    0.00    0.95    0.00    0.00    0.00   67.14
16:47:02     all    7.98    0.00    1.06    7.45    0.00    2.13    0.00    0.00    0.00   81.38
16:47:03     all   10.75    0.00    2.15   10.22    0.00    0.54    0.00    0.00    0.00   76.34
16:47:04     all   10.66    0.00    1.02    6.60    0.00    1.02    0.00    0.00    0.00   80.71
16:47:05     all   14.58    0.00    2.08   10.42    0.00    0.52    0.00    0.00    0.00   72.40
16:47:06     all   11.00    0.00    4.50   11.00    0.00    0.50    0.00    0.00    0.00   73.00
16:47:07     all    8.59    0.00    2.53    9.09    0.00    2.02    0.00    0.00    0.00   77.78
16:47:08     all   17.50    0.00    3.50    9.00    0.00    1.50    0.00    0.00    0.00   68.50
16:47:09     all    7.29    0.00    2.08    6.25    0.00    0.00    0.00    0.00    0.00   84.38
16:47:10     all   15.92    0.00    1.99   12.44    0.00    1.00    0.00    0.00    0.00   68.66
16:47:11     all    6.49    0.00    1.62    7.57    0.00    0.54    0.00    0.00    0.00   83.78
16:47:12     all   10.58    0.00    2.65    8.99    0.00    1.06    0.00    0.00    0.00   76.72
16:47:13     all   10.82    0.00    3.61    7.73    0.00    0.00    0.00    0.00    0.00   77.84
16:47:14     all    8.76    0.00    3.61    6.70    0.00    0.52    0.00    0.00    0.00   80.41
16:47:15     all   24.77    0.00    3.74    9.35    0.00    0.00    0.00    0.00    0.00   62.15
16:47:16     all   22.50    0.00    2.00    8.00    0.00    0.00    0.00    0.00    0.00   67.50
16:47:17     all   42.35    0.00    8.16   16.33    0.00    1.02    0.00    0.00    0.00   32.14
16:47:18     all    7.18    0.00    2.56    8.72    0.00    0.00    0.00    0.00    0.00   81.54
16:47:19     all   16.06    0.00    1.04    9.33    0.00    0.00    0.00    0.00    0.00   73.58
16:47:20     all    9.57    0.00    2.66    9.04    0.00    0.00    0.00    0.00    0.00   78.72
16:47:21     all   13.50    0.00    1.00    7.50    0.00    0.50    0.00    0.00    0.00   77.50
16:47:22     all   10.33    0.00    2.72    9.24    0.00    1.09    0.00    0.00    0.00   76.63
16:47:23     all    7.14    0.00    5.10    8.16    0.00    0.51    0.00    0.00    0.00   79.08
16:47:24     all   14.43    0.00    1.49   10.95    0.00    0.00    0.00    0.00    0.00   73.13
16:47:25     all   14.43    0.00    1.99    9.45    0.00    0.00    0.00    0.00    0.00   74.13
16:47:26     all   11.35    0.00    3.24    9.73    0.00    0.00    0.00    0.00    0.00   75.68
16:47:27     all   16.99    0.00    2.91    8.25    0.00    0.49    0.00    0.00    0.00   71.36
16:47:28     all   11.22    0.00    1.02   10.20    0.00    0.00    0.00    0.00    0.00   77.55
16:47:29     all   11.40    0.00    1.55   11.92    0.00    0.52    0.00    0.00    0.00   74.61
16:47:30     all    8.72    0.00    2.05    8.21    0.00    0.00    0.00    0.00    0.00   81.03
16:47:31     all   13.07    0.00    2.51    9.55    0.00    1.01    0.00    0.00    0.00   73.87
16:47:32     all   10.42    0.00    1.56    7.29    0.00    0.00    0.00    0.00    0.00   80.73
16:47:33     all   13.93    0.00    1.99    6.97    0.00    0.50    0.00    0.00    0.00   76.62
16:47:34     all   11.92    0.00    2.07    9.84    0.00    0.00    0.00    0.00    0.00   76.17
16:47:35     all   13.61    0.00    1.57    9.42    0.00    0.00    0.00    0.00    0.00   75.39
16:47:36     all   16.83    0.00    4.46   11.88    0.00    0.99    0.00    0.00    0.00   65.84
16:47:37     all   12.06    0.00    1.51    7.54    0.00    0.50    0.00    0.00    0.00   78.39
16:47:38     all   12.37    0.00    3.09    8.25    0.00    0.00    0.00    0.00    0.00   76.29
16:47:39     all    7.69    0.00    1.10    7.69    0.00    0.00    0.00    0.00    0.00   83.52
16:47:40     all   14.07    0.00    2.01    9.05    0.00    1.01    0.00    0.00    0.00   73.87
