Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-40-165.ec2.internal) 	04/21/26 	_x86_64_	(2 CPU)

17:19:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:19:41     all    8.08    0.00    1.52    1.01    0.00    0.00    0.00    0.00    0.00   89.39
17:19:42     all   95.98    0.00    2.01    0.00    0.00    2.01    0.00    0.00    0.00    0.00
17:19:43     all   91.00    0.00    7.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00
17:19:44     all   96.02    0.00    1.99    0.50    0.00    1.49    0.00    0.00    0.00    0.00
17:19:45     all   94.03    0.00    3.98    0.50    0.00    1.49    0.00    0.00    0.00    0.00
17:19:46     all   97.50    0.00    1.50    0.00    0.00    1.00    0.00    0.00    0.00    0.00
17:19:47     all   97.00    0.00    1.50    0.00    0.00    1.50    0.00    0.00    0.00    0.00
17:19:48     all   96.00    0.00    1.50    0.00    0.00    2.50    0.00    0.00    0.00    0.00
17:19:49     all   94.53    0.00    2.49    0.50    0.00    2.49    0.00    0.00    0.00    0.00
17:19:50     all   97.50    0.00    0.50    0.00    0.00    2.00    0.00    0.00    0.00    0.00
17:19:51     all   95.98    0.00    1.01    1.51    0.00    1.51    0.00    0.00    0.00    0.00
17:19:52     all   94.36    0.00    1.03    4.10    0.00    0.51    0.00    0.00    0.00    0.00
17:19:53     all   92.50    0.00    2.00    5.00    0.00    0.50    0.00    0.00    0.00    0.00
17:19:54     all   89.22    0.00    2.45    4.90    0.00    3.43    0.00    0.00    0.00    0.00
17:19:55     all   91.84    0.00    1.53    5.61    0.00    1.02    0.00    0.00    0.00    0.00
17:19:56     all   92.46    0.00    1.01    5.03    0.00    1.01    0.50    0.00    0.00    0.00
17:19:57     all   91.41    0.00    2.02    5.05    0.00    1.52    0.00    0.00    0.00    0.00
17:19:58     all   93.50    0.00    2.00    4.50    0.00    0.00    0.00    0.00    0.00    0.00
17:19:59     all   90.95    0.00    2.51    5.03    0.00    1.51    0.00    0.00    0.00    0.00
17:20:00     all   90.00    0.00    2.50    6.00    0.00    1.50    0.00    0.00    0.00    0.00
17:20:01     all   89.55    0.00    2.99    5.97    0.00    1.00    0.00    0.00    0.00    0.50
17:20:02     all   92.12    0.00    1.97    3.94    0.00    1.97    0.00    0.00    0.00    0.00
17:20:03     all   92.04    0.00    0.50    4.48    0.00    2.99    0.00    0.00    0.00    0.00
17:20:04     all   88.14    0.00    3.09    5.15    0.00    3.61    0.00    0.00    0.00    0.00
17:20:05     all   91.30    0.00    2.90    4.83    0.00    0.00    0.48    0.00    0.00    0.48
17:20:06     all   90.45    0.00    2.01    5.53    0.00    2.01    0.00    0.00    0.00    0.00
17:20:07     all   90.45    0.00    2.01    4.02    0.00    3.52    0.00    0.00    0.00    0.00
17:20:08     all   91.13    0.00    1.97    4.93    0.00    1.97    0.00    0.00    0.00    0.00
17:20:09     all   93.63    0.00    0.49    5.88    0.00    0.00    0.00    0.00    0.00    0.00
17:20:10     all   91.41    0.00    1.52    5.05    0.00    2.02    0.00    0.00    0.00    0.00
17:20:11     all   92.65    0.00    0.49    5.88    0.00    0.98    0.00    0.00    0.00    0.00
17:20:12     all   94.55    0.00    0.50    4.46    0.00    0.50    0.00    0.00    0.00    0.00
17:20:13     all   89.95    0.00    3.02    5.03    0.00    2.01    0.00    0.00    0.00    0.00
17:20:14     all   89.95    0.00    2.51    5.03    0.00    2.51    0.00    0.00    0.00    0.00
17:20:15     all   91.88    0.00    2.03    5.08    0.00    1.02    0.00    0.00    0.00    0.00
17:20:16     all   91.00    0.00    1.50    5.00    0.00    2.50    0.00    0.00    0.00    0.00
