procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13969204   2168 1343844    0    0    50   611  863 1433  3  1 94  2  0
 0  0      0 13967944   2168 1343808    0    0     0  4276 11420 19309  8  3 67 22  0
 4  0      0 13967440   2168 1343808    0    0     0  2140 7852 12948 12  1 75 13  0
 0  0      0 13966684   2168 1343808    0    0     0  2624 8754 14478 11  3 72 14  0
 0  0      0 13966180   2168 1343808    0    0     0  2420 7314 12158  6  2 80 12  0
 0  0      0 13964668   2168 1343808    0    0     0  2980 8362 13722  5  3 77 15  0
 0  1      0 13961644   2168 1343808    0    0     0  4244 8838 14646 12  4 70 15  0
 0  1      0 13960888   2168 1343808    0    0     0  2012 7235 11810 12  3 74 11  0
 0  0      0 13959376   2168 1343808    0    0     0  2904 9084 15006  7  5 72 16  0
 0  0      0 13972984   2168 1343808    0    0     0  2284 8310 13507  9  3 75 13  0
 0  1      0 13972984   2168 1343808    0    0     0  2344 7966 13300  6  2 79 13  0
 1  0      0 13972984   2168 1343808    0    0     0  2752 9289 15326 11  3 71 16  0
 3  0      0 13972984   2168 1343808    0    0     0  2140 7466 12433  5  2 81 12  0
 0  0      0 13972984   2168 1343808    0    0     0  2564 8440 13935  6  2 78 15  0
 0  1      0 13972984   2168 1343808    0    0     0  2620 8025 12942  9  4 75 13  0
 0  0      0 13972984   2168 1343812    0    0     0  2504 7535 12445  9  4 75 11  0
 0  0      0 13972760   2168 1343812    0    0     0  4272 8410 13797 11  4 70 15  0
 2  1      0 13972760   2168 1343812    0    0     0  2092 7291 12109  8  1 79 11  0
 2  1      0 13972760   2168 1343812    0    0     0  2588 8473 14047  8  2 75 15  0
 2  0      0 13972508   2168 1343812    0    0     0  2260 8007 13193 10  2 76 13  0
 0  0      0 13972256   2168 1343812    0    0     0  1708 6144 10384  5  3 82 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13970996   2168 1343812    0    0     0  2396 7895 13052  7  4 76 13  0
 0  0      0 13969988   2168 1343812    0    0     0  2288 7863 13005  6  1 80 13  0
 0  0      0 13968728   2168 1343812    0    0     0  3004 9615 15948 10  3 69 17  0
 0  1      0 13967216   2168 1343812    0    0     0  2684 8436 13979  8  5 74 14  0
 0  0      0 13965452   2168 1343812    0    0     0  2744 7751 12770  9  2 77 12  0
 0  0      0 13962428   2168 1343812    0    0     0  4244 8729 14072 17  3 64 15  0
 0  0      0 13961420   2168 1343812    0    0     0  2012 7456 12372 11  3 75 10  0
 0  0      0 13960412   2168 1343816    0    0     0  2620 8594 14207 10  2 73 14  0
 0  1      0 13959152   2168 1343816    0    0     0  2356 8005 13186  6  3 77 13  0
 0  0      0 13958396   2168 1343816    0    0     0  1908 6654 11124  5  4 80 11  0
 0  0      0 13956884   2168 1343816    0    0     0  8028 9085 14862 11  2 71 15  0
 0  1      0 13955876   2168 1343816    0    0     0  1844 6544 10925  6  2 82 10  0
