Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-65-7.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

14:46:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:46:16     all   50.79    0.00    8.47   21.69    0.00    1.06    0.00    0.00    0.00   17.99
14:46:17     all   61.69    0.00    6.97   14.93    0.00    2.99    0.00    0.00    0.00   13.43
14:46:18     all   79.70    0.00    9.14   10.15    0.00    0.00    0.00    0.00    0.00    1.02
14:46:19     all   71.92    0.00   10.84   14.29    0.00    0.49    0.00    0.00    0.00    2.46
14:46:20     all   71.08    0.00    7.84   14.71    0.00    0.49    0.00    0.00    0.00    5.88
14:46:21     all   82.35    0.00    2.94   12.75    0.00    1.96    0.00    0.00    0.00    0.00
14:46:22     all   72.22    0.00   13.64   11.62    0.00    0.51    0.00    0.00    0.00    2.02
14:46:23     all   75.12    0.00    6.97   14.93    0.00    0.50    0.00    0.00    0.00    2.49
14:46:24     all   59.49    0.00    6.67   22.56    0.00    4.10    0.00    0.00    0.00    7.18
14:46:25     all   84.62    0.00    7.18    7.69    0.00    0.00    0.00    0.00    0.00    0.51
14:46:26     all   69.61    0.00   14.71   11.27    0.00    2.94    0.00    0.00    0.00    1.47
14:46:27     all   68.00    0.00   11.50    9.50    0.00    2.00    0.00    0.00    0.00    9.00
14:46:28     all   77.95    0.00    2.05    8.72    0.00    1.03    0.00    0.00    0.00   10.26
14:46:29     all   72.41    0.00   12.81   10.34    0.00    0.49    0.00    0.00    0.00    3.94
14:46:30     all   72.55    0.00   14.22   10.78    0.00    0.49    0.00    0.00    0.00    1.96
14:46:31     all   56.00    0.00    7.00   14.00    0.00    0.00    0.00    0.00    0.00   23.00
14:46:32     all   85.29    0.00    1.96    7.35    0.00    1.47    0.00    0.00    0.00    3.92
14:46:33     all   79.19    0.00    9.64    9.64    0.00    0.00    0.00    0.00    0.00    1.52
14:46:34     all   70.87    0.00    7.77   17.96    0.00    1.46    0.00    0.00    0.00    1.94
14:46:35     all   83.00    0.00    9.50    6.50    0.00    0.50    0.00    0.00    0.00    0.50
14:46:36     all   71.79    0.00    5.13   13.33    0.00    2.05    0.00    0.00    0.00    7.69
14:46:37     all   76.59    0.00   12.68    8.78    0.00    0.98    0.00    0.00    0.00    0.98
14:46:38     all   76.73    0.00   12.38    8.42    0.00    0.50    0.00    0.00    0.00    1.98
14:46:39     all   77.04    0.00    4.08   13.27    0.00    2.55    0.00    0.00    0.00    3.06
14:46:40     all   74.36    0.00    5.64   12.31    0.00    4.62    0.00    0.00    0.00    3.08
14:46:41     all   84.80    0.00    8.33    5.88    0.00    0.49    0.00    0.00    0.00    0.49
14:46:42     all   79.71    0.00    7.73    7.25    0.00    1.45    0.00    0.00    0.00    3.86
14:46:43     all   77.44    0.00    4.10   12.82    0.00    2.56    0.00    0.00    0.00    3.08
14:46:44     all   61.34    0.00    1.03   15.46    0.00    2.58    0.00    0.00    0.00   19.59
14:46:45     all   74.24    0.00    3.54   15.66    0.00    0.00    0.00    0.00    0.00    6.57
