procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13427880   2168 1526708    0    0    30  4282 1556 1815 24  3 69  4  0
 0  1      0 13427880   2168 1526680    0    0     0  1980 8888 15072  1  4 77 18  0
 0  0      0 13427880   2168 1526680    0    0     0  2620 11525 19711  5  3 69 24  0
 1  0      0 13379496   2168 1526680    0    0     0  1780 8225 12514 21  4 59 15  0
 2  0      0 13094860   2168 1526680    0    0     0  2240 4421 2005 62  4 12 21  0
 0  1      0 13011956   2168 1526680    0    0     0  2412 9396 12963 44  5 32 19  0
 0  0      0 13011704   2168 1526680    0    0     0  1780 8514 14672  5  3 76 16  0
 0  0      0 13011200   2168 1526680    0    0     0  2996 12383 21084  8  4 64 24  0
 0  0      0 13010444   2168 1526680    0    0     0  2636 11206 19279  4  2 71 23  0
 2  0      0 13009436   2168 1526680    0    0     0  2316 8956 15455  5  2 77 16  0
 0  0      0 13007672   2168 1526680    0    0     0  4156 12624 21387  5  4 65 26  0
 0  0      0 13007672   2168 1526680    0    0     0  2368 11278 19419  4  2 72 22  0
 0  1      0 13007168   2168 1526680    0    0     0 11096 9691 16721  5  3 73 19  0
 3  0      0 13006916   2168 1526680    0    0     0  3024 13162 22317  8  3 63 27  0
 0  1      0 13006412   2168 1526680    0    0     0  2332 10420 17844  8  2 70 20  0
 1  1      0 13006412   2168 1526684    0    0     0  2028 9799 16960  4  2 75 19  0
 0  0      0 13005908   2168 1526684    0    0     0  2808 12497 21321  8  3 64 24  0
 0  1      0 13005404   2168 1526684    0    0     0  2384 10198 17293  6  3 72 19  0
 3  1      0 13004900   2168 1526684    0    0     0  2408 10117 17294  4  3 74 20  0
 0  1      0 13003640   2168 1526684    0    0     0  3700 12847 21843  8  4 63 26  0
 0  0      0 13081256   2168 1526684    0    0     0  3276 11344 18513 10  2 68 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 13081256   2168 1526684    0    0     0  2212 10453 17942  5  2 74 20  0
 0  0      0 13081256   2168 1526684    0    0     0  2748 12252 20778  7  4 65 24  0
 0  0      0 13081256   2168 1526684    0    0     0  2124 10033 17257  2  2 76 20  0
 0  1      0 13081256   2168 1526684    0    0     0  2216 10512 18077  4  3 73 20  0
 0  0      0 13081256   2168 1526684    0    0     0  2796 12580 21461  6  4 65 25  0
 0  0      0 13081256   2168 1526684    0    0     0  2180 10052 17287  3  2 74 21  0
 2  1      0 13081256   2168 1526688    0    0     0  2128 9412 16164  6  1 76 17  0
 0  1      0 13081256   2168 1526692    0    0     0  3044 12472 21197  7  6 63 25  0
 0  0      0 13081256   2168 1526692    0    0     0  2492 10621 18116  6  2 72 21  0
 0  1      0 13081256   2168 1526692    0    0     0  3720 10310 17818  5  3 73 19  0
 0  1      0 13081256   2168 1526692    0    0     0  2924 12626 21366  6  3 65 26  0
 0  1      0 13081256   2168 1526692    0    0     0  2272 10550 18095  5  3 73 20  0
 0  0      0 13081256   2168 1526692    0    0     0  2152 10109 17294  6  3 72 19  0
 0  1      0 13081256   2168 1526692    0    0     0  2968 13163 22501  4  4 65 28  0
 2  1      0 13081256   2168 1526692    0    0     0  2256 10477 17884  4  4 73 20  0
 0  0      0 13081256   2168 1526692    0    0     0  2136 10267 17657  4  3 74 20  0
 0  1      0 13081256   2168 1526692    0    0     0  3004 12199 20711  3  3 68 26  0
 0  1      0 13081256   2168 1526692    0    0     0  2372 10274 17689  5  3 73 20  0
 0  0      0 13081256   2168 1526692    0    0     0  2976 10404 17790  5  3 73 20  0
 0  0      0 13081256   2168 1526692    0    0     0  2512 7444 12955 10  3 75 13  0
 0  1      0 13081256   2168 1526696    0    0     0  1096 6342 11042  4  2 85 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 13081256   2168 1526700    0    0     0  2216 10578 18198  4  3 74 20  0
 2  1      0 13081256   2168 1526704    0    0     0  2832 12344 20960  8  3 64 25  0
 0  0      0 13081256   2168 1526704    0    0     0  1932 9151 15481  7  3 75 16  0
 1  1      0 13081256   2168 1526704    0    0     0  2484 11272 19165  3  4 70 22  0
 0  1      0 13081256   2168 1526704    0    0     0  2644 11833 20311  6  4 66 23  0
 0  1      0 13081256   2168 1526704    0    0     0  2060 9125 15821  6  2 76 17  0
 1  0      0 13100152   2168 1529016    0    0     0 23184 7144 9274 41  6 31 23  0
 0  0      0 13099652   2168 1521616    0    0     0 37744 9757 14296 28 10 33 29  0
 0  0      0 13099652   2168 1521616    0    0     0  2956 8833 15192  6  2 75 17  0
 0  1      0 13099652   2168 1521616    0    0     0  2496 11268 19317  5  2 70 22  0
 0  1      0 13099652   2168 1521616    0    0     0  2828 12411 20879 10  5 61 25  0
 0  0      0 13099652   2168 1521616    0    0     0  1704 8454 14597  5  6 75 15  0
 0  0      0 13099652   2168 1521620    0    0     0  2492 11377 19509  2  3 72 23  0
 0  0      0 13099652   2168 1521620    0    0     0  2912 12771 21739  5  7 63 26  0
 0  0      0 13099652   2168 1521620    0    0     0  1884 9082 15655  4  3 76 17  0
 0  1      0 13099652   2168 1521620    0    0     0  2592 10875 18327  5  2 72 21  0
 2  1      0 13099652   2168 1521620    0    0     0  3040 12425 20988  7  6 63 25  0
 0  0      0 13099652   2168 1521624    0    0     0  2572 9060 15464  5  2 77 16  0
 0  1      0 13099648   2168 1521624    0    0     0  3660 11645 19873  9  4 64 22  0
 0  1      0 13099648   2168 1521624    0    0     0  2824 12579 21430  1  2 70 27  0
