Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-40-165.ec2.internal) 	04/21/26 	_x86_64_	(2 CPU)

17:24:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:13     all   67.16    0.00    2.49   25.87    0.00    0.00    0.00    0.00    0.00    4.48
17:24:14     all   83.58    0.00    1.49   12.44    0.00    2.49    0.00    0.00    0.00    0.00
17:24:15     all   79.80    0.00    3.94   14.29    0.00    1.48    0.00    0.00    0.00    0.49
17:24:16     all   78.79    0.00    3.54   16.16    0.00    1.52    0.00    0.00    0.00    0.00
17:24:17     all   84.50    0.00    1.50   12.50    0.00    1.00    0.00    0.00    0.00    0.50
17:24:18     all   82.27    0.00    1.97   14.78    0.00    0.49    0.00    0.00    0.00    0.49
17:24:19     all   82.14    0.00    1.02   15.31    0.00    1.02    0.00    0.00    0.00    0.51
17:24:20     all   83.33    0.00    4.55    9.09    0.00    2.02    0.00    0.00    0.00    1.01
17:24:21     all   80.10    0.00    7.46   10.45    0.00    0.50    0.00    0.00    0.00    1.49
17:24:22     all   79.40    0.00   10.55    8.54    0.00    1.01    0.00    0.00    0.00    0.50
17:24:23     all   82.56    0.00    1.03   12.82    0.00    3.59    0.00    0.00    0.00    0.00
17:24:24     all   81.63    0.00    2.55   13.78    0.00    2.04    0.00    0.00    0.00    0.00
17:24:25     all   86.80    0.00    1.52   10.66    0.00    1.02    0.00    0.00    0.00    0.00
17:24:26     all   78.43    0.00    2.94   15.20    0.00    3.43    0.00    0.00    0.00    0.00
17:24:27     all   86.22    0.00    0.00   11.73    0.00    2.04    0.00    0.00    0.00    0.00
17:24:28     all   80.10    0.00    2.43   14.56    0.00    1.94    0.00    0.00    0.00    0.97
17:24:29     all   80.00    0.00    2.56   14.36    0.00    3.08    0.00    0.00    0.00    0.00
17:24:30     all   86.50    0.00    1.50   11.00    0.00    1.00    0.00    0.00    0.00    0.00
17:24:31     all   81.91    0.00    1.01   16.58    0.00    0.50    0.00    0.00    0.00    0.00
17:24:32     all   83.84    0.00    1.52   12.12    0.00    2.53    0.00    0.00    0.00    0.00
17:24:33     all   84.92    0.00    0.50   13.07    0.00    1.51    0.00    0.00    0.00    0.00
17:24:34     all   78.68    0.00    2.54   16.24    0.00    2.03    0.00    0.00    0.00    0.51
17:24:35     all   88.56    0.00    1.99    8.96    0.00    0.50    0.00    0.00    0.00    0.00
17:24:36     all   83.98    0.00    2.91   12.14    0.00    0.97    0.00    0.00    0.00    0.00
17:24:37     all   81.50    0.00    2.00   15.00    0.00    1.50    0.00    0.00    0.00    0.00
17:24:38     all   84.16    0.00    2.48   11.39    0.00    1.98    0.00    0.00    0.00    0.00
17:24:39     all   86.53    0.00    2.59   10.36    0.00    0.52    0.00    0.00    0.00    0.00
17:24:40     all   83.92    0.00    2.51   12.06    0.00    1.51    0.00    0.00    0.00    0.00
17:24:41     all   85.28    0.00    1.52   11.68    0.00    1.52    0.00    0.00    0.00    0.00
17:24:42     all   80.98    0.00    2.44   14.63    0.00    0.98    0.00    0.00    0.00    0.98
17:24:43     all   87.86    0.00    0.97   10.19    0.00    0.97    0.00    0.00    0.00    0.00
17:24:44     all   81.19    0.00    3.96   14.36    0.00    0.50    0.00    0.00    0.00    0.00
17:24:45     all   81.91    0.00    2.51   14.07    0.00    1.51    0.00    0.00    0.00    0.00
17:24:46     all   86.15    0.00    0.51   12.31    0.00    1.03    0.00    0.00    0.00    0.00
17:24:47     all   75.13    0.00    3.05   17.77    0.00    4.06    0.00    0.00    0.00    0.00
17:24:48     all   84.92    0.00    1.01   11.06    0.00    2.51    0.50    0.00    0.00    0.00
17:24:49     all   80.00    0.00    1.00   16.50    0.00    1.50    0.00    0.00    0.00    1.00
17:24:50     all   81.46    0.00    1.95   14.15    0.00    2.44    0.00    0.00    0.00    0.00
17:24:51     all   83.00    0.00    1.50   12.00    0.00    2.50    0.50    0.00    0.00    0.50
17:24:52     all   80.41    0.00    2.06   16.49    0.00    1.03    0.00    0.00    0.00    0.00
17:24:53     all   81.12    0.00    3.57   11.22    0.00    2.55    0.00    0.00    0.00    1.53
17:24:54     all   83.89    0.00    1.90   12.32    0.00    1.90    0.00    0.00    0.00    0.00
17:24:55     all   79.59    0.00    1.02   14.80    0.00    4.59    0.00    0.00    0.00    0.00
17:24:56     all   87.37    0.00    0.51   11.62    0.00    0.51    0.00    0.00    0.00    0.00
17:24:57     all   81.73    0.00    2.03   16.24    0.00    0.00    0.00    0.00    0.00    0.00
17:24:58     all   84.00    0.00    1.00   13.50    0.00    1.50    0.00    0.00    0.00    0.00
17:24:59     all   85.64    0.00    1.98   11.39    0.00    0.99    0.00    0.00    0.00    0.00
17:25:00     all   80.10    0.00    2.91   16.50    0.00    0.49    0.00    0.00    0.00    0.00
17:25:01     all   84.58    0.00    2.49   11.94    0.00    1.00    0.00    0.00    0.00    0.00
17:25:02     all   86.70    0.00    1.48   11.33    0.00    0.49    0.00    0.00    0.00    0.00
17:25:03     all   82.23    0.00    1.52   14.21    0.00    1.52    0.00    0.00    0.00    0.51
17:25:04     all   85.57    0.00    1.55   11.86    0.00    1.03    0.00    0.00    0.00    0.00
17:25:05     all   82.59    0.00    1.99   14.43    0.00    1.00    0.00    0.00    0.00    0.00
17:25:06     all   84.42    0.00    2.01   12.56    0.00    1.01    0.00    0.00    0.00    0.00
17:25:07     all   83.92    0.00    0.00   13.07    0.00    3.02    0.00    0.00    0.00    0.00
17:25:08     all   80.10    0.00    2.49   15.92    0.00    1.00    0.00    0.00    0.00    0.50
17:25:09     all   86.36    0.00    1.01   11.11    0.00    1.52    0.00    0.00    0.00    0.00
17:25:10     all   85.00    0.00    0.50   13.50    0.00    1.00    0.00    0.00    0.00    0.00
17:25:11     all   83.16    0.00    2.04   14.80    0.00    0.00    0.00    0.00    0.00    0.00
17:25:12     all   86.07    0.00    1.00   10.95    0.00    1.49    0.00    0.00    0.00    0.50
17:25:13     all   80.49    0.00    1.95   15.61    0.00    1.46    0.00    0.00    0.00    0.49
17:25:14     all   84.88    0.00    1.46   12.20    0.00    0.98    0.00    0.00    0.00    0.49
17:25:15     all   84.38    0.00    1.56   13.02    0.00    1.04    0.00    0.00    0.00    0.00
17:25:16     all   77.39    0.00    2.01   15.58    0.00    5.03    0.00    0.00    0.00    0.00
17:25:17     all   86.57    0.00    1.00   11.94    0.00    0.00    0.00    0.00    0.00    0.50
17:25:18     all   82.05    0.00    2.05   15.38    0.00    0.51    0.00    0.00    0.00    0.00
17:25:19     all   82.14    0.00    3.06   14.29    0.00    0.51    0.00    0.00    0.00    0.00
17:25:20     all   82.23    0.00    2.54   12.18    0.00    2.54    0.00    0.00    0.00    0.51
17:25:21     all   79.59    0.00    1.53   15.82    0.00    3.06    0.00    0.00    0.00    0.00
17:25:22     all   82.76    0.00    1.48   13.30    0.00    1.97    0.00    0.00    0.00    0.49
17:25:23     all   83.96    0.00    1.07   12.83    0.00    2.14    0.00    0.00    0.00    0.00
17:25:24     all   79.40    0.00    3.02   15.58    0.00    2.01    0.00    0.00    0.00    0.00
17:25:25     all   83.92    0.00    2.51   12.06    0.00    1.51    0.00    0.00    0.00    0.00
17:25:26     all   82.35    0.00    3.92   11.27    0.00    1.96    0.00    0.00    0.00    0.49
17:25:27     all   80.31    0.00    3.63   15.03    0.00    1.04    0.00    0.00    0.00    0.00
17:25:28     all   83.76    0.00    0.51   12.18    0.00    3.55    0.00    0.00    0.00    0.00
17:25:29     all   85.93    0.00    1.51   11.56    0.00    1.01    0.00    0.00    0.00    0.00
17:25:30     all   81.50    0.00    2.00   15.00    0.00    1.50    0.00    0.00    0.00    0.00
17:25:31     all   81.50    0.00    3.50   12.00    0.00    2.50    0.00    0.00    0.00    0.50
