procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 1180368   2168 984712    0    0    48  4286 5462 2425 19  4 66 11  0
 1  1      0 1195664   2168 984696    0    0     0 19120 16191 22929 24  6 52 18  0
 2  0      0 1217628   2168 1005560    0    0     0 48320 8384 9543 43  8 32 16  0
 0  0      0 1213784   2168 989716    0    0     0 46776 6686 7262 35  9 46 10  0
 0  0      0 1213528   2168 989716    0    0     0 16808 6698 9435 21  1 65 12  0
 0  0      0 1208236   2168 989716    0    0     0 21808 13393 19068 25  5 52 19  0
 0  0      0 1178392   2168 1013404    0    0     0 49308 6331 7080 45  8 34 13  0
 0  0      0 1156972   2168 991500    0    0     0 58360 6847 4583 43 12 30 15  0
 1  1      0 1156972   2168 991500    0    0     0  3780 6307 8200 15  1 69 15  0
 0  0      0 1256260   2168 998408    0    0     0 43096 6070 7821 31  5 54 10  0
 1  0      0 1188472   2168 1001672    0    0     0 59920 7401 5590 47 13 25 15  0
 0  0      0 1238404   2168 991892    0    0     0 30452 6610 8047 24 11 50 15  0
 2  0      0 1238656   2168 991892    0    0     0 16960 10042 15019 18  7 64 11  0
 2  0      0 1261080   2168 1003616    0    0     0 43532 5724 7141 30  6 54 11  0
 2  0      0 1168852   2168 992968    0    0     0 43108 5226 3894 45 10 30 15  0
 0  0      0 1146424   2168 988932    0    0     0 46960 5531 5382 42  9 34 15  0
 0  0      0 1146676   2168 988936    0    0     0 17752 8912 11301 27  4 54 15  0
 2  0      0 1167596   2168 1008896    0    0     0 50696 5498 4951 43  9 33 15  0
 1  1      0 1195596   2168 992768    0    0     0 57956 6795 6791 47  9 29 16  0
 1  0      0 1192824   2168 992772    0    0     0 16672 6334 9330 18  3 68 11  0
 2  0      0 1255636   2168 1002808    0    0     0 39060 4437 4958 34  9 48 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 1217596   2168 998016    0    0     0 48296 6943 6346 44 12 27 16  0
 0  0      0 1217344   2168 991752    0    0     0 22960 7626 10403 19  5 60 17  0
 2  0      0 1216340   2168 991752    0    0     0 17544 9947 13437 26  3 54 17  0
 2  0      0 1212588   2168 1004408    0    0     0 44996 10962 14461 35  7 46 12  0
 2  0      0 1300604   2168 996676    0    0     0 43684 7832 6432 49 12 24 16  0
 0  0      0 1282712   2168 988948    0    0     0 49444 6473 5575 28 14 47 11  0
 0  0      0 1255936   2168 988948    0    0     0 16856 8740 12423 22  3 67  8  0
 1  0      0 1311324   2168 1010968    0    0     0 53488 6607 5918 44 11 29 16  0
 1  1      0 1260284   2168 1003176    0    0     0 59764 7396 5901 52 12 21 16  0
 3  0      0 1250960   2168 990084    0    0     0 17920 4595 6823 19  3 71  8  0
 2  0      0 1226228   2168 993948    0    0     0 28460 11705 16887 30  8 45 16  0
 2  0      0 1282680   2168 1004132    0    0     0 44728 6064 4607 49  8 28 16  0
 0  0      0 1265040   2168 996032    0    0     0 35360 4892 6317 20  6 63 11  0
 3  0      0 1265040   2168 996032    0    0     0  9852 10008 15446 13  4 70 13  0
 0  0      0 1255564   2168 996032    0    0     0 25136 13094 18375 33  8 46 13  0
 2  0      0 1344772   2168 1008724    0    0     0 36764 8042 10532 39  9 41 11  0
 2  0      0 1250016   2168 1012368    0    0     0 50944 7752 6251 51 10 23 16  0
 1  1      0 1263992   2168 990136    0    0     0 44504 6454 7658 38  9 39 14  0
 1  0      0 1255920   2168 996608    0    0     0 34656 8338 11862 33  5 53 10  0
 1  1      0 1207540   2168 1000532    0    0     0 55856 7110 7180 44 13 26 17  0
 0  1      0 1213588   2168 992964    0    0     0 19096 6584 9032 21  3 62 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1231688   2168 992964    0    0     0 17644 11068 16251 29  8 50 13  0
 0  0      0 1227416   2168 992968    0    0     0 17272 12147 18011 25  2 61 12  0
 1  0      0 1175628   2168 1007596    0    0     0 39424 8118 9633 48  9 28 15  0
 1  0      0 1214440   2168 998316    0    0     0 58768 7219 4504 46 15 24 16  0
 1  1      0 1241436   2168 992200    0    0     0 43564 5838 7989 26  5 59 10  0
 3  0      0 1299812   2168 992208    0    0     0  6268 13743 19567 23  7 50 20  0
 2  0      0 1375084   2168 998492    0    0     0  9280 7226 5951 64  5 16 14  0
 2  0      0 1349296   2168 999604    0    0     0 38484 12429 3498 63 14 13 11  0
 1  0      0 1336032   2168 1000764    0    0     0 32772 8625 3534 70 10  8 12  0
 0  0      0 1412848   2168 992472    0    0    12  6692 10010 10588 48 10 27 16  0
 0  0      0 1413656   2168 992472    0    0     0  2708 8923 11686 19  5 60 16  0
 2  0      0 1442416   2168 992472    0    0     0  3076 13278 18740 29  4 50 17  0
 2  0      0 1463084   2168 992472    0    0     0  3392 16706 24987 17  5 58 20  0
 0  1      0 1463084   2168 992476    0    0     0  2256 10434 15769 13  2 71 14  0
 3  1      0 1466512   2168 992476    0    0     0  3504 16113 22305 27  7 49 18  0
 0  0      0 1377364   2168 992484    0    0     0  3088 12433 13702 40 12 34 14  0
 0  1      0 1418940   2168 992484    0    0     0  4164 7438 8576 18  3 60 19  0
 1  0      0 1424768   2168 992484    0    0     0 18232 15840 23270 32  7 44 17  0
 3  0      0 1424768   2168 992484    0    0     0 17024 10207 15109 21  3 65 11  0
 2  0      0 1414132   2168 999336    0    0     0 52040 6668 7121 49  8 27 16  0
 0  1      0 1402892   2168 994476    0    0     0 55884 6447 6779 41  9 35 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1393568   2168 994476    0    0     0  8860 5702 8926 14  2 81  4  0
