procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 3711660   2168 1760416    0    0    21  1281 1493  777 38  2 55  5  0
 1  1      0 3711660   2168 1760368    0    0     0   204 2986 2603 13  1 84  2  0
 2  0      0 3711660   2168 1760368    0    0     0  1508 6723 1034 84  2  1 13  0
 1  1      0 3729868   2168 1760368    0    0     0  2252 9922 1503 72  6  2 20  0
 2  0      0 3729868   2168 1760372    0    0     0  1452 5731  946 84  4  0 12  0
 2  0      0 3729864   2168 1760372    0    0     0  2748 9491 1637 71  7  2 21  0
 2  0      0 3716004   2168 1760372    0    0     0  3184 6165 1091 78  7  1 14  0
 1  1      0 3691308   2168 1760372    0    0     0  1948 8416 1450 74  8  1 18  0
 2  0      0 3691056   2168 1760372    0    0     0  1712 7385 1122 82  4  0 15  0
 2  0      0 3690800   2168 1760372    0    0     0  1708 7656 1166 81  3  0 15  0
 1  1      0 3690296   2168 1760372    0    0     0  2028 8530 1336 80  2  0 18  0
 1  1      0 3657788   2168 1760372    0    0     0  1460 6797 1300 80  6  1 12  0
 2  0      0 3657284   2168 1760372    0    0     0  2428 9799 1557 73  5  2 20  0
 2  0      0 3657032   2168 1760372    0    0     0  1300 5606  942 83  6  0 12  0
 1  1      0 3656304   2168 1760372    0    0     0  2564 9188 1578 74  4  1 21  0
 2  0      0 3655296   2168 1760376    0    0     0  9420 6758 1248 79  7  1 14  0
 1  1      0 3652776   2168 1760376    0    0     0  3668 8315 1397 76  3  2 19  0
 2  0      0 3652524   2168 1760376    0    0     0  1820 7450 1252 78  5  0 16  0
 2  0      0 3652020   2168 1760376    0    0     0  1832 7610 1268 79  5  0 16  0
 2  0      0 3651768   2168 1760376    0    0     0  2140 8551 1388 78  4  0 19  0
 2  0      0 3651264   2168 1760376    0    0     0  1536 6968 1055 80  6  1 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 3650760   2168 1760376    0    0     0  2388 9416 1546 69  9  0 21  0
 1  1      0 3650760   2168 1760376    0    0     0  1288 5836  928 83  5  0 11  0
 1  1      0 3650256   2168 1760376    0    0     0  2200 9350 1525 74  5  1 19  0
 2  0      0 3649752   2168 1760376    0    0     0  1976 6434 1156 79  5  0 15  0
 1  1      0 3646728   2168 1760376    0    0     0  2332 8721 1296 79  4  0 17  0
 2  0      0 3641184   2168 1760376    0    0     0  3296 7452 1249 79  5  1 15  0
 2  0      0 3640932   2168 1760376    0    0     0  1700 7643 1171 80  4  1 16  0
 2  0      0 3640428   2168 1760380    0    0     0  2264 9261 1471 74  5  0 20  0
 2  0      0 3624552   2168 1760380    0    0     0  1292 5809  945 83  6  0 11  0
 2  0      0 3624048   2168 1760380    0    0     0  2388 9380 1622 74  3  1 22  0
 2  0      0 3623544   2168 1760380    0    0     0  1528 6758 1018 79  7  1 13  0
