procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 12175712   2168 1728728    0    0    33  3339 1409  434 43  3 50  4  0
 3  0      0 12187752   2168 1735456    0    0     0 25388 6422 5796 57  6 22 14  0
 2  0      0 12148504   2168 1749296    0    0     0 23552 7984 1741 86  8  1  5  0
 2  0      0 12096088   2168 1750048    0    0     0 38432 6043 1698 84 10  1  4  0
 2  0      0 12160044   2168 1730648    0    0     0 25400 5176 1617 88  6  1  5  0
 2  0      0 12084648   2168 1739716    0    0     0 31892 2923 1181 87  8  1  5  0
 2  0      0 12065544   2168 1746448    0    0     0 23776 9845 1718 85  9  1  6  0
 2  0      0 12054664   2168 1736036    0    0     0 41464 8130 1633 84 10  1  5  0
 2  0      0 12048612   2168 1732628    0    0     0 19840 3758  772 89  6  0  4  0
 2  0      0 12030716   2168 1733160    0    0     0 24364 4281  721 90  6  0  5  0
 2  0      0 12076136   2168 1752532    0    0     0 27984 5761 1721 87  8  0  4  0
 2  0      0 12187428   2168 1736956    0    0     0 27816 8528 1600 81 13  1  5  0
 2  0      0 12185928   2168 1731200    0    0     0 34116 7867 1885 90  6  0  3  0
 2  0      0 12131676   2168 1731196    0    0     0 25756 4125  728 86  8  1  5  0
 2  0      0 12155052   2168 1746196    0    0     0 28664 7275 1951 87  8  1  5  0
 2  0      0 12209316   2168 1743564    0    0     0 38076 7369 2277 85 10  1  5  0
 2  0      0 12197324   2168 1732060    0    0     0 32532 7190 2400 83 11  1  5  0
 2  0      0 12181888   2168 1732060    0    0     0 16072 3402  667 91  5  0  4  0
 2  0      0 12248168   2168 1740156    0    0     0 32088 5739 1232 86  7  2  5  0
 2  0      0 12216348   2168 1741472    0    0     0 32440 6152 1465 88  9  1  4  0
 1  1      0 12219632   2168 1744296    0    0     0 39680 6957 1584 87  7  1  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 12221948   2168 1730600    0    0     0 32060 9228 2003 81 10  2  8  0
 2  0      0 12265912   2168 1740836    0    0     0 25664 6864 1038 86 10  1  4  0
 2  0      0 12206192   2168 1743816    0    0     0 42328 6497 1692 86  8  1  6  0
 2  0      0 12179732   2168 1737132    0    0     0 33996 7278 1740 85 10  1  4  0
 4  0      0 12211168   2168 1741724    0    0     0 40644 7386 2019 83 10  1  6  0
 1  1      0 12202564   2168 1737276    0    0     0 23428 8461 2286 83 11  1  6  0
 2  0      0 12207400   2168 1738456    0    0     0 38332 8084 1804 82 12  1  6  0
 2  0      0 12257780   2168 1730104    0    0     0 31376 8215 1575 86  8  0  5  0
 2  0      0 12251228   2168 1730108    0    0     0 16172 3509  572 94  3  0  4  0
 3  0      0 12267100   2168 1740172    0    0     0 33264 5663 1677 85  9  1  5  0
 2  0      0 12261304   2168 1750004    0    0     0 26360 8648 2369 87  8  1  5  0
 1  1      0 12206744   2168 1738476    0    0     0 34640 6196 1258 88  8  0  4  0
 2  0      0 12181044   2168 1730828    0    0     0 27276 8150 1913 85  9  1  6  0
 2  0      0 12196836   2168 1737512    0    0     0 22992 3290 1105 91  4  1  5  0
 2  0      0 12201456   2168 1750284    0    0     0 33980 7636 1325 80 12  1  7  0
 2  0      0 12199944   2168 1744264    0    0     0 34612 11409 2261 81 14  1  5  0
 2  0      0 12199944   2168 1729212    0    0     0 29300 7020 1145 88  7  0  5  0
 2  0      0 12181296   2168 1731464    0    0     0 25660 4050 1204 86  7  0  6  0
 2  0      0 12238500   2168 1742980    0    0     0 32604 7959 1674 84  9  1  6  0
 2  0      0 12182424   2168 1736164    0    0     0 34856 6502 1790 86  9  1  4  0
 2  0      0 12207180   2168 1729952    0    0     0 25840 5386 1343 84 11  1  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 12197100   2168 1734992    0    0     0 21708 3241  835 93  3  0  5  0
 2  1      0 12235216   2168 1747940    0    0     0 37820 7659 1388 79 15  1  6  0
 3  0      0 12213820   2168 1739496    0    0     0 27684 8894 2673 85  9  1  5  0
 3  0      0 12199840   2168 1740828    0    0     0 42936 4430 1398 88  8  0  5  0
 3  0      0 12214204   2168 1730368    0    0     0  6576 5149  738 90  4  1  5  0
 3  0      0 12283196   2168 1742468    0    0     0 31728 4867 1242 86  8  0  5  0
 1  2      0 12223112   2168 1737664    0    0     0 42944 8201 1606 79 15  1  6  0
 3  0      0 12199164   2168 1740924    0    0     0 32360 7417 1159 87  9  0  4  0
 3  0      0 12194432   2168 1746656    0    0     0 33736 6569 1344 82 10  1  6  0
 3  0      0 12202748   2168 1740636    0    0     0 25780 8923 2204 84 10  1  5  0
 3  0      0 12160664   2168 1742860    0    0     0 38800 7017 1799 83 11  1  6  0
