procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13165648   2168 1499252    0    0    36  2808 1548 2498  7  2 86  5  0
 0  0      0 13165768   2168 1499148    0    0     0   744 2602 4497  1  1 97  1  0
 0  0      0 13165768   2168 1499148    0    0     0  1580 4630 7259  6  2 90  2  0
 0  0      0 13165768   2168 1499148    0    0     0  1272 4656 7236  7  4 88  2  0
 0  0      0 13165768   2168 1499148    0    0     0  1956 5979 9018 10  2 85  3  0
 0  0      0 13165768   2168 1499148    0    0     0  7300 4539 7152  9  0 87  3  0
 2  1      0 13165768   2168 1499148    0    0     0  2060 6755 10708 10  1 80 10  0
 0  0      0 13165544   2168 1499148    0    0     0  3308 7350 11846 14  2 74 10  0
 1  0      0 13165544   2168 1499148    0    0     0  2176 9177 15148 12  3 74 11  0
 1  0      0 13165544   2168 1499148    0    0     0  2036 9015 14941 11  3 74 11  0
 0  0      0 13165544   2168 1499148    0    0     0  2436 9429 15108 15  2 69 13  0
 0  0      0 13165544   2168 1499148    0    0     0  2004 7497 12284 10  1 77 11  0
 0  0      0 13165040   2168 1499148    0    0     0  1760 6939 11053  9  0 82  9  0
 0  0      0 13164536   2168 1499148    0    0     0  1792 6711 10418 14  3 75  8  0
 0  0      0 13164032   2168 1499152    0    0     0  1276 5130 8031  8  3 83  7  0
 0  1      0 13163528   2168 1499152    0    0     0  1916 6233 9977 10  4 79  8  0
 2  1      0 13162772   2168 1499152    0    0     0  2580 10247 16909 16  5 66 12  0
 2  0      0 13124720   2168 1499288    0    0     0 25524 5373 8371 22  2 67 10  0
 3  0      0 13218796   2168 1510452    0    0     0 45164 4033 4177 47  9 32 12  0
 0  0      0 13174224   2168 1499072    0    0     0 47724 4355 4680 33 10 46 10  0
 0  0      0 13174224   2168 1499076    0    0     0  1280 5431 8961 10  3 82  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13165152   2168 1499076    0    0     0 16608 8214 13123 21  4 67  9  0
 0  0      0 13128420   2168 1499076    0    0     0 16344 6749 10792 15  4 73  8  0
 1  0      0 13090652   2168 1512604    0    0     0 47356 4353 3804 52  7 31 10  0
 1  1      0 13091660   2168 1506972    0    0     0 52288 5723 5513 45 10 30 15  0
 2  0      0 13091408   2168 1499948    0    0     0  6648 5101 8195 12  2 83  4  0
 0  2      0 13087628   2168 1501004    0    0     0 32216 4422 7097 13  5 76  7  0
 1  0      0 13091804   2168 1523024    0    0     0 43052 3927 3022 57  7 31  5  0
 1  0      0 13106524   2168 1499304    0    0     0 45076 4014 3926 42 10 44  4  0
 0  0      0 13106524   2168 1499304    0    0     0 16156 4490 6701 17  1 79  3  0
 1  0      0 13105264   2168 1504320    0    0     0 19924 4866 7449 17  3 77  3  0
 0  2      0 13207140   2168 1506872    0    0     0 39176 3573 3075 48  7 36  9  0
 1  0      0 13261228   2168 1499160    0    0     0 39760 5339 5626 35  8 49  8  0
 0  0      0 13252912   2168 1499160    0    0     0 16116 5393 8708 14  1 78  6  0
 1  0      0 13241320   2168 1499160    0    0     0 16064 6056 9426 13  2 79  6  0
 1  1      0 13181192   2168 1507320    0    0     0 25304 7154 9738 32  5 54 10  0
 2  0      0 13144932   2168 1522656    0    0     0 40832 4283 3488 45 10 35 11  0
 0  0      0 13155516   2168 1497128    0    0     0 56616 6180 4855 51 12 25 12  0
 0  0      0 13155860   2168 1497144    0    0     0 16160 4761 7698 13  2 77  9  0
 0  0      0 13155860   2168 1502968    0    0     0 22008 4773 7801 22  3 69  6  0
 2  0      0 13186056   2168 1504404    0    0     0 37832 4490 4177 48 11 30 12  0
 0  0      0 13190636   2168 1498616    0    0     0 42780 4225 4530 37  8 46  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13167892   2168 1498620    0    0     0 16248 4653 7296 13  2 78  7  0
 0  0      0 13151512   2168 1498624    0    0     0 16132 5836 9203 12  4 79  6  0
