procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1778224   2168 908016    0    0   219   617 1693  555 41  2 56  1  0
 2  0      0 1778224   2168 907980    0    0     0     0 3108 2644 17  2 80  0  0
 2  0      0 1778228   2168 907980    0    0     0    48 5311  390 97  3  0  1  0
 2  0      0 1773944   2168 907988    0    0     0    20 5436  383 94  6  0  0  0
 2  0      0 1666836   2168 907996    0    0     0     4 5112  355 93  8  0  0  0
 2  0      0 1666584   2168 908008    0    0     0    16 5275  370 98  2  0  0  0
 2  0      0 1654488   2168 908016    0    0     0   248 4869  393 97  3  0  1  0
 2  0      0 1639368   2168 908040    0    0     0   648 5188  420 93  7  0  1  0
 2  0      0 1628784   2168 908048    0    0     0  1808 5417  408 95  4  0  2  0
 2  0      0 1628532   2168 908056    0    0     0   156 5417  386 98  2  0  1  0
 2  0      0 1628532   2168 908056    0    0     0    16 4846  350 98  2  0  0  0
 2  0      0 1628532   2168 908084    0    0     0    16 5166  370 98  2  0  0  0
 2  0      0 1628532   2168 908092    0    0     0    36 5522  366 98  2  0  0  0
 2  0      0 1628532   2168 908092    0    0     0     0 5335  352 97  3  0  0  0
 2  0      0 1626012   2168 908104    0    0     0    16 5765  369 96  4  0  1  0
 2  0      0 1625004   2168 908132    0    0     0  2480 5655  715 98  2  0  0  0
 2  0      0 1621476   2168 908132    0    0     0   120 5237  383 97  3  0  0  0
 2  0      0 1620720   2168 908152    0    0     0   576 5781  377 97  3  0  1  0
 2  0      0 1617728   2168 908152    0    0     0  1412 5420  407 94  6  0  1  0
 2  0      0 1616972   2168 908172    0    0     0   280 5278  368 96  3  0  0  0
 2  0      0 1616972   2168 908172    0    0     0    32 5595  360 96  5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1616972   2168 908184    0    0     0    12 5300  380 96  4  0  0  0
 2  0      0 1616972   2168 908204    0    0     0    12 5095  342 97  3  0  1  0
 2  0      0 1616972   2168 908204    0    0     0    20 5291  353 96  4  0  0  0
 2  0      0 1616720   2168 908212    0    0     0    36 5362  380 98  3  0  0  0
 2  0      0 1616720   2168 908224    0    0     0     0 5216  363 98  3  0  0  0
 2  0      0 1616216   2168 908336    0    0     0   128 5161  494 97  3  0  1  0
 2  0      0 1615964   2168 908284    0    0     0   564 5547  387 97  3  0  1  0
 1  1      0 1614204   2168 908300    0    0     0  1668 5430  371 98  2  0  1  0
 2  0      0 1614204   2168 908300    0    0     0    12 5463  377 95  5  0  0  0
 2  0      0 1614204   2168 908308    0    0     0    28 5521  353 96  5  0  0  0
 2  0      0 1613952   2168 908320    0    0     0     4 5639  385 98  3  0  0  0
 2  0      0 1613952   2168 908328    0    0     0    36 5914  368 97  3  0  1  0
 2  0      0 1613952   2168 908348    0    0     0    12 6054  364 99  1  0  0  0
 2  0      0 1609668   2168 908348    0    0     0     0 6162  362 98  2  0  0  0
 2  0      0 1609668   2168 908360    0    0     0   288 5780  388 96  5  0  0  0
 2  0      0 1609416   2168 908380    0    0     0   248 5850  404 98  2  0  1  0
 2  0      0 1604628   2168 908388    0    0     0   548 5773  398 96  4  0  0  0
 2  0      0 1597824   2168 908400    0    0     0  1684 5207  395 94  4  0  1  0
 2  0      0 1597828   2168 908408    0    0     0   104 5648  400 97  3  0  0  0
 2  0      0 1597828   2168 908408    0    0     0    12 4881  364 99  1  0  0  0
 2  0      0 1597828   2168 908432    0    0     0    28 5334  379 97  3  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1597828   2168 908448    0    0     0    44 5287  362 98  2  0  0  0
 2  0      0 1597576   2168 908456    0    0     0     4 5145  363 99  2  0  0  0
 2  0      0 1597576   2168 908456    0    0     0    24 5569  367 97  2  0  0  0
 2  0      0 1597576   2168 908472    0    0     0    16 5490  349 97  3  0  0  0
 2  0      0 1597572   2168 908480    0    0     0   112 5609  383 96  5  0  0  0
 2  0      0 1597320   2168 908488    0    0     0   560 5694  418 97  3  0  1  0
 2  0      0 1596816   2168 908508    0    0     0  1420 5099  392 97  2  0  1  0
 2  0      0 1595808   2168 908508    0    0     0   280 5624  363 95  5  0  0  0
 2  0      0 1589004   2168 908520    0    0     0    12 5841  368 93  6  0  0  0
 2  0      0 1588752   2168 908532    0    0     0    12 5508  403 98  2  0  0  0
 2  0      0 1588752   2168 908552    0    0     0    24 5537  353 98  3  0  0  0
 2  0      0 1588752   2168 908552    0    0     0    16 5647  379 97  3  0  0  0
 2  0      0 1588752   2168 908576    0    0     0    32 5699  389 98  2  0  0  0
 2  0      0 1588752   2168 908588    0    0     0     4 5324  365 100  1  0  0  0
 2  0      0 1588500   2168 908588    0    0     0   120 5028  364 97  3  0  0  0
 2  0      0 1587996   2168 908600    0    0     0   580 5571  389 99  1  0  1  0
 2  0      0 1586484   2168 908624    0    0     0  1388 5121  353 97  2  0  1  0
 2  0      0 1585980   2168 908624    0    0     0   300 5396  391 96  4  0  0  0
 2  0      0 1585980   2168 908648    0    0     0   368 5836  366 98  2  0  0  0
 2  0      0 1583460   2168 908648    0    0     0     8 5807  367 96  4  0  0  0
 2  0      0 1583460   2168 908664    0    0     0    44 4933  374 97  2  1  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1576656   2168 908676    0    0     0    12 5531  356 98  3  0  0  0
 2  0      0 1576656   2168 908684    0    0     0     0 5312  361 97  3  0  0  0
 2  0      0 1576656   2168 908684    0    0     0   296 5506  499 96  4  0  0  0
 2  0      0 1566072   2168 908704    0    0     0   140 5299  843 95  5  0  0  0
 2  0      0 1566072   2168 908724    0    0     0   612 5426  386 96  4  0  1  0
 2  0      0 1559016   2168 908736    0    0     0  1120 5428  401 96  3  0  1  0
 2  0      0 1559016   2168 908748    0    0     0   664 5694  387 96  4  0  1  0
 2  0      0 1559016   2168 908748    0    0     0     0 5728  359 98  2  0  0  0
 2  0      0 1559016   2168 908756    0    0     0    12 5346  382 98  2  0  0  0
 2  0      0 1559016   2168 908776    0    0     0    44 5371  376 97  3  0  0  0
 2  0      0 1559016   2168 908784    0    0     0    12 5167  353 94  6  0  0  0
 2  0      0 1559016   2168 908784    0    0     0     8 5281  365 96  4  0  0  0
 2  0      0 1559016   2168 908796    0    0     0    20 5300  378 97  3  0  0  0
 2  0      0 1558764   2168 908808    0    0     0   116 5432  508 98  2  0  0  0
 2  0      0 1558764   2168 908832    0    0     0   568 5470  370 94  5  0  1  0
 2  0      0 1558008   2168 908840    0    0     0   856 5409  375 97  2  0  1  0
 2  0      0 1557504   2168 908852    0    0     0   836 5717  373 97  4  0  0  0
 2  0      0 1557504   2168 908856    0    0     0    16 5678  361 97  3  0  0  0
 2  0      0 1557504   2168 908864    0    0     0    12 5223  354 95  5  1  0  0
 2  0      0 1557504   2168 908884    0    0     0    16 5089  376 98  2  0  0  0
 2  0      0 1557504   2168 908884    0    0     0    16 4953  376 96  3  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1557504   2168 908916    0    0     0    36 5657  349 98  3  0  0  0
 2  0      0 1557504   2168 908916    0    0     0     0 5474  357 96  4  0  0  0
 2  0      0 1557252   2168 908936    0    0     0  1848 5175  621 98  2  0  1  0
 2  0      0 1557252   2168 908936    0    0     0   472 5545  376 94  6  0  1  0
 2  0      0 1552976   2168 908956    0    0     0   848 5626  382 97  3  0  1  0
 2  0      0 1552220   2168 908956    0    0     0   852 5639  386 95  5  0  0  0
