Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-36-198.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

17:24:23     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:24     all   75.76    0.00    0.51   18.18    0.00    3.03    0.00    0.00    0.00    2.53
17:24:25     all   92.35    0.00    0.00    7.14    0.00    0.51    0.00    0.00    0.00    0.00
17:24:26     all   87.44    0.00    3.52    8.04    0.00    1.01    0.00    0.00    0.00    0.00
17:24:27     all   89.55    0.00    4.98    4.48    0.00    0.00    0.00    0.00    0.00    1.00
17:24:28     all   84.73    0.00    7.39    5.91    0.00    1.48    0.00    0.00    0.00    0.49
17:24:29     all   83.51    0.00    4.64    9.79    0.00    1.55    0.00    0.00    0.00    0.52
17:24:30     all   92.20    0.00    1.46    4.88    0.00    1.46    0.00    0.00    0.00    0.00
17:24:31     all   92.08    0.00    1.49    5.45    0.00    0.99    0.00    0.00    0.00    0.00
17:24:32     all   84.54    0.00    2.58    9.79    0.00    2.58    0.00    0.00    0.00    0.52
17:24:33     all   93.97    0.00    0.50    4.02    0.00    1.51    0.00    0.00    0.00    0.00
17:24:34     all   90.40    0.00    1.01    7.58    0.00    1.01    0.00    0.00    0.00    0.00
17:24:35     all   89.29    0.00    1.53    8.67    0.00    0.00    0.00    0.00    0.00    0.51
17:24:36     all   91.09    0.00    2.97    4.46    0.00    0.99    0.00    0.00    0.00    0.50
17:24:37     all   89.85    0.00    2.03    7.61    0.00    0.51    0.00    0.00    0.00    0.00
17:24:38     all   86.22    0.00    3.06    8.16    0.00    2.55    0.00    0.00    0.00    0.00
17:24:39     all   92.46    0.00    2.51    4.02    0.00    1.01    0.00    0.00    0.00    0.00
17:24:40     all   88.44    0.00    0.50    8.54    0.00    2.51    0.00    0.00    0.00    0.00
17:24:41     all   88.44    0.00    1.01    8.04    0.00    2.51    0.00    0.00    0.00    0.00
