procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 12050248   2168 1739532    0    0    28  3875 1620  470 50  3 42  4  0
 2  0      0 12050248   2168 1739548    0    0     0  3940 4277 1849 76  4  2 19  0
 2  0      0 12050024   2168 1739560    0    0     0  1736 3834  665 92  1  1  7  0
 2  0      0 12048516   2168 1740360    0    0     0  3136 4296  719 87  5  0  8  0
 2  0      0 12099672   2168 1753908    0    0     0 13784 5509 1180 90  5  0  4  0
 1  1      0 12098916   2168 1753660    0    0     0 21052 6619 1908 84  9  0  6  0
 2  0      0 12081528   2168 1742988    0    0     0 19212 5855 1141 84  6  1  9  0
 2  0      0 12081276   2168 1743004    0    0     0  1220 3653  579 92  3  0  5  0
 2  0      0 12043728   2168 1743012    0    0     0  1260 4148  584 92  2  0  5  0
 2  0      0 12042468   2168 1743024    0    0     0  1800 5115  780 85  5  1  9  0
 2  0      0 12041964   2168 1743032    0    0     0   944 3176  544 94  2  0  4  0
 2  0      0 12040452   2168 1743044    0    0     0  1796 4399  716 91  2  0  8  0
 2  0      0 12038940   2168 1743056    0    0     0  2328 4936  752 89  2  1  9  0
 2  0      0 12021804   2168 1743068    0    0     0  2532 2982  540 91  4  0  5  0
 2  0      0 11989800   2168 1743080    0    0     0  1596 4524  699 90  3  0  8  0
 2  0      0 11988540   2168 1743096    0    0     0  7804 4733  918 87  6  0  8  0
 2  0      0 11988036   2168 1743108    0    0     0   912 2996  521 92  4  0  5  0
 2  0      0 11987028   2168 1743120    0    0     0  1684 4761  749 89  3  0  8  0
 1  1      0 11985768   2168 1743132    0    0     0  1788 4987  721 89  3  0  9  0
 1  1      0 11985012   2168 1743144    0    0     0   964 2920  541 94  2  0  4  0
 2  0      0 11981484   2168 1743156    0    0     0  1656 4652  750 91  2  0  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 11980224   2168 1743168    0    0     0  1900 4124  719 88  4  0  8  0
 1  1      0 11977700   2168 1743176    0    0     0  1416 3083  556 94  1  0  5  0
 2  0      0 11973948   2168 1743188    0    0     0  3536 4690  760 85  6  1  8  0
 2  0      0 11973192   2168 1743200    0    0     0  1752 4667  755 89  3  0  8  0
 2  0      0 11969160   2168 1743208    0    0     0   824 2798  495 92  4  0  4  0
 2  0      0 11960844   2168 1743220    0    0     0  1676 4687  746 87  5  0  8  0
 2  0      0 11960340   2168 1743236    0    0     0  1592 4567  729 90  3  0  8  0
 2  0      0 11959836   2168 1743248    0    0     0  1004 3247  550 92  3  1  5  0
 2  0      0 11958828   2168 1743260    0    0     0  1720 4624  774 87  5  0  9  0
 2  0      0 11957820   2168 1743272    0    0     0  1672 4670  732 89  3  0  8  0
 2  0      0 11956812   2168 1743284    0    0     0  1164 2898  518 94  2  0  4  0
 2  0      0 11955300   2168 1743292    0    0     0  2072 4453  747 86  5  1  9  0
 2  0      0 11934460   2168 1743308    0    0     0  3224 4306  688 89  4  0  8  0
 2  0      0 11933956   2168 1743308    0    0     0   984 2988  506 92  4  0  4  0
 2  0      0 11932696   2168 1743324    0    0     0  1884 4883  753 86  5  0  9  0
 2  0      0 11931688   2168 1743340    0    0     0  1812 4667  766 87  4  0  9  0
 1  1      0 11930680   2168 1743348    0    0     0  1168 3008  669 92  3  1  5  0
 2  0      0 11929672   2168 1743360    0    0     0  1696 4584  833 87  5  1  8  0
 1  1      0 11928412   2168 1743372    0    0     0  1752 4629  742 88  4  0  9  0
 3  0      0 11927908   2168 1743380    0    0     0   944 3037  526 95  1  0  5  0
 2  0      0 11902388   2168 1743396    0    0     0 12496 3748  690 88  5  0  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 11856840   2168 1743400    0    0     0  1604 5248  627 90  6  0  5  0
 2  0      0 11825780   2168 1743424    0    0     0  2232 2305  446 95  2  0  3  0
 2  0      0 11811856   2168 1743432    0    0     0  1636 4428  748 87  5  0  8  0
 2  0      0 11788356   2168 1743448    0    0     0  1420 4183  659 88  5  0  7  0
 2  0      0 11756196   2168 1743456    0    0     0   928 3134  557 91  4  0  4  0
 2  0      0 11759972   2168 1748724    0    0     0 22248 4891 1211 87  5  1  6  0
 2  0      0 11754228   2168 1748404    0    0     0 34132 5045 1605 88  7  1  5  0
