procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 5852152   2168 1368836    0    0    25  1060 1953  646  6  1 88  5  0
 0  0      0 5852152   2168 1368800    0    0     0  7088 3200 4874  5  3 91  1  0
 0  0      0 5852152   2168 1368800    0    0     0    76 4374 6934  6  0 94  0  0
 0  0      0 5852152   2168 1368800    0    0     0    28 4267 6721  8  1 91  1  0
 0  0      0 5852152   2168 1368800    0    0     0   248 4308 6699  7  2 92  0  0
 0  0      0 5852152   2168 1368800    0    0     0   260 4288 6735  9  1 89  0  0
 0  0      0 5850388   2168 1368800    0    0     0  1920 3981 6412 10  3 86  2  0
 0  0      0 5850388   2168 1368800    0    0     0    44 4216 6648  9  0 91  0  0
 0  0      0 5850388   2168 1368800    0    0     0    24 4198 6659  7  1 91  0  0
 0  0      0 5850388   2168 1368800    0    0     0   204 4193 6758  3  2 96  0  0
 2  0      0 5850388   2168 1368800    0    0     0    40 4474 7203  6  2 91  1  0
 0  0      0 5850388   2168 1368800    0    0     0    20 4277 6830  7  1 93  0  0
 0  0      0 5850388   2168 1368800    0    0     0    36 4486 7178  9  1 89  0  0
 0  0      0 5850388   2168 1368800    0    0     0     8 4420 7074  7  1 92  0  0
 0  0      0 5850388   2168 1368800    0    0     0   240 4172 6590  8  2 91  0  0
 1  0      0 5850136   2168 1368820    0    0     0   264 4877 8013 14  1 84  1  0
 0  0      0 5848120   2168 1368820    0    0     0  1900 4113 6604  6  1 92  1  0
 0  0      0 5848120   2168 1368820    0    0     0    28 4107 6618  8  1 92  0  0
 1  0      0 5848120   2168 1368820    0    0     0    32 4357 6986  7  1 91  0  0
 2  0      0 5848120   2168 1368820    0    0     0    52 4517 7235  6  2 91  1  0
 0  0      0 5848120   2168 1368820    0    0     0    24 4696 7526  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5848120   2168 1368820    0    0     0    36 4279 6818  5  1 94  1  0
 3  0      0 5848120   2168 1368820    0    0     0    16 4171 6639  4  1 95  0  0
 0  0      0 5847868   2168 1368820    0    0     0    16 4507 7084 11  1 89  0  0
 1  0      0 5847616   2168 1368820    0    0     0   268 4061 6461  3  1 95  1  0
 1  0      0 5847364   2168 1368820    0    0     0   268 4704 7593  7  1 91  1  0
 3  0      0 5845600   2168 1368820    0    0     0  1908 4426 7059 11  2 86  1  0
 0  0      0 5845600   2168 1368820    0    0     0   196 3938 6307  5  1 94  1  0
 0  0      0 5845600   2168 1368824    0    0     0    16 4470 7191  7  1 92  0  0
 0  0      0 5845600   2168 1368824    0    0     0    12 4524 7161  8  1 91  0  0
 0  0      0 5845600   2168 1368824    0    0     0    48 4416 7080  9  2 89  1  0
 1  0      0 5845600   2168 1368824    0    0     0    16 4221 6779  3  2 96  0  0
 0  0      0 5845600   2168 1368824    0    0     0    24 4429 7174  6  2 91  0  0
 0  0      0 5845600   2168 1368824    0    0     0    24 4477 7107  7  4 89  0  0
 0  0      0 5845096   2168 1368824    0    0     0   236 4511 7227  9  1 90  0  0
 0  0      0 5845096   2168 1368824    0    0     0   248 4810 7646  9  1 89  1  0
 0  0      0 5842828   2168 1368828    0    0     0  1936 4631 7426  4  0 95  2  0
 0  0      0 5842828   2168 1368832    0    0     0    48 4571 7273  7  3 90  0  0
 0  0      0 5842828   2168 1368832    0    0     0     8 4129 6582  8  1 91  0  0
 0  0      0 5842828   2168 1368832    0    0     0    24 4557 7345  8  1 90  0  0
 0  0      0 5842828   2168 1368832    0    0     0   156 4645 7472  8  2 90  0  0
 0  0      0 5842828   2168 1368836    0    0     0    20 4509 7143 11  1 87  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5842828   2168 1368840    0    0     0    52 4592 7305  5  2 93  0  0
 0  0      0 5842828   2168 1368840    0    0     0    16 4657 7345  9  1 91  0  0
 0  0      0 5842576   2168 1368844    0    0     0   236 4713 7457  4  2 94  1  0
 0  0      0 5842324   2168 1368844    0    0     0   256 4683 7461  5  1 93  1  0
 0  0      0 5840308   2168 1368844    0    0     0  1988 5056 8056  8  0 90  2  0
 0  0      0 5840308   2168 1368844    0    0     0   192 4830 7723  7  2 91  1  0
 0  0      0 5840308   2168 1368844    0    0     0    32 4089 6403 10  2 88  0  0
 0  0      0 5840308   2168 1368844    0    0     0    28 4448 7064  9  1 89  0  0
 0  0      0 5840308   2168 1368844    0    0     0    32 4720 7449  5  1 93  1  0
 0  0      0 5840308   2168 1368844    0    0     0    28 4506 7181  3  1 97  0  0
 3  0      0 5840308   2168 1368844    0    0     0    16 4534 7166 11  1 87  0  0
 0  0      0 5806724   2168 1368844    0    0     0     8 4407 7013 11  1 89  0  0
 0  0      0 5806724   2168 1368844    0    0     0   264 4110 6622  5  2 93  1  0
 0  0      0 5806472   2168 1368848    0    0     0   244 5282 8700  8  4 87  0  0
 0  0      0 5804456   2168 1368848    0    0     0  1908 4313 6805  8  1 90  1  0
 0  0      0 5804456   2168 1368848    0    0     0    44 4205 6603  4  3 92  1  0
 3  0      0 5804456   2168 1368848    0    0     0    20 4763 7698  7  1 92  0  0
 0  0      0 5804456   2168 1368848    0    0     0    16 4480 7081  6  2 93  0  0
 0  0      0 5804456   2168 1368848    0    0     0    48 4597 7233  6  1 93  1  0
 3  0      0 5804232   2168 1368848    0    0     0    48 4478 7274 10  4 86  0  0
 0  0      0 5804232   2168 1368848    0    0     0     8 4476 7139  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5804232   2168 1368848    0    0     0   408 6030 8907 10  3 85  2  0
 0  0      0 5804232   2168 1368848    0    0     0   244 4532 7171 10  0 91  0  0
 0  0      0 5804232   2168 1368848    0    0     0   252 4686 7439  9  1 90  1  0
 0  0      0 5804232   2168 1368848    0    0     0  1932 4408 7105 11  2 86  2  0
 0  0      0 5804232   2168 1368848    0    0     0    40 4186 6681  7  2 91  0  0
 0  0      0 5804232   2168 1368852    0    0     0    16 4106 6483  4  1 94  1  0
 0  0      0 5804232   2168 1368852    0    0     0    24 4746 7500  9  2 89  0  0
 0  0      0 5804232   2168 1368852    0    0     0   240 4426 7101  6  1 92  1  0
 0  0      0 5804232   2168 1368852    0    0     0    16 4665 7406 11  0 89  0  0
 0  0      0 5804232   2168 1368852    0    0     0    52 5007 7861  7  2 91  0  0
 0  0      0 5804232   2168 1368852    0    0     0     8 4766 7553  7  2 91  1  0
 0  0      0 5804232   2168 1368852    0    0     0   244 3963 6253 11  1 88  0  0
 0  0      0 5804232   2168 1368852    0    0     0   264 4788 7687  9  2 88  0  0
