Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-79-52.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

14:53:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:53:03     all   52.02    0.00    9.60   11.62    0.00    1.01    0.00    0.00    0.00   25.76
14:53:04     all   10.88    0.00    0.00    7.77    0.00    0.00    0.00    0.00    0.00   81.35
14:53:05     all   23.79    0.00    2.91    8.74    0.00    0.00    0.00    0.00    0.00   64.56
14:53:06     all   35.78    0.00    5.39    7.84    0.00    0.00    0.00    0.00    0.00   50.98
14:53:07     all   48.00    0.00   12.00   13.00    0.00    0.00    0.00    0.00    0.00   27.00
14:53:08     all   35.75    0.00    8.70    8.70    0.00    0.48    0.00    0.00    0.00   46.38
14:53:09     all   18.56    0.00    1.03    7.73    0.00    0.00    0.00    0.00    0.00   72.68
14:53:10     all   50.52    0.00    5.21   12.50    0.00    1.04    0.00    0.00    0.00   30.73
14:53:11     all   31.28    0.00    3.08   10.26    0.00    0.51    0.00    0.00    0.00   54.87
14:53:12     all    9.19    0.00    1.08    4.32    0.00    0.00    0.00    0.00    0.00   85.41
14:53:13     all   16.67    0.00    3.43    6.37    0.00    0.49    0.00    0.00    0.00   73.04
14:53:14     all   49.01    0.00    5.45   10.40    0.00    0.50    0.00    0.00    0.00   34.65
14:53:15     all   47.55    0.00   11.27    9.80    0.00    0.00    0.00    0.00    0.00   31.37
14:53:16     all   19.31    0.00    1.98    7.92    0.00    0.00    0.00    0.00    0.00   70.79
14:53:17     all   30.69    0.00    4.46    8.91    0.00    0.00    0.00    0.00    0.00   55.94
14:53:18     all   44.33    0.00   13.79    9.36    0.00    0.49    0.00    0.00    0.00   32.02
14:53:19     all   32.00    0.00    5.00   11.00    0.00    0.00    0.00    0.00    0.00   52.00
14:53:20     all   26.67    0.00    5.64    9.74    0.00    1.03    0.00    0.00    0.00   56.92
14:53:21     all   47.69    0.00    7.18    9.74    0.00    0.51    0.00    0.00    0.00   34.87
14:53:22     all   37.56    0.00    3.05   11.17    0.00    0.51    0.00    0.00    0.00   47.72
14:53:23     all   21.61    0.00    3.52    8.04    0.00    0.00    0.00    0.00    0.00   66.83
14:53:24     all   17.95    0.00    1.03    8.21    0.00    0.51    0.00    0.00    0.00   72.31
14:53:25     all   48.47    0.00    7.65   10.71    0.00    1.02    0.00    0.00    0.00   32.14
14:53:26     all   50.00    0.00   12.00   11.50    0.00    0.50    0.00    0.00    0.00   26.00
14:53:27     all   26.40    0.00    6.60    7.61    0.00    0.51    0.00    0.00    0.00   58.88
14:53:28     all   36.18    0.00    9.55   11.06    0.00    0.50    0.00    0.00    0.00   42.71
14:53:29     all   55.98    0.00    8.61   12.44    0.00    1.44    0.00    0.00    0.00   21.53
14:53:30     all   32.34    0.00    8.96    7.96    0.00    0.00    0.00    0.00    0.00   50.75
14:53:31     all   16.83    0.00    2.48    7.43    0.00    0.00    0.00    0.00    0.00   73.27
14:53:32     all   49.00    0.00    4.50   11.00    0.00    1.00    0.00    0.00    0.00   34.50
14:53:33     all   43.65    0.00    3.05    8.12    0.00    0.00    0.00    0.00    0.00   45.18
14:53:34     all   57.14    0.00    5.42   10.84    0.00    0.00    0.00    0.00    0.00   26.60
14:53:35     all   37.81    0.00    4.48   11.94    0.00    1.00    0.00    0.00    0.00   44.78
14:53:36     all   12.50    0.00    1.04   10.42    0.00    0.00    0.00    0.00    0.00   76.04
14:53:37     all   23.62    0.00    3.52   14.07    0.00    0.00    0.00    0.00    0.00   58.79
14:53:38     all   17.99    0.00    0.53   11.11    0.00    0.53    0.00    0.00    0.00   69.84
14:53:39     all   16.13    0.00    1.61   12.37    0.00    1.08    0.00    0.00    0.00   68.82
14:53:40     all   24.63    0.00    4.43   11.82    0.00    0.49    0.00    0.00    0.00   58.62
14:53:41     all   38.61    0.00    3.96    8.42    0.00    0.00    0.00    0.00    0.00   49.01
14:53:42     all   37.93    0.00    2.46   12.32    0.00    1.97    0.00    0.00    0.00   45.32
14:53:43     all   49.26    0.00    9.85   11.33    0.00    0.00    0.00    0.00    0.00   29.56
14:53:44     all   56.06    0.00    4.04   11.11    0.00    0.00    0.00    0.00    0.00   28.79
14:53:45     all   13.99    0.00    3.63    7.77    0.00    0.00    0.00    0.00    0.00   74.61
