procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5387176   2168 1608592    0    0    19  1421  662  333  7  2 84  7  0
 0  0      0 5387176   2168 1608688    0    0     0  2188 6173 10738  7  3 79 10  0
 0  0      0 5387176   2168 1608688    0    0     0  1096 4678 7225 12  2 82  4  0
 0  0      0 5387176   2168 1608688    0    0     0  1408 5845 8932 17  2 77  5  0
 0  0      0 5387176   2168 1608688    0    0     0  1192 4205 6946  9  1 87  3  0
 2  0      0 5387176   2168 1608688    0    0     0  2724 5555 8585 14  3 77  6  0
 0  0      0 5387176   2168 1608688    0    0     0  1872 5146 7874 14  3 78  5  0
 3  0      0 5387176   2168 1608688    0    0     0   800 4662 7274 15  1 81  3  0
 1  0      0 5387176   2168 1608688    0    0     0  1480 6983 11222 21  3 72  4  0
 0  0      0 5387176   2168 1608688    0    0     0  1208 5773 9298 12  2 82  4  0
 0  0      0 5387176   2168 1608688    0    0     0   976 4331 7041  9  0 87  4  0
 3  0      0 5387176   2168 1608688    0    0     0  1600 7483 11945 16  4 75  5  0
 0  0      0 5387176   2168 1608688    0    0     0  1104 5425 8840 16  2 78  4  0
 0  0      0 5387176   2168 1608688    0    0     0  1180 4715 7637 14  2 80  4  0
 0  0      0 5387180   2168 1608688    0    0     0  1768 6639 10178 22  3 69  5  0
 0  1      0 5384660   2168 1608692    0    0     0  9784 4673 7590  9  2 84  5  0
 0  1      0 5382388   2168 1608692    0    0     0  1996 5718 8948 13  4 79  5  0
 0  0      0 5381380   2168 1608692    0    0     0  1540 6333 9822 15  2 77  6  0
 0  0      0 5380624   2168 1608692    0    0     0   964 4557 7542  7  1 89  3  0
 2  0      0 5379616   2168 1608692    0    0     0  2212 8920 14413 18  3 68 11  0
 1  1      0 5378608   2168 1608692    0    0     0  1352 4623 6820 13  2 79  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5378104   2168 1608692    0    0     0  1020 4490 7289  9  0 87  4  0
 3  0      0 5376844   2168 1608692    0    0     0  1732 7643 12187 21  1 72  7  0
 0  0      0 5375836   2168 1608692    0    0     0  1308 5668 9229 13  3 80  4  0
 0  1      0 5374576   2168 1608692    0    0     0  1604 5630 9108 13  1 81  5  0
 0  0      0 5370292   2168 1608692    0    0     0  2812 7117 11344 23  4 67  5  0
 0  0      0 5368780   2168 1608692    0    0     0  1432 4968 8027 14  1 82  3  0
 0  0      0 5367772   2168 1608692    0    0     0  1392 6830 11043 13  3 79  5  0
 0  0      0 5366764   2168 1608696    0    0     0  1404 6730 10952 18  1 77  5  0
 0  0      0 5366260   2168 1608696    0    0     0   932 5032 8384 13  2 81  3  0
 2  1      0 5365252   2168 1608696    0    0     0  1556 7341 11985 15  2 78  5  0
 0  0      0 5364496   2168 1608696    0    0     0  1272 5948 9577 16  4 75  4  0
 0  0      0 5363488   2168 1608696    0    0     0  1068 5644 9211 11  3 83  4  0
 2  0      0 5362480   2168 1608696    0    0     0  1808 7191 11460 23  1 70  5  0
 0  0      0 5361472   2168 1608696    0    0     0  1280 4696 7504 11  3 82  5  0
 0  0      0 5358952   2168 1608700    0    0     0  2404 5231 8409 16  3 77  4  0
 3  1      0 5358196   2168 1608700    0    0     0  2148 7740 12394 17  4 74  5  0
 0  0      0 5357692   2168 1608700    0    0     0  1032 4704 7517  6  2 88  4  0
 1  0      0 5382136   2168 1618440    0    0     0 28388 5348 4439 40  9 41 10  0
 0  0      0 5394236   2168 1610540    0    0     0  8720 6914 10231 23  4 66  7  0
 0  0      0 5394236   2168 1610540    0    0     0   908 4557 7384 11  1 85  3  0
 0  0      0 5394236   2168 1610544    0    0     0  1516 5969 9173 16  2 76  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5394236   2168 1610548    0    0     0  1316 6556 10560 13  2 80  5  0
 0  0      0 5394236   2168 1610548    0    0     0  1308 4959 8014 16  0 81  3  0
 0  0      0 5394236   2168 1610552    0    0     0  1960 7913 12597 21  5 69  5  0
 0  1      0 5394236   2168 1610552    0    0     0  2408 5130 8198 15  1 79  4  0
 3  0      0 5394240   2168 1610552    0    0     0  2204 6833 10993  8  3 84  5  0
 0  0      0 5394240   2168 1610552    0    0     0  1644 7331 11680 18  2 75  6  0
 0  0      0 5394240   2168 1610552    0    0     0  1124 5045 8164  8  3 85  4  0
 0  0      0 5394240   2168 1610552    0    0     0  1752 7777 12352 18  5 71  5  0
 0  0      0 5394240   2168 1610552    0    0     0  1252 6308 10355 19  1 75  4  0
 0  0      0 5394240   2168 1610552    0    0     0  1396 6298 10102 14  3 79  5  0
 0  0      0 5394240   2168 1610552    0    0     0  1688 7003 10870 17  3 74  6  0
 0  0      0 5394240   2168 1610552    0    0     0  1004 4255 6984  6  1 89  4  0
 0  1      0 5394240   2168 1610552    0    0     0  1852 7044 11210 14  3 79  5  0
