procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 5429348   2168 1543064    0    0    21  1346  269 1615  7  2 85  6  0
 0  0      0 5429100   2168 1543020    0    0     0  1588 10149 15682  8  2 78 12  0
 0  0      0 5429100   2168 1543020    0    0     0  2328 12859 20432 13  5 63 18  0
 0  0      0 5429100   2168 1543020    0    0     0  2708 13446 21400 16  3 61 19  0
 3  1      0 5428848   2168 1543020    0    0     0  2768 13768 21884 14  5 61 20  0
 0  0      0 5427084   2168 1543020    0    0     0  4492 12922 19818  7  5 63 24  0
 0  0      0 5427084   2168 1543020    0    0     0  2140 11117 17445  6  4 71 19  0
 0  0      0 5426832   2168 1543020    0    0     0  2796 15349 24029 20  7 52 21  0
 1  0      0 5426580   2168 1543020    0    0     0  1848 10528 16876  9  2 74 15  0
 0  0      0 5426324   2168 1543020    0    0     0  2800 15318 23461 18  5 57 21  0
 0  1      0 5426324   2168 1543020    0    0     0  2128 12097 19327 14  3 66 17  0
 0  1      0 5426072   2168 1543020    0    0     0  2932 15884 24617 16  7 55 23  0
 0  0      0 5425820   2168 1543020    0    0     0  2436 13294 21091 10  3 67 20  0
 1  1      0 5425316   2168 1543020    0    0     0  2652 13308 20959 19  3 60 18  0
 3  0      0 5425064   2168 1543020    0    0     0  2900 14401 22534 14  7 58 21  0
 2  1      0 5422544   2168 1543024    0    0     0 11544 11855 18864 10  6 65 18  0
 1  1      0 5422040   2168 1543024    0    0     0  2988 15345 23707 14  8 54 24  0
 4  1      0 5421536   2168 1543024    0    0     0  2060 11461 18598 13  3 67 17  0
 3  0      0 5421032   2168 1543024    0    0     0  2936 15751 24204 19  5 54 22  0
 0  1      0 5421032   2168 1543024    0    0     0  2232 12608 20210 11  5 66 19  0
 0  0      0 5420528   2168 1543024    0    0     0  2928 15606 24428 14  6 57 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5420276   2168 1543024    0    0     0  2424 13108 21147 13  4 63 20  0
 2  1      0 5419772   2168 1543024    0    0     0  2544 13857 21795 12  5 63 21  0
 0  1      0 5419268   2168 1543024    0    0     0  2972 13790 21694 10  5 63 21  0
 0  0      0 5418512   2168 1543024    0    0     0  2336 12537 19743 12  4 67 17  0
 0  1      0 5415992   2168 1543024    0    0     0  4732 15004 23080 18  6 53 24  0
 3  0      0 5415992   2168 1543024    0    0     0  1952 11356 18192 13  3 68 16  0
 1  1      0 5415488   2168 1543024    0    0     0  2832 15494 24183 15  7 56 21  0
 0  1      0 5414984   2168 1543028    0    0     0  2272 12758 20111 18  5 60 17  0
 0  1      0 5414732   2168 1543028    0    0     0  2512 13697 21575 16  4 61 20  0
 0  1      0 5414480   2168 1543028    0    0     0  2716 14303 22289 13  5 60 22  0
 0  0      0 5413976   2168 1543028    0    0     0  2120 12040 19031 10  4 69 17  0
 0  0      0 5413472   2168 1543028    0    0     0  2920 15463 23933 14  6 58 23  0
 0  0      0 5412968   2168 1543028    0    0     0  2052 10607 17025 10  4 72 15  0
 0  1      0 5412464   2168 1543032    0    0     0  2508 12853 19232 20  4 59 17  0
 0  0      0 5412464   2168 1543032    0    0     0  3836 11358 17833  8  3 72 17  0
 0  0      0 5412464   2168 1543032    0    0     0  2576 14149 22392 11  4 63 21  0
 0  0      0 5412464   2168 1543032    0    0     0  2732 14461 22755 15  4 60 22  0
 0  0      0 5412464   2168 1543032    0    0     0  2040 11651 18397 12  4 68 16  0
 0  0      0 5412464   2168 1543032    0    0     0  3056 16070 25113 16  5 55 24  0
 3  1      0 5412464   2168 1543032    0    0     0  2008 11662 18510 11  4 69 16  0
 0  0      0 5412464   2168 1543036    0    0     0  2600 14130 21424 13  6 60 21  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5412464   2168 1543040    0    0     0  2520 13553 21235 11  5 64 21  0
 0  1      0 5412464   2168 1543044    0    0     0  2724 13315 20734 15  5 61 19  0
 0  1      0 5412464   2168 1543044    0    0     0  3264 15879 24782 18  8 51 23  0
 0  1      0 5412464   2168 1543044    0    0     0  3636 10589 17165 10  2 72 16  0
 0  0      0 5412464   2168 1543044    0    0     0  3044 15378 24304 12  6 57 24  0
 0  0      0 5412464   2168 1543044    0    0     0  2332 12511 20002 10  6 65 19  0
 0  1      0 5412464   2168 1543044    0    0     0  2392 13397 21139 12  2 66 20  0
 0  1      0 5412464   2168 1543044    0    0     0  2932 16192 24931 20  8 51 21  0
 0  0      0 5412464   2168 1543044    0    0     0  1940 11443 18653  7  3 73 17  0
 0  0      0 5412464   2168 1543044    0    0     0  2936 15488 24330 19  5 54 22  0
 2  0      0 5412464   2168 1543044    0    0     0  2320 13111 20684 12  6 64 18  0
 1  1      0 5412464   2168 1543044    0    0     0  2708 13531 21294 12  4 65 19  0
 0  1      0 5412464   2168 1543048    0    0     0  3092 14806 23218 10  4 60 25  0
 3  1      0 5412464   2168 1543048    0    0     0  3724 8312 12645 12  2 68 17  0
 0  0      0 5412464   2168 1543048    0    0     0  3064 16135 25336 11  5 58 25  0
 2  0      0 5412464   2168 1543048    0    0     0  2420 13529 21355 18  5 59 17  0
 2  1      0 5412464   2168 1543048    0    0     0  2472 13214 20347 12  4 63 21  0
 0  0      0 5412464   2168 1543048    0    0     0  2988 16222 25308 16  5 55 24  0
