procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 11296616   2168 1585064    0    0    34  3607 1548 1895 21  2 72  4  0
 2  0      0 11305312   2168 1594888    0    0     0 36900 5105 2918 81 10  3  6  0
 2  0      0 11185608   2168 1589808    0    0     0 34360 6526 2113 82 11  2  5  0
 2  0      0 11224476   2168 1584728    0    0     0 31344 3487 1670 77  5 12  6  0
 2  0      0 11209864   2168 1589628    0    0     0 28812 2005 2021 62  5 27  7  0
 2  0      0 11223720   2168 1591960    0    0     0 34804 5819 2071 84  9  1  6  0
 2  0      0 11183400   2168 1583400    0    0     0 41540 6052 1443 81 11  1  6  0
 1  0      0 11175336   2168 1583400    0    0     0 15716 1910 2468 55  3 40  3  0
 1  0      0 11131488   2168 1583400    0    0     0 16868 1994 1984 59  3 31  6  0
 3  0      0 11147404   2168 1593244    0    0     0 33040 2979 2216 80  5 10  6  0
 2  0      0 11126320   2168 1613856    0    0     0 31324 7170 1573 79 11  3  7  0
 2  0      0 11162588   2168 1601008    0    0     0 33664 2960 1466 91  4  1  4  0
 1  0      0 11252836   2168 1577884    0    0     0 18540 3276 2724 58  6 31  6  0
 2  0      0 11287672   2168 1590204    0    0     0 33760 2838 1539 80  7  8  6  0
 2  0      0 11274504   2168 1586328    0    0     0 42348 8982 2479 82 12  2  5  0
 1  0      0 11263472   2168 1582696    0    0     0 21640 2871 2242 63  5 28  5  0
 2  0      0 11247792   2168 1580376    0    0     0 16144 1638 1872 55  2 37  5  0
 3  0      0 11245356   2168 1591368    0    0     0 26492 1828 1434 66  5 23  7  0
 1  1      0 11239268   2168 1596984    0    0     0 24784 5219 1569 83 11  1  4  0
 1  0      0 11255404   2168 1599476    0    0     0 46240 7459 2292 78  9  6  8  0
 2  0      0 11348268   2168 1580620    0    0     0 16968 2933 1777 57  4 31  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 11357620   2168 1588456    0    0     0 30424 2404 1667 75  7 14  5  0
 2  0      0 11382424   2168 1588072    0    0     0 39732 6608 1649 86  7  1  6  0
 2  0      0 11371468   2168 1582120    0    0     0 30380 8056 2037 78 10  4  7  0
 2  0      0 11358988   2168 1585016    0    0     0 32940 1841 2040 60  4 33  3  0
 2  0      0 11367304   2168 1597884    0    0     0 26000 5325 2186 88  5  1  5  0
 2  0      0 11288172   2168 1603264    0    0     0 41332 6638 2192 83 10  2  5  0
 2  0      0 11316024   2168 1578704    0    0     0 16216 4634 1607 81  6  9  5  0
 2  0      0 11275936   2168 1578616    0    0     0 31444 2296 2295 61  4 29  6  0
 2  0      0 11248820   2168 1585820    0    0     0 22908 1446 1410 68  3 27  3  0
 1  1      0 11270496   2168 1591992    0    0     0 26940 6802 1878 82 12  1  5  0
 2  0      0 11236728   2168 1584828    0    0     0 43720 6225 1940 79 12  2  6  0
 2  0      0 11273268   2168 1572896    0    0     0 31932 3614 1581 85  5  8  3  0
 1  1      0 11232344   2168 1576448    0    0     0 21744 2344 2250 61  4 31  4  0
 2  0      0 11260820   2168 1596788    0    0     0 24468 5505 2226 87  7  1  5  0
 2  0      0 11317652   2168 1572168    0    0     0 48056 7569 2574 81  6  7  6  0
 1  0      0 11317772   2168 1572156    0    0     0 16060 1557 1696 58  3 35  4  0
 1  0      0 11361280   2168 1572156    0    0     0 16460 1655 1180 67  5 22  6  0
 1  1      0 11425540   2168 1581752    0    0     0 34732 4171 1422 78  8  7  6  0
 2  0      0 11345140   2168 1580864    0    0     0 47840 6596 2012 80 10  3  7  0
 1  0      0 11407400   2168 1569612    0    0     0 23968 3013 1986 70  5 22  4  0
 2  0      0 11411180   2168 1569616    0    0     0  9692 2963 1554 64  4 25  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 11426044   2168 1595704    0    0     0 34808 5748 1512 85  8  1  7  0
 3  0      0 11422988   2168 1573720    0    0     0 47752 6453 1969 80 11  2  6  0
 3  0      0 11436164   2168 1571568    0    0     0 18364 1898 1886 60  3 34  4  0
 2  0      0 11368556   2168 1569252    0    0     0 16416 1737 1827 65  4 28  4  0
 2  0      0 11388968   2168 1578808    0    0     0 29336 3286 2093 71  5 16  8  0
 2  0      0 11341740   2168 1575352    0    0     0 42320 5344 2038 83  8  3  5  0
 1  0      0 11304300   2168 1570880    0    0     0 42700 6481 2589 79  8  6  7  0
 2  0      0 11294724   2168 1575632    0    0     0 19464 2170 2048 70  2 25  3  0
 2  0      0 11311360   2168 1588560    0    0     0 26380 5955 2076 85  9  1  6  0
 2  0      0 11264240   2168 1584532    0    0     0 44276 8826 2486 81 10  2  6  0
 3  0      0 11282384   2168 1565452    0    0     0 34084 5230 2009 81  9  5  6  0
 2  0      0 11270476   2168 1571544    0    0     0 23556 1972 2142 64  6 24  6  0
 2  0      0 11285848   2168 1581404    0    0     0 20136 6236 1569 82 12  1  6  0
 1  1      0 11258632   2168 1575116    0    0     0 50856 8702 2120 80 12  2  6  0
 2  0      0 11264440   2168 1563976    0    0     0 19488 2048 2301 60  4 32  4  0
 1  0      0 11264448   2168 1563976    0    0     0 16476 2087 2167 57  4 35  5  0
 2  0      0 11281336   2168 1572340    0    0     0 30064 3092 1378 77 10  8  5  0
 2  0      0 11265204   2168 1571156    0    0     0 46284 8327 1920 81 12  2  5  0
 1  0      0 11285112   2168 1574472    0    0     0 22824 4120 1572 80  3 10  6  0
 2  0      0 11293212   2168 1562872    0    0     0 23856 2466 2896 59  3 34  5  0
 2  0      0 11308016   2168 1578416    0    0     0 30492 5145 1407 91  6  1  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 11243472   2168 1568928    0    0     0 46744 6774 1793 80 12  2  5  0
 1  0      0 11269720   2168 1564620    0    0     0 30820 2976 1338 85  3  8  4  0
 2  0      0 11195884   2168 1538344    0    0     0 13876 2714 2755 49  7 39  5  0
 2  0      0 11148004   2168 1538344    0    0     0    72  891  719 57  4 39  1  0
 2  0      0 11378812   2168 1544060    0    0     0 19404 2627 2140 56  6 34  5  0
 1  0      0 11604640   2168 1544932    0    0     0 32908 4676 1740 87  6  5  3  0
