Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-35-8.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

17:08:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:08:35     all   80.30    0.00    9.09    6.06    0.00    1.01    0.00    0.00    0.00    3.54
17:08:36     all   82.00    0.00   11.00    5.50    0.00    0.00    0.00    0.00    0.00    1.50
17:08:37     all   76.50    0.00    5.00    6.00    0.00    0.00    0.00    0.00    0.00   12.50
17:08:38     all   62.76    0.00    3.57    6.12    0.00    1.02    0.00    0.00    0.00   26.53
17:08:39     all   83.42    0.00    8.04    6.53    0.00    1.01    0.00    0.00    0.00    1.01
17:08:40     all   80.69    0.00   10.89    6.44    0.00    0.50    0.00    0.00    0.00    1.49
17:08:41     all   55.61    0.00    2.55    2.04    0.00    0.00    0.00    0.00    0.00   39.80
17:08:42     all   58.25    0.00    2.91    6.80    0.00    0.49    0.00    0.00    0.00   31.55
17:08:43     all   79.51    0.00    4.88    5.85    0.00    0.00    0.00    0.00    0.00    9.76
17:08:44     all   79.08    0.00   11.22    7.14    0.00    0.00    0.00    0.00    0.00    2.55
17:08:45     all   91.50    0.00    4.00    4.00    0.00    0.00    0.00    0.00    0.00    0.50
17:08:46     all   57.65    0.00    4.59    5.61    0.00    1.02    0.00    0.00    0.00   31.12
17:08:47     all   79.50    0.00    6.00    6.00    0.00    0.50    0.00    0.00    0.00    8.00
17:08:48     all   82.41    0.00   11.56    5.03    0.00    0.00    0.00    0.00    0.00    1.01
17:08:49     all   63.00    0.00    4.50    5.00    0.00    0.00    0.00    0.00    0.00   27.50
17:08:50     all   54.95    0.00    2.48    4.95    0.00    0.00    0.00    0.00    0.00   37.62
17:08:51     all   65.99    0.00    3.05    6.09    0.00    1.52    0.00    0.00    0.00   23.35
17:08:52     all   82.76    0.00   11.33    4.93    0.00    0.00    0.00    0.00    0.00    0.99
17:08:53     all   78.06    0.00    9.18    7.65    0.00    0.00    0.00    0.00    0.00    5.10
17:08:54     all   56.92    0.00    3.59    8.21    0.00    0.00    0.00    0.00    0.00   31.28
17:08:55     all   74.37    0.00    6.53    5.03    0.00    0.00    0.00    0.00    0.00   14.07
17:08:56     all   87.19    0.00    6.40    5.91    0.00    0.00    0.00    0.00    0.00    0.49
