procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13940792   2168 1338608    0    0    53   534  781 1230  3  1 95  1  0
 2  0      0 13939784   2168 1338572    0    0     0  3760 11974 18183 20  5 59 15  0
 0  0      0 13938020   2168 1338572    0    0     0  3940 7721 11404 12  2 73 13  0
 0  0      0 13936256   2168 1338572    0    0     0  2940 11268 17641 11  2 74 14  0
 0  0      0 13934996   2168 1338572    0    0     0  2240 8977 14032 16  3 71 11  0
 0  0      0 13932980   2168 1338572    0    0     0  3076 10779 16538 12  4 71 14  0
 1  1      0 13931720   2168 1338572    0    0     0  2532 8160 11968 13  3 71 13  0
 0  0      0 13942312   2168 1338572    0    0     0  2940 7649 10293 16  1 67 16  0
 3  0      0 13942312   2168 1338572    0    0     0  2428 8074 12298 13  3 72 12  0
 0  0      0 13942312   2168 1338572    0    0     0  1724 6831 11087  7  2 84  7  0
 0  1      0 13942312   2168 1338572    0    0     0  2164 6940 10830 13  1 78  7  0
 0  0      0 13941808   2168 1338572    0    0     0  3124 11793 18541 14  4 68 14  0
 0  0      0 13940044   2168 1338572    0    0     0  3996 9762 15350 14  5 71 11  0
 0  0      0 13939288   2168 1338572    0    0     0  2320 9238 14639 11  5 74 10  0
 0  0      0 13936516   2168 1338576    0    0     0  2796 10535 16445 13  2 72 13  0
 0  1      0 13935256   2168 1338576    0    0     0  2412 9565 15060 17  5 69 10  0
 0  0      0 13933492   2168 1338576    0    0     0  2808 11034 17423 11  4 71 14  0
 2  0      0 13932484   2168 1338576    0    0     0  2068 8898 14221 14  3 75  9  0
 0  1      0 13930468   2168 1338576    0    0     0  3012 11031 17491 17  5 66 12  0
 3  1      0 13929460   2168 1338576    0    0     0  2176 8877 14126 14  2 76  9  0
 0  0      0 13926940   2168 1338576    0    0     0 10428 12412 18073 24  8 52 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13925428   2168 1338580    0    0     0  2320 8785 14029 11  2 77 10  0
 3  0      0 13919636   2168 1348104    0    0     0 27428 7697 7930 45 12 27 16  0
 0  1      0 13928456   2168 1336912    0    0     0 35340 7164 9193 35  6 46 13  0
 0  0      0 13927448   2168 1336916    0    0     0  2852 11226 17679  9  4 73 13  0
 2  1      0 13926692   2168 1336916    0    0     0  2248 8654 13760 11  5 76  9  0
 3  0      0 13925936   2168 1336916    0    0     0  2780 10515 16636 17  5 67 11  0
 0  0      0 13925180   2168 1336920    0    0     0  2524 9951 15800 16  4 70 11  0
 0  0      0 13923920   2168 1336920    0    0     0  2624 9667 14913 17  5 67 12  0
 0  1      0 13922912   2168 1336920    0    0     0  2784 10973 17256 18  8 63 12  0
 0  0      0 13921932   2168 1336920    0    0     0  2856 9745 15592 11  4 74 11  0
 0  0      0 13920924   2168 1336920    0    0     0  2876 10676 16739 18  3 68 12  0
 0  1      0 13917648   2168 1336920    0    0     0  3896 9502 15073 14  4 71 11  0
 0  0      0 13915632   2168 1336920    0    0     0  2660 10347 16312 14  3 72 12  0
 0  0      0 13914372   2168 1336920    0    0     0  2272 8901 14071 15  3 72  9  0
 3  1      0 13912608   2168 1336920    0    0     0  2820 10086 15838 12  2 75 11  0
 0  0      0 13911348   2168 1336920    0    0     0  2300 9111 14415 15  2 73 10  0
 1  1      0 13890936   2168 1336920    0    0     0  2792 8618 12204 30  3 55 13  0
 0  0      0 13889676   2168 1336920    0    0     0  1868 7114 11114 15  1 76  8  0
 2  0      0 13883144   2168 1336920    0    0     0  3012 8597 12014 18  3 65 15  0
 0  1      0 13882640   2168 1336920    0    0     0  2544 9229 14903 16  8 67  9  0
 3  0      0 13882136   2168 1336924    0    0     0  3280 11647 18431 16  3 66 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13880124   2168 1336928    0    0     0  3764 8192 13041 14  1 76 10  0
 0  0      0 13878108   2168 1336932    0    0     0  3268 12232 19165 14  4 68 15  0
 0  1      0 13877100   2168 1336932    0    0     0  5780 7160 11498 11  5 77  8  0
 2  1      0 13875340   2168 1336932    0    0     0  2828 10690 17064 18  6 65 12  0
 0  0      0 13874836   2168 1336932    0    0     0  2004 7292 11221 15  1 75 10  0
 0  0      0 13874332   2168 1336932    0    0     0  2068 6014 9005 17  3 71  9  0
 0  0      0 13874080   2168 1336932    0    0     0  1128 5000 8094  8  2 86  5  0
 0  0      0 13873324   2168 1336932    0    0     0  2136 8719 13908 19  3 70  8  0
 0  0      0 13872316   2168 1336932    0    0     0  2496 8463 13558 14  4 74  9  0
 0  0      0 13871560   2168 1336936    0    0     0  3124 10922 17085 17  6 65 12  0
 0  0      0 13869544   2168 1336936    0    0     0  3764 8223 12854 15  4 71 10  0
 0  1      0 13867528   2168 1336936    0    0     0  3004 11311 17618 17  5 66 12  0
 0  1      0 13866520   2168 1336940    0    0     0  2136 8370 13227 17  3 71 10  0
 0  0      0 13864756   2168 1336940    0    0     0  2912 11402 17909 15  4 68 13  0
 0  0      0 13863496   2168 1336940    0    0     0  2060 8698 13760 15  2 75  9  0
 0  0      0 13861480   2168 1336940    0    0     0  2984 11174 17474 22  3 62 12  0
 0  1      0 13860472   2168 1336940    0    0     0  2176 8938 14299 11  4 75 10  0
 0  1      0 13858708   2168 1336940    0    0     0  3040 11812 18540 14  3 69 14  0
 0  0      0 13857196   2168 1336940    0    0     0  2512 6693 9984 13  3 74 11  0
 2  0      0 13929560   2168 1340544    0    0     0 27296 8096 10458 37  6 41 16  0
 1  1      0 13929560   2168 1340544    0    0     0  3976 7028 10041 11  4 72 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13929560   2168 1340544    0    0     0  3084 10604 16247 16  4 65 15  0
 0  1      0 13929560   2168 1340544    0    0     0  2248 8716 13812 14  2 75 10  0
 0  0      0 13929560   2168 1340544    0    0     0  3100 11119 17511 16  4 68 13  0
 0  0      0 13928804   2168 1340544    0    0     0  2408 9670 15284 17  2 70 10  0
 0  1      0 13928048   2168 1340548    0    0     0  2704 10421 16476 16  2 70 12  0
 0  0      0 13927292   2168 1340548    0    0     0  2416 9346 14935 11  3 76 11  0
 0  1      0 13926284   2168 1340548    0    0     0  2680 7742 10917 16  2 67 14  0
 0  0      0 13924520   2168 1340548    0    0     0  2872 9879 15656 18  5 67 10  0
 0  0      0 13922504   2168 1340548    0    0     0  2872 10808 17054 11  6 71 13  0
 1  1      0 13919228   2168 1340548    0    0     0  4204 10059 15885 16  4 69 12  0
 0  0      0 13917716   2168 1340548    0    0     0  2568 10194 16188 11  4 73 12  0
 3  0      0 13916204   2168 1340548    0    0     0  2728 10891 17189 15  7 66 12  0
 0  0      0 13914692   2168 1340548    0    0     0  2544 9936 15896 17  4 68 10  0
 0  0      0 13912928   2168 1340548    0    0     0  2764 10500 16560 12  5 70 13  0
 0  0      0 13911416   2168 1340548    0    0     0  2436 9165 14263 16  5 69 11  0
 2  0      0 13909904   2168 1340548    0    0     0  2672 10333 16314 17  4 69 11  0
 0  0      0 13908644   2168 1340548    0    0     0  2300 9673 15319 12  5 73 10  0
 0  0      0 13906376   2168 1340548    0    0     0  3344 11248 17802 18  1 68 13  0
 0  0      0 13905116   2168 1340552    0    0     0  2480 9605 15363 13  2 75 11  0
 0  0      0 13901588   2168 1340552    0    0     0  4516 11191 17707 15  4 67 14  0
 0  0      0 13900580   2168 1340552    0    0     0  2092 8576 13762 13  5 73  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13898564   2168 1340556    0    0     0  3048 11604 18347 12  4 70 14  0
 0  0      0 13897556   2168 1340556    0    0     0  1880 7924 12556 13  2 76  9  0
 0  0      0 13896044   2168 1340556    0    0     0  2564 9827 15602 14  2 73 11  0
 3  0      0 13894784   2168 1340564    0    0     0  2316 9495 15030 16  3 71 10  0
 0  0      0 13893020   2168 1340564    0    0     0  2988 11745 18482 16  6 65 13  0
 1  0      0 13891760   2168 1340564    0    0     0  2280 6781 9708 14  2 72 11  0
 0  0      0 13889492   2168 1340564    0    0     0  3400 11627 18271 18  3 65 14  0
 0  1      0 13887980   2168 1340568    0    0     0  2388 8861 13979 13  1 76  9  0
 0  0      0 13884452   2168 1340568    0    0     0  4652 11049 16649 22  7 58 13  0
 0  0      0 13882940   2168 1340568    0    0     0  2120 8507 13544  9  2 79 10  0
 0  1      0 13881428   2168 1340568    0    0     0  3132 11239 17163 26  2 59 13  0
 0  0      0 13879916   2168 1340572    0    0     0  2348 8016 12217 11  3 76 11  0
 0  0      0 13878404   2168 1340572    0    0     0  3152 11182 17026 15  5 65 15  0
 3  1      0 13876892   2168 1340572    0    0     0  2256 7954 12367 11  3 75 11  0
 2  0      0 13874372   2168 1341232    0    0     0  3008 10601 16291 15  4 66 14  0
 0  0      0 13942748   2168 1343376    0    0     0 31812 7410 9879 39  6 41 14  0
 0  0      0 13941516   2168 1343376    0    0     0  3308 9204 13747 16  5 66 14  0
 0  1      0 13940508   2168 1343376    0    0     0  2664 9116 14031 16  3 69 11  0
 0  0      0 13939248   2168 1343376    0    0     0  4408 10312 16104 15  7 66 13  0
 0  0      0 13938492   2168 1343376    0    0     0  2400 9629 15381 15  3 72 11  0
 0  1      0 13937484   2168 1343376    0    0     0  2788 10635 16728 13  5 70 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13935972   2168 1343376    0    0     0  2276 7419 11130 15  2 71 11  0
 0  0      0 13934712   2168 1343376    0    0     0  2084 8226 13055 11  6 76  8  0
 0  1      0 13933200   2168 1343380    0    0     0  2660 10213 15913 18  4 66 12  0
 0  1      0 13931940   2168 1343380    0    0     0  2340 8884 13838 12  4 73 12  0
 0  0      0 13930176   2168 1343380    0    0     0  2620 9692 15123 15  2 71 12  0
 0  1      0 13928412   2168 1343380    0    0     0  3072 10460 16541 23  2 64 11  0
 1  1      0 13927152   2168 1343380    0    0     0  2336 8932 14321 12  2 77  9  0
 0  1      0 13923876   2168 1343380    0    0     0  3656 8637 13950 16  2 73  9  0
 0  0      0 13922112   2168 1343380    0    0     0  2880 10898 17344 17  6 65 12  0
 0  1      0 13921104   2168 1343380    0    0     0  1972 7986 12706 12  2 78  8  0
 0  0      0 13919340   2168 1343380    0    0     0  2956 11366 17612 24  5 60 12  0
 0  0      0 13917828   2168 1343380    0    0     0  2112 6917 10462 10  2 77 10  0
 0  0      0 13916316   2168 1343380    0    0     0  2924 11424 17885 22  3 64 12  0
 1  0      0 13915308   2168 1343380    0    0     0  1840 5856 8830  9  3 79 10  0
 0  0      0 13901196   2168 1343380    0    0     0  3040 11533 17524 36  5 46 13  0
 0  0      0 13899432   2168 1343384    0    0     0  2536 8767 14044 14  3 74 10  0
 2  1      0 13894904   2168 1343384    0    0     0  4244 13101 20318 20  6 58 16  0
