procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 5018428   2168 1638136    0    0    18  1447  874  697  8  2 83  7  0
 0  0      0 5018428   2168 1638104    0    0     0   368 4585 6750 15  1 83  2  0
 1  1      0 5018428   2168 1638104    0    0     0  1324 7810 10960 24  4 63  9  0
 0  0      0 5018428   2168 1638104    0    0     0  1640 7505 9418 28  2 57 13  0
 0  1      0 5018428   2168 1638104    0    0     0  1356 6969 9243 24  3 62 11  0
 2  0      0 5013388   2168 1638104    0    0     0  2016 9393 12493 29  4 53 14  0
 2  0      0 5013136   2168 1638104    0    0     0  1668 8109 11462 18  3 67 12  0
 2  0      0 5011876   2168 1638104    0    0     0  3660 9755 13460 24  3 57 16  0
 2  0      0 5011624   2168 1638104    0    0     0  1456 9044 13073 23  3 63 12  0
 0  0      0 5011372   2168 1638104    0    0     0  1956 9834 12959 30  3 51 16  0
 0  0      0 5011372   2168 1638104    0    0     0  1476 8213 11541 20  3 65 12  0
 0  0      0 5011120   2168 1638104    0    0     0  1924 10253 14024 29  4 54 15  0
 0  1      0 5010868   2168 1638104    0    0     0  1508 8950 12842 21  2 65 12  0
 1  1      0 5010616   2168 1638104    0    0     0  2016 8680 10660 31  5 47 17  0
 0  0      0 5010364   2168 1638104    0    0     0  1508 8187 11050 24  4 60 12  0
 0  0      0 5010112   2168 1638108    0    0     0  9660 11172 15503 31  4 50 14  0
 0  0      0 5009868   2168 1638108    0    0     0  1752 8466 12057 28  3 58 13  0
 0  1      0 5008104   2168 1638108    0    0     0  3708 7318 8662 27  5 52 17  0
 0  0      0 5008104   2168 1638108    0    0     0  1336 6974 9533 23  2 65 11  0
 2  0      0 5007852   2168 1638108    0    0     0  1904 10778 15283 28  5 53 14  0
 0  1      0 5007600   2168 1638108    0    0     0  1508 7839 10327 29  5 55 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5007600   2168 1638108    0    0     0  1612 9429 13379 25  6 58 12  0
